Quantum AI Pro 分析報告 (20260318)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                   Reason
  3088.TWO                              艾訊    6.5    84.10 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(50.04%) | 董監持股增加】
  3663.TWO                              鑫科    5.5    74.30 🚀 極強勢攻擊   38.5%         趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   2353.TW                             宏��    5.5    28.90 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(39.83%)】
   4770.TW                              上品    5.5   241.50 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  4556.TWO                              旭然    5.5    29.20 🚀 極強勢攻擊   61.1%          趨勢強勁 / 【EPS連2成長 | 營收爆發(31.02%)】
  5498.TWO                              凱崴    5.5    67.20 🚀 極強勢攻擊   53.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(54.92%)】
  4973.TWO                              廣穎    5.5    89.30 🚀 極強勢攻擊   70.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   8462.TW                              柏文    5.5   147.50 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(30.55%)】
  4542.TWO                              科嶠    5.0   188.50 🚀 極強勢攻擊   60.0%           趨勢強勁 / 【營收爆發(96.66%) | 董監持股增加】
   3036.TW                              文曄    5.0   256.00 🚀 極強勢攻擊   89.5%          趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    50.00 🚀 極強勢攻擊   63.2%            趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   683.00 🚀 極強勢攻擊   45.0%        【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1975.00 🚀 極強勢攻擊   36.8%       【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   6120.TW                              達運    4.5    13.55 🚀 極強勢攻擊   53.8%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   5706.TW                              鳳凰    4.5    52.00 🚀 極強勢攻擊   33.3%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%                   趨勢強勁 / 【營收爆發(214.64%)】
  5514.TWO                              三豐    4.0    16.10 🚀 極強勢攻擊   40.0%                  趨勢強勁 / 【營收爆發(6851.87%)】
  7781.TWO                            昕力資*    4.0    29.95 🚀 極強勢攻擊   25.0%                    趨勢強勁 / 【營收爆發(42.08%)】
   8112.TW                              至上    4.0    94.60 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(136.81%)】
  8472.TWO                             夠麻吉    4.0    80.20 🚀 極強勢攻擊   75.0%                    趨勢強勁 / 【營收爆發(30.76%)】
  6016.TWO                             康和證    4.0    18.15 🚀 極強勢攻擊   44.4%                   趨勢強勁 / 【營收爆發(151.85%)】
   6477.TW                              安集    4.0    38.10 🚀 極強勢攻擊   66.7%                    趨勢強勁 / 【營收爆發(78.94%)】
   2425.TW                              承啟    4.0    30.95 🚀 極強勢攻擊    0.0%                    趨勢強勁 / 【營收爆發(43.93%)】
   8105.TW                              凌巨    4.0    13.70 🚀 極強勢攻擊   28.6%                外資買1338張 / 趨勢強勁 / 【無財報資料】
   6531.TW                             愛普*    4.0   572.00 🚀 極強勢攻擊   85.7%                   趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    4.0    84.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(34.35%)】
   2010.TW                              春源    4.0    24.95 🚀 極強勢攻擊   46.7%                    趨勢強勁 / 【營收爆發(30.29%)】
  3066.TWO                              李洲    4.0    21.85 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(42.57%)】
   2451.TW                              創見    4.0   313.50 🚀 極強勢攻擊   45.5%                   趨勢強勁 / 【營收爆發(246.28%)】
  5386.TWO                              青雲    4.0   417.00 🚀 極強勢攻擊   80.0%                  趨勢強勁 / 【營收爆發(1025.37%)】
  6788.TWO                             華景電    4.0   385.00 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(35.54%)】
   3702.TW                             大聯大    4.0    93.10 🚀 極強勢攻擊   70.6%                    趨勢強勁 / 【營收爆發(44.57%)】
  3555.TWO                             博士旺    4.0   204.50 🚀 極強勢攻擊   66.7%                  趨勢強勁 / 【營收爆發(3727.37%)】
  6637.TWO                              醫影    4.0    74.70 🚀 極強勢攻擊   60.0%                   趨勢強勁 / 【營收爆發(196.31%)】
  5351.TWO                              鈺創    4.0    84.80 🚀 極強勢攻擊   53.3%                   趨勢強勁 / 【營收爆發(310.99%)】
  1294.TWO                            漢田生技    4.0    86.20 🚀 極強勢攻擊   21.4%                   趨勢強勁 / 【營收爆發(117.94%)】
  6265.TWO                             方土昶    4.0    46.90 🚀 極強勢攻擊   77.8%                   趨勢強勁 / 【營收爆發(435.72%)】
   2414.TW                              精技    4.0    44.30 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(54.11%)】
  7583.TWO                            國際海洋    4.0    72.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(64.81%)】
  3664.TWO                           安瑞-KY    4.0    13.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(43.94%)】
  4721.TWO                             美琪瑪    4.0    71.50 🚀 極強勢攻擊    0.0%                     趨勢強勁 / 【營收爆發(31.1%)】
  6727.TWO                            亞泰金屬    4.0   290.00 🚀 極強勢攻擊   58.3%                    趨勢強勁 / 【營收爆發(265.8%)】
   8271.TW                              宇瞻    4.0   204.50 🚀 極強勢攻擊   70.6%                   趨勢強勁 / 【營收爆發(193.82%)】
  5205.TWO                              中茂    4.0    27.25 🚀 極強勢攻擊   40.0%                   趨勢強勁 / 【營收爆發(204.44%)】
   6024.TW                             群益期    4.0    55.10 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(152.89%)】
   2308.TW                             台達電    4.0  1465.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(32.87%)】
   1319.TW                              東陽   -2.0    83.90  📉 弱勢回測   92.3%                                  【無財報資料】
  7752.TWO                            世紀樺欣   -2.0    48.45  📉 弱勢回測   75.0%                                         
  6741.TWO                       91APP*-KY   -2.0    62.20  📉 弱勢回測   60.0%                                  【無財報資料】
   1563.TW                              巧新   -2.0    40.85  📉 弱勢回測   70.0%                                         
   6962.TW                           奕力-KY   -2.0    31.30  📉 弱勢回測   68.4%                                         
  8155.TWO                              博智   -2.0   245.00  📉 弱勢回測   37.5%                                  【無財報資料】
   2424.TW                              隴華   -2.0    29.00  📉 弱勢回測   75.0%                                  【無財報資料】
   2352.TW                             佳世達   -2.0    24.60  📉 弱勢回測   38.5%                                         
   2034.TW                              允強   -2.0    20.45  📉 弱勢回測   60.0%                                         
   4555.TW                              氣立   -2.0    35.80  📉 弱勢回測   53.8%                                         
   1805.TW                              寶徠   -2.0    10.25  📉 弱勢回測   85.7%                                         
  3609.TWO                            三一東林   -2.0    28.80  📉 弱勢回測   75.0%                                         
 00990A.TW                       主動元大AI新經濟   -2.0    12.45  📉 弱勢回測   37.5%                                         
 00674R.TW                      期元大S&P黃金反1   -2.0     4.98  📉 弱勢回測   58.8%                                         
00751B.TWO                      元大AAA至A公司債   -2.0    32.25  📉 弱勢回測   42.9%                                         
  5015.TWO                              華祺   -2.0    26.30  📉 弱勢回測   83.3%                                  【無財報資料】
   2482.TW                              連宇   -2.0    16.25  📉 弱勢回測   44.4%                                         
   6869.TW                            雲豹能源   -2.0    99.30  📉 弱勢回測   55.0%                                         
   6689.TW                             伊雲谷   -2.0    78.70  📉 弱勢回測   35.3%                                         
  6967.TWO                            汎瑋材料   -2.0    70.40  📉 弱勢回測   30.0%                                  【無財報資料】
  4401.TWO                             東隆興   -2.0    15.05  📉 弱勢回測   66.7%                                  【無財報資料】
  2740.TWO                              天蔥   -2.0    40.00  📉 弱勢回測   63.6%                                         
   2427.TW                             三商電   -2.0    24.15  📉 弱勢回測   36.4%                                  【無財報資料】
   1536.TW                              和大   -2.0    53.00  📉 弱勢回測   53.3%                                         
  6716.TWO                              應廣   -2.0    89.10  📉 弱勢回測   40.0%                                         
   3168.TW                             眾福科   -2.0    41.00  📉 弱勢回測   30.0%                                         
  6785.TWO                            昱展新藥   -2.0   201.50  📉 弱勢回測   64.7%                                         
   0052.TW                            富邦科技   -2.0    46.45  📉 弱勢回測   69.2%                                         
   2236.TW                           百達-KY   -2.0   109.50  📉 弱勢回測   42.1%                                         
   6414.TW                              樺漢   -2.0   279.00  📉 弱勢回測   55.0%                                         
  8908.TWO                              欣雄   -2.0    42.00  📉 弱勢回測   33.3%                                         
   1714.TW                              和桐   -2.0     9.63  📉 弱勢回測   38.5%                                         
   2476.TW                              鉅祥   -2.0    85.70  📉 弱勢回測   53.3%                                  【無財報資料】
   3058.TW                              立德   -2.0    10.45  📉 弱勢回測   52.9%                                  【無財報資料】
   4763.TW                          材料*-KY   -2.0    47.15  📉 弱勢回測   60.0%                                         
  7556.TWO                             意德士   -2.0   179.50  📉 弱勢回測   45.0%                                         
  00947.TW                        台新臺灣IC設計   -2.0    25.96  📉 弱勢回測   41.7%                                         
00746B.TWO FUBON SECURITIES INVSTMT TRUST    -2.0    36.07  📉 弱勢回測   47.4%                                  【無財報資料】
  6127.TWO                              九豪   -2.0    40.40  📉 弱勢回測   44.4%                                         
   2385.TW                              群光   -2.0   123.00  📉 弱勢回測   58.8%                                         
  3689.TWO                              湧德   -2.0   121.00  📉 弱勢回測   38.9%                                         
  3354.TWO                              律勝   -2.0    29.20  📉 弱勢回測   45.0%                                         
   7749.TW                           意騰-KY   -2.0   435.00  📉 弱勢回測   45.0%                                         
   2890.TW                             永豐金   -2.0    32.05  📉 弱勢回測   54.5%                                         
   1717.TW                              長興   -2.0    62.90  📉 弱勢回測   64.3%                                         
  00881.TW                        國泰台灣科技龍頭   -2.0    37.74  📉 弱勢回測   38.5%                                         
   2454.TW                             聯發科   -2.0  1730.00  📉 弱勢回測   60.0%                                         
  6875.TWO                             國邑*   -2.0    40.10  📉 弱勢回測   65.0%                                  【無財報資料】
   1795.TW                              美時   -2.0   247.50  📉 弱勢回測   77.8%                                         
  00893.TW                         國泰智能電動車   -2.0    33.71  📉 弱勢回測   43.8%                                  【無財報資料】
   2355.TW                              敬鵬   -2.0    48.15  📉 弱勢回測   55.6%                                         
   4588.TW                            玖鼎電力   -2.0    60.70  📉 弱勢回測   58.3%                                  【無財報資料】
 00666R.TW                        富邦恒生國企反1   -2.0     8.96  📉 弱勢回測   55.6%                                         
   6988.TW                           威力暘-創   -2.0    14.50  📉 弱勢回測   65.0%                                         
   5203.TW                              訊連   -2.0    64.00  📉 弱勢回測   50.0%                                         
   2329.TW                              華泰   -2.0    57.10  📉 弱勢回測   50.0%                                         
  6163.TWO                             華電網   -2.0    59.10  📉 弱勢回測   52.9%                                         
  6841.TWO                            長佳智能   -2.0    58.90  📉 弱勢回測   75.0%                                         
  6203.TWO                             海韻電   -2.0    66.90  📉 弱勢回測   41.2%                                         
  00703.TW                        台新MSCI中國   -2.0    21.01  📉 弱勢回測   50.0%                                         
   5608.TW                             四維航   -2.0    17.10  📉 弱勢回測   38.5%                                         
  00951.TW                         台新日本半導體   -2.0    13.92  📉 弱勢回測   35.3%                                         
  4513.TWO                              福裕   -2.0    18.35  📉 弱勢回測   70.6%                                         
   1723.TW                              中碳   -2.0    74.20  📉 弱勢回測   66.7%                                         
  00900.TW                       富邦特選高股息30   -2.0    14.53  📉 弱勢回測   14.3%                                         
   1603.TW                              華電   -2.0    34.30  📉 弱勢回測   64.3%                                  【無財報資料】
 00988A.TW                        主動統一全球創新   -2.0    13.21  📉 弱勢回測   53.8%                                         
  00923.TW                      群益台ESG低碳50   -2.0    29.50  📉 弱勢回測   33.3%                                         
   6873.TW                            泓德能源   -2.0    98.60  📉 弱勢回測   66.7%                                         
  3236.TWO                              千如   -2.0    32.60  📉 弱勢回測   42.1%                                         
00722B.TWO                        群益投資級電信債   -2.0    36.67  📉 弱勢回測   43.8%                                         
   2206.TW                            三陽工業   -2.0    58.50  📉 弱勢回測   57.1%                                         
   4526.TW                              東台   -2.0    33.10  📉 弱勢回測   58.8%                                         
   2367.TW                              燿華   -2.0    76.00  📉 弱勢回測   72.7%                                         
00740B.TWO                         富邦全球投等債   -2.0    38.90  📉 弱勢回測   58.3%                                         
   1538.TW                              正峰   -2.0    17.20  📉 弱勢回測   86.7%                                         
   2301.TW                             光寶科   -2.0   170.00  📉 弱勢回測   33.3%                                         
   1453.TW                              大將   -2.0    12.20  📉 弱勢回測   75.0%                                  【無財報資料】
00679B.TWO                         元大美債20年   -2.0    27.50  📉 弱勢回測   43.8%                                         
    TXF.TW      TAIWAN FUTURES EXCHANGE TX   -2.0 34551.00  📉 弱勢回測   20.0%                                 【財報解析出錯】
  7744.TWO                              崴寶   -2.0   475.00  📉 弱勢回測   71.4%                                         
  6138.TWO                              茂達   -2.0   232.00  📉 弱勢回測   61.5%                                         
00969B.TWO YUANTA SECURITIES INV TRUST CO    -2.0     8.59  📉 弱勢回測   33.3%                                  【無財報資料】
00724B.TWO                        群益投資級金融債   -2.0    34.23  📉 弱勢回測   50.0%                                         
  6482.TWO                             弘煜科   -2.0    31.70  📉 弱勢回測   53.3%                                  【無財報資料】
   3701.TW                             大眾控   -2.0    65.20  📉 弱勢回測   37.5%                                         
   9904.TW                              寶成   -2.0    29.05  📉 弱勢回測   44.4%                                         
   3048.TW                              益登   -2.0    41.35  📉 弱勢回測   37.5%                                  【無財報資料】
   2340.TW                              台亞   -2.0    28.80  📉 弱勢回測   40.0%                        【⚠️毛利負值 | 董監持股增加】
00968B.TWO                         元大優息投等債   -2.0     9.36  📉 弱勢回測   60.0%                                         
  00882.TW                         中信中國高股息   -2.0    16.08  📉 弱勢回測   61.5%                                         
  6512.TWO                             啟發電   -2.0    20.25  📉 弱勢回測   55.0%                                  【無財報資料】
  8077.TWO                             洛��   -2.0    43.05  📉 弱勢回測   80.0%                                         
   0056.TW                           元大高股息   -2.0    39.42  📉 弱勢回測   12.5%                                         
   5292.TW                              華懋   -2.0   192.00  📉 弱勢回測   50.0%                                         
   1341.TW                           富林-KY   -2.0    58.80  📉 弱勢回測   46.2%                                  【無財報資料】
  3313.TWO                              斐成   -2.0    12.95  📉 弱勢回測   55.6%                                  【無財報資料】
   4569.TW                          六方科-KY   -2.0   137.50  📉 弱勢回測   25.0%                                         
  3466.TWO                              德晉   -2.0    36.50  📉 弱勢回測   66.7%                                         
  5543.TWO                           桓鼎-KY   -2.0    27.35  📉 弱勢回測   62.5%                                         
  6182.TWO                              合晶   -2.0    36.90  📉 弱勢回測   40.0%                                         
  4931.TWO                             新盛力   -2.0   140.00  📉 弱勢回測   55.0%                                         
   9103.TW                         美德醫療-DR   -2.0     5.06  📉 弱勢回測   55.0%                                         
   2387.TW                              精元   -2.0    44.90  📉 弱勢回測   38.5%                                         
 00638R.TW                       元大滬深300反1   -2.0     7.05  📉 弱勢回測   35.0%                                         
   3138.TW                              耀登   -2.0   186.00  📉 弱勢回測   43.8%                                         
   2609.TW                              陽明   -2.0    58.30  📉 弱勢回測   50.0%                                         
   6614.TW                            資拓宏宇   -2.0    43.75  📉 弱勢回測   66.7%                                  【無財報資料】
   3057.TW                              喬鼎   -2.0    16.65  📉 弱勢回測   45.0%                                         
   2493.TW                              揚博   -2.0   116.50  📉 弱勢回測   30.0%                                         
   1471.TW                              首利   -2.0    13.00  📉 弱勢回測   50.0%                                         
  8432.TWO                             東生華   -2.0    51.80  📉 弱勢回測   57.1%                                         
 00640L.TW                          富邦日本正2   -2.0    90.05  📉 弱勢回測   55.0%                                         
  4561.TWO                              健椿   -2.0    34.50  📉 弱勢回測   50.0%                                         
   2390.TW                              云辰   -2.0    10.85  📉 弱勢回測   55.6%                                  【無財報資料】
  8080.TWO                              泰霖   -2.0    30.40  📉 弱勢回測   60.0%                                         
  3490.TWO                              單井   -2.0    25.25  📉 弱勢回測   40.0%                                  【無財報資料】
   1503.TW                              士電   -2.0   208.50  📉 弱勢回測   25.0%                                         
   3060.TW                              銘異   -2.0    31.55  📉 弱勢回測   37.5%                                  【無財報資料】
  5321.TWO                             美而快   -2.0    25.30  📉 弱勢回測   70.0%                                         
  5508.TWO                             永信建   -2.0    54.20  📉 弱勢回測   52.9%                                         
   5258.TW                              虹堡   -2.0    46.15  📉 弱勢回測   75.0%                                         
   6789.TW                              采鈺   -2.0   359.00  📉 弱勢回測   55.6%                                         
  3290.TWO                              東浦   -2.0    45.50  📉 弱勢回測   37.5%                                         
   3002.TW                              歐格   -2.0    20.80  📉 弱勢回測   40.0%                                         
  2726.TWO                           雅茗-KY   -2.0    10.30  📉 弱勢回測   69.2%                                         
 00673R.TW                      期元大S&P原油反1   -2.0    19.37  📉 弱勢回測   78.9%                                         
   6887.TW                          寶綠特-KY   -2.0    42.70  📉 弱勢回測   75.0%                                         
   6671.TW                           三能-KY   -2.0    30.40  📉 弱勢回測   80.0%                                  【無財報資料】
  5425.TWO                              台半   -2.0    60.70  📉 弱勢回測   66.7%                                         
 009811.TW                          統一美國50   -2.0    11.35  📉 弱勢回測   72.2%                                         
   1307.TW                              三芳   -2.0    34.00  📉 弱勢回測   50.0%                                         
   6269.TW                              台郡   -2.0    57.30  📉 弱勢回測   41.7%                                  【無財報資料】
  7777.TWO                            能率亞洲   -2.0    28.80  📉 弱勢回測   65.0%                                         
   1414.TW                              東和   -2.0    19.55  📉 弱勢回測   50.0%                                  【無財報資料】
   4438.TW                              廣越   -2.0    59.10  📉 弱勢回測   87.5%                                  【無財報資料】
009815.TWO                       大華美國MAG7+   -2.0     9.62  📉 弱勢回測   40.0%                                         
   2637.TW                           慧洋-KY   -2.0    71.70  📉 弱勢回測   50.0%                                  【無財報資料】
   4722.TW                             國精化   -2.0   190.00  📉 弱勢回測   26.3%                                         
   6776.TW                           展�眥篕�   -2.0    69.80  📉 弱勢回測   52.6%                                  【無財報資料】
   8110.TW                              華東   -2.0    61.20  📉 弱勢回測   53.8%                                         
 00753L.TW                        中信中國50正2   -2.0    11.27  📉 弱勢回測   54.5%                                         
  6730.TWO                              常廣   -2.0    36.00  📉 弱勢回測   57.9%                                         
   2498.TW                             宏達電   -2.0    43.05  📉 弱勢回測   61.5%                                         
 00989A.TW JPMORGAN ASSET MGMT (TW) LIMITE   -2.0    14.34  📉 弱勢回測   50.0%                                         
   3038.TW                              全台   -2.0    23.50  📉 弱勢回測   33.3%                                         
   9910.TW                              豐泰   -2.0    83.90  📉 弱勢回測   60.0%                                         
  3288.TWO                              點晶   -2.0    15.30  📉 弱勢回測   60.0%                                  【無財報資料】
  5481.TWO                              新華   -2.0    21.35  📉 弱勢回測   53.8%                                  【無財報資料】
  8059.TWO                              凱碩   -2.0    18.10  📉 弱勢回測   53.3%                                  【無財報資料】
  6982.TWO                            大井泵浦   -2.0    54.00  📉 弱勢回測   65.0%                                         
   9105.TW                          泰金寶-DR   -2.0     5.93  📉 弱勢回測   46.2%                                         
   1560.TW                              中砂   -2.0   485.50  📉 弱勢回測   38.9%                                         
  6212.TWO                              理銘   -2.0    29.10  📉 弱勢回測   85.7%                                         
   6196.TW                              帆宣   -2.0   285.50  📉 弱勢回測   30.0%                                         
  5468.TWO                              凱鈺   -2.0    18.75  📉 弱勢回測   66.7%                                  【無財報資料】
  8044.TWO                              網家   -2.0    23.65  📉 弱勢回測   80.0%                                         
   2838.TW                             聯邦銀   -2.0    20.05  📉 弱勢回測   41.7%                                         
   1449.TW                              佳和   -2.0    11.90  📉 弱勢回測   33.3%                                  【無財報資料】
   6921.TW                           嘉雨思-創   -2.0    71.60  📉 弱勢回測   55.0%                                         
   1726.TW                              永記   -2.0    75.80  📉 弱勢回測   40.0%                                         
  5703.TWO                              亞都   -2.0    13.85  📉 弱勢回測   60.0%                                  【無財報資料】
   2891.TW                             中信金   -2.0    53.30  📉 弱勢回測   38.5%                                         
 00985B.TW                     群益ESG投等債0-5   -2.0    10.32  📉 弱勢回測    7.7%                                         
   6438.TW                              迅得   -2.0   156.00  📉 弱勢回測    0.0%                                         
  00830.TW                         國泰費城半導體   -2.0    55.85  📉 弱勢回測   50.0%                                         
  4413.TWO                            飛寶企業   -2.0    18.10  📉 弱勢回測   60.0%                                  【無財報資料】
  4305.TWO                              世坤   -2.0    43.05  📉 弱勢回測   50.0%                                         
   2618.TW                             長榮航   -2.0    35.50  📉 弱勢回測   41.2%                                         
   5225.TW                           東科-KY   -2.0    94.50  📉 弱勢回測   55.0%                                         
00720B.TWO                        元大投資級公司債   -2.0    33.36  📉 弱勢回測   53.3%                                         
   3312.TW                             弘憶股   -2.0    36.75  📉 弱勢回測   40.0%                                  【無財報資料】
  00700.TW                         富邦�琤肭磪�   -2.0    17.98  📉 弱勢回測   61.1%                                         
   9921.TW                              巨大   -2.0    71.90  📉 弱勢回測   72.2%                                         
   3501.TW                              維熹   -2.0    49.00  📉 弱勢回測   58.8%                                         
  8084.TWO                              巨虹   -2.0    44.20  📉 弱勢回測   55.0%                                  【無財報資料】
  00646.TW                        元大S&P500   -2.0    67.55  📉 弱勢回測   57.9%                                         
   8478.TW                            東哥遊艇   -2.0   164.00  📉 弱勢回測   57.1%                                         
00768B.TWO                         復華20年美債   -2.0    51.90  📉 弱勢回測   35.0%                                  【無財報資料】
  8234.TWO                              新漢   -2.0    70.50  📉 弱勢回測   44.4%                                         
  4417.TWO                              金洲   -2.0    52.10  📉 弱勢回測   30.0%                                  【無財報資料】
   6209.TW                             今國光   -2.0    57.70  📉 弱勢回測   52.6%                                         
   6957.TW                           裕慶-KY   -2.0   161.50  📉 弱勢回測  100.0%                                         
   3015.TW                              全漢   -2.0    51.70  📉 弱勢回測   16.7%                                         
  00770.TW                          國泰北美科技   -2.0    52.35  📉 弱勢回測   60.0%                                         
  6199.TWO                              天品   -2.0   102.00  📉 弱勢回測   41.2%                                  【無財報資料】
  3526.TWO                              凡甲   -2.0   293.00  📉 弱勢回測   31.2%                                         
  00924.TW                      復華S&P500成長   -2.0    28.39  📉 弱勢回測   72.2%                                         
  6684.TWO                              安格   -2.0    47.15  📉 弱勢回測   50.0%                                         
  6276.TWO                             安鈦克   -2.0    32.15  📉 弱勢回測   64.3%                                         
  3552.TWO                              同致   -2.0    47.70  📉 弱勢回測   65.0%                                         
   1904.TW                              正隆   -2.0    17.75  📉 弱勢回測   25.0%                                  【無財報資料】
   1229.TW                              聯華   -2.0    45.15  📉 弱勢回測   60.0%                                         
  5523.TWO                              豐謙   -2.0    29.40  📉 弱勢回測   58.3%                                  【無財報資料】
   8442.TW                           威宏-KY   -2.0    56.00  📉 弱勢回測   78.9%                                  【無財報資料】
00761B.TWO                         國泰A級公司債   -2.0    34.85  📉 弱勢回測   45.5%                                         
 00693U.TW                        期街口S&P黃豆   -2.0    21.64  📉 弱勢回測   75.0%                                         
   3413.TW                              京鼎   -2.0   307.00  📉 弱勢回測   41.7%                                         
   1512.TW                              瑞利   -2.0     7.35  📉 弱勢回測   72.2%                                  【無財報資料】
  6228.TWO                              全譜   -2.0    25.00  📉 弱勢回測   60.0%                                         
   3673.TW                          TPK-KY   -2.0    42.00  📉 弱勢回測   43.8%                                  【無財報資料】
   4571.TW                           鈞興-KY   -2.0   166.00  📉 弱勢回測   55.0%                                         
  6488.TWO                             環球晶   -2.0   481.00  📉 弱勢回測   57.1%                                         
   2115.TW                           六暉-KY   -2.0    21.70  📉 弱勢回測   75.0%                                  【無財報資料】
  6290.TWO                              良維   -2.0   219.50  📉 弱勢回測   66.7%                                         
  1591.TWO                           駿吉-KY   -2.0    45.80  📉 弱勢回測   53.3%                                  【無財報資料】
   2892.TW                             第一金   -2.0    28.95  📉 弱勢回測   56.2%                                         
  3611.TWO                              鼎翰   -2.0   189.50  📉 弱勢回測   70.0%                                         
   2616.TW                              山隆   -2.0    15.80  📉 弱勢回測   27.3%                                         
  8102.TWO                            傑霖科技   -2.0    54.00  📉 弱勢回測   68.4%                                         
  00902.TW                         中信電池及儲能   -2.0    14.18  📉 弱勢回測   11.1%                                         
  00965.TW                        元大航太防衛科技   -2.0    25.88  📉 弱勢回測   71.4%                                         
  8437.TWO                           大地-KY   -2.0    13.10  📉 弱勢回測  100.0%                                  【無財報資料】
 00634R.TW                          富邦上証反1   -2.0     3.27  📉 弱勢回測   30.0%                                         
  8416.TWO                              實威   -2.0   170.00  📉 弱勢回測   55.0%                                         
  3444.TWO                              利機   -2.0    66.00  📉 弱勢回測   53.3%                                         
   4164.TW                             承業醫   -2.0    31.10  📉 弱勢回測   60.0%                                  【無財報資料】
   6573.TW                           虹揚-KY   -2.0    14.00  📉 弱勢回測   60.0%                                         
   6949.TW                          沛爾生醫-創   -2.0   583.00  📉 弱勢回測   60.0%                        【⚠️毛利負值 | 董監持股增加】
   2207.TW                             和泰車   -2.0   501.00  📉 弱勢回測    0.0%                                  【無財報資料】
   2472.TW                             立隆電   -2.0   125.00  📉 弱勢回測   15.4%                                         
  6104.TWO                              創惟   -2.0    97.60  📉 弱勢回測   61.5%                                         
   2211.TW                             長榮鋼   -2.0   102.00  📉 弱勢回測   63.6%                                         
  3693.TWO                              營邦   -2.0   530.00  📉 弱勢回測   36.8%                                         
   2633.TW                            台灣高鐵   -2.0    26.10  📉 弱勢回測   56.2%                                         
  4147.TWO                              中裕   -2.0    51.80  📉 弱勢回測   60.0%                                         
  6160.TWO                              欣技   -2.0    17.05  📉 弱勢回測   55.0%                                         
   3592.TW                              瑞鼎   -2.0   220.00  📉 弱勢回測   60.0%                                         
 00955.TWO                          中信日本商社   -2.0    16.20  📉 弱勢回測   38.5%                                         
  3078.TWO                              僑威   -2.0    60.20  📉 弱勢回測   25.0%                                         
  8255.TWO                              朋程   -2.0   129.50  📉 弱勢回測   60.0%                                         
  6922.TWO                              宸曜   -2.0   166.00  📉 弱勢回測   30.8%                                  【無財報資料】
   2342.TW                              茂矽   -2.0    33.90  📉 弱勢回測   41.2%                                         
   1338.TW                           廣華-KY   -2.0    15.65  📉 弱勢回測   78.9%                                         
   3023.TW                              信邦   -2.0   250.50  📉 弱勢回測   52.6%                                         
   1110.TW                              東泥   -2.0    15.70  📉 弱勢回測   66.7%                                  【無財報資料】
   5871.TW                           中租-KY   -2.0   107.50  📉 弱勢回測   25.0%                                         
 00738U.TW                         期元大道瓊白銀   -2.0    64.65  📉 弱勢回測   72.2%                                         
  4911.TWO                              德英   -2.0    34.55  📉 弱勢回測   80.0%                                         
   6672.TW                         騰輝電子-KY   -2.0   102.00  📉 弱勢回測   21.1%                                         
00937B.TWO                     群益ESG投等債20+   -2.0    14.89  📉 弱勢回測   45.5%                                         
  8048.TWO                              德勝   -2.0    61.50  📉 弱勢回測   47.4%                                         
  3191.TWO                             雲嘉南   -2.0    13.75  📉 弱勢回測   70.0%                                         
   2491.TW                             吉祥全   -2.0    16.55  📉 弱勢回測   55.0%                                  【無財報資料】
   2312.TW                              金寶   -2.0    24.45  📉 弱勢回測   66.7%                                         
  6725.TWO                            矽科宏晟   -2.0   240.00  📉 弱勢回測   55.0%                                  【無財報資料】
  8050.TWO                              廣積   -2.0    42.10  📉 弱勢回測   50.0%                                         
   2348.TW                              海悅   -2.0    80.80  📉 弱勢回測   78.6%                                  【無財報資料】
   2880.TW                             華南金   -2.0    33.40  📉 弱勢回測   66.7%                                         
   1460.TW                              宏遠   -2.0     7.06  📉 弱勢回測   25.0%                                         
  3226.TWO                              龍鋒   -2.0    49.25  📉 弱勢回測   80.0%                                  【無財報資料】
