Quantum AI Pro 分析報告 (20260326)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   8996.TW                              高力    5.5   845.00 🚀 極強勢攻擊   41.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6574.TWO                              霈方    5.5   120.00 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
   6805.TW                             富世達    5.5  1905.00 🚀 極強勢攻擊   47.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.13%)】
  6163.TWO                             華電網    5.5    66.30 🚀 極強勢攻擊   57.1%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
   2425.TW                              承啟    5.5    28.50 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   104.50 🚀 極強勢攻擊   56.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  4973.TWO                              廣穎    5.5    64.10 🚀 極強勢攻擊   45.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6584.TWO                            南俊國際    5.5   558.00 🚀 極強勢攻擊   37.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
   3530.TW                             晶相光    5.5    59.00 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  6727.TWO                            亞泰金屬    5.5   280.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
  3546.TWO                              宇峻    5.5    71.10 🚀 極強勢攻擊   45.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  4923.TWO                              力士    5.5    35.25 🚀 極強勢攻擊   11.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  8923.TWO                              時報    5.5    19.80 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  3663.TWO                              鑫科    5.5    72.70 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  8059.TWO                              凱碩    5.5    18.00 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  6026.TWO                             福邦證    5.5    14.80 🚀 極強勢攻擊   33.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   8021.TW                              尖點    5.0   256.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    48.45 🚀 極強勢攻擊   57.1%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  5351.TWO                              鈺創    4.5    71.60 🚀 極強勢攻擊   55.6% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1650.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    99.70 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.90 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.10 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6218.TWO                              豪勉    4.0    25.80 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(38.05%)】
  7781.TWO                            昕力資*    4.0    30.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.08%)】
   2465.TW                              麗臺    4.0    54.20 🚀 極強勢攻擊   41.7%             趨勢強勁 / 【營收爆發(127.43%)】
   6531.TW                             愛普*    4.0   509.00 🚀 極強勢攻擊   53.8%             趨勢強勁 / 【營收爆發(146.68%)】
  6199.TWO                              天品    4.0   107.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(587.51%)】
  3555.TWO                             博士旺    4.0   161.50 🚀 極強勢攻擊   14.3%            趨勢強勁 / 【營收爆發(4102.23%)】
  6640.TWO                              均華    4.0  1295.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2348.TW                              海悅    4.0    79.10 🚀 極強勢攻擊   45.5%             趨勢強勁 / 【營收爆發(239.77%)】
  3489.TWO                              森寶    4.0    23.05 🚀 極強勢攻擊   42.9%            趨勢強勁 / 【營收爆發(7783.71%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(74.55%)】
  7751.TWO                              竑騰    4.0  1620.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
   8476.TW                             台境*    4.0    19.80 🚀 極強勢攻擊   54.5%              趨勢強勁 / 【營收爆發(43.43%)】
  5514.TWO                              三豐    4.0    16.00 🚀 極強勢攻擊   45.5%           趨勢強勁 / 【營收爆發(21437.63%)】
   2442.TW                             新美齊    4.0    20.40 🚀 極強勢攻擊   43.8%            趨勢強勁 / 【營收爆發(9886.17%)】
  3466.TWO                              德晉    4.0    34.50 🚀 極強勢攻擊   37.5%             趨勢強勁 / 【營收爆發(140.62%)】
  7728.TWO                            光焱科技    4.0   747.00 🚀 極強勢攻擊   41.7%              趨勢強勁 / 【營收爆發(51.95%)】
   2243.TW                           宏旭-KY    4.0    20.65 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
   2605.TW                              新興    4.0    42.75 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(87.46%)】
  7734.TWO                            印能科技    4.0  1820.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  6874.TWO                              倍力    4.0    88.80 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(89.2%)】
   2308.TW                             台達電    4.0  1515.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    38.80 🚀 極強勢攻擊   22.2%              趨勢強勁 / 【營收爆發(38.58%)】
  3490.TWO                              單井    4.0    27.20 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(58.94%)】
  7547.TWO                              碩網    4.0    78.90 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(49.76%)】
   2855.TW                             統一證    4.0    32.45 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   3416.TW                             融程電    4.0   148.00 🚀 極強勢攻擊   56.2%              趨勢強勁 / 【營收爆發(37.85%)】
  3339.TWO                              泰谷    4.0    37.20 🚀 極強勢攻擊   57.9%              趨勢強勁 / 【營收爆發(31.83%)】
  7738.TWO                            東聯互動    4.0   185.00 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.63%)】
  6649.TWO                             台生材   -2.0    45.20  📉 弱勢回測   55.0%                                   
   1413.TW                              宏洲   -2.0     9.84  📉 弱勢回測  100.0%                                   
00746B.TWO FUBON SECURITIES INVSTMT TRUST    -2.0    35.78  📉 弱勢回測   50.0%                            【無財報資料】
   5203.TW                              訊連   -2.0    63.10  📉 弱勢回測   55.0%                                   
   2385.TW                              群光   -2.0   122.00  📉 弱勢回測   42.9%                                   
   2330.TW                             台積電   -2.0  1840.00  📉 弱勢回測   44.4%                                   
 00983A.TW CTBC INVESTMENTS CO LTD CTBC AR   -2.0    10.70  📉 弱勢回測   58.8%                            【無財報資料】
   1563.TW                              巧新   -2.0    40.20  📉 弱勢回測   70.0%                                   
00687B.TWO                         國泰20年美債   -2.0    28.23  📉 弱勢回測   58.8%                            【無財報資料】
   3592.TW                              瑞鼎   -2.0   223.00  📉 弱勢回測   65.0%                                   
   2891.TW                             中信金   -2.0    53.00  📉 弱勢回測   41.7%                                   
   2890.TW                             永豐金   -2.0    31.55  📉 弱勢回測   40.0%                                   
  3354.TWO                              律勝   -2.0    25.70  📉 弱勢回測   60.0%                                   
   2597.TW                              潤弘   -2.0   152.50  📉 弱勢回測   42.9%                                   
 00685L.TW                        群益臺灣加權正2   -2.0   165.15  📉 弱勢回測   33.3%                            【無財報資料】
   6863.TW                           永道-KY   -2.0    90.00  📉 弱勢回測   50.0%                                   
 00955.TWO                          中信日本商社   -2.0    15.60  📉 弱勢回測   53.8%                            【無財報資料】
   2402.TW                              毅嘉   -2.0    51.30  📉 弱勢回測   50.0%                                   
  7783.TWO                              佳運   -2.0    85.20  📉 弱勢回測   82.4%                                   
   8016.TW                              矽創   -2.0   199.50  📉 弱勢回測   15.4%                                   
   6792.TW                              詠業   -2.0    57.40  📉 弱勢回測   16.7%                                   
   5607.TW                             遠雄港   -2.0    46.20  📉 弱勢回測   75.0%                                   
   9908.TW                             大台北   -2.0    30.10  📉 弱勢回測   55.0%                                   
     ^TWII TSEC CAPITALIZATION WEIGHTED ST   -2.0 33337.62  📉 弱勢回測   66.7%                            【無財報資料】
   2474.TW                              可成   -2.0   189.50  📉 弱勢回測   44.4%                                   
   2206.TW                            三陽工業   -2.0    58.30  📉 弱勢回測   71.4%                                   
 911622.TW                          泰聚亨-DR   -2.0     3.99  📉 弱勢回測   55.0%                                   
  00941.TW                         中信上游半導體   -2.0    22.11  📉 弱勢回測   22.2%                            【無財報資料】
 009813.TW                       貝萊德標普卓越50   -2.0     9.93  📉 弱勢回測   73.3%                            【無財報資料】
  00881.TW                        國泰台灣科技龍頭   -2.0    37.26  📉 弱勢回測   33.3%                            【無財報資料】
   1907.TW                             永豐餘   -2.0    25.95  📉 弱勢回測   33.3%                                   
   6414.TW                              樺漢   -2.0   266.00  📉 弱勢回測   65.0%                                   
   2609.TW                              陽明   -2.0    52.60  📉 弱勢回測   62.5%                                   
   2482.TW                              連宇   -2.0    17.35  📉 弱勢回測   54.5%                                   
   2236.TW                           百達-KY   -2.0   113.00  📉 弱勢回測   55.0%                                   
   1443.TW                            立益物流   -2.0    24.30  📉 弱勢回測   61.1%                                   
00968B.TWO                         元大優息投等債   -2.0     9.27  📉 弱勢回測   60.0%                            【無財報資料】
   2303.TW                              聯電   -2.0    58.20  📉 弱勢回測   35.7%                                   
   2387.TW                              精元   -2.0    44.60  📉 弱勢回測   42.1%                                   
00740B.TWO                         富邦全球投等債   -2.0    38.59  📉 弱勢回測   53.8%                            【無財報資料】
  3078.TWO                              僑威   -2.0    57.20  📉 弱勢回測   66.7%                                   
   4590.TW                            富田-創   -2.0    74.30  📉 弱勢回測   65.0%                                   
   6862.TW                          三集瑞-KY   -2.0   185.00  📉 弱勢回測   50.0%                                   
 00708L.TW                      期元大S&P黃金正2   -2.0    91.25  📉 弱勢回測   33.3%                            【無財報資料】
  00875.TW                          國泰網路資安   -2.0    38.53  📉 弱勢回測   50.0%                            【無財報資料】
   3617.TW                              碩天   -2.0   171.50  📉 弱勢回測   55.0%                                   
  00713.TW                        元大台灣高息低波   -2.0    51.70  📉 弱勢回測   66.7%                            【無財報資料】
  6180.TWO                              橘子   -2.0    43.60  📉 弱勢回測   60.0%                                   
   4968.TW                              立積   -2.0   106.00  📉 弱勢回測   60.0%                                   
  5403.TWO                              中菲   -2.0   101.50  📉 弱勢回測   50.0%                                   
   1476.TW                              儒鴻   -2.0   344.00  📉 弱勢回測  100.0%                                   
  4561.TWO                              健椿   -2.0    32.80  📉 弱勢回測   62.5%                                   
   3014.TW                              聯陽   -2.0   116.00  📉 弱勢回測   52.6%                                   
   9917.TW                             中保科   -2.0   113.50  📉 弱勢回測   50.0%                                   
  00965.TW                        元大航太防衛科技   -2.0    24.90  📉 弱勢回測   60.0%                            【無財報資料】
  4924.TWO                           欣厚-KY   -2.0    10.55  📉 弱勢回測   55.0%                                   
  00915.TW                       凱基優選高股息30   -2.0    23.45  📉 弱勢回測   41.2%                            【無財報資料】
   1589.TW                           永冠-KY   -2.0     7.66  📉 弱勢回測   80.0%                                   
  00878.TW                         國泰永續高股息   -2.0    22.44  📉 弱勢回測   27.3%                            【無財報資料】
  4303.TWO                              信立   -2.0    54.40  📉 弱勢回測   33.3%                                   
  6811.TWO                           宏�硌穈T   -2.0   187.50  📉 弱勢回測   70.6%                                   
  00918.TW                       大華優利高填息30   -2.0    22.24  📉 弱勢回測   50.0%                            【無財報資料】
   6176.TW                              瑞儀   -2.0    91.40  📉 弱勢回測   92.3%                                   
   3032.TW                              偉訓   -2.0    65.40  📉 弱勢回測   63.6%                                   
  4305.TWO                              世坤   -2.0    43.90  📉 弱勢回測   31.2%                                   
00984B.TWO                       大華優利美A債15   -2.0    16.41  📉 弱勢回測   50.0%                            【無財報資料】
   2395.TW                              研華   -2.0   339.00  📉 弱勢回測   55.6%                                   
   5546.TW                           永固-KY   -2.0    17.35  📉 弱勢回測   60.0%                                   
   5225.TW                           東科-KY   -2.0    90.00  📉 弱勢回測   75.0%                                   
   2375.TW                              凱美   -2.0    75.80  📉 弱勢回測   65.0%                                   
00720B.TWO                        元大投資級公司債   -2.0    33.22  📉 弱勢回測   61.5%                            【無財報資料】
  3228.TWO                             金麗科   -2.0   123.50  📉 弱勢回測   70.0%                                   
  4745.TWO                           合富-KY   -2.0    18.95  📉 弱勢回測   73.3%                                   
  5381.TWO                              合正   -2.0    23.25  📉 弱勢回測   83.3%                                   
   7780.TW                           大研生醫*   -2.0    20.00  📉 弱勢回測   88.9%                                   
00780B.TWO CATHAY SECS INV TRUST CO LTD CA   -2.0    37.65  📉 弱勢回測   60.0%                            【無財報資料】
   2101.TW                              南港   -2.0    34.30  📉 弱勢回測   41.7%                                   
  00830.TW                         國泰費城半導體   -2.0    56.10  📉 弱勢回測   45.5%                            【無財報資料】
  6823.TWO                              濾能   -2.0    65.60  📉 弱勢回測   37.5%                                   
   6505.TW                             台塑化   -2.0    55.70  📉 弱勢回測   56.2%                                   
   6668.TW                             中揚光   -2.0    34.40  📉 弱勢回測   33.3%                                   
  00757.TW                         統一FANG+   -2.0   106.60  📉 弱勢回測   33.3%                            【無財報資料】
  7455.TWO                            樺緯物聯   -2.0    61.00  📉 弱勢回測   85.0%                                   
   1313.TW                              聯成   -2.0    12.90  📉 弱勢回測   61.5%                                   
   2905.TW                              三商   -2.0    14.50  📉 弱勢回測   57.1%                                   
  3558.TWO                              神準   -2.0   118.00  📉 弱勢回測   80.0%                                   
 01004T.TW FUBON NO.2 REIT NO.2 REAL ESTAT   -2.0    11.02  📉 弱勢回測   58.3%                            【無財報資料】
  5321.TWO                             美而快   -2.0    24.05  📉 弱勢回測   60.0%                                   
   2723.TW                           美食-KY   -2.0    69.30  📉 弱勢回測   58.3%                                   
  6565.TWO                              物聯   -2.0    20.10  📉 弱勢回測   63.6%                                   
   3030.TW                              德律   -2.0   253.00  📉 弱勢回測   55.0%                                   
   1538.TW                              正峰   -2.0    13.20  📉 弱勢回測   90.0%                                   
  4128.TWO                              中天   -2.0    16.80  📉 弱勢回測   80.0%                                   
   2409.TW                              友達   -2.0    14.80  📉 弱勢回測   36.4%                                   
  8077.TWO                             洛��   -2.0    41.50  📉 弱勢回測   90.0%                                   
   1717.TW                              長興   -2.0    61.60  📉 弱勢回測   61.5%                                   
   8249.TW                              菱光   -2.0    50.30  📉 弱勢回測   50.0%                                   
   1216.TW                              統一   -2.0    71.30  📉 弱勢回測   50.0%                                   
   2616.TW                              山隆   -2.0    17.30  📉 弱勢回測   47.1%                                   
   2702.TW                              華園   -2.0    12.25  📉 弱勢回測   45.0%                                   
   5876.TW                            上海商銀   -2.0    39.65  📉 弱勢回測   31.2%                                   
  00902.TW                         中信電池及儲能   -2.0    14.28  📉 弱勢回測   25.0%                            【無財報資料】
00948B.TWO                        中信優息投資級債   -2.0     9.46  📉 弱勢回測   64.3%                            【無財報資料】
   2258.TW                          鴻華先進-創   -2.0    30.00  📉 弱勢回測   50.0%                                   
   4952.TW                              凌通   -2.0    41.50  📉 弱勢回測   50.0%                                   
   1623.TW                             大東電   -2.0   191.50  📉 弱勢回測   92.3%                                   
   1466.TW                              聚隆   -2.0    17.10  📉 弱勢回測   66.7%                                   
  2924.TWO                           宏太-KY   -2.0    18.90  📉 弱勢回測   60.0%                                   
   4588.TW                            玖鼎電力   -2.0    60.70  📉 弱勢回測   61.1%                                   
   3002.TW                              歐格   -2.0    19.15  📉 弱勢回測   60.0%                                   
   4770.TW                              上品   -2.0   225.00  📉 弱勢回測   44.4%                                   
  6720.TWO                              久昌   -2.0   172.00  📉 弱勢回測   55.0%                                   
   3596.TW                              智易   -2.0   165.50  📉 弱勢回測   78.6%                                   
   6768.TW                           志強-KY   -2.0    90.50  📉 弱勢回測   73.3%                                   
  6875.TWO                             國邑*   -2.0    39.50  📉 弱勢回測   55.0%                                   
   5519.TW                              隆大   -2.0    33.80  📉 弱勢回測   44.4%                                   
   2606.TW                              裕民   -2.0    58.30  📉 弱勢回測   46.7%                                   
  6212.TWO                              理銘   -2.0    29.95  📉 弱勢回測   66.7%                                   
   2615.TW                              萬海   -2.0    74.50  📉 弱勢回測   44.4%                                   
  3672.TWO                             康聯訊   -2.0    11.10  📉 弱勢回測   70.0%                                   
  5474.TWO                              聰泰   -2.0   134.00  📉 弱勢回測   55.0%                                   
 00693U.TW                        期街口S&P黃豆   -2.0    22.17  📉 弱勢回測   60.0%                            【無財報資料】
  1742.TWO                              台蠟   -2.0    17.10  📉 弱勢回測   66.7%                                   
   2892.TW                             第一金   -2.0    28.65  📉 弱勢回測   57.1%                                   
  6730.TWO                              常廣   -2.0    36.35  📉 弱勢回測   60.0%                                   
009814.TWO                         富邦標普500   -2.0     9.78  📉 弱勢回測   58.8%                            【無財報資料】
  3191.TWO                             雲嘉南   -2.0    13.80  📉 弱勢回測   75.0%                                   
  4147.TWO                              中裕   -2.0    56.60  📉 弱勢回測   45.0%                                   
 00673R.TW                      期元大S&P原油反1   -2.0    18.65  📉 弱勢回測   70.0%                            【無財報資料】
  1591.TWO                           駿吉-KY   -2.0    41.00  📉 弱勢回測   55.0%  【營收爆發(416.74%) | ⚠️毛利負值 | 董監持股增加】
   2115.TW                           六暉-KY   -2.0    21.35  📉 弱勢回測   85.0%                                   
  8935.TWO                              邦泰   -2.0    18.15  📉 弱勢回測   70.0%                                   
  7752.TWO                            世紀樺欣   -2.0    49.95  📉 弱勢回測   68.8%                                   
   4571.TW                           鈞興-KY   -2.0   160.50  📉 弱勢回測   70.0%                                   
   7823.TW                        奧義賽博-KY創   -2.0    82.50  📉 弱勢回測   50.0%                                   
00933B.TWO                       國泰10Y+金融債   -2.0    16.03  📉 弱勢回測   56.2%                            【無財報資料】
00942B.TWO                      台新美A公司債20+   -2.0    14.36  📉 弱勢回測   60.0%                            【無財報資料】
  00662.TW                        富邦NASDAQ   -2.0    98.80  📉 弱勢回測   52.9%                            【無財報資料】
  00770.TW                          國泰北美科技   -2.0    50.85  📉 弱勢回測   65.0%                            【無財報資料】
   6214.TW                              精誠   -2.0   109.00  📉 弱勢回測   50.0%                                   
  4171.TWO                              瑞基   -2.0    19.00  📉 弱勢回測   55.0%                                   
00761B.TWO                         國泰A級公司債   -2.0    34.61  📉 弱勢回測   54.5%                            【無財報資料】
 00666R.TW                        富邦恒生國企反1   -2.0     9.41  📉 弱勢回測   42.9%                            【無財報資料】
009815.TWO                       大華美國MAG7+   -2.0     9.32  📉 弱勢回測   50.0%                            【無財報資料】
   8442.TW                           威宏-KY   -2.0    52.40  📉 弱勢回測   83.3%                                   
  5523.TWO                              豐謙   -2.0    29.10  📉 弱勢回測   73.3%                                   
   1909.TW                              榮成   -2.0     9.94  📉 弱勢回測   47.1%                                   
  8432.TWO                             東生華   -2.0    50.90  📉 弱勢回測   70.0%                                   
  6535.TWO                              順藥   -2.0   150.50  📉 弱勢回測   65.0%                                   
   2543.TW                              皇昌   -2.0    62.60  📉 弱勢回測   37.5%                                   
  6290.TWO                              良維   -2.0   214.00  📉 弱勢回測   40.0%                                   
 00669R.TW                        國泰美國道瓊反1   -2.0     5.97  📉 弱勢回測   60.0%                            【無財報資料】
   1326.TW                              台化   -2.0    45.10  📉 弱勢回測   52.9%                                   
  6620.TWO                              漢達   -2.0    69.00  📉 弱勢回測   73.3%                                   
  6609.TWO                             瀧澤科   -2.0    37.95  📉 弱勢回測   65.0%                                   
 00852L.TW CATHAY SECS INV TRUST CO LTD CA   -2.0    27.87  📉 弱勢回測   55.0%                            【無財報資料】
  7777.TWO                            能率亞洲   -2.0    27.10  📉 弱勢回測   65.0%                                   
   6585.TW                              鼎基   -2.0   102.00  📉 弱勢回測   75.0%                                   
   5880.TW                             合庫金   -2.0    23.50  📉 弱勢回測   46.2%                                   
  2726.TWO                           雅茗-KY   -2.0    10.00  📉 弱勢回測   73.7%                                   
 009811.TW                          統一美國50   -2.0    11.09  📉 弱勢回測   72.2%                            【無財報資料】
   4994.TW                              傳奇   -2.0    91.90  📉 弱勢回測   50.0%                                   
  5205.TWO                              中茂   -2.0    28.75  📉 弱勢回測   55.0%                                   
   3034.TW                              聯詠   -2.0   392.00  📉 弱勢回測   70.6%                                   
   2880.TW                             華南金   -2.0    33.65  📉 弱勢回測   28.6%                                   
   6715.TW                              嘉基   -2.0   322.00  📉 弱勢回測   55.6%                                   
  8279.TWO                              生展   -2.0   109.50  📉 弱勢回測   65.0%                                   
   1608.TW                              華榮   -2.0    32.00  📉 弱勢回測   45.5%                                   
   0056.TW                           元大高股息   -2.0    38.56  📉 弱勢回測   27.3%                            【無財報資料】
   6230.TW                           尼得科超眾   -2.0   156.00  📉 弱勢回測   45.5%                                   
   6887.TW                          寶綠特-KY   -2.0    43.05  📉 弱勢回測   70.0%                                   
  3357.TWO                             臺慶科   -2.0   157.00  📉 弱勢回測   47.1%                                   
  4609.TWO                              唐鋒   -2.0     5.11  📉 弱勢回測   45.5%                                   
  6684.TWO                              安格   -2.0    44.30  📉 弱勢回測   75.0%                                   
  00882.TW                         中信中國高股息   -2.0    15.52  📉 弱勢回測   64.3%                            【無財報資料】
   4438.TW                              廣越   -2.0    56.80  📉 弱勢回測   80.0%                                   
   2321.TW                              東訊   -2.0    14.75  📉 弱勢回測   66.7%                                   
  4401.TWO                             東隆興   -2.0    14.85  📉 弱勢回測   66.7%                                   
  5223.TWO                           安力-KY   -2.0    27.00  📉 弱勢回測   70.0%                                   
   9103.TW                         美德醫療-DR   -2.0     5.13  📉 弱勢回測   65.0%                                   
  8032.TWO                              光菱   -2.0    34.50  📉 弱勢回測   60.0%                                   
   2250.TW                         IKKA-KY   -2.0    63.00  📉 弱勢回測   65.0%                                   
   9924.TW                              福興   -2.0    47.00  📉 弱勢回測   53.3%                                   
  5015.TWO                              華祺   -2.0    25.85  📉 弱勢回測   85.0%                                   
   3059.TW                             華晶科   -2.0    36.75  📉 弱勢回測   65.0%                                   
 00715L.TW                        期街口布蘭特正2   -2.0    52.80  📉 弱勢回測   80.0%                            【無財報資料】
   9910.TW                              豐泰   -2.0    80.70  📉 弱勢回測   80.0%                                   
  6221.TWO                              晉泰   -2.0    26.25  📉 弱勢回測   61.1%                                   
   2427.TW                             三商電   -2.0    23.55  📉 弱勢回測   46.7%                                   
  5432.TWO                              新門   -2.0   130.50  📉 弱勢回測   60.0%                                   
  5398.TWO                            慕康生醫   -2.0    22.00  📉 弱勢回測   40.0%                                   
   4552.TW                           力達-KY   -2.0    21.25  📉 弱勢回測   50.0%                                   
   4569.TW                          六方科-KY   -2.0   136.50  📉 弱勢回測   45.0%                                   
   3036.TW                              文曄   -2.0   227.00  📉 弱勢回測   81.2%                                   
  6716.TWO                              應廣   -2.0    70.00  📉 弱勢回測   55.0%                                   
   2498.TW                             宏達電   -2.0    40.15  📉 弱勢回測   64.3%                                   
  8921.TWO                              沈氏   -2.0    17.50  📉 弱勢回測   75.0%                                   
  6423.TWO                             億而得   -2.0    88.30  📉 弱勢回測   50.0%                                   
   2103.TW                              台橡   -2.0    19.80  📉 弱勢回測   46.7%                                   
  3664.TWO                           安瑞-KY   -2.0    12.30  📉 弱勢回測   80.0%                                   
   4722.TW                             國精化   -2.0   168.00  📉 弱勢回測   40.0%                                   
   3665.TW                           貿聯-KY   -2.0  1815.00  📉 弱勢回測   70.0%                                   
   6666.TW                          羅麗芬-KY   -2.0    41.20  📉 弱勢回測   65.0%                                   
   1220.TW                              台榮   -2.0    12.40  📉 弱勢回測   87.5%                                   
 00953B.TW                        群益優選非投等債   -2.0     9.66  📉 弱勢回測   38.9%                            【無財報資料】
   5285.TW                              界霖   -2.0    48.30  📉 弱勢回測   55.0%                                   
   3706.TW                              神達   -2.0    79.00  📉 弱勢回測   40.0%                                   
   1102.TW                              亞泥   -2.0    34.50  📉 弱勢回測   66.7%                                   
  6470.TWO                              宇智   -2.0    48.75  📉 弱勢回測   89.5%                                   
   1301.TW                              台塑   -2.0    47.45  📉 弱勢回測   50.0%                                   
  8437.TWO                           大地-KY   -2.0    12.80  📉 弱勢回測   94.1%                                   
   6573.TW                           虹揚-KY   -2.0    13.30  📉 弱勢回測   65.0%                                   
  3570.TWO                              大塚   -2.0   166.50  📉 弱勢回測   45.0%                                   
  5009.TWO                              榮剛   -2.0    33.30  📉 弱勢回測   50.0%                                   
  2752.TWO                              豆府   -2.0   209.50  📉 弱勢回測   44.4%                                   
  00646.TW                        元大S&P500   -2.0    65.95  📉 弱勢回測   55.6%                            【無財報資料】
  6512.TWO                             啟發電   -2.0    19.85  📉 弱勢回測   60.0%                                   
 00985B.TW                     群益ESG投等債0-5   -2.0    10.31  📉 弱勢回測   23.1%                            【無財報資料】
   2618.TW                             長榮航   -2.0    35.35  📉 弱勢回測   53.3%                                   
   5269.TW                              祥碩   -2.0  1180.00  📉 弱勢回測   65.0%                                   
  6016.TWO                             康和證   -2.0    17.20  📉 弱勢回測   36.4%                                   
00679B.TWO                         元大美債20年   -2.0    27.18  📉 弱勢回測   56.2%                            【無財報資料】
   1609.TW                              大亞   -2.0    32.75  📉 弱勢回測   69.2%                                   
  8069.TWO                              元太   -2.0   144.00  📉 弱勢回測   50.0%                                   
  6186.TWO                              新潤   -2.0    40.70  📉 弱勢回測  100.0%                                   
  00900.TW                       富邦特選高股息30   -2.0    14.15  📉 弱勢回測   33.3%                            【無財報資料】
   6921.TW                           嘉雨思-創   -2.0    70.40  📉 弱勢回測   55.0%                                   
  1599.TWO                             宏佳騰   -2.0    25.90  📉 弱勢回測   37.5%                                   
   2301.TW                             光寶科   -2.0   154.00  📉 弱勢回測   41.7%                                   
  3217.TWO                              優群   -2.0   154.50  📉 弱勢回測   60.0%                                   
  3685.TWO                            元創精密   -2.0    28.85  📉 弱勢回測   71.4%                                   
 00738U.TW                         期元大道瓊白銀   -2.0    57.70  📉 弱勢回測   73.7%                            【無財報資料】
   2886.TW                             兆豐金   -2.0    39.10  📉 弱勢回測   30.8%                                   
   3701.TW                             大眾控   -2.0    58.00  📉 弱勢回測   50.0%                                   
   9907.TW                             統一實   -2.0    18.10  📉 弱勢回測   44.4%                                   
   3266.TW                              昇陽   -2.0    13.45  📉 弱勢回測   33.3%                                   
  6616.TWO                           特昇-KY   -2.0    10.15  📉 弱勢回測   50.0%                                   
    TXF.TW      TAIWAN FUTURES EXCHANGE TX   -2.0 33440.00  📉 弱勢回測   37.5%                            【無財報資料】
   3029.TW                              零壹   -2.0    95.50  📉 弱勢回測   61.5%                                   
  3492.TWO                              長盛   -2.0    23.80  📉 弱勢回測   33.3%                                   
   6655.TW                              科定   -2.0   128.00  📉 弱勢回測   80.0%                                   
   1525.TW                              江申   -2.0    61.40  📉 弱勢回測   38.5%                                   
   4164.TW                             承業醫   -2.0    30.70  📉 弱勢回測   65.0%                                   
  1294.TWO                            漢田生技   -2.0    81.10  📉 弱勢回測   30.0%                                   
