date,prev_rev_yoy,rev_yoy,eps_yoy,est_price,symbol,pe,gm,advice,price,om,prev_eps,name,eps,prev_year,status,expansion,prev_eps_yoy
2025-12,8.05,-1.8,-74.46,58.050000000000004,3548.TWO,25.064599483204134,10.77%,❌ 暫避觀望,97.0,1.84%,0.73,兆利,2.23,2025,🌑 雙重衰退,-72.66,-87.97
2025-12,28.81,25.19,-47.66,158.55,4569.TW,15.421002838221382,15.14%,❌ 暫避觀望,163.0,0.74%,3.23,六方科-KY,4.13,2025,📉 獲利侵蝕,-72.85,-51.13
2025-12,-99.58,-41.94,-114.96,-87.75,6219.TWO,0.0,N/A,⚪ 數據不足,13.1000003815,N/A,-2.47,富旺,-0.76,2025,🌑 雙重衰退,-73.02,-255.35
2025-12,17.54,28.81,-44.44,-5.1,4402.TWO,0.0,15.04%,⚪ 數據不足,16.1000003815,-80.56%,-0.11,郡都開發,-0.13,2025,📉 獲利侵蝕,-73.25,63.33
2025-12,137.08,123.75,50.0,-31.049999999999997,6560.TWO,0.0,N/A,⚪ 數據不足,38.8499984741,N/A,-0.88,欣普羅,-0.16,2025,⚠️ 獲利稀釋,-73.75,-41.94
2025-12,35.48,73.85,-0.7,63.75,2887.TW,6.952940996964706,60.04%,⚪ 中性觀察,29.5499992371,25.42%,1.3,台新新光金,1.91,2025,🏰 高護城河,-74.55,-27.12
2025-12,-8.66,-10.18,-85.71,8.700000000000001,2434.TW,59.655169782931026,-37.47%,❌ 暫避觀望,34.5999984741,-176.58%,0.32,統懋,0.02,2025,🌑 雙重衰退,-75.53,-58.97
2025-12,-3.85,1.33,-74.4,1.2000000000000002,4543.TWO,492.5000190737499,25.17%,❌ 暫避觀望,39.4000015259,7.11%,-0.09,萬在,0.53,2025,🔄 轉虧為盈,-75.73,-105.39
2025-12,17.91,6.19,-69.73,19.499999999999996,7743.TWO,14.230769230769234,N/A,⚪ 中性觀察,18.5,N/A,0.58,金利食安,0.57,2025,📉 獲利侵蝕,-75.92,-48.15
2025-12,-11.73,-8.3,-84.27,-58.05,3325.TWO,0.0,2.22%,⚪ 數據不足,13.0,-15.74%,-1.08,旭品,-1.64,2025,🌑 雙重衰退,-75.97,-74.19
2025-12,122.44,108.17,31.64,0.0,6620.TWO,0.0,N/A,⚪ 數據不足,70.5999984741,N/A,3.76,漢達,4.85,2025,⚠️ 獲利稀釋,-76.53,39.62
2025-12,-6.43,-15.8,-92.76,530.25,4763.TW,1.2828853882347948,57.83%,⚪ 中性觀察,45.3499984741,50.09%,4.94,材料*-KY,6.1,2025,🏰 高護城河,-76.96000000000001,-91.36
2025-12,-2.61,-1.9,-79.59,26.999999999999996,5244.TW,21.166665818944445,N/A,❌ 暫避觀望,38.0999984741,N/A,0.64,弘凱,0.51,2025,🌑 雙重衰退,-77.69,-62.57
2025-12,372.94,237.84,160.13,25.05,8038.TWO,24.13173607011976,N/A,❌ 暫避觀望,40.2999992371,N/A,0.81,長園科,0.92,2025,⚠️ 獲利稀釋,-77.71000000000001,164.8
2025-12,0.33,-17.19,-95.77,-51.45,8933.TWO,0.0,N/A,⚪ 數據不足,4.7899999619,N/A,-1.1,愛地雅,-1.39,2025,🌑 雙重衰退,-78.58,-266.67
2025-12,5.78,9.26,-69.45,765.1500000000001,2327.TW,16.192903352283864,37.30%,❌ 暫避觀望,826.0,24.28%,8.22,國巨*,11.51,2025,📉 獲利侵蝕,-78.71000000000001,-73.12
2025-12,-17.3,-11.54,-90.28,7.95,8076.TWO,51.886792452830186,N/A,❌ 暫避觀望,27.5,N/A,0.01,伍豐,0.14,2025,🌑 雙重衰退,-78.74000000000001,-99.59
2025-12,25.99,1.31,-77.63,37.35,2540.TW,20.441767681084336,20.31%,❌ 暫避觀望,50.9000015259,4.98%,0.68,愛山林,0.69,2025,📉 獲利侵蝕,-78.94,-73.93
2025-12,-47.7,-43.59,-122.76,0.0,1591.TWO,0.0,-25.13%,⚪ 數據不足,0.0,-116.55%,-2.09,駿吉-KY,-2.75,2025,🌑 雙重衰退,-79.17,-44.76
2025-12,-18.87,-7.88,-87.21,0.5999999999999993,1449.TW,408.7500095375005,0.84%,❌ 暫避觀望,16.3500003815,-27.07%,-0.28,佳和,0.12,2025,🔄 轉虧為盈,-79.33,-128.57
2025-12,-23.64,-4.81,-84.51,-10.649999999999999,6735.TWO,0.0,N/A,⚪ 數據不足,96.6999969482,N/A,-0.54,美達科技,0.33,2025,🔄 轉虧為盈,-79.7,-131.03
2025-12,-3.51,-2.15,-81.97,10.649999999999999,8182.TWO,71.54929470014085,N/A,❌ 暫避觀望,50.7999992371,N/A,0.04,加高,0.44,2025,🌑 雙重衰退,-79.82,-97.71
2025-12,56.34,45.18,-35.0,-46.050000000000004,6451.TW,0.0,N/A,⚪ 數據不足,616.0,N/A,-0.64,訊芯-KY,0.26,2025,🔄 轉虧為盈,-80.18,-672.73
2025-12,-2.24,-7.53,-87.79,355.95,8422.TW,1.2473662191951116,N/A,⚪ 中性觀察,29.6000003815,N/A,10.47,可寧衛*,1.29,2025,🌑 雙重衰退,-80.26,40.9
2025-12,2.6,10.44,-70.28,113.39999999999999,4912.TW,12.65872975505291,22.10%,⚪ 中性觀察,95.6999969482,9.53%,2.73,聯德控股-KY,1.98,2025,📉 獲利侵蝕,-80.72,-45.51
2025-12,-33.96,-35.66,-116.56,-20.55,4906.TW,0.0,14.16%,⚪ 數據不足,45.0499992371,-1.55%,-0.45,正文,-0.25,2025,🌑 雙重衰退,-80.9,-140.91
2025-12,-17.29,-20.15,-101.09,-190.34999999999997,2338.TW,0.0,5.40%,⚪ 數據不足,47.5,-14.81%,-3.56,光罩,-4.88,2025,🌑 雙重衰退,-80.94,-394.25
2025-12,10.79,10.3,-71.34,9.899999999999999,6432.TWO,108.63635901242425,N/A,❌ 暫避觀望,71.6999969482,N/A,0.11,今展科,0.48,2025,📉 獲利侵蝕,-81.64,-90.83
2025-12,-14.19,-10.01,-92.31,-5.1000000000000005,6113.TWO,0.0,N/A,⚪ 數據不足,24.75,N/A,-0.13,亞矽,-0.25,2025,🌑 雙重衰退,-82.3,31.58
2025-12,6.94,21.35,-61.33,65.7,1522.TW,7.100456708105023,15.03%,⚪ 中性觀察,31.1000003815,0.14%,1.17,堤維西,1.72,2025,📉 獲利侵蝕,-82.68,-73.56
2025-12,0.43,3.55,-80.0,0.0,3717.TW,0.0,19.34%,⚪ 數據不足,21.1499996185,7.12%,-0.29,聯嘉投控,0.08,2025,🔄 轉虧為盈,-83.55,-182.86
2025-12,51.06,28.45,-55.26,0.0,6921.TW,0.0,N/A,⚪ 數據不足,72.3000030518,N/A,0.21,嘉雨思-創,0.35,2025,📉 獲利侵蝕,-83.71,-25.0
2025-12,32.38,19.58,-64.17,32.400000000000006,6762.TWO,78.7037037037037,N/A,❌ 暫避觀望,170.0,N/A,0.68,達亞,0.67,2025,📉 獲利侵蝕,-83.75,-4.23
2025-12,-6.12,-6.07,-91.2,19.95,6158.TWO,13.458646329699251,N/A,⚪ 中性觀察,17.8999996185,N/A,0.62,禾昌,0.11,2025,🌑 雙重衰退,-85.13,-51.97
2025-12,-5.31,-8.17,-94.0,3.4499999999999997,1611.TW,59.78260869565218,37.93%,❌ 暫避觀望,13.75,11.05%,0.1,中電,0.03,2025,🌑 雙重衰退,-85.83,-76.74
2025-12,2.18,1.1,-84.96,-55.95,3543.TW,0.0,5.62%,⚪ 數據不足,33.8499984741,-16.08%,-1.16,州巧,-2.24,2025,📉 獲利侵蝕,-86.05999999999999,-43.75
2025-12,37.74,31.54,-54.81,54.150000000000006,6612.TWO,20.49861495844875,N/A,❌ 暫避觀望,74.0,N/A,0.7,奈米醫材,1.09,2025,📉 獲利侵蝕,-86.35,-59.52
2025-12,-6.15,-5.46,-92.0,0.44999999999999996,1727.TW,3096.66671753,11.85%,❌ 暫避觀望,92.9000015259,-0.08%,0.03,中華化,0.04,2025,🌑 雙重衰退,-86.54,-93.18
2025-12,-10.09,-9.04,-95.74,-130.50000000000003,3714.TW,0.0,-2.65%,⚪ 數據不足,66.0,-25.24%,-2.62,富采,-3.69,2025,🌑 雙重衰退,-86.69999999999999,-154.37
2025-12,-9.76,-5.25,-92.39,-2.25,3016.TW,0.0,11.81%,⚪ 數據不足,112.0,4.89%,-0.09,嘉晶,0.07,2025,🔄 轉虧為盈,-87.14,-110.98
2025-12,-14.16,-8.18,-96.23,-27.9,3713.TWO,0.0,0.24%,⚪ 數據不足,16.2000007629,-22.36%,-0.55,新晶投控,-1.13,2025,🌑 雙重衰退,-88.05000000000001,-13.64
2026-03,9.02,73.94,-14.16,138.45000000000002,3169.TWO,11.917659804983748,54.20%,⚪ 中性觀察,110.0,26.68%,3.67,亞信,0.97,2025,🏰 高護城河,-88.1,7.31
2025-12,-11.44,-4.04,-92.45,-36.9,3685.TWO,0.0,22.32%,⚪ 數據不足,27.7000007629,6.52%,-0.62,元創精密,-1.02,2025,🌑 雙重衰退,-88.41,-63.16
2025-12,-4.45,-8.56,-96.99,-2.850000000000001,3490.TWO,0.0,19.24%,⚪ 數據不足,34.5999984741,-16.80%,0.43,單井,0.05,2025,🌑 雙重衰退,-88.42999999999999,-80.0
2025-12,-0.15,-4.37,-93.16,2.0816681711721685e-16,1220.TW,8.430738365023736e+17,8.16%,❌ 暫避觀望,11.6999998093,-0.43%,0.13,台榮,0.08,2025,🌑 雙重衰退,-88.78999999999999,-87.62
2025-12,-3.65,-2.4,-91.3,-18.3,4534.TWO,0.0,15.20%,⚪ 數據不足,35.0,-3.10%,-0.53,慶騰,0.01,2025,🔄 轉虧為盈,-88.89999999999999,-630.0
2025-12,-1.02,-0.7,-90.0,3.6,2106.TW,73.95833333333333,20.30%,❌ 暫避觀望,17.75,1.48%,0.06,建大,0.13,2025,🌑 雙重衰退,-89.3,-94.5
2025-12,-44.17,-51.86,-141.41,-23.249999999999996,6582.TW,0.0,N/A,⚪ 數據不足,31.1000003815,N/A,-0.19,申豐,-0.41,2025,🌑 雙重衰退,-89.55,-117.59
2025-12,-30.69,-31.37,-121.74,-97.19999999999999,8024.TWO,0.0,N/A,⚪ 數據不足,12.3500003815,N/A,-1.97,佑華,-2.55,2025,🌑 雙重衰退,-90.36999999999999,-103.09
2025-12,27.0,16.57,-74.05,7.95,3597.TWO,50.84905804320754,25.04%,❌ 暫避觀望,26.9500007629,8.41%,0.12,映興,0.34,2025,📉 獲利侵蝕,-90.62,-84.21
2025-12,46.84,20.96,-70.0,-12.600000000000001,4806.TWO,0.0,46.90%,⚪ 數據不足,9.9499998093,-39.20%,-0.24,桂田文創,-0.34,2025,📉 獲利侵蝕,-90.96000000000001,-4.35
2025-12,-20.75,-15.41,-106.78,-36.449999999999996,6680.TWO,0.0,N/A,⚪ 數據不足,54.5,N/A,-1.03,鑫創電子,-0.29,2025,🌑 雙重衰退,-91.37,-148.8
2025-12,-0.47,0.63,-91.14,-21.45,8354.TWO,0.0,N/A,⚪ 數據不足,16.5499992371,N/A,-0.43,冠好,0.14,2025,🔄 轉虧為盈,-91.77,-136.75
2025-12,87.19,62.61,-29.75,113.7,3035.TW,24.53825857519789,42.16%,❌ 暫避觀望,186.0,2.86%,2.01,智原,2.81,2025,📉 獲利侵蝕,-92.36,-34.95
2025-12,3.65,-4.99,-97.61,-10.2,5015.TWO,0.0,N/A,⚪ 數據不足,24.1499996185,N/A,-0.35,華祺,0.06,2025,🔄 轉虧為盈,-92.62,-128.23
2025-12,40.54,29.3,-63.43,-2.6999999999999993,3594.TWO,0.0,41.27%,⚪ 數據不足,45.7000007629,10.21%,-0.05,磐儀,0.49,2025,🔄 轉虧為盈,-92.73,-107.04
2025-12,-6.91,-3.11,-96.0,-7.95,1906.TW,0.0,12.71%,⚪ 數據不足,11.1499996185,7.26%,-0.15,寶隆,0.01,2025,🔄 轉虧為盈,-92.89,-650.0
2025-12,-21.78,-19.95,-112.99,6.149999999999999,6180.TWO,104.39024204170734,N/A,❌ 暫避觀望,42.7999992371,N/A,0.44,橘子,-1.53,2025,🌑 雙重衰退,-93.03999999999999,-96.54
2025-12,-14.97,-21.22,-114.55,-181.2,2035.TWO,0.0,-14.72%,⚪ 數據不足,28.25,-18.44%,-3.6,唐榮,-4.72,2025,🌑 雙重衰退,-93.33,-181.25
2025-12,-0.77,0.72,-92.73,-0.30000000000000027,3050.TW,0.0,27.89%,⚪ 數據不足,12.8500003815,-1.07%,0.02,鈺德,0.04,2025,📉 獲利侵蝕,-93.45,-96.92
2025-12,80.92,64.32,-29.4,328.79999999999995,3147.TWO,14.25638686131387,13.87%,⚪ 中性觀察,312.5,5.75%,5.92,大綜,8.43,2025,📉 獲利侵蝕,-93.72,10.24
2025-12,0.54,2.36,-91.75,-1.6500000000000001,3221.TWO,0.0,22.57%,⚪ 數據不足,63.9000015259,4.08%,-0.22,台嘉碩,0.08,2025,🔄 轉虧為盈,-94.11,-130.14
2025-12,5.73,2.83,-92.04,-97.5,1338.TW,0.0,22.76%,⚪ 數據不足,16.7999992371,-1.26%,-2.0,廣華-KY,-2.24,2025,📉 獲利侵蝕,-94.87,-254.55
2025-12,25.43,22.83,-72.78,46.949999999999996,8096.TWO,40.095846645367416,N/A,❌ 暫避觀望,125.5,N/A,0.58,擎亞,0.89,2025,📉 獲利侵蝕,-95.61,-80.2
2025-12,5.67,2.56,-93.2,6.15,7402.TWO,232.43903183365853,N/A,❌ 暫避觀望,95.3000030518,N/A,0.05,邑錡,0.1,2025,📉 獲利侵蝕,-95.76,-95.69
2025-12,-14.79,-14.15,-111.9,-11.1,2719.TWO,0.0,7.41%,⚪ 數據不足,24.8999996185,2.54%,-0.47,燦星旅,-0.15,2025,🌑 雙重衰退,-97.75,-124.87
2025-12,-1.08,0.3,-97.61,34.95,6982.TWO,26.180257510729614,N/A,❌ 暫避觀望,61.0,N/A,0.64,大井泵浦,0.06,2025,📉 獲利侵蝕,-97.91,-75.94
2025-12,13.39,12.02,-87.1,5.1,4533.TWO,91.32352716794118,23.68%,❌ 暫避觀望,31.0499992371,-4.87%,0.04,協易機,0.2,2025,📉 獲利侵蝕,-99.11999999999999,-96.64
2025-12,17.21,5.68,-94.87,3.749999999999999,3465.TWO,130.60000610360004,20.16%,❌ 暫避觀望,32.6500015259,-2.95%,-0.1,進泰電子,0.04,2025,🔄 轉虧為盈,-100.55000000000001,37.5
2025-12,0.11,-7.95,-108.77,-33.300000000000004,6160.TWO,0.0,N/A,⚪ 數據不足,17.1000003815,N/A,-0.55,欣技,-1.19,2025,🌑 雙重衰退,-100.82,12.7
2025-12,4.39,4.72,-96.3,3.15,3481.TW,233.80951654333333,9.08%,❌ 暫避觀望,49.0999984741,-2.06%,0.03,群創,0.03,2025,📉 獲利侵蝕,-101.02,109.38
2025-12,-20.17,-21.01,-122.06,-6.15,9962.TWO,0.0,N/A,⚪ 數據不足,9.8199996948,N/A,-0.23,有益,-0.15,2025,🌑 雙重衰退,-101.05,-141.07
2025-12,31.33,29.86,-72.63,-67.35000000000001,6698.TW,0.0,N/A,⚪ 數據不足,40.2999992371,N/A,-1.45,旭暉應材,-1.65,2025,📉 獲利侵蝕,-102.49,-51.58
2025-12,300.12,166.89,63.58,-136.64999999999998,8101.TW,0.0,N/A,⚪ 數據不足,15.8500003815,N/A,-2.53,華冠,-3.15,2025,⚠️ 獲利稀釋,-103.30999999999999,66.4
2025-12,26.11,23.93,-79.55,12.900000000000002,2646.TW,23.488372980116278,13.18%,❌ 暫避觀望,20.2000007629,1.56%,0.16,星宇航空,0.09,2025,📉 獲利侵蝕,-103.47999999999999,-73.33
2025-12,-10.4,10.0,-93.62,-72.00000000000001,8027.TWO,0.0,N/A,⚪ 數據不足,248.5,N/A,-1.59,鈦昇,-0.93,2025,📉 獲利侵蝕,-103.62,-355.88
2025-12,15.96,16.02,-90.0,-7.800000000000001,8289.TWO,0.0,N/A,⚪ 數據不足,70.0999984741,N/A,-0.24,泰藝,0.04,2025,🔄 轉虧為盈,-106.02,-196.0
2025-12,-2.76,-3.8,-109.86,-55.949999999999996,5348.TWO,0.0,N/A,⚪ 數據不足,14.8000001907,N/A,-1.02,正能量智能,-1.49,2025,🌑 雙重衰退,-106.06,-15.91
2025-12,-22.96,20.89,-86.55,4.950000000000001,4768.TWO,1242.4242424242423,16.79%,❌ 暫避觀望,410.0,4.95%,-0.09,晶呈科技,0.39,2025,🔄 轉虧為盈,-107.44,-103.78
2025-12,10.25,1.42,-106.38,62.55,4557.TW,11.067146648896884,28.78%,⚪ 中性觀察,46.1500015259,9.33%,-2.24,永新-KY,-0.67,2025,📉 獲利侵蝕,-107.8,-129.31
2025-12,-23.23,-20.79,-129.33,-58.35,6130.TWO,0.0,N/A,⚪ 數據不足,23.9500007629,N/A,-1.06,上亞科技,-1.72,2025,🌑 雙重衰退,-108.54000000000002,-1077.78
2025-12,-20.28,-17.71,-126.47,-13.35,9950.TWO,0.0,N/A,⚪ 數據不足,10.6999998093,N/A,-0.44,萬國通,-0.27,2025,🌑 雙重衰退,-108.75999999999999,-150.0
2025-12,2.29,10.22,-99.01,-8.25,6542.TWO,0.0,N/A,⚪ 數據不足,45.6500015259,N/A,-0.46,隆中,0.02,2025,🔄 轉虧為盈,-109.23,-120.18
2025-12,23.03,19.77,-90.74,-2.399999999999999,6229.TWO,0.0,N/A,⚪ 數據不足,26.2000007629,N/A,-0.02,研通,0.05,2025,🔄 轉虧為盈,-110.50999999999999,-103.57
2025-12,11.56,5.02,-106.61,-226.35,1569.TWO,0.0,-3.81%,⚪ 數據不足,50.0,-23.08%,-4.54,濱川,-5.61,2025,📉 獲利侵蝕,-111.63,-163.13
2025-12,0.72,5.53,-106.98,-111.9,3149.TW,0.0,-12.37%,⚪ 數據不足,87.1999969482,-29.19%,-2.24,正達,-2.86,2025,📉 獲利侵蝕,-112.51,-272.73
2026-03,1.32,98.42,-14.42,438.9,4583.TW,22.112098427887904,51.18%,❌ 暫避觀望,647.0,30.40%,12.0,台灣精銳,3.56,2025,🏰 高護城河,-112.84,-15.13
2025-12,54.47,69.32,-44.71,49.199999999999996,3528.TW,40.54878048780488,12.45%,❌ 暫避觀望,133.0,8.05%,0.27,安馳,2.3,2025,📉 獲利侵蝕,-114.03,-91.89
2025-12,166.67,105.83,-8.3,85.95,2354.TW,10.26177997157068,4.22%,⚪ 中性觀察,58.7999992371,2.17%,1.68,鴻準,2.32,2025,📉 獲利侵蝕,-114.13,-11.58
2025-12,8.86,12.63,-102.22,-17.700000000000003,5201.TWO,0.0,N/A,⚪ 數據不足,29.4500007629,N/A,-0.13,凱衛,-0.06,2025,📉 獲利侵蝕,-114.85,-115.29
2025-12,51.38,39.1,-76.4,121.5,7780.TW,2.2716048911728395,N/A,⚪ 中性觀察,18.3999996185,N/A,3.44,大研生醫*,0.51,2025,📉 獲利侵蝕,-115.5,209.41
2025-12,-3.42,-0.51,-117.65,-108.3,2460.TW,0.0,3.88%,⚪ 數據不足,31.2000007629,-6.88%,-2.59,建通,-3.0,2025,🌑 雙重衰退,-117.14,-247.95
2025-12,-6.79,-5.47,-122.86,-20.25,8047.TWO,0.0,N/A,⚪ 數據不足,52.4000015259,N/A,-0.36,星雲,-0.78,2025,🌑 雙重衰退,-117.39,-140.0
2025-12,44251.78,130.3,12.42,148.8,2528.TW,2.162298464002016,15.63%,⚪ 中性觀察,21.4500007629,10.37%,3.39,皇普,3.65,2025,⚠️ 獲利稀釋,-117.88000000000001,525.0
2025-12,-11.3,-12.58,-131.88,3.9000000000000004,3150.TW,72.30768937346153,40.07%,❌ 暫避觀望,18.7999992371,-42.60%,0.19,鈺寶-創,-0.22,2025,🌑 雙重衰退,-119.3,-73.61
2025-12,-6.3,-8.68,-129.63,-64.05000000000001,2023.TW,0.0,7.45%,⚪ 數據不足,13.6499996185,-2.27%,-1.4,燁輝,-1.85,2025,🌑 雙重衰退,-120.94999999999999,-243.9
2025-12,26.14,2.29,-118.67,-18.75,2230.TWO,0.0,2.81%,⚪ 數據不足,28.0,-8.09%,-0.19,泰茂,-1.05,2025,📉 獲利侵蝕,-120.96000000000001,-103.85
2025-12,-3.74,-6.83,-128.03,-0.8999999999999991,1441.TW,0.0,-0.79%,⚪ 數據不足,9.1400003433,-10.66%,-0.26,大東,-0.45,2025,🌑 雙重衰退,-121.2,-110.79
2025-12,-11.54,-18.09,-140.21,1.1999999999999993,8466.TW,194.37500238375011,N/A,❌ 暫避觀望,15.5500001907,N/A,0.0,美吉吉-KY,-0.81,2025,🌑 雙重衰退,-122.12,-100.0
2025-12,-6.81,-9.81,-132.32,0.0,3591.TW,0.0,21.48%,⚪ 數據不足,0.0,-2.51%,-0.21,艾笛森,-0.34,2025,🌑 雙重衰退,-122.50999999999999,-127.78
2025-12,-2.54,-2.29,-125.0,-12.750000000000002,2419.TW,0.0,21.56%,⚪ 數據不足,28.7000007629,3.08%,-0.17,仲琦,-0.36,2025,🌑 雙重衰退,-122.71,-325.0
2025-12,-25.38,-27.73,-150.77,-18.3,1465.TW,0.0,-4.05%,⚪ 數據不足,12.3999996185,-24.47%,-0.51,偉全,-0.33,2025,🌑 雙重衰退,-123.04,-221.43
2025-12,-18.16,-11.74,-135.36,-74.4,6494.TWO,0.0,N/A,⚪ 數據不足,51.4000015259,N/A,-1.8,九齊,-0.93,2025,🌑 雙重衰退,-123.62000000000002,-174.07
2025-12,-25.84,-22.74,-147.06,-35.699999999999996,3354.TWO,0.0,18.97%,⚪ 數據不足,28.5499992371,-79.87%,-0.71,律勝,-0.84,2025,🌑 雙重衰退,-124.32000000000001,-102.86
2025-12,2.32,8.52,-117.39,-1.2000000000000002,3663.TWO,0.0,2.83%,⚪ 數據不足,71.5999984741,-0.74%,-0.07,鑫科,-0.08,2025,📉 獲利侵蝕,-125.91,-128.0
2025-12,1.12,-8.35,-134.86,-33.3,5202.TWO,0.0,N/A,⚪ 數據不足,16.3500003815,N/A,-0.57,力新,-0.61,2025,🌑 雙重衰退,-126.51000000000002,-126.76
2025-12,-18.65,-21.77,-148.96,-19.8,2231.TW,0.0,23.65%,⚪ 數據不足,95.4000015259,-15.73%,-0.06,為升,-1.63,2025,🌑 雙重衰退,-127.19000000000001,-103.64
2025-12,-7.46,-9.83,-137.5,-3.75,2024.TW,0.0,8.85%,⚪ 數據不足,14.0,2.74%,-0.14,志聯,-0.06,2025,🌑 雙重衰退,-127.67,-380.0
2025-12,-12.06,-12.11,-142.57,-399.0,1583.TW,0.0,19.66%,⚪ 數據不足,52.0,-2.95%,-5.75,程泰,-4.83,2025,🌑 雙重衰退,-130.45999999999998,-269.21
2025-12,-10.98,-7.45,-138.3,-30.0,3390.TWO,0.0,17.06%,⚪ 數據不足,27.25,1.24%,-0.72,旭軟,-0.55,2025,🌑 雙重衰退,-130.85000000000002,-158.97
2025-12,-17.54,-15.24,-147.12,-208.2,3092.TW,0.0,1.51%,⚪ 數據不足,29.2000007629,-21.28%,-4.31,鴻碩,-5.14,2025,🌑 雙重衰退,-131.88,-174.52
2025-12,27.89,29.21,-102.7,-48.45,6693.TWO,0.0,N/A,⚪ 數據不足,175.0,N/A,-1.12,廣閎科,-0.09,2025,📉 獲利侵蝕,-131.91,-150.45
2025-12,2.41,2.17,-130.48,-35.4,2425.TW,0.0,8.50%,⚪ 數據不足,34.2999992371,0.94%,-0.95,承啟,-0.32,2025,📉 獲利侵蝕,-132.64999999999998,-439.29
2025-12,-10.29,-9.63,-143.48,-34.35,1905.TW,0.0,4.37%,⚪ 數據不足,12.8000001907,-6.00%,-0.85,華紙,-0.56,2025,🌑 雙重衰退,-133.85,-1316.67
2025-12,-5.52,-4.36,-138.31,-18.299999999999997,2461.TW,0.0,18.99%,⚪ 數據不足,19.25,-2.69%,-0.32,光群雷,-0.61,2025,🌑 雙重衰退,-133.95,-117.82
2025-12,-6.38,-12.93,-147.27,-13.499999999999998,6243.TW,0.0,N/A,⚪ 數據不足,30.5499992371,N/A,-0.32,迅杰,-0.52,2025,🌑 雙重衰退,-134.34,-145.59
2025-12,6.21,10.31,-124.23,-236.85,4923.TWO,0.0,25.62%,⚪ 數據不足,45.4500007629,-11.28%,-4.75,力士,-5.26,2025,📉 獲利侵蝕,-134.54,-176.51
2025-12,-5.88,-7.12,-141.67,-6.75,6233.TWO,0.0,N/A,⚪ 數據不足,24.3500003815,N/A,-0.08,旺玖,-0.16,2025,🌑 雙重衰退,-134.54999999999998,-122.86
2025-12,-21.06,-24.27,-159.3,-40.5,6609.TWO,0.0,N/A,⚪ 數據不足,44.2999992371,N/A,-0.68,瀧澤科,-1.53,2025,🌑 雙重衰退,-135.03,-128.33
2025-12,-10.01,-9.35,-146.49,-54.15,3230.TWO,0.0,7.05%,⚪ 數據不足,29.7999992371,-37.72%,-1.15,錦明,-1.6,2025,🌑 雙重衰退,-137.14000000000001,-133.82
2025-12,-1.99,-4.4,-143.4,-11.549999999999999,3178.TWO,0.0,9.34%,⚪ 數據不足,63.7999992371,-7.19%,-0.34,公準,-0.46,2025,🌑 雙重衰退,-139.0,-148.57
2025-12,-1.99,3.45,-136.36,-45.0,2369.TW,0.0,2.66%,⚪ 數據不足,32.3499984741,-3.16%,-0.99,菱生,-1.05,2025,📉 獲利侵蝕,-139.81,-321.74
2025-12,-6.57,-7.34,-147.73,-5.7,1711.TW,0.0,17.63%,⚪ 數據不足,44.5999984741,-5.18%,-0.18,永光,-0.21,2025,🌑 雙重衰退,-140.39,-150.0
2025-12,-8.4,-6.89,-147.37,-27.599999999999998,8929.TWO,0.0,N/A,⚪ 數據不足,14.6499996185,N/A,-0.48,富堡,-0.45,2025,🌑 雙重衰退,-140.48000000000002,-145.28
2025-12,0.48,0.9,-140.6,-48.300000000000004,3362.TWO,0.0,18.28%,⚪ 數據不足,155.5,-0.95%,-1.17,先進光,-1.08,2025,📉 獲利侵蝕,-141.5,-159.18
2025-12,-6.76,-0.85,-142.47,-18.000000000000004,8121.TWO,0.0,N/A,⚪ 數據不足,41.7999992371,N/A,-0.4,越峰,-0.31,2025,🌑 雙重衰退,-141.62,-145.45
2025-12,58.8,40.53,-101.39,-51.9,4419.TWO,0.0,23.18%,⚪ 數據不足,45.7000007629,-10.31%,-1.05,皇家美食,-1.45,2025,📉 獲利侵蝕,-141.92000000000002,-483.33
2025-12,32.23,14.75,-128.95,-15.9,6283.TW,0.0,N/A,⚪ 數據不足,24.6499996185,N/A,-0.2,淳安,-0.22,2025,📉 獲利侵蝕,-143.7,42.86
2025-12,-15.72,-20.25,-164.06,-19.8,1452.TW,0.0,0.28%,⚪ 數據不足,10.8500003815,-7.44%,-0.34,宏益,-0.41,2025,🌑 雙重衰退,-143.81,-187.18
2025-12,266.16,182.72,38.44,0.0,7711.TW,0.0,N/A,⚪ 數據不足,0.0,N/A,9.3,永擎,13.04,2025,⚠️ 獲利稀釋,-144.28,61.47
2026-03,1.76,125.8,-19.19,1293.4499999999998,4966.TWO,8.013452394758206,N/A,⚪ 中性觀察,691.0,N/A,34.51,譜瑞-KY,6.77,2025,📉 獲利侵蝕,-144.99,6.64
2025-12,11.34,5.44,-139.68,-228.3,3272.TWO,0.0,2.51%,⚪ 數據不足,16.7000007629,-26.32%,-4.94,東碩,-7.65,2025,📉 獲利侵蝕,-145.12,-64.09
2025-12,1.42,-5.13,-152.11,-9.000000000000002,7584.TWO,0.0,N/A,⚪ 數據不足,24.2999992371,N/A,-0.75,樂意,-1.98,2025,🌑 雙重衰退,-146.98000000000002,-117.9
2025-12,2.25,0.61,-148.28,-112.5,2340.TW,0.0,-9.53%,⚪ 數據不足,35.0,-33.43%,-2.2,台亞,-2.88,2025,📉 獲利侵蝕,-148.89000000000001,-265.0
