股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
6830.TW,汎銓,876.00,0.00,0.00,0,57.04,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00891.TW,中信關鍵半導體,29.68,0.00,0.00,0,0.69,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3010.TW,華立,137.00,80.00,10.44,9,4.93,持股中,📈 趨勢續強。目前防禦位設於 132.00，與現價緩衝空間為 3.6%。
2886.TW,兆豐金,39.45,100.00,-4.33,3,0.63,持股中,📈 趨勢續強。目前防禦位設於 39.25，與現價緩衝空間為 0.5%。
2376.TW,技嘉,288.50,40.00,-3.37,9,11.32,持股中,📈 趨勢續強。目前防禦位設於 232.00，與現價緩衝空間為 19.6%。
5706.TW,鳳凰,51.90,100.00,-1.60,3,1.64,持股中,📈 趨勢續強。目前防禦位設於 50.80，與現價緩衝空間為 2.1%。
2640.TWO,大車隊,183.50,50.00,29.69,3,9.07,持股中,📈 趨勢續強。目前防禦位設於 166.50，與現價緩衝空間為 9.3%。
1419.TW,新紡,65.00,50.00,-9.26,3,1.46,持股中,📈 趨勢續強。目前防禦位設於 58.59，與現價緩衝空間為 9.9%。
6412.TW,群電,78.70,66.67,0.38,5,2.36,持股中,📈 趨勢續強。目前防禦位設於 77.80，與現價緩衝空間為 1.1%。
4720.TW,德淵,25.35,50.00,31.58,7,1.40,持股中,📈 趨勢續強。目前防禦位設於 18.00，與現價緩衝空間為 29.0%。
6616.TWO,特昇-KY,9.97,0.00,-11.80,3,0.31,持股中,📈 趨勢續強。目前防禦位設於 9.61，與現價緩衝空間為 3.6%。
3019.TW,亞光,130.50,0.00,-10.25,3,4.18,持股中,📈 趨勢續強。目前防禦位設於 119.82，與現價緩衝空間為 8.2%。
3217.TWO,優群,164.50,33.33,-0.81,5,3.79,持股中,📈 趨勢續強。目前防禦位設於 154.50，與現價緩衝空間為 6.1%。
3545.TW,敦泰,51.10,0.00,1.29,3,1.93,持股中,📈 趨勢續強。目前防禦位設於 47.50，與現價緩衝空間為 7.0%。
3492.TWO,長盛,23.75,0.00,-23.48,4,0.70,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6134.TWO,萬旭,31.05,50.00,-19.23,3,1.50,持股中,📈 趨勢續強。目前防禦位設於 30.95，與現價緩衝空間為 0.3%。
4534.TWO,慶騰,26.20,60.00,26.02,19,1.54,持股中,📈 趨勢續強。目前防禦位設於 26.10，與現價緩衝空間為 0.4%。
6655.TW,科定,140.00,100.00,5.43,1,2.82,持股中,📈 趨勢續強。目前防禦位設於 126.04，與現價緩衝空間為 10.0%。
6283.TW,淳安,23.10,0.00,-4.11,5,0.87,持股中,📈 趨勢續強。目前防禦位設於 19.25，與現價緩衝空間為 16.7%。
2458.TW,義隆,137.00,50.00,8.23,15,4.71,持股中,📈 趨勢續強。目前防禦位設於 132.03，與現價緩衝空間為 3.6%。
1597.TW,直得,114.00,50.00,29.94,3,7.31,持股中,📈 趨勢續強。目前防禦位設於 84.10，與現價緩衝空間為 26.2%。
4113.TWO,聯上,15.75,100.00,-6.07,2,0.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.10，建議耐心等待突破。
4131.TWO,浩泰,35.35,0.00,-3.07,1,1.47,持股中,📈 趨勢續強。目前防禦位設於 32.47，與現價緩衝空間為 8.1%。
2432.TW,倚天酷��-創,29.30,57.14,-2.28,13,0.65,持股中,📈 趨勢續強。目前防禦位設於 26.42，與現價緩衝空間為 9.8%。
6462.TWO,神盾,130.50,0.00,-2.52,5,6.61,持股中,📈 趨勢續強。目前防禦位設於 105.50，與現價緩衝空間為 19.2%。
3687.TWO,歐買尬,68.90,33.33,-18.28,5,1.65,持股中,📈 趨勢續強。目前防禦位設於 68.50，與現價緩衝空間為 0.6%。
6899.TWO,創為精密,53.90,0.00,3.63,2,1.56,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.30，建議耐心等待突破。
3147.TWO,大綜,176.50,50.00,3.26,7,5.11,持股中,📈 趨勢續強。目前防禦位設於 154.32，與現價緩衝空間為 12.6%。
4523.TWO,永彰,30.65,55.00,-28.48,40,0.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.65，建議耐心等待突破。
00665L.TW,富邦�琤肭磪囓�2,10.43,50.00,-6.29,3,0.30,持股中,📈 趨勢續強。目前防禦位設於 8.88，與現價緩衝空間為 14.9%。
2328.TW,廣宇,45.90,0.00,-10.33,3,1.34,建議買入,🚀 今日收盤 45.90 突破關鍵高點 45.80，啟動波段漲勢。
9926.TW,新海,49.90,66.67,-1.18,6,0.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 50.10，建議耐心等待突破。
6691.TW,洋基工程,677.00,100.00,9.21,3,24.43,持股中,📈 趨勢續強。目前防禦位設於 584.00，與現價緩衝空間為 13.7%。
1439.TW,雋揚,27.05,50.00,-8.74,3,0.81,持股中,📈 趨勢續強。目前防禦位設於 26.50，與現價緩衝空間為 2.0%。
4915.TW,致伸,74.00,0.00,0.21,1,1.41,持股中,📈 趨勢續強。目前防禦位設於 69.02，與現價緩衝空間為 6.7%。
0052.TW,富邦科技,49.94,0.00,0.46,3,1.05,持股中,📈 趨勢續強。目前防禦位設於 44.09，與現價緩衝空間為 11.7%。
00670L.TW,富邦NASDAQ正2,172.55,0.00,-3.15,5,4.54,持股中,📈 趨勢續強。目前防禦位設於 135.79，與現價緩衝空間為 21.3%。
6901.TW,鑽石投資,14.25,50.00,-9.62,3,0.46,持股中,📈 趨勢續強。目前防禦位設於 13.64，與現價緩衝空間為 4.3%。
2241.TW,艾姆勒,29.05,66.67,-22.69,5,1.00,持股中,📈 趨勢續強。目前防禦位設於 26.50，與現價緩衝空間為 8.8%。
1447.TW,力鵬,5.28,80.00,-2.17,9,0.12,持股中,📈 趨勢續強。目前防禦位設於 4.96，與現價緩衝空間為 6.1%。
1213.TW,大飲,9.07,0.00,-9.09,4,0.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.49，建議耐心等待突破。
4702.TWO,中美實,10.00,100.00,-2.06,2,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.05，建議耐心等待突破。
5234.TW,達興材料,462.00,66.67,10.09,11,21.18,持股中,📈 趨勢續強。目前防禦位設於 337.38，與現價緩衝空間為 27.0%。
00653L.TW,富邦印度正2,48.79,0.00,-15.75,5,1.36,持股中,📈 趨勢續強。目前防禦位設於 44.03，與現價緩衝空間為 9.8%。
3515.TW,華擎,227.00,50.00,-2.79,3,6.71,持股中,📈 趨勢續強。目前防禦位設於 204.79，與現價緩衝空間為 9.8%。
2740.TWO,天蔥,38.00,44.44,10.01,17,1.98,持股中,📈 趨勢續強。目前防禦位設於 33.62，與現價緩衝空間為 11.5%。
6967.TWO,汎瑋材料,71.30,40.00,-18.76,9,2.83,持股中,📈 趨勢續強。目前防禦位設於 65.01，與現價緩衝空間為 8.8%。
1805.TW,寶徠,10.80,100.00,0.80,1,0.33,持股中,📈 趨勢續強。目前防禦位設於 10.05，與現價緩衝空間為 6.9%。
2634.TW,漢翔,49.25,66.67,-13.68,5,1.36,持股中,📈 趨勢續強。目前防禦位設於 45.63，與現價緩衝空間為 7.4%。
2237.TWO,華德動能,30.55,0.00,-12.44,6,1.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.10，建議耐心等待突破。
5487.TWO,通泰,28.75,0.00,-7.57,3,0.62,持股中,📈 趨勢續強。目前防禦位設於 26.69，與現價緩衝空間為 7.2%。
00936.TW,台新永續高息中小,18.66,100.00,-5.18,5,0.27,持股中,📈 趨勢續強。目前防禦位設於 17.62，與現價緩衝空間為 5.6%。
4549.TWO,桓達,100.50,50.00,-4.42,3,4.27,持股中,📈 趨勢續強。目前防禦位設於 99.20，與現價緩衝空間為 1.3%。
6834.TW,天二科技,37.40,0.00,-8.49,5,1.96,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 18.4%。
2363.TW,矽統,57.20,40.00,-15.97,9,2.48,持股中,📈 趨勢續強。目前防禦位設於 44.99，與現價緩衝空間為 21.3%。
00996A.TW,主動兆豐台灣豐收,12.34,0.00,0.00,0,0.38,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6692.TWO,進能服,32.25,100.00,0.81,1,0.89,持股中,📈 趨勢續強。目前防禦位設於 31.95，與現價緩衝空間為 0.9%。
8096.TWO,擎亞,93.50,50.00,31.54,8,6.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.40，建議耐心等待突破。
6117.TW,迎廣,84.60,50.00,0.43,3,2.84,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 14.5%。
6510.TWO,精測,4105.00,0.00,17.09,1,270.00,持股中,📈 趨勢續強。目前防禦位設於 2832.86，與現價緩衝空間為 31.0%。
3645.TW,達邁,109.50,66.67,74.21,29,8.06,持股中,📈 趨勢續強。目前防禦位設於 77.40，與現價緩衝空間為 29.3%。
2414.TW,精技,45.20,75.00,-2.95,7,0.71,持股中,📈 趨勢續強。目前防禦位設於 42.95，與現價緩衝空間為 5.0%。
7749.TW,意騰-KY,432.00,33.33,-16.85,5,17.54,持股中,📈 趨勢續強。目前防禦位設於 339.39，與現價緩衝空間為 21.4%。
2705.TW,六福,17.10,100.00,3.02,1,0.42,持股中,📈 趨勢續強。目前防禦位設於 16.10，與現價緩衝空間為 5.8%。
2355.TW,敬鵬,53.10,85.71,45.75,14,3.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 32.35，建議耐心等待突破。
1465.TW,偉全,12.55,0.00,1.84,1,0.28,持股中,📈 趨勢續強。目前防禦位設於 11.81，與現價緩衝空間為 5.9%。
1598.TW,岱宇,20.15,25.00,-24.89,7,0.68,持股中,📈 趨勢續強。目前防禦位設於 18.76，與現價緩衝空間為 6.9%。
00893.TW,國泰智能電動車,38.55,66.67,1.93,5,0.64,持股中,📈 趨勢續強。目前防禦位設於 32.23，與現價緩衝空間為 16.4%。
6907.TWO,雅特力-KY,116.00,100.00,-9.56,1,9.30,持股中,📈 趨勢續強。目前防禦位設於 105.34，與現價緩衝空間為 9.2%。
2480.TW,敦陽科,139.00,60.00,-9.29,9,2.25,持股中,📈 趨勢續強。目前防禦位設於 136.11，與現價緩衝空間為 2.1%。
5450.TWO,南良,13.90,0.00,-6.01,1,0.30,持股中,📈 趨勢續強。目前防禦位設於 13.75，與現價緩衝空間為 1.1%。
2233.TW,宇隆,245.50,100.00,-0.19,1,11.86,持股中,📈 趨勢續強。目前防禦位設於 217.18，與現價緩衝空間為 11.5%。
4304.TWO,勝昱,28.50,50.00,-7.70,3,1.74,持股中,📈 趨勢續強。目前防禦位設於 27.70，與現價緩衝空間為 2.8%。
2527.TW,宏璟,36.25,100.00,9.86,5,1.62,持股中,📈 趨勢續強。目前防禦位設於 28.75，與現價緩衝空間為 20.7%。
4108.TW,懷特,12.65,0.00,-6.39,3,0.37,持股中,📈 趨勢續強。目前防禦位設於 12.10，與現價緩衝空間為 4.3%。
9950.TWO,萬國通,11.85,50.00,8.09,3,0.52,持股中,📈 趨勢續強。目前防禦位設於 10.60，與現價緩衝空間為 10.5%。
2330.TW,台積電,2050.00,50.00,-2.62,3,50.00,持股中,📈 趨勢續強。目前防禦位設於 2045.00，與現價緩衝空間為 0.2%。
2385.TW,群光,125.00,50.00,-6.41,7,2.61,持股中,📈 趨勢續強。目前防禦位設於 122.50，與現價緩衝空間為 2.0%。
1529.TW,樂事綠能,23.50,25.00,-10.87,8,0.95,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.95，建議耐心等待突破。
00746B.TWO,富邦A級公司債,35.73,66.67,-3.06,5,0.21,持股中,📈 趨勢續強。目前防禦位設於 35.70，與現價緩衝空間為 0.1%。
1413.TW,宏洲,9.79,0.00,-5.13,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 9.70，與現價緩衝空間為 0.9%。
3004.TW,豐達科,116.50,0.00,-2.35,3,5.90,持股中,📈 趨勢續強。目前防禦位設於 112.50，與現價緩衝空間為 3.4%。
3296.TW,勝德,21.25,100.00,-4.42,2,0.44,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.10，建議耐心等待突破。
3230.TWO,錦明,40.65,41.18,-13.52,33,2.49,建議買入,🚀 今日收盤 40.65 突破關鍵高點 36.50，啟動波段漲勢。
6170.TWO,統振,50.90,57.14,-5.03,14,0.60,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.70，建議耐心等待突破。
6727.TWO,亞泰金屬,431.00,50.00,109.92,3,26.71,持股中,📈 趨勢續強。目前防禦位設於 376.00，與現價緩衝空間為 12.8%。
3363.TWO,上詮,990.00,0.00,87.48,3,65.43,持股中,📈 趨勢續強。目前防禦位設於 596.00，與現價緩衝空間為 39.8%。
6121.TWO,新普,360.00,40.00,-6.31,9,6.50,持股中,📈 趨勢續強。目前防禦位設於 345.50，與現價緩衝空間為 4.0%。
6442.TW,光聖,2340.00,66.67,23.76,11,181.79,持股中,📈 趨勢續強。目前防禦位設於 2190.00，與現價緩衝空間為 6.4%。
8162.TW,微矽電子-創,43.50,75.00,8.95,7,2.14,持股中,📈 趨勢續強。目前防禦位設於 38.85，與現價緩衝空間為 10.7%。
8081.TW,致新,241.00,100.00,0.87,1,5.11,持股中,📈 趨勢續強。目前防禦位設於 227.21，與現價緩衝空間為 5.7%。
7747.TWO,昕奇雲端,134.00,0.00,9.27,3,4.21,持股中,📈 趨勢續強。目前防禦位設於 112.75，與現價緩衝空間為 15.9%。
1727.TW,中華化,59.00,57.14,2.28,13,3.15,持股中,📈 趨勢續強。目前防禦位設於 51.90，與現價緩衝空間為 12.0%。
00886.TWO,永豐美國科技,37.58,33.33,-0.03,5,0.61,持股中,📈 趨勢續強。目前防禦位設於 33.67，與現價緩衝空間為 10.4%。
4943.TW,康控-KY,10.95,0.00,-6.85,3,0.49,持股中,📈 趨勢續強。目前防禦位設於 9.72，與現價緩衝空間為 11.3%。
1587.TW,吉茂,35.20,0.00,-15.14,3,1.19,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 6.0%。
2017.TW,官田鋼,9.15,33.33,-12.25,18,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.15，建議耐心等待突破。
2645.TW,長榮航太,166.50,50.00,-2.55,3,5.00,持股中,📈 趨勢續強。目前防禦位設於 143.04，與現價緩衝空間為 14.1%。
6534.TW,正瀚-創,100.00,0.00,18.61,3,4.05,持股中,📈 趨勢續強。目前防禦位設於 97.10，與現價緩衝空間為 2.9%。
6229.TWO,研通,27.20,33.33,-2.37,5,1.07,持股中,📈 趨勢續強。目前防禦位設於 21.93，與現價緩衝空間為 19.4%。
009816.TW,凱基台灣TOP50,12.29,0.00,1.78,3,0.25,持股中,📈 趨勢續強。目前防禦位設於 10.77，與現價緩衝空間為 12.4%。
2912.TW,統一超,236.50,33.33,2.68,11,3.93,持股中,📈 趨勢續強。目前防禦位設於 223.00，與現價緩衝空間為 5.7%。
6197.TW,佳必琪,186.00,40.00,18.03,9,8.54,持股中,📈 趨勢續強。目前防禦位設於 184.50，與現價緩衝空間為 0.8%。
6679.TWO,鈺太,288.00,71.43,41.03,13,13.96,持股中,📈 趨勢續強。目前防禦位設於 251.00，與現價緩衝空間為 12.8%。
6944.TW,兆聯實業,927.00,100.00,30.45,3,45.50,持股中,📈 趨勢續強。目前防禦位設於 912.00，與現價緩衝空間為 1.6%。
9110.TW,越南控-DR,3.08,0.00,-10.11,2,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 3.10，建議耐心等待突破。
4950.TWO,金耘國際,16.85,33.33,-15.30,5,1.08,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 3.0%。
9914.TW,美利達,61.60,33.33,-11.48,12,1.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 62.60，建議耐心等待突破。
6523.TWO,達爾膚,103.50,0.00,-5.41,4,1.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 116.99，建議耐心等待突破。
3024.TW,憶聲,13.20,33.33,17.41,5,0.37,持股中,📈 趨勢續強。目前防禦位設於 9.95，與現價緩衝空間為 24.6%。
2605.TW,新興,34.20,0.00,0.00,0,1.95,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2712.TW,遠雄來,17.90,0.00,20.22,1,0.60,持股中,📈 趨勢續強。目前防禦位設於 14.24，與現價緩衝空間為 20.4%。
3652.TW,精聯,27.85,0.00,-1.13,1,0.39,持股中,📈 趨勢續強。目前防禦位設於 26.46，與現價緩衝空間為 5.0%。
3162.TWO,精確,69.40,100.00,3.27,1,3.88,持股中,📈 趨勢續強。目前防禦位設於 61.00，與現價緩衝空間為 12.1%。
6874.TWO,倍力,86.70,0.00,13.49,13,3.81,持股中,📈 趨勢續強。目前防禦位設於 83.52，與現價緩衝空間為 3.7%。
4935.TW,茂林-KY,39.10,0.00,-1.39,3,1.15,持股中,📈 趨勢續強。目前防禦位設於 35.24，與現價緩衝空間為 9.9%。
7703.TWO,銳澤,231.00,75.00,-12.49,7,11.75,持股中,📈 趨勢續強。目前防禦位設於 220.00，與現價緩衝空間為 4.8%。
3491.TWO,昇達科,1775.00,66.67,-1.63,5,116.07,持股中,📈 趨勢續強。目前防禦位設於 1670.00，與現價緩衝空間為 5.9%。
00857B.TWO,永豐20年美公債,23.43,40.00,-10.06,30,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.32，建議耐心等待突破。
1436.TW,華友聯,52.10,100.00,-5.50,1,0.97,持股中,📈 趨勢續強。目前防禦位設於 51.56，與現價緩衝空間為 1.0%。
5864.TWO,致和證,25.25,100.00,0.80,1,0.74,持股中,📈 趨勢續強。目前防禦位設於 22.69，與現價緩衝空間為 10.2%。
1215.TW,卜蜂,142.50,50.00,-5.19,3,3.39,持股中,📈 趨勢續強。目前防禦位設於 142.50，與現價緩衝空間為 0.0%。
5016.TWO,松和,28.35,33.33,9.19,5,2.10,建議買入,🚀 今日收盤 28.35 突破關鍵高點 24.70，啟動波段漲勢。
6785.TWO,昱展新藥,168.00,0.00,-37.82,5,8.14,持股中,📈 趨勢續強。目前防禦位設於 159.00，與現價緩衝空間為 5.4%。
1708.TW,東鹼,39.20,50.00,0.52,11,1.70,建議買入,🚀 今日收盤 39.20 突破關鍵高點 32.85，啟動波段漲勢。
6603.TWO,富強鑫,26.20,0.00,17.58,1,1.15,持股中,📈 趨勢續強。目前防禦位設於 20.17，與現價緩衝空間為 23.0%。
3483.TWO,力致,90.10,50.00,-2.72,3,3.34,持股中,📈 趨勢續強。目前防禦位設於 75.16，與現價緩衝空間為 16.6%。
2915.TW,潤泰全,45.00,0.00,-13.02,6,0.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.80，建議耐心等待突破。
6417.TWO,韋僑,123.00,100.00,11.15,1,3.79,持股中,📈 趨勢續強。目前防禦位設於 103.64，與現價緩衝空間為 15.7%。
7730.TW,暉盛-創,178.00,100.00,74.32,1,10.71,持股中,📈 趨勢續強。目前防禦位設於 172.50，與現價緩衝空間為 3.1%。
6208.TWO,日揚,75.00,66.67,59.41,5,4.07,持股中,📈 趨勢續強。目前防禦位設於 47.70，與現價緩衝空間為 36.4%。
6274.TWO,台燿,963.00,100.00,81.71,1,52.74,持股中,📈 趨勢續強。目前防禦位設於 558.53，與現價緩衝空間為 42.0%。
8210.TW,勤誠,1020.00,50.00,-15.06,7,44.64,持股中,📈 趨勢續強。目前防禦位設於 841.36，與現價緩衝空間為 17.5%。
2613.TW,中櫃,23.10,50.00,-3.41,4,0.47,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.80，建議耐心等待突破。
2547.TW,日勝生,10.65,40.00,-7.06,9,0.19,持股中,📈 趨勢續強。目前防禦位設於 10.65，與現價緩衝空間為 0.0%。
8183.TWO,精星,36.75,100.00,6.13,3,1.25,持股中,📈 趨勢續強。目前防禦位設於 31.21，與現價緩衝空間為 15.1%。
00656R.TW,國泰中國A50反1,5.89,50.00,-23.09,28,0.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.93，建議耐心等待突破。
8277.TWO,商丞,7.45,33.33,-14.97,5,0.21,持股中,📈 趨勢續強。目前防禦位設於 7.32，與現價緩衝空間為 1.7%。
2399.TW,映泰,41.95,100.00,82.09,1,2.79,持股中,📈 趨勢續強。目前防禦位設於 34.80，與現價緩衝空間為 17.0%。
5392.TWO,能率,39.25,50.00,-12.85,3,1.49,持股中,📈 趨勢續強。目前防禦位設於 34.64，與現價緩衝空間為 11.8%。
1468.TW,昶和,12.45,0.00,4.88,1,0.54,持股中,📈 趨勢續強。目前防禦位設於 12.00，與現價緩衝空間為 3.6%。
4105.TWO,東洋,73.70,66.67,-2.97,11,0.91,持股中,📈 趨勢續強。目前防禦位設於 72.25，與現價緩衝空間為 2.0%。
4767.TWO,誠泰科技,27.10,100.00,-2.65,3,0.83,持股中,📈 趨勢續強。目前防禦位設於 24.85，與現價緩衝空間為 8.3%。
2820.TW,華票,17.05,100.00,-1.75,3,0.16,持股中,📈 趨勢續強。目前防禦位設於 16.70，與現價緩衝空間為 2.1%。
3042.TW,晶技,166.50,50.00,83.11,11,9.04,持股中,📈 趨勢續強。目前防禦位設於 90.50，與現價緩衝空間為 45.6%。
1563.TW,巧新,41.85,0.00,-5.88,1,1.33,持股中,📈 趨勢續強。目前防禦位設於 41.70，與現價緩衝空間為 0.4%。
4934.TW,太極,17.75,55.56,-4.02,17,0.78,持股中,📈 趨勢續強。目前防禦位設於 17.35，與現價緩衝空間為 2.3%。
6227.TWO,茂綸,95.00,50.00,5.40,3,3.58,持股中,📈 趨勢續強。目前防禦位設於 92.50，與現價緩衝空間為 2.6%。
3228.TWO,金麗科,167.00,100.00,-5.89,5,7.61,持股中,📈 趨勢續強。目前防禦位設於 117.57，與現價緩衝空間為 29.6%。
00772B.TWO,中信高評級公司債,34.01,40.00,-3.34,10,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.43，建議耐心等待突破。
2424.TW,隴華,22.90,0.00,-7.97,2,1.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.40，建議耐心等待突破。
6270.TWO,倍微,29.00,50.00,-9.64,11,1.04,持股中,📈 趨勢續強。目前防禦位設於 24.90，與現價緩衝空間為 14.1%。
8927.TWO,北基,23.20,100.00,-5.15,3,0.68,持股中,📈 趨勢續強。目前防禦位設於 22.11，與現價緩衝空間為 4.7%。
6271.TW,同欣電,187.50,60.00,20.42,19,8.57,持股中,📈 趨勢續強。目前防禦位設於 183.50，與現價緩衝空間為 2.1%。
2441.TW,超豐,94.30,50.00,-28.79,11,5.49,持股中,📈 趨勢續強。目前防禦位設於 90.20，與現價緩衝空間為 4.3%。
00992A.TW,主動群益科技創新,16.87,0.00,0.00,0,0.57,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
8464.TW,億豐,378.50,50.00,-13.14,7,12.96,持股中,📈 趨勢續強。目前防禦位設於 317.34，與現價緩衝空間為 16.2%。
2442.TW,新美齊,19.00,66.67,1.50,6,0.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.70，建議耐心等待突破。
3257.TW,虹冠電,55.00,50.00,-4.26,3,1.26,持股中,📈 趨勢續強。目前防禦位設於 50.69，與現價緩衝空間為 7.8%。
5244.TW,弘凱,47.15,33.33,6.03,5,2.63,持股中,📈 趨勢續強。目前防禦位設於 37.00，與現價緩衝空間為 21.5%。
00915.TW,凱基優選高股息30,24.81,100.00,-1.30,3,0.31,持股中,📈 趨勢續強。目前防禦位設於 22.71，與現價緩衝空間為 8.5%。
8940.TW,新天地,17.60,0.00,0.00,0,0.55,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.20，建議耐心等待突破。
8021.TW,尖點,405.00,75.00,48.71,7,25.57,持股中,📈 趨勢續強。目前防禦位設於 250.00，與現價緩衝空間為 38.3%。
3272.TWO,東碩,21.15,33.33,-4.39,5,0.78,持股中,📈 趨勢續強。目前防禦位設於 16.43，與現價緩衝空間為 22.3%。
6929.TWO,佑全,29.65,0.00,0.00,0,1.30,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4745.TWO,合富-KY,18.45,0.00,-5.79,2,0.53,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.50，建議耐心等待突破。
5381.TWO,合正,24.50,14.29,10.96,14,0.63,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.47，建議耐心等待突破。
8121.TWO,越峰,28.15,33.33,-10.47,5,1.32,持股中,📈 趨勢續強。目前防禦位設於 22.53，與現價緩衝空間為 20.0%。
7780.TW,大研生醫*,19.95,50.00,-0.88,7,0.87,建議買入,🚀 今日收盤 19.95 突破關鍵高點 19.50，啟動波段漲勢。
00780B.TWO,國泰A級金融債,37.65,0.00,-10.69,18,0.11,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 37.87，建議耐心等待突破。
4128.TWO,中天,16.35,100.00,-6.33,2,0.60,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.30，建議耐心等待突破。
3630.TWO,新鉅科,30.60,50.00,-9.69,3,1.15,持股中,📈 趨勢續強。目前防禦位設於 26.50，與現價緩衝空間為 13.4%。
00671R.TW,富邦NASDAQ反1,2.71,33.33,-14.92,12,0.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.85，建議耐心等待突破。
6565.TWO,物聯,33.45,50.00,80.27,3,2.85,持股中,📈 趨勢續強。目前防禦位設於 18.30，與現價緩衝空間為 45.3%。
8040.TWO,九暘,65.40,0.00,33.76,1,3.05,持股中,📈 趨勢續強。目前防禦位設於 45.75，與現價緩衝空間為 30.0%。
8067.TWO,志旭,13.50,16.67,-29.80,12,0.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.90，建議耐心等待突破。
8070.TW,長華*,48.05,100.00,9.42,1,1.68,持股中,📈 趨勢續強。目前防禦位設於 43.00，與現價緩衝空間為 10.5%。
1905.TW,華紙,14.50,50.00,28.47,3,0.89,持股中,📈 趨勢續強。目前防禦位設於 14.15，與現價緩衝空間為 2.4%。
1456.TW,怡華,14.00,50.00,0.27,3,0.69,持股中,📈 趨勢續強。目前防禦位設於 13.75，與現價緩衝空間為 1.8%。
6662.TWO,樂斯科,29.60,0.00,-7.51,3,1.03,持股中,📈 趨勢續強。目前防禦位設於 29.50，與現價緩衝空間為 0.3%。
1402.TW,遠東新,26.00,42.86,-13.21,14,0.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.40，建議耐心等待突破。
1313.TW,聯成,11.90,33.33,-5.83,12,0.66,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.45，建議耐心等待突破。
3349.TWO,寶德,28.00,66.67,-9.87,5,1.09,持股中,📈 趨勢續強。目前防禦位設於 27.30，與現價緩衝空間為 2.5%。
3450.TW,聯鈞,380.00,33.33,-14.02,5,23.57,持股中,📈 趨勢續強。目前防禦位設於 252.43，與現價緩衝空間為 33.6%。
