                    股號           名稱       現價  指標(DMA)  累計損益(%)  交易次數    目前狀態 短 中 長                                               專業建議
                00857B     永豐20年美公債    23.71    -0.10    1.31%    42  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 23.52 跌破移動支撐位 23.78。 優先鎖利落袋，等待下次訊號。
                  1436          華友聯    54.00    -0.41   38.66%    70   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 65.9 (景氣壓力點)。
                  5864          致和證    23.85    -0.45   88.01%    46   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 26.2 (景氣壓力點)。
                  1215           卜蜂   138.50    -9.78    5.59%    74  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 154.5 跌破移動支撐位 156.0。 優先鎖利落袋，等待下次訊號。
                  5016           松和    31.40     3.05    1.06%    84  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 28.55 跌破移動支撐位 30.25。 優先鎖利落袋，等待下次訊號。
                  6785         昱展新藥   172.00   -11.23   28.97%    24  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 288.0 跌破移動支撐位 297.0。 優先鎖利落袋，等待下次訊號。
                  1708           東鹼    42.20     1.60  -22.14%    80  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 33.4 跌破移動支撐位 33.9。 優先鎖利落袋，等待下次訊號。
                  6603          富強鑫    21.20    -0.99   -9.01%    76  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 18.65 跌破移動支撐位 19.5。 優先鎖利落袋，等待下次訊號。
                  3483           力致    77.00    -3.77   17.58%    76  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 86.7 跌破移動支撐位 90.2。 優先鎖利落袋，等待下次訊號。
                  2915          潤泰全    48.20    -1.99  -10.22%    82  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 53.0 跌破移動支撐位 53.2。 優先鎖利落袋，等待下次訊號。
                  7730         暉盛-創   166.00    22.67   57.38%     8  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 168.0 跌破移動支撐位 170.0。 優先鎖利落袋，等待下次訊號。
                  6208           日揚    47.65     0.44   -0.76%    68  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 45.5 跌破移動支撐位 45.85。 優先鎖利落袋，等待下次訊號。
                  6274           台燿   623.00    68.62  -16.96%    92  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 569.0 跌破移動支撐位 589.0。 優先鎖利落袋，等待下次訊號。
                  8210           勤誠   899.00    -0.25   -4.14%    68   ⏳ 觀察中 ▼ ▼ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 1085.0 (景氣壓力點)。
                  2613           中櫃    23.45    -0.91    52.7%    64  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 24.72 跌破移動支撐位 24.81。 優先鎖利落袋，等待下次訊號。
                  2547          日勝生    10.55    -0.33   -6.45%    64  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 10.48 跌破移動支撐位 10.53。 優先鎖利落袋，等待下次訊號。
                  8183           精星    32.55    -2.02    9.07%    72  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 34.2 跌破移動支撐位 34.3。 優先鎖利落袋，等待下次訊號。
                00656R    國泰中國A50反1     6.24     0.01   -3.02%    68   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 6.51 (景氣壓力點)。
                  8277           商丞     7.98    -0.35   15.24%    54  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 10.8 跌破移動支撐位 11.85。 優先鎖利落袋，等待下次訊號。
                  2399           映泰    31.85     1.85   40.93%    72  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 34.3 跌破移動支撐位 34.4。 優先鎖利落袋，等待下次訊號。
                  4105           東洋    74.00    -2.08   -2.09%    72  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 79.28 跌破移動支撐位 80.31。 優先鎖利落袋，等待下次訊號。
                  4767         誠泰科技    25.30    -0.08   15.08%    40  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 25.15 跌破移動支撐位 25.5。 優先鎖利落袋，等待下次訊號。
                  2820           華票    16.80    -0.07    3.17%    66  🚫 建議賣出 ▲ ▼ ▲      🚨 價格防衛：收盤價 17.2 跌破移動支撐位 17.25。 優先鎖利落袋，等待下次訊號。
                  3042           晶技    93.90    -0.45   51.52%    60  🚫 建議賣出 ▲ ▼ ▲       🚨 價格防衛：收盤價 90.5 跌破移動支撐位 91.8。 優先鎖利落袋，等待下次訊號。
                  1563           巧新    42.10     0.48    4.64%     8  🚫 建議賣出 ▲ ▲ ▼      🚨 價格防衛：收盤價 47.75 跌破移動支撐位 48.3。 優先鎖利落袋，等待下次訊號。
                  4934           太極    16.65    -1.36   11.92%    62  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 16.1 跌破移動支撐位 16.5。 優先鎖利落袋，等待下次訊號。
                  6227           茂綸    93.30     2.97    7.97%    73  🚩 建議買入 ▲ ▲ ▲                🔥 突破確認：成功站穩壓力位，指標呈 🚀 三期共振強勢，具備攻擊動能。
                  3228          金麗科   135.00     2.35  273.24%    71   🍀 持股中 ▲ ▲ ▼                   🌀 趨勢分歧震盪：目前為強勢推升中。守穩移動支撐位 133.5。
                00772B     中信高評級公司債    34.08    -0.11    -1.6%    44  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 34.26 跌破移動支撐位 34.36。 優先鎖利落袋，等待下次訊號。
                  2424           隴華    25.60    -2.40  169.91%    58  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 89.0 跌破移動支撐位 93.5。 優先鎖利落袋，等待下次訊號。
                  6270           倍微    24.75     0.74  -28.82%    72  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 25.9 跌破移動支撐位 26.1。 優先鎖利落袋，等待下次訊號。
                  8927           北基    23.55    -0.52    8.28%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 26.7 跌破移動支撐位 27.5。 優先鎖利落袋，等待下次訊號。
                  6271          同欣電   149.00    -3.57  -33.41%    80  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 144.5 跌破移動支撐位 152.5。 優先鎖利落袋，等待下次訊號。
                  2441           超豐    88.40     2.73   -3.24%    90   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 96.7 (景氣壓力點)。
                  8464           億豐   346.00   -20.18   -3.76%    80  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 401.5 跌破移動支撐位 417.0。 優先鎖利落袋，等待下次訊號。
                  2442          新美齊    20.85     0.34   90.79%    78   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.7 (景氣壓力點)。
                  3257          虹冠電    53.50    -1.64  -10.93%    88   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 73.9 (景氣壓力點)。
                  5244           弘凱    38.95     1.55   17.51%    26  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 38.2 跌破移動支撐位 39.0。 優先鎖利落袋，等待下次訊號。
                 00915    凱基優選高股息30    23.27     0.02   16.03%    28   ⏳ 觀察中 ▼ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 23.39 (景氣壓力點)。
                  8940          新天地    18.30    -0.40   15.78%    38  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 20.9 跌破移動支撐位 21.35。 優先鎖利落袋，等待下次訊號。
                  8021           尖點   248.00    12.00  -19.76%    64   ⏳ 觀察中 ▼ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 268.0 (景氣壓力點)。
                  3272           東碩    16.00    -0.67  -38.88%    74  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 27.55 跌破移動支撐位 27.75。 優先鎖利落袋，等待下次訊號。
                  6929           佑全    37.60    -0.74   16.71%     6   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 42.9 (景氣壓力點)。
                  4745        合富-KY    19.50    -0.43   -20.9%    52  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 17.3 跌破移動支撐位 18.2。 優先鎖利落袋，等待下次訊號。
                  5381           合正    26.47    -2.40   83.44%    64  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 33.15 跌破移動支撐位 33.45。 優先鎖利落袋，等待下次訊號。
                  7780        大研生醫*    18.50     1.12  -14.74%     6   ⏳ 觀察中 ▲ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 19.0 (景氣壓力點)。
                00780B      國泰A級金融債    37.90    -0.13   -3.51%    36  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 37.79 跌破移動支撐位 37.99。 優先鎖利落袋，等待下次訊號。
                00671R   富邦NASDAQ反1     3.02     0.09  -42.77%    46  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 2.86 跌破移動支撐位 2.88。 優先鎖利落袋，等待下次訊號。
                  6565           物聯    19.20     1.40    1.36%    28   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.6 (景氣壓力點)。
                  8040           九暘    48.80    -0.42   -51.0%    74  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 49.75 跌破移動支撐位 50.0。 優先鎖利落袋，等待下次訊號。
                  8067           志旭    13.80    -0.19  -153.7%    86  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.02)，動能消失。 優先鎖利落袋，等待下次訊號。
                  8070          長華*    43.35     0.68   43.53%    82  🚫 建議賣出 ▼ ▲ ▼     🚨 價格防衛：收盤價 42.55 跌破移動支撐位 44.85。 優先鎖利落袋，等待下次訊號。
                  1905           華紙    16.70     3.30   -7.25%    70  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 16.7 跌破移動支撐位 17.7。 優先鎖利落袋，等待下次訊號。
                  1456           怡華    14.95     0.55  -46.55%    52  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 14.5 跌破移動支撐位 14.6。 優先鎖利落袋，等待下次訊號。
                  6662          樂斯科    28.80    -0.36   -6.44%    30   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 29.85 (景氣壓力點)。
                  1402          遠東新    27.15    -0.66    -4.1%   104  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 28.3 跌破移動支撐位 28.9。 優先鎖利落袋，等待下次訊號。
                  1313           聯成    12.55     0.10     1.7%    78  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 12.45 跌破移動支撐位 12.9。 優先鎖利落袋，等待下次訊號。
                  3349           寶德    27.70    -0.54   51.48%    24  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 31.0 跌破移動支撐位 31.45。 優先鎖利落袋，等待下次訊號。
                  3450           聯鈞   247.50   -10.93   -0.53%    70  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 301.0 跌破移動支撐位 310.0。 優先鎖利落袋，等待下次訊號。
                  6629        泰金-KY   106.00    -1.15  -21.25%    38  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 139.22 跌破移動支撐位 150.54。 優先鎖利落袋，等待下次訊號。
                  3003          健和興    49.85    -0.32   -9.23%    64  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 48.1 跌破移動支撐位 50.1。 優先鎖利落袋，等待下次訊號。
                00688L    國泰20年美債正2     7.13    -0.12    -2.1%    42  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 7.52 跌破移動支撐位 7.62。 優先鎖利落袋，等待下次訊號。
                  4555           氣立    35.45    -0.02   -8.03%    48   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 47.2 (景氣壓力點)。
                  6584         南俊國際   610.00   119.43   43.22%    46  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 556.0 跌破移動支撐位 580.0。 優先鎖利落袋，等待下次訊號。
                  2444           兆勁    12.30    -0.56  -26.36%    72   ⏳ 觀察中 ▼ ▼ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 14.15 (景氣壓力點)。
                  2323           中環    11.05    -0.03   18.13%    66  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 11.95 跌破移動支撐位 13.1。 優先鎖利落袋，等待下次訊號。
                  2368          金像電   946.00    14.00   73.13%    92  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 888.0 跌破移動支撐位 936.0。 優先鎖利落袋，等待下次訊號。
                  1476           儒鴻   331.00   -27.40  -25.37%    90  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 423.0 跌破移動支撐位 424.0。 優先鎖利落袋，等待下次訊號。
                  3058           立德     9.50     0.06   69.79%    66  🚫 建議賣出 ▼ ▲ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.06)，動能消失。 優先鎖利落袋，等待下次訊號。
                  9933           中鼎    35.50     1.93   -6.42%    76  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 36.15 跌破移動支撐位 38.1。 優先鎖利落袋，等待下次訊號。
                  6277           宏正    72.20     7.78   -8.03%    85   🍀 持股中 ▲ ▲ ▲                    🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 69.5。
                  5245           智晶    25.00    -0.62   29.59%    42   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 33.9 (景氣壓力點)。
                 00961     FT臺灣永續高息     9.93    -0.14    4.63%     8  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 9.93 跌破移動支撐位 10.21。 優先鎖利落袋，等待下次訊號。
                  5607          遠雄港    45.50    -2.64   15.25%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 52.1 跌破移動支撐位 54.5。 優先鎖利落袋，等待下次訊號。
                  6152           百一    16.05    -1.57   -4.81%    66  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 9.78 跌破移動支撐位 10.3。 優先鎖利落袋，等待下次訊號。
                  6237           驊訊    35.55    -0.96  -22.28%    68  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 42.15 跌破移動支撐位 42.75。 優先鎖利落袋，等待下次訊號。
                  3689           湧德   112.50     1.90     5.5%    82   ⏳ 觀察中 ▼ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 128.5 (景氣壓力點)。
                  3354           律勝    24.40    -2.67  -19.15%    68  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 29.15 跌破移動支撐位 29.65。 優先鎖利落袋，等待下次訊號。
                  8092           建暐    12.35    -0.47    -5.1%    56   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 15.35 (景氣壓力點)。
                  2890          永豐金    31.70    -0.27   15.63%    78  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 31.3 跌破移動支撐位 32.45。 優先鎖利落袋，等待下次訊號。
                  2486           一詮   145.00    -1.20   67.62%    66  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 125.0 跌破移動支撐位 127.0。 優先鎖利落袋，等待下次訊號。
                  7712        博盛半導體   107.00    -4.60   23.03%     8  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 87.3 跌破移動支撐位 89.2。 優先鎖利落袋，等待下次訊號。
                  2066           世德    49.10    -0.88   -0.51%    78  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 58.8 跌破移動支撐位 59.1。 優先鎖利落袋，等待下次訊號。
                  2454          聯發科  1465.00  -133.75  -15.39%    62  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 1445.0 跌破移動支撐位 1480.0。 優先鎖利落袋，等待下次訊號。
                  5905          南仁湖     7.82    -0.25   48.12%    68   ⏳ 觀察中 ▼ ▼ ▼              🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 9.8 (景氣壓力點)。
                  6664           群翊   322.50    19.05   59.41%    49  🚩 建議買入 ▲ ▲ ▲                🔥 突破確認：成功站穩壓力位，指標呈 🚀 三期共振強勢，具備攻擊動能。
                 00875       國泰網路資安    37.93    -0.49    8.47%    42  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 38.1 跌破移動支撐位 38.69。 優先鎖利落袋，等待下次訊號。
                  6257           矽格   156.00    14.10   11.35%    87  🚩 建議買入 ▲ ▲ ▲                🔥 突破確認：成功站穩壓力位，指標呈 🚀 三期共振強勢，具備攻擊動能。
                00867B   新光A-BBB電信債    31.72    -0.20   -0.77%    22  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 31.8 跌破移動支撐位 31.81。 優先鎖利落袋，等待下次訊號。
                  6414           樺漢   274.50    -2.08    4.05%    74   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 295.0 (景氣壓力點)。
                  1569           濱川    50.00    -1.07   31.61%    74   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 57.6 (景氣壓力點)。
                  4739           康普    78.10     2.31  -18.64%    82  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 83.4 跌破移動支撐位 85.0。 優先鎖利落袋，等待下次訊號。
                  6233           旺玖    25.30    -1.15   46.54%    56  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 25.45 跌破移動支撐位 26.45。 優先鎖利落袋，等待下次訊號。
                00990A    主動元大AI新經濟    11.81    -0.13       0%     0   ⚪ 觀望中 ▼ ▼ ▲                    ⚪ 觀望為宜：不符合進場模型，保持耐心等待指標翻正與紅K出現。
                  2482           連宇    16.80     0.52  -10.31%    62   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 18.8 (景氣壓力點)。
                  6869         雲豹能源    88.90    -8.82   -7.84%    18   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 117.0 (景氣壓力點)。
                00687B      國泰20年美債    28.48    -0.13   -6.36%    70  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 28.67 跌破移動支撐位 28.7。 優先鎖利落袋，等待下次訊號。
                  3168          眾福科    40.85    -0.02    9.87%    42  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 41.5 跌破移動支撐位 41.7。 優先鎖利落袋，等待下次訊號。
                 00935    野村臺灣新科技50    37.46     0.06    3.14%    14  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 36.98 跌破移動支撐位 37.99。 優先鎖利落袋，等待下次訊號。
                  2236        百達-KY   112.00     1.52   68.85%    62  🚫 建議賣出 ▲ ▲ ▼   🚨 價格防衛：收盤價 126.77 跌破移動支撐位 130.14。 優先鎖利落袋，等待下次訊號。
                  1225          福懋油    31.65     0.03   91.08%    74   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 32.4 (景氣壓力點)。
                  6465           威潤    45.25     5.45  -52.85%    56  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 43.05 跌破移動支撐位 43.6。 優先鎖利落袋，等待下次訊號。
                  4804        大略-KY     6.12     0.60   -1.91%    30   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 8.26 (景氣壓力點)。
                 00877       復華中國5G    27.81    -0.28    9.18%    46  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 27.09 跌破移動支撐位 27.8。 優先鎖利落袋，等待下次訊號。
                009802       富邦旗艦50    12.41    -0.21   -5.09%     8  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 12.83 跌破移動支撐位 12.91。 優先鎖利落袋，等待下次訊號。
                  2380           虹光     5.86    -0.08   -4.61%    62  🚫 建議賣出 ▼ ▼ ▲        🚨 價格防衛：收盤價 6.03 跌破移動支撐位 6.1。 優先鎖利落袋，等待下次訊號。
                  3176           基亞    31.95     0.59  -45.82%    56  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 32.5 跌破移動支撐位 32.65。 優先鎖利落袋，等待下次訊號。
                  6206           飛捷    98.70    -0.78  -30.37%    78  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 94.5 跌破移動支撐位 95.4。 優先鎖利落袋，等待下次訊號。
                  2852          第一保    25.95    -0.37   10.02%    88   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 28.25 (景氣壓力點)。
                  6862       三集瑞-KY   161.50   -15.02  -21.63%     6   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 209.5 (景氣壓力點)。
                  3026          禾伸堂   142.00    23.55   -8.86%    74  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 137.5 跌破移動支撐位 146.5。 優先鎖利落袋，等待下次訊號。
                  3617           碩天   171.50    -5.47    1.34%    76   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 196.0 (景氣壓力點)。
                  4576        大銀微系統   131.50    11.12   14.33%    54  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 131.0 跌破移動支撐位 132.0。 優先鎖利落袋，等待下次訊號。
                  3178           公準    62.10     3.22  -35.02%    43  🚩 建議買入 ▲ ▲ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  8043          蜜望實    68.00    -1.15   -3.77%    62   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 79.8 (景氣壓力點)。
                  4590         富田-創    74.30    -0.77    8.27%     2  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 98.2 跌破移動支撐位 99.2。 優先鎖利落袋，等待下次訊號。
                  2338           光罩    43.45    -3.59   16.06%    70  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 48.65 跌破移動支撐位 52.5。 優先鎖利落袋，等待下次訊號。
                  2501           國建    22.60     0.13  -13.36%    74  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 19.35 跌破移動支撐位 19.49。 優先鎖利落袋，等待下次訊號。
                  2597           潤弘   152.00    -7.38   21.14%    74  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 165.5 跌破移動支撐位 166.5。 優先鎖利落袋，等待下次訊號。
                  3374           精材   159.50    -8.42   51.65%    70  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 167.5 跌破移動支撐位 175.5。 優先鎖利落袋，等待下次訊號。
                  8086          宏捷科   123.00    -4.23   83.56%    88  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 132.5 跌破移動支撐位 133.5。 優先鎖利落袋，等待下次訊號。
                  5907        大洋-KY     5.77    -0.01   28.22%    50   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 5.98 (景氣壓力點)。
                  8147           正淩   133.00     2.20   11.67%    72   ⏳ 觀察中 ▼ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 147.5 (景氣壓力點)。
                  6757         台灣虎航    50.60    -1.49   13.18%    22  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 69.2 跌破移動支撐位 70.9。 優先鎖利落袋，等待下次訊號。
                00725B     國泰投資級公司債    35.54    -0.10   10.98%    64  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 35.37 跌破移動支撐位 35.71。 優先鎖利落袋，等待下次訊號。
                  6792           詠業    55.30    -1.04    9.28%    30  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 62.5 跌破移動支撐位 63.2。 優先鎖利落袋，等待下次訊號。
                  6722           輝創    39.85    -0.50    5.66%    14  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 58.7 跌破移動支撐位 59.8。 優先鎖利落袋，等待下次訊號。
                  9908          大台北    29.85    -0.59    5.97%    70  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 31.05 跌破移動支撐位 33.3。 優先鎖利落袋，等待下次訊號。
^TWII-stock-indicators           未知 33174.82  -459.38   16.43%    96  🚫 建議賣出 ▼ ▼ ▲     📉 趨勢反轉：中期指標由正轉負 (-111.29)，動能消失。 優先鎖利落袋，等待下次訊號。
                  3580          友威科    69.70     1.24   78.07%    66  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 70.8 跌破移動支撐位 71.2。 優先鎖利落袋，等待下次訊號。
                  6292           迅德    46.50     2.30   33.57%    76  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 42.0 跌破移動支撐位 42.3。 優先鎖利落袋，等待下次訊號。
                  2855          統一證    32.55     0.88   59.92%    76  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 32.35 跌破移動支撐位 32.75。 優先鎖利落袋，等待下次訊號。
                  3032           偉訓    63.30    -0.64   44.23%    58   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 75.8 (景氣壓力點)。
                  1477           聚陽   228.00   -31.17   -1.74%    80  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 326.0 跌破移動支撐位 328.0。 優先鎖利落袋，等待下次訊號。
                  6505          台塑化    55.70    -1.73   -2.83%    92  🚫 建議賣出 ▲ ▼ ▲       🚨 價格防衛：收盤價 56.4 跌破移動支撐位 59.4。 優先鎖利落袋，等待下次訊號。
                  2405           輔信    15.40     0.14   16.92%    70  🚫 建議賣出 ▼ ▲ ▼      🚨 價格防衛：收盤價 18.5 跌破移動支撐位 18.55。 優先鎖利落袋，等待下次訊號。
                 00752       中信中國50    23.97    -0.57   28.75%    44  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 26.68 跌破移動支撐位 26.8。 優先鎖利落袋，等待下次訊號。
                  3264           欣銓   166.00     6.98   -12.1%    72  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 75.8 跌破移動支撐位 76.5。 優先鎖利落袋，等待下次訊號。
                  8358           金居   243.00    -1.92   14.54%    62   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 300.5 (景氣壓力點)。
