股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
9945.TW,潤泰新,無,25.6000003815,28.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9904.TW,寶成,無,28.8500003815,30.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6140.TWO,訊達,無,19.1000003815,21.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00988A.TW,主動統一全球創新,無,12.4399995804,47.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1537.TW,廣隆,無,124.0,52.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00851.TW,台新全球AI,無,54.3499984741,36.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6264.TWO,富裔,無,6.3800001144,38.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2457.TW,飛宏,無,24.75,28.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6203.TWO,海韻電,無,66.5999984741,53.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4933.TWO,友輝,無,57.7000007629,56.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3548.TWO,兆利,無,80.9000015259,40.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2941.TWO,米斯特,無,38.0999984741,58.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6841.TWO,長佳智能,無,61.5999984741,67.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4419.TWO,皇家美食,無,55.0,96.3,⚪ 一般監控,75.00%,0.00%,nan%,-1.31%,0.0,4,0.0,
3710.TWO,連展投控,無,6.6399998665,53.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5309.TWO,系統電,無,57.7999992371,43.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6637.TWO,醫影,無,71.8000030518,27.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2382.TW,廣達,無,290.5,52.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1102.TW,亞泥,無,35.2999992371,56.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6762.TWO,達亞,無,170.0,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7782.TWO,光速火箭,無,26.0,37.23,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6191.TW,精成科,無,90.8000030518,41.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5508.TWO,永信建,無,51.5999984741,45.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5258.TW,虹堡,無,47.9000015259,62.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8044.TWO,網家,無,22.7000007629,37.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3530.TW,晶相光,無,57.9000015259,47.13,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1726.TW,永記,無,75.0,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5703.TWO,亞都,無,13.3000001907,17.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8045.TW,達運光電,無,74.0999984741,44.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8478.TW,東哥遊艇,無,158.5,33.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3015.TW,全漢,無,50.2000007629,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00924.TW,復華S&P500成長,無,27.2600002289,35.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6955.TW,邦睿生技-創,無,163.5,51.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5299.TWO,杰力,無,74.9000015259,52.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3002.TW,歐格,無,18.6000003815,32.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2423.TW,固緯,無,47.4500007629,50.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00673R.TW,期元大S&P原油反1,無,17.0100002289,24.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1616.TW,億泰,無,23.2999992371,24.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3593.TW,力銘,無,13.3000001907,53.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00980D.TWO,主動聯博投等入息,無,20.5200004578,50.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6130.TWO,上亞科技,無,24.7000007629,11.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00933B.TWO,國泰10Y+金融債,無,16.1499996185,51.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2235.TWO,謚源,無,33.0999984741,31.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3629.TWO,地心引力,無,20.3500003815,61.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2637.TW,慧洋-KY,無,69.0999984741,49.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00989A.TW,主動摩根美國科技,無,13.6499996185,41.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3465.TWO,進泰電子,無,37.3499984741,21.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5481.TWO,新華,無,22.0,55.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00631L.TW,元大台灣50正2,無,21.0,6.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6855.TWO,數泓科,無,108.0,37.93,⚪ 一般監控,100.00%,0.00%,0.00%,1.26%,0.0,1,0.0,0.0
5457.TWO,宣德,無,35.1500015259,59.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1409.TW,新纖,無,15.5500001907,47.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6212.TWO,理銘,無,29.1499996185,39.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2646.TW,星宇航空,無,21.1000003815,37.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6982.TWO,大井泵浦,無,51.0999984741,40.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6934.TW,心誠鎂,無,85.0999984741,58.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9910.TW,豐泰,無,81.6999969482,37.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00909.TW,國泰數位支付服務,無,36.6599998474,39.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2498.TW,宏達電,無,40.0999984741,38.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7765.TW,中華資安,無,226.5,41.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4722.TW,國精化,無,164.5,42.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5345.TWO,馥鴻,無,23.5499992371,60.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4438.TW,廣越,無,56.7000007629,29.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009811.TW,統一美國50,無,11.0200004578,37.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6856.TWO,鑫傳,無,52.7999992371,37.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6887.TW,寶綠特-KY,無,45.5,50.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2726.TWO,雅茗-KY,無,10.0500001907,48.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3268.TWO,海德威,無,15.1000003815,37.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8089.TWO,康全電訊,無,23.8999996185,48.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6890.TW,來億-KY,無,167.5,56.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2924.TWO,宏太-KY,無,17.0,33.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9921.TW,巨大,無,71.5999984741,48.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00770.TW,國泰北美科技,無,49.9500007629,38.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2516.TW,新建,無,13.5500001907,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6957.TW,裕慶-KY,無,160.5,39.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8234.TWO,新漢,無,61.0999984741,46.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3661.TW,世芯-KY,無,2730.0,33.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00646.TW,元大S&P500,無,65.75,41.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2314.TW,台揚,無,18.7999992371,56.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2739.TW,寒舍,無,34.0999984741,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4413.TWO,飛寶企業,無,18.1000003815,59.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6706.TW,惠特,無,115.0,42.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8111.TWO,立��,無,60.5,41.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3531.TWO,先益,無,21.5499992371,56.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00953B.TW,群益優選非投等債,無,9.6899995804,55.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7822.TW,倍利科,無,1545.0,60.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6482.TWO,弘煜科,無,31.3500003815,41.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00724B.TWO,群益投資級金融債,無,34.2200012207,53.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00663L.TW,國泰臺灣加權正2,無,60.1500015259,47.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6965.TW,中傑-KY,無,86.0999984741,69.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8936.TWO,國統,無,50.9000015259,41.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8097.TWO,常珵,無,55.5,32.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1538.TW,正峰,無,12.6499996185,6.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2230.TWO,泰茂,無,31.8999996185,40.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1796.TWO,金穎生技,無,37.0,41.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2881.TW,富邦金,無,87.8000030518,44.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00952.TW,凱基台灣AI50,無,12.8299999237,51.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5203.TW,訊連,無,63.2000007629,47.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4743.TWO,合一,無,53.2000007629,53.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6695.TW,芯鼎,無,39.25,45.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8215.TW,明基材,無,24.1000003815,60.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6885.TW,全福生技,無,24.3500003815,42.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1603.TW,華電,無,32.0999984741,16.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2752.TWO,豆府,無,207.0,34.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9906.TW,欣巴巴,無,41.5499992371,48.47,⚪ 一般監控,0.00%,0.00%,nan%,-12.61%,0.0,1,0.0,
1227.TW,佳格,無,31.0499992371,73.08,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00982A.TW,主動群益台灣強棒,無,16.4400005341,53.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3060.TW,銘異,無,28.8999996185,53.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6143.TWO,振曜,無,96.0,33.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2607.TW,榮運,無,52.0,32.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3305.TW,昇貿,無,105.0,50.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6236.TWO,中湛,無,21.6000003815,0.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6214.TW,精誠,無,107.5,42.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8432.TWO,東生華,無,51.5,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1216.TW,統一,無,71.9000015259,61.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6614.TW,資拓宏宇,無,41.25,30.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1452.TW,宏益,無,11.6999998093,72.73,⚪ 一般監控,100.00%,0.00%,nan%,0.00%,0.0,1,0.0,
4746.TW,台耀,無,56.0,65.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6796.TW,晉弘,無,73.8000030518,36.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3466.TWO,德晉,無,33.0999984741,26.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3163.TWO,波若威,無,866.0,51.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1341.TW,富林-KY,無,58.0,44.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8463.TW,潤泰材,無,22.2999992371,13.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6684.TWO,安格,無,43.0,42.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00987A.TW,主動台新優勢成長,無,12.3999996185,59.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7711.TW,永擎,無,265.5,68.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2397.TW,友通,無,54.2000007629,45.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00678.TW,群益那斯達克生技,無,35.9399986267,50.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3034.TW,聯詠,無,391.5,50.9,⚪ 一般監控,50.00%,0.00%,nan%,-4.04%,0.0,2,0.0,
3528.TW,安馳,無,64.5,59.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1459.TW,聯發,無,11.6999998093,47.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8444.TWO,綠河-KY,無,9.3000001907,65.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8423.TWO,保綠-KY,無,18.6000003815,47.2,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6533.TW,晶心科,無,179.0,41.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6620.TWO,漢達,無,68.5,14.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3213.TWO,茂訊,無,99.8000030518,42.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3489.TWO,森寶,無,23.25,75.38,⚪ 一般監控,100.00%,0.00%,0.00%,-0.44%,0.0,1,0.0,0.0
5439.TWO,高技,無,282.5,55.91,⚪ 一般監控,100.00%,0.00%,nan%,-10.96%,0.0,1,0.0,
3005.TW,神基,無,97.6999969482,8.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2009.TW,第一銅,無,40.8499984741,37.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5432.TWO,新門,無,135.0,32.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2882.TW,國泰金,無,71.9000015259,46.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00981A.TW,主動統一台股增長,無,20.6599998474,57.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3059.TW,華晶科,無,36.0999984741,40.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8450.TWO,霹靂,無,17.2999992371,55.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9924.TW,福興,無,45.3499984741,51.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8499.TW,鼎炫-KY,無,260.0,45.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1470.TW,大統新創,無,22.2999992371,49.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6136.TW,富爾特,無,24.25,60.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6535.TWO,順藥,無,148.5,45.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00651R.TW,復華香港反1,無,5.3499999046,51.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6768.TW,志強-KY,無,88.0,41.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3596.TW,智易,無,167.0,30.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6228.TWO,全譜,無,23.3999996185,37.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6275.TWO,元山,無,46.75,40.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1799.TWO,易威,無,37.4500007629,64.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2601.TW,益航,無,5.9800000191,35.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2258.TW,鴻華先進-創,無,27.2999992371,16.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00948B.TWO,中信優息投資級債,無,9.5200004578,56.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6613.TWO,朋億*,無,208.0,62.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2702.TW,華園,無,12.6000003815,80.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2616.TW,山隆,無,16.7999992371,44.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3611.TWO,鼎翰,無,186.0,28.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6219.TWO,富旺,無,14.6000003815,29.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2892.TW,第一金,無,28.4500007629,43.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6997.TWO,博弘,無,80.8000030518,30.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3713.TWO,新晶投控,無,15.1999998093,31.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2354.TW,鴻準,無,52.5,43.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5523.TWO,豐謙,無,29.25,23.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00761B.TWO,國泰A級公司債,無,34.9900016785,56.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8093.TWO,保銳,無,19.7000007629,58.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5348.TWO,正能量智能,無,17.1000003815,40.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1512.TW,瑞利,無,7.8200001717,45.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3416.TW,融程電,無,144.0,45.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1591.TWO,駿吉-KY,無,40.5,30.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4441.TW,振大環球,無,192.0,30.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4147.TWO,中裕,無,56.0,59.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3191.TWO,雲嘉南,無,13.6499996185,35.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5222.TW,全訊,無,127.0,39.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009814.TWO,富邦標普500,無,9.75,40.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6666.TW,羅麗芬-KY,無,40.2999992371,37.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2105.TW,正新,無,31.75,67.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3035.TW,智原,無,144.5,40.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00686R.TW,群益臺灣加權反1,無,1.3999999762,51.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4420.TWO,光明,無,44.0499992371,22.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3467.TWO,台灣精材,無,43.0,60.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2491.TW,吉祥全,無,15.25,46.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00937B.TWO,群益ESG投等債20+,無,14.9300003052,55.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4911.TWO,德英,無,37.75,70.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2204.TW,中華,無,56.5,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5871.TW,中租-KY,無,109.0,66.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1110.TW,東泥,無,14.9499998093,31.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2429.TW,銘旺科,無,40.4500007629,30.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6884.TWO,海柏特,無,34.7999992371,47.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7737.TWO,凱鈿,無,38.0,51.32,⚪ 一般監控,0.00%,0.00%,0.00%,-4.80%,0.0,2,0.0,0.0
6560.TWO,欣普羅,無,40.2999992371,46.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009801.TW,中信美國創新科技,無,10.220000267,37.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6243.TW,迅杰,無,28.8500003815,27.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3229.TW,晟鈦,無,19.6000003815,53.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9941.TW,裕融,無,76.8000030518,57.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2949.TWO,欣新網,無,60.0,45.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
912000.TW,晨訊科-DR,無,2.5099999905,28.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4766.TW,南寶,無,314.5,50.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5521.TW,工信,無,12.6000003815,34.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8401.TWO,白紗科,無,25.0,34.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
