Quantum AI Pro 分析報告 (20260315)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                            Reason
   3036.TW                              文曄    8.5   235.50 🚀 極強勢攻擊   78.9% 外資買1442張 / 投信加碼 / 趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
   6531.TW                             愛普*    6.0   531.00 🚀 極強勢攻擊   60.0%                 外資買2988張 / 趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    6.0    82.70 🚀 極強勢攻擊   37.5%                  外資買1733張 / 趨勢強勁 / 【營收爆發(34.35%)】
  3211.TWO                              順達    5.5   307.50 🚀 極強勢攻擊   14.3%                            外資買1002張 / 投信加碼 / 趨勢強勁
   6415.TW                          矽力*-KY    5.5   280.00 🚀 極強勢攻擊   33.3%               外資買1130張 / 【EPS連2成長 | 營收爆發(46.42%)】
   2337.TW                              旺宏    5.5   108.50 🚀 極強勢攻擊   70.0%                 外資買34433張 / 投信加碼 / 【營收爆發(59.98%)】
   9933.TW                              中鼎    5.5    33.85 🚀 極強勢攻擊    0.0%                       外資買2743張 / 趨勢強勁 / 【EPS連2成長】
  4973.TWO                              廣穎    5.5    67.20 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  3093.TWO                             港建*    5.0    40.55 🚀 極強勢攻擊   57.9%                     趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   679.00 🚀 極強勢攻擊   45.0%                 【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8027.TWO                              鈦昇    4.0   109.00 🚀 極強勢攻擊   43.8%                          外資買817張 / 【營收爆發(62.78%)】
   1256.TW                         鮮活果汁-KY    4.0   161.00 🚀 極強勢攻擊   45.5%                             趨勢強勁 / 【營收爆發(87.61%)】
   2543.TW                              皇昌    4.0    73.50 🚀 極強勢攻擊   36.4%                             趨勢強勁 / 【營收爆發(34.97%)】
   2376.TW                              技嘉    4.0   233.00 🚀 極強勢攻擊   77.8%                          外資買1385張 / 【營收爆發(47.4%)】
   6024.TW                             群益期    4.0    56.00 🚀 極強勢攻擊   57.1%                            趨勢強勁 / 【營收爆發(152.89%)】
  3066.TWO                              李洲    4.0    17.80 🚀 極強勢攻擊   37.5%                             趨勢強勁 / 【營收爆發(42.57%)】
   3380.TW                              明泰    4.0    36.15 🚀 極強勢攻擊   42.9%                                    外資買901張 / 趨勢強勁
   4943.TW                           康控-KY    4.0    12.00 🚀 極強勢攻擊    0.0%                              趨勢強勁 / 【營收爆發(38.5%)】
   6197.TW                             佳必琪    4.0   175.50 🚀 極強勢攻擊   83.3%                         外資買1003張 / 趨勢強勁 / 【無財報資料】
 00642U.TW                        期元大S&P石油    4.0    25.50 🚀 極強勢攻擊   60.0%                                   外資買4488張 / 趨勢強勁
  6223.TWO                              旺矽    4.0  3550.00 🚀 極強勢攻擊   25.0%                             趨勢強勁 / 【營收爆發(33.06%)】
  8472.TWO                             夠麻吉    4.0    79.60 🚀 極強勢攻擊    0.0%                             趨勢強勁 / 【營收爆發(30.76%)】
   3231.TW                              緯創    4.0   134.00 🚀 極強勢攻擊   33.3%                        外資買3895張 / 【營收爆發(177.37%)】
   1529.TW                            樂事綠能    4.0    28.85 🚀 極強勢攻擊   62.5%                            趨勢強勁 / 【營收爆發(277.22%)】
  3260.TWO                              威剛    4.0   359.50 🚀 極強勢攻擊   70.0%                         外資買2294張 / 【營收爆發(114.3%)】
  1294.TWO                            漢田生技    4.0    87.60 🚀 極強勢攻擊   28.6%                            趨勢強勁 / 【營收爆發(117.94%)】
 00953B.TW                        群益優選非投等債    4.0     9.65 🚀 極強勢攻擊   68.8%                                   外資買1542張 / 趨勢強勁
   8271.TW                              宇瞻    4.0   173.50 🚀 極強勢攻擊   64.3%                            趨勢強勁 / 【營收爆發(193.82%)】
  5345.TWO                              馥鴻    4.0    23.10 🚀 極強勢攻擊    0.0%                            趨勢強勁 / 【營收爆發(214.64%)】
  1785.TWO                             光洋科    4.0    82.00 🚀 極強勢攻擊   66.7%                             趨勢強勁 / 【營收爆發(67.72%)】
  5205.TWO                              中茂    4.0    29.45 🚀 極強勢攻擊   50.0%                            趨勢強勁 / 【營收爆發(204.44%)】
 009811.TW                          統一美國50   -2.0    11.36  📉 弱勢回測   70.6%                                                  
  5278.TWO                             尚凡*   -2.0    24.65  📉 弱勢回測   55.0%                                           【無財報資料】
   2630.TW                              亞航   -2.0    49.55  📉 弱勢回測   40.0%                                                  
 00671R.TW                      富邦NASDAQ反1   -2.0     2.95  📉 弱勢回測   57.9%                                                  
   8110.TW                              華東   -2.0    53.20  📉 弱勢回測   61.5%                                                  
   4722.TW                             國精化   -2.0   185.50  📉 弱勢回測   26.3%                                                  
   2476.TW                              鉅祥   -2.0    82.30  📉 弱勢回測   66.7%                                           【無財報資料】
  3689.TWO                              湧德   -2.0   102.50  📉 弱勢回測   55.6%                                                  
   1726.TW                              永記   -2.0    75.20  📉 弱勢回測   45.0%                                                  
   6152.TW                              百一   -2.0    19.10  📉 弱勢回測   50.0%                                                  
  6148.TWO                             驊宏資   -2.0    35.95  📉 弱勢回測   60.0%                                           【無財報資料】
   2939.TW                           永邑-KY   -2.0    25.65  📉 弱勢回測   25.0%                                           【無財報資料】
   4438.TW                              廣越   -2.0    58.90  📉 弱勢回測   92.3%                                           【無財報資料】
  7777.TWO                            能率亞洲   -2.0    30.65  📉 弱勢回測   60.0%                                                  
 009813.TW                       貝萊德標普卓越50   -2.0    10.18  📉 弱勢回測   45.5%                                                  
   1522.TW                             堤維西   -2.0    36.70  📉 弱勢回測   50.0%                                    【營收爆發(37.02%)】
   4555.TW                              氣立   -2.0    35.05  📉 弱勢回測   53.8%                                                  
   6921.TW                           嘉雨思-創   -2.0    72.70  📉 弱勢回測   55.0%                                                  
  3615.TWO                              安可   -2.0    37.30  📉 弱勢回測   66.7%                                                  
  6245.TWO                              立端   -2.0    66.00  📉 弱勢回測   65.0%                                                  
   3447.TW                              展達   -2.0    42.60  📉 弱勢回測   50.0%                                           【無財報資料】
   6269.TW                              台郡   -2.0    55.10  📉 弱勢回測   54.5%                                           【無財報資料】
  3085.TWO                             新零售   -2.0    11.55  📉 弱勢回測   75.0%                                                  
  8044.TWO                              網家   -2.0    23.75  📉 弱勢回測   83.3%                                                  
  5009.TWO                              榮剛   -2.0    33.05  📉 弱勢回測   35.7%                                                  
  8067.TWO                              志旭   -2.0    15.15  📉 弱勢回測    0.0%                                                  
  6565.TWO                              物聯   -2.0    16.50  📉 弱勢回測   50.0%                                                  
 00983A.TW                       主動中信ARK創新   -2.0    10.81  📉 弱勢回測   58.8%                                                  
  5455.TWO                              昇益   -2.0    23.75  📉 弱勢回測   69.2%                                                  
  5481.TWO                              新華   -2.0    21.95  📉 弱勢回測   61.5%                                           【無財報資料】
   1459.TW                              聯發   -2.0    11.65  📉 弱勢回測   25.0%                                                  
   2851.TW                             中再保   -2.0    28.90  📉 弱勢回測   27.8%                                           【無財報資料】
   2468.TW                              華經   -2.0    38.50  📉 弱勢回測   60.0%                                                  
  6228.TWO                              全譜   -2.0    24.00  📉 弱勢回測   55.0%                                                  
   3057.TW                              喬鼎   -2.0    15.05  📉 弱勢回測   50.0%                                                  
  3152.TWO                              璟德   -2.0   139.00  📉 弱勢回測   61.5%                                                  
   6614.TW                            資拓宏宇   -2.0    42.80  📉 弱勢回測   75.0%                                           【無財報資料】
  3444.TWO                              利機   -2.0    60.40  📉 弱勢回測   66.7%                                                  
   6573.TW                           虹揚-KY   -2.0    14.15  📉 弱勢回測   58.3%                                                  
  6793.TWO                            天力離岸   -2.0     6.30  📉 弱勢回測   55.0%                                                  
   8114.TW                             振樺電   -2.0   175.50  📉 弱勢回測   56.2%                                                  
   2472.TW                             立隆電   -2.0   109.50  📉 弱勢回測   30.8%                                                  
  6720.TWO                              久昌   -2.0   163.50  📉 弱勢回測   60.0%                                                  
  6104.TWO                              創惟   -2.0    95.10  📉 弱勢回測   60.0%                                                  
   6768.TW                           志強-KY   -2.0    93.20  📉 弱勢回測   83.3%                                                  
   2211.TW                             長榮鋼   -2.0   103.00  📉 弱勢回測   63.6%                                                  
   4439.TW                           冠星-KY   -2.0    86.00  📉 弱勢回測   50.0%                                           【無財報資料】
   2493.TW                              揚博   -2.0   104.00  📉 弱勢回測   60.0%                                                  
   4807.TW                           日成-KY   -2.0    16.55  📉 弱勢回測   70.0%                                                  
00933B.TWO                       國泰10Y+金融債   -2.0    16.12  📉 弱勢回測   43.8%                                                  
  3672.TWO                             康聯訊   -2.0    11.65  📉 弱勢回測   58.3%                                                  
  6548.TWO                             長科*   -2.0    48.60  📉 弱勢回測   75.0%                                                  
  8111.TWO                             立��   -2.0    67.00  📉 弱勢回測   29.4%                                                  
   6235.TW                              華孚   -2.0    49.00  📉 弱勢回測   66.7%                                                  
   3034.TW                              聯詠   -2.0   388.00  📉 弱勢回測   73.3%                                                  
  3611.TWO                              鼎翰   -2.0   190.50  📉 弱勢回測   70.0%                                                  
   7795.TW                              長廣   -2.0   400.00  📉 弱勢回測  100.0%                                                  
  00662.TW                        富邦NASDAQ   -2.0   100.80  📉 弱勢回測   53.3%                                                  
   1229.TW                              聯華   -2.0    43.55  📉 弱勢回測   70.0%                                                  
   2365.TW                              昆盈   -2.0    34.80  📉 弱勢回測   50.0%                                                  
   8215.TW                             明基材   -2.0    22.55  📉 弱勢回測   38.5%                                           【無財報資料】
  00919.TW                        群益台灣精選高息   -2.0    23.65  📉 弱勢回測   44.4%                                                  
   3437.TW                              榮創   -2.0    19.40  📉 弱勢回測   50.0%                                           【無財報資料】
  00946.TW                        群益科技高息成長   -2.0    10.00  📉 弱勢回測   46.7%                                                  
   2258.TW                          鴻華先進-創   -2.0    32.25  📉 弱勢回測   38.9%                                                  
   3528.TW                              安馳   -2.0    62.10  📉 弱勢回測  100.0%                                           【無財報資料】
 00989A.TW JPMORGAN ASSET MGMT (TW) LIMITE   -2.0    13.99  📉 弱勢回測   58.3%                                                  
   3588.TW                              通嘉   -2.0    49.60  📉 弱勢回測   65.0%                                                  
  6730.TWO                              常廣   -2.0    36.00  📉 弱勢回測   42.1%                                                  
  1799.TWO                              易威   -2.0    32.80  📉 弱勢回測   33.3%                                           【無財報資料】
   2603.TW                              長榮   -2.0   207.50  📉 弱勢回測   42.9%                                                  
  8102.TWO                            傑霖科技   -2.0    50.90  📉 弱勢回測   82.4%                                                  
   6949.TW                          沛爾生醫-創   -2.0   574.00  📉 弱勢回測   50.0%                                 【⚠️毛利負值 | 董監持股增加】
  8437.TWO                           大地-KY   -2.0    13.55  📉 弱勢回測  100.0%                                           【無財報資料】
  8416.TWO                              實威   -2.0   168.50  📉 弱勢回測   64.7%                                                  
  00949.TW                          復華日本龍頭   -2.0    19.43  📉 弱勢回測   47.4%                                                  
   6431.TW                           光麗-KY   -2.0    23.60  📉 弱勢回測   71.4%                                                  
   7721.TW                             微程式   -2.0    50.10  📉 弱勢回測   28.6%                                                  
   3005.TW                              神基   -2.0   136.00  📉 弱勢回測   41.7%                                                  
   3060.TW                              銘異   -2.0    27.65  📉 弱勢回測   50.0%                                           【無財報資料】
  4157.TWO                          太景*-KY   -2.0    11.15  📉 弱勢回測   75.0%                                           【無財報資料】
  8080.TWO                              泰霖   -2.0    30.90  📉 弱勢回測   55.0%                                                  
  6542.TWO                              隆中   -2.0    48.45  📉 弱勢回測   70.0%                                           【無財報資料】
   1326.TW                              台化   -2.0    41.70  📉 弱勢回測   52.9%                                                  
   8016.TW                              矽創   -2.0   201.00  📉 弱勢回測   25.0%                                                  
   6215.TW                              和椿   -2.0   111.50  📉 弱勢回測   40.0%                                           【無財報資料】
   2607.TW                              榮運   -2.0    53.70  📉 弱勢回測   55.0%                                                  
  6517.TWO                            保勝光學   -2.0    58.10  📉 弱勢回測   66.7%                                                  
  4513.TWO                              福裕   -2.0    19.00  📉 弱勢回測   64.3%                                                  
   6873.TW                            泓德能源   -2.0    99.50  📉 弱勢回測   66.7%                                                  
  7783.TWO                              佳運   -2.0    92.90  📉 弱勢回測   88.2%                                                  
  00941.TW                         中信上游半導體   -2.0    21.50  📉 弱勢回測   29.4%                                                  
   3014.TW                              聯陽   -2.0   118.50  📉 弱勢回測   22.2%                                                  
  6870.TWO                              騰雲   -2.0   206.00  📉 弱勢回測   55.0%                                           【無財報資料】
  3489.TWO                              森寶   -2.0    22.20  📉 弱勢回測   60.0%                                           【無財報資料】
   4755.TW                             三福化   -2.0   169.50  📉 弱勢回測   30.0%                                                  
  6236.TWO                              中湛   -2.0    21.60  📉 弱勢回測   80.0%                                                  
 00640L.TW                          富邦日本正2   -2.0    85.80  📉 弱勢回測   55.0%                                                  
   4919.TW                              新唐   -2.0    83.80  📉 弱勢回測   71.4%                                                  
  6276.TWO                             安鈦克   -2.0    30.55  📉 弱勢回測   71.4%                                                  
  00904.TW                       新光臺灣半導體30   -2.0    28.53  📉 弱勢回測   50.0%                                                  
  6182.TWO                              合晶   -2.0    31.95  📉 弱勢回測   60.0%                                                  
   1471.TW                              首利   -2.0    13.00  📉 弱勢回測   28.6%                                                  
  3290.TWO                              東浦   -2.0    45.65  📉 弱勢回測   20.0%                                                  
 00676R.TW                        富邦臺灣加權反1   -2.0     7.80  📉 弱勢回測   55.0%                                                  
   3011.TW                              今皓   -2.0    12.30  📉 弱勢回測   60.0%                                                  
  4924.TWO                           欣厚-KY   -2.0    10.35  📉 弱勢回測   60.0%                                           【無財報資料】
  6016.TWO                             康和證   -2.0    17.25  📉 弱勢回測   47.1%                                   【營收爆發(151.85%)】
   1470.TW                            大統新創   -2.0    22.20  📉 弱勢回測   40.0%                                           【無財報資料】
   4585.TW                              達明   -2.0   310.50  📉 弱勢回測   55.0%                                                  
  7455.TWO                            樺緯物聯   -2.0    62.50  📉 弱勢回測   70.0%                                                  
   2387.TW                              精元   -2.0    43.55  📉 弱勢回測   50.0%                                                  
  7702.TWO                            前端風電   -2.0    26.50  📉 弱勢回測   50.0%                                                  
  6265.TWO                             方土昶   -2.0    40.10  📉 弱勢回測   66.7%                                   【營收爆發(435.72%)】
 00982A.TW                        主動群益台灣強棒   -2.0    16.05  📉 弱勢回測   62.5%                                                  
   3138.TW                              耀登   -2.0   184.00  📉 弱勢回測   50.0%                                                  
   3059.TW                             華晶科   -2.0    37.45  📉 弱勢回測   66.7%                                                  
  4527.TWO                             方土霖   -2.0    42.10  📉 弱勢回測   44.4%                                           【無財報資料】
  4931.TWO                             新盛力   -2.0   147.00  📉 弱勢回測   60.0%                                                  
 00852L.TW CATHAY SECS INV TRUST CO LTD CA   -2.0    28.72  📉 弱勢回測   47.1%                                           【無財報資料】
 00981A.TW                        主動統一台股增長   -2.0    20.23  📉 弱勢回測   52.9%                                                  
   6456.TW                          GIS-KY   -2.0    63.00  📉 弱勢回測   28.6%                                                  
  4743.TWO                              合一   -2.0    57.30  📉 弱勢回測   78.6%                                           【無財報資料】
   5203.TW                              訊連   -2.0    63.90  📉 弱勢回測   55.6%                                                  
   3038.TW                              全台   -2.0    23.10  📉 弱勢回測   50.0%                                                  
   3040.TW                              遠見   -2.0    48.55  📉 弱勢回測   66.7%                                                  
  4911.TWO                              德英   -2.0    34.50  📉 弱勢回測   70.0%                                                  
  6138.TWO                              茂達   -2.0   226.50  📉 弱勢回測   70.0%                                                  
   5546.TW                           永固-KY   -2.0    17.20  📉 弱勢回測   64.7%                                                  
   1338.TW                           廣華-KY   -2.0    15.15  📉 弱勢回測   93.8%                                                  
  7812.TWO                           稜研科技*   -2.0    75.40  📉 弱勢回測   70.0%                                                  
   3023.TW                              信邦   -2.0   246.50  📉 弱勢回測   52.6%                                                  
   2491.TW                             吉祥全   -2.0    16.15  📉 弱勢回測   65.0%                                           【無財報資料】
 00738U.TW                         期元大道瓊白銀   -2.0    68.80  📉 弱勢回測   68.8%                                                  
   6672.TW                         騰輝電子-KY   -2.0    97.50  📉 弱勢回測   22.2%                                                  
  6160.TWO                              欣技   -2.0    16.15  📉 弱勢回測   60.0%                                                  
   2105.TW                              正新   -2.0    29.40  📉 弱勢回測   35.3%                                                  
  6725.TWO                            矽科宏晟   -2.0   223.50  📉 弱勢回測   57.9%                                           【無財報資料】
  8048.TWO                              德勝   -2.0    60.00  📉 弱勢回測   47.4%                                                  
 00650L.TW                          復華香港正2   -2.0    17.35  📉 弱勢回測   66.7%                                                  
   6409.TW                              旭隼   -2.0   766.00  📉 弱勢回測  100.0%                                           【無財報資料】
 00686R.TW                        群益臺灣加權反1   -2.0     1.40  📉 弱勢回測   72.7%                                                  
   1723.TW                              中碳   -2.0    76.10  📉 弱勢回測   66.7%                                                  
   1538.TW                              正峰   -2.0    17.65  📉 弱勢回測   83.3%                                                  
  8077.TWO                             洛��   -2.0    43.05  📉 弱勢回測   80.0%                                                  
  4543.TWO                              萬在   -2.0    33.45  📉 弱勢回測   60.0%                                           【無財報資料】
   2520.TW                              冠德   -2.0    32.85  📉 弱勢回測   54.5%                                           【無財報資料】
00724B.TWO                        群益投資級金融債   -2.0    33.95  📉 弱勢回測   35.7%                                                  
   0056.TW                           元大高股息   -2.0    38.50  📉 弱勢回測   11.1%                                                  
  6482.TWO                             弘煜科   -2.0    31.85  📉 弱勢回測   50.0%                                           【無財報資料】
   6243.TW                              迅杰   -2.0    32.15  📉 弱勢回測   61.1%                                                  
   5285.TW                              界霖   -2.0    47.85  📉 弱勢回測   76.5%                                                  
   4569.TW                          六方科-KY   -2.0   140.50  📉 弱勢回測   15.0%                                                  
   2492.TW                             華新科   -2.0   129.50  📉 弱勢回測   63.6%                                                  
   6988.TW                           威力暘-創   -2.0    15.75  📉 弱勢回測   60.0%                                                  
  4563.TWO                              百德   -2.0    44.10  📉 弱勢回測   66.7%                                                  
   2069.TW                              運錩   -2.0    19.15  📉 弱勢回測   45.0%                                                  
  5543.TWO                           桓鼎-KY   -2.0    25.00  📉 弱勢回測   80.0%                                                  
   2347.TW                              聯強   -2.0    70.20  📉 弱勢回測   44.4%                                                  
   1341.TW                           富林-KY   -2.0    59.20  📉 弱勢回測   30.8%                                           【無財報資料】
  3466.TWO                              德晉   -2.0    35.90  📉 弱勢回測   83.3%                                                  
   6789.TW                              采鈺   -2.0   345.50  📉 弱勢回測   50.0%                                                  
   3592.TW                              瑞鼎   -2.0   219.00  📉 弱勢回測   60.0%                                                  
   2404.TW                              漢唐   -2.0  1010.00  📉 弱勢回測   55.0%                                    【營收爆發(58.89%)】
  8255.TWO                              朋程   -2.0   125.50  📉 弱勢回測   65.0%                                                  
   2342.TW                              茂矽   -2.0    30.75  📉 弱勢回測   50.0%                                                  
  6264.TWO                              富裔   -2.0     6.78  📉 弱勢回測   55.0%                                                  
   1307.TW                              三芳   -2.0    33.35  📉 弱勢回測   57.1%                                                  
  3086.TWO                              華義   -2.0   222.00  📉 弱勢回測   50.0%                                                  
   2515.TW                              中工   -2.0    16.00  📉 弱勢回測   42.1%                                    【營收爆發(84.64%)】
  6512.TWO                             啟發電   -2.0    19.75  📉 弱勢回測   52.9%                                           【無財報資料】
   3413.TW                              京鼎   -2.0   305.00  📉 弱勢回測   33.3%                                                  
  8050.TWO                              廣積   -2.0    40.55  📉 弱勢回測   53.8%                                                  
   3376.TW                             新日興   -2.0   197.00  📉 弱勢回測   35.3%                                           【無財報資料】
  6163.TWO                             華電網   -2.0    54.10  📉 弱勢回測   70.6%                                                  
   1512.TW                              瑞利   -2.0     7.84  📉 弱勢回測   75.0%                                           【無財報資料】
  3541.TWO                              西柏   -2.0    23.50  📉 弱勢回測   75.0%                                                  
   1904.TW                              正隆   -2.0    17.30  📉 弱勢回測   25.0%                                           【無財報資料】
  4584.TWO                              君帆   -2.0    43.90  📉 弱勢回測   70.0%                                           【無財報資料】
   6671.TW                           三能-KY   -2.0    31.45  📉 弱勢回測   85.7%                                           【無財報資料】
  8093.TWO                              保銳   -2.0    19.85  📉 弱勢回測   57.1%                                                  
  3693.TWO                              營邦   -2.0   459.00  📉 弱勢回測   36.8%                                                  
   9938.TW                              百和   -2.0    48.70  📉 弱勢回測   50.0%                                           【無財報資料】
  7547.TWO                              碩網   -2.0    62.90  📉 弱勢回測   55.0%                                           【無財報資料】
  3540.TWO                              曜越   -2.0    29.20  📉 弱勢回測   66.7%                                           【無財報資料】
  6843.TWO                              進典   -2.0    47.30  📉 弱勢回測   72.2%                                                  
   2834.TW                             臺企銀   -2.0    15.00  📉 弱勢回測   63.2%                                                  
   1608.TW                              華榮   -2.0    32.80  📉 弱勢回測   66.7%                                           【無財報資料】
   1310.TW                              台苯   -2.0    11.85  📉 弱勢回測   55.6%                                                  
  00703.TW                        台新MSCI中國   -2.0    20.85  📉 弱勢回測   60.0%                                                  
  3169.TWO                              亞信   -2.0    96.90  📉 弱勢回測   40.0%                                                  
  8279.TWO                              生展   -2.0   111.50  📉 弱勢回測   60.0%                                                  
   4571.TW                           鈞興-KY   -2.0   164.00  📉 弱勢回測   50.0%                                                  
   1442.TW                              名軒   -2.0    27.35  📉 弱勢回測   66.7%                                                  
  4726.TWO                              永昕   -2.0    31.70  📉 弱勢回測   65.0%                                           【無財報資料】
   2723.TW                           美食-KY   -2.0    73.40  📉 弱勢回測   66.7%                                                  
   1460.TW                              宏遠   -2.0     6.80  📉 弱勢回測  100.0%                                                  
  3064.TWO                              泰偉   -2.0    33.70  📉 弱勢回測   65.0%                                                  
  6122.TWO                              擎邦   -2.0    52.00  📉 弱勢回測   60.0%                                                  
   9103.TW                         美德醫療-DR   -2.0     5.12  📉 弱勢回測   45.0%                                                  
 00673R.TW                      期元大S&P原油反1   -2.0    19.04  📉 弱勢回測   77.8%                                                  
   6666.TW                          羅麗芬-KY   -2.0    40.85  📉 弱勢回測   70.0%                                                  
  3675.TWO                              德微   -2.0   211.50  📉 弱勢回測   42.1%                                                  
009814.TWO                         富邦標普500   -2.0     9.94  📉 弱勢回測   66.7%                                                  
  4166.TWO                              友霖   -2.0    24.95  📉 弱勢回測   75.0%                                           【無財報資料】
  3552.TWO                              同致   -2.0    48.70  📉 弱勢回測   61.1%                                                  
   1789.TW                              神隆   -2.0    20.75  📉 弱勢回測   80.0%                                                  
  3191.TWO                             雲嘉南   -2.0    14.35  📉 弱勢回測   70.0%                                                  
  4147.TWO                              中裕   -2.0    50.60  📉 弱勢回測   75.0%                                                  
  5321.TWO                             美而快   -2.0    24.70  📉 弱勢回測   75.0%                                                  
   2440.TW                             太空梭   -2.0    14.50  📉 弱勢回測   35.0%                                           【無財報資料】
  3490.TWO                              單井   -2.0    24.55  📉 弱勢回測   50.0%                                           【無財報資料】
  1591.TWO                           駿吉-KY   -2.0    44.50  📉 弱勢回測   58.3%                                           【無財報資料】
   2408.TW                             南亞科   -2.0   238.00  📉 弱勢回測   57.1%                                   【營收爆發(586.71%)】
  3390.TWO                              旭軟   -2.0    21.55  📉 弱勢回測   36.4%                                           【無財報資料】
  8432.TWO                             東生華   -2.0    51.50  📉 弱勢回測   66.7%                                                  
   2883.TW                             凱基金   -2.5    20.10  📉 弱勢回測   70.6%                                              投信加碼
   1102.TW                              亞泥   -2.5    34.80  📉 弱勢回測   75.0%                                         【EPS連2成長】
   2385.TW                              群光   -2.5   124.00  📉 弱勢回測   53.3%                                              投信加碼
   2618.TW                             長榮航   -2.5    33.55  📉 弱勢回測   55.6%                                              投信加碼
   2891.TW                             中信金   -2.5    51.30  📉 弱勢回測   57.1%                                              投信加碼
   2882.TW                             國泰金   -2.5    71.70  📉 弱勢回測   40.0%                                              投信加碼
  8069.TWO                              元太   -2.5   152.50  📉 弱勢回測   28.6%                                         【EPS連2成長】
   2606.TW                              裕民   -2.5    58.60  📉 弱勢回測   37.5%                                         【EPS連2成長】
   2605.TW                              新興   -2.5    34.75  📉 弱勢回測   66.7%                                         【EPS連2成長】
  3707.TWO                              漢磊   -3.0    56.30  📉 弱勢回測   52.6%                                          【⚠️毛利負值】
   2314.TW                              台揚   -3.0    16.75  📉 弱勢回測   90.0%                           【營收爆發(58.07%) | ⚠️毛利負值】
   1710.TW                              東聯   -3.0    14.10  📉 弱勢回測   50.0%                                   趨勢強勁 / 【⚠️毛利負值】
   4989.TW                              榮科   -3.0    71.00  📉 弱勢回測   54.5%                          【營收爆發(170.32%) | ⚠️毛利負值】
   3712.TW                            永崴投控   -3.0    22.30  📉 弱勢回測   70.0%                                          【⚠️毛利負值】
   1213.TW                              大飲   -3.0     9.80  📉 弱勢回測   60.0%                                          【⚠️毛利負值】
   2104.TW                            國際中橡   -3.0    12.40  📉 弱勢回測   46.7%                                          【⚠️毛利負值】
   6934.TW                             心誠鎂   -3.0    79.30  📉 弱勢回測   80.0%                                          【⚠️毛利負值】
   2612.TW                              中航   -3.0    57.30  📉 弱勢回測   22.2%                                          【董監持股增加】
  4523.TWO                              永彰   -3.0    30.20  📉 弱勢回測  100.0%                           【營收爆發(342.7%) | ⚠️毛利負值】
   6742.TW                              澤米   -3.0    42.55  📉 弱勢回測   60.0%                                          【⚠️毛利負值】
  5227.TWO                           立凱-KY   -3.0    25.75  📉 弱勢回測   55.0%                                          【⚠️毛利負值】
  2724.TWO                           藝舍-KY   -3.0    18.65  📉 弱勢回測   73.3%                           【營收爆發(36.37%) | ⚠️毛利負值】
   6405.TW                              悅城   -3.0    30.85  📉 弱勢回測   33.3%                                          【⚠️毛利負值】
   2495.TW                              普安   -3.0    33.10  📉 弱勢回測   31.6%                           【營收爆發(37.67%)】 / ⚠️價漲量縮
  3623.TWO                             富晶通   -3.0    25.10  📉 弱勢回測   62.5%                           【營收爆發(45.77%) | ⚠️毛利負值】
  2067.TWO                              嘉鋼   -3.0     7.89  📉 弱勢回測  100.0%                            【營收爆發(34.6%) | ⚠️毛利負值】
  2035.TWO                              唐榮   -3.0    28.20  📉 弱勢回測  100.0%                            【營收爆發(44.5%) | ⚠️毛利負值】
  4406.TWO                             新昕纖   -3.0    10.25  📉 弱勢回測   55.6%                                          【⚠️毛利負值】
   6838.TW                             台新藥   -3.0    25.40  📉 弱勢回測   77.8%                           【營收爆發(120.2%) | ⚠️毛利負值】
   1340.TW                           勝悅-KY   -3.0     7.40  📉 弱勢回測   28.6%                                          【⚠️毛利負值】
   2444.TW                              兆勁   -3.0    13.20  📉 弱勢回測   55.0%                                          【⚠️毛利負值】
   1455.TW                              集盛   -3.0     8.86  📉 弱勢回測   65.0%                                          【⚠️毛利負值】
   6550.TW                        北極星藥業-KY   -3.0    24.10  📉 弱勢回測   61.5%                          【營收爆發(1275.3%) | ⚠️毛利負值】
   2009.TW                             第一銅   -3.0    42.45  📉 弱勢回測   47.1%                           【營收爆發(56.76%) | ⚠️毛利負值】
   1721.TW                              三晃   -3.0    18.95  📉 弱勢回測   60.0%                                          【⚠️毛利負值】
   4934.TW                              太極   -3.0    18.65  📉 弱勢回測   45.5%                          【營收爆發(118.42%) | ⚠️毛利負值】
   6443.TW                              元晶   -3.0    50.60  📉 弱勢回測   50.0%                                   趨勢強勁 / 【⚠️毛利負值】
   6885.TW                            全福生技   -3.0    24.90  📉 弱勢回測   66.7%                         【營收爆發(2890.91%) | ⚠️毛利負值】
   2434.TW                              統懋   -3.0    29.60  📉 弱勢回測   50.0%                            【營收爆發(60.3%) | ⚠️毛利負值】
   3018.TW                            隆銘綠能   -3.0    12.65  📉 弱勢回測   50.0%                                          【⚠️毛利負值】
   2392.TW                              正崴   -3.0    35.65  📉 弱勢回測   60.0%                                          【⚠️毛利負值】
   7799.TW                             禾榮科   -3.0   420.00  📉 弱勢回測   45.0%                                          【⚠️毛利負值】
   2014.TW                              中鴻   -3.5    17.35  📉 弱勢回測   44.4%                                【EPS連2成長 | ⚠️毛利負值】
00984B.TWO                       大華優利美A債15   -4.0    16.35  📉 弱勢回測   30.0%                                                  
