Quantum AI Pro 分析報告 (20260311)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
   6994.TW                            富威電力    6.5    87.70 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(114.38%) | 董監持股增加】
   6944.TW                            兆聯實業    5.5   743.00 🚀 極強勢攻擊   44.4%           趨勢強勁 / 【EPS連2成長 | 營收爆發(51.58%)】
   2467.TW                              志聖    5.5   368.00 🚀 極強勢攻擊   75.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(124.1%)】
  4123.TWO                              晟德    5.5    44.40 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.42%)】
  3093.TWO                             港建*    5.0    33.55 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   3036.TW                              文曄    5.0   231.50 🚀 極強勢攻擊   77.8%           趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   697.00 🚀 極強勢攻擊   45.0%         【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
   3702.TW                             大聯大    4.0    72.80 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(44.57%)】
   2404.TW                              漢唐    4.0  1085.00 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(58.89%)】
  5291.TWO                              邑昇    4.0    53.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(34.27%)】
   1256.TW                         鮮活果汁-KY    4.0   171.00 🚀 極強勢攻擊   54.5%                     趨勢強勁 / 【營收爆發(87.61%)】
   6477.TW                              安集    4.0    39.35 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(78.94%)】
   4943.TW                           康控-KY    4.0    12.20 🚀 極強勢攻擊    0.0%                      趨勢強勁 / 【營收爆發(38.5%)】
  8087.TWO                            麗升能源    4.0    34.05 🚀 極強勢攻擊   26.7%                     趨勢強勁 / 【營收爆發(883.4%)】
   4137.TW                           麗豐-KY    4.0   111.00 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(117.15%)】
   2406.TW                              國碩    4.0    34.15 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(188.65%)】
   2543.TW                              皇昌    4.0    74.00 🚀 極強勢攻擊   36.4%                     趨勢強勁 / 【營收爆發(34.97%)】
  6894.TWO                             衛司特    4.0   308.50 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(55.42%)】
   1529.TW                            樂事綠能    4.0    27.40 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(277.22%)】
   3706.TW                              神達    4.0    82.90 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(34.35%)】
   6531.TW                             愛普*    4.0   441.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(146.68%)】
   3029.TW                              零壹    4.0   115.00 🚀 極強勢攻擊   47.4%                      趨勢強勁 / 【營收爆發(31.5%)】
  3207.TWO                              耀勝    4.0    75.90 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(45.99%)】
  5205.TWO                              中茂    4.0    28.80 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(204.44%)】
   6669.TW                              緯穎    4.0  4190.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(103.44%)】
  4908.TWO                              前鼎    4.0    94.50 🚀 極強勢攻擊   52.9%                     趨勢強勁 / 【營收爆發(66.88%)】
  6788.TWO                             華景電    4.0   347.50 🚀 極強勢攻擊   66.7%                     趨勢強勁 / 【營收爆發(35.54%)】
  4768.TWO                            晶呈科技    4.0   440.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(228.67%)】
  3066.TWO                              李洲    4.0    16.25 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(42.57%)】
  3709.TWO                           鑫聯大投控    4.0    68.00 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(132.66%)】
  1294.TWO                            漢田生技    4.0    91.80 🚀 極強勢攻擊   35.7%                    趨勢強勁 / 【營收爆發(117.94%)】
   2377.TW                              微星    4.0    94.50 🚀 極強勢攻擊   46.7%                     趨勢強勁 / 【營收爆發(33.73%)】
   6271.TW                             同欣電   -2.0   151.00  📉 弱勢回測   35.3%                                          
   1434.TW                              福懋   -2.0    16.75  📉 弱勢回測   50.0%                                   【無財報資料】
   2424.TW                              隴華   -2.0    32.00  📉 弱勢回測   50.0%                                   【無財報資料】
  6245.TWO                              立端   -2.0    65.00  📉 弱勢回測   75.0%                                          
  6565.TWO                              物聯   -2.0    16.25  📉 弱勢回測   50.0%                                          
00772B.TWO                        中信高評級公司債   -2.0    34.36  📉 弱勢回測   47.1%                                          
  5278.TWO                             尚凡*   -2.0    24.30  📉 弱勢回測   60.0%                                   【無財報資料】
   1563.TW                              巧新   -2.0    42.10  📉 弱勢回測   75.0%                                          
   2520.TW                              冠德   -2.0    32.75  📉 弱勢回測   63.6%                                   【無財報資料】
  5009.TWO                              榮剛   -2.0    33.75  📉 弱勢回測   38.5%                                          
  7805.TWO                             威聯通   -2.0   678.00  📉 弱勢回測   25.0%                                          
   3447.TW                              展達   -2.0    42.35  📉 弱勢回測   55.0%                                   【無財報資料】
   2454.TW                             聯發科   -2.0  1765.00  📉 弱勢回測   57.1%                                          
  5905.TWO                             南仁湖   -2.0     8.52  📉 弱勢回測   75.0%                                          
   9914.TW                             美利達   -2.0    70.00  📉 弱勢回測   85.0%                                          
   4536.TW                              拓凱   -2.0   161.50  📉 弱勢回測   50.0%                                          
   6799.TW                              來頡   -2.0    76.50  📉 弱勢回測   72.7%                                          
  3176.TWO                              基亞   -2.0    29.85  📉 弱勢回測   47.4%                                          
   6862.TW                          三集瑞-KY   -2.0   194.50  📉 弱勢回測   40.0%                                   【無財報資料】
   3617.TW                              碩天   -2.0   183.50  📉 弱勢回測   35.3%                                   【無財報資料】
  6173.TWO                             信昌電   -2.0    63.20  📉 弱勢回測   62.5%                                          
  6716.TWO                              應廣   -2.0    74.50  📉 弱勢回測   50.0%                                          
00746B.TWO FUBON SECURITIES INVSTMT TRUST    -2.0    36.25  📉 弱勢回測   38.9%                                   【無財報資料】
  8043.TWO                             蜜望實   -2.0    69.90  📉 弱勢回測   66.7%                                          
 00641R.TW                          富邦日本反1   -2.0     4.15  📉 弱勢回測   50.0%                                          
  00881.TW                        國泰台灣科技龍頭   -2.0    37.19  📉 弱勢回測   33.3%                                          
 00633L.TW                          富邦上証正2   -2.0    47.09  📉 弱勢回測   50.0%                                          
   6757.TW                            台灣虎航   -2.0    52.70  📉 弱勢回測   73.7%                                          
   2385.TW                              群光   -2.0   125.00  📉 弱勢回測   50.0%                                          
   3022.TW                             威強電   -2.0    62.00  📉 弱勢回測   61.1%                                          
   6722.TW                              輝創   -2.0    41.95  📉 弱勢回測   80.0%                                          
   2233.TW                              宇隆   -2.0   220.00  📉 弱勢回測   47.4%                                          
  3218.TWO                             大學光   -2.0   144.50  📉 弱勢回測   44.4%                                          
  5228.TWO                              鈺鎧   -2.0    22.30  📉 弱勢回測   40.0%                                          
   6657.TW                              華安   -2.0    46.00  📉 弱勢回測   35.0%                                          
  5015.TWO                              華祺   -2.0    26.60  📉 弱勢回測   73.3%                                   【無財報資料】
00751B.TWO                      元大AAA至A公司債   -2.0    32.46  📉 弱勢回測   23.1%                                          
 00674R.TW                      期元大S&P黃金反1   -2.0     4.78  📉 弱勢回測   73.3%                                          
   6257.TW                              矽格   -2.0   131.50  📉 弱勢回測   35.7%                                          
   6414.TW                              樺漢   -2.0   276.50  📉 弱勢回測   55.0%                                          
   2034.TW                              允強   -2.0    20.00  📉 弱勢回測   60.0%                                          
  00947.TW                        台新臺灣IC設計   -2.0    23.64  📉 弱勢回測   54.5%                                          
  5276.TWO                           達輝-KY   -2.0    15.25  📉 弱勢回測   44.4%                                   【無財報資料】
   6197.TW                             佳必琪   -2.0   164.50  📉 弱勢回測   81.8%                                   【無財報資料】
 00990A.TW                       主動元大AI新經濟   -2.0    12.15  📉 弱勢回測   25.0%                                          
   6534.TW                            正瀚-創   -2.0    82.70  📉 弱勢回測   65.0%                                          
   2482.TW                              連宇   -2.0    16.40  📉 弱勢回測   33.3%                                          
  3609.TWO                            三一東林   -2.0    30.50  📉 弱勢回測   65.0%                                          
  6735.TWO                            美達科技   -2.0    54.90  📉 弱勢回測   70.0%                                          
   2236.TW                           百達-KY   -2.0   113.50  📉 弱勢回測   28.6%                                          
   1795.TW                              美時   -2.0   273.00  📉 弱勢回測   66.7%                                          
  4401.TWO                             東隆興   -2.0    14.75  📉 弱勢回測   60.0%                                   【無財報資料】
   2453.TW                              凌群   -2.0    53.90  📉 弱勢回測   60.0%                                          
   8081.TW                              致新   -2.0   241.00  📉 弱勢回測   30.0%                                          
 00877.TWO                          復華中國5G   -2.0    28.70  📉 弱勢回測   45.5%                                          
  4167.TWO                             松瑞藥   -2.0    20.80  📉 弱勢回測   68.4%                                          
  5348.TWO                           正能量智能   -2.0    17.20  📉 弱勢回測   36.8%                                          
  4939.TWO                              亞電   -2.0    32.50  📉 弱勢回測   50.0%                                          
  4931.TWO                             新盛力   -2.0   129.00  📉 弱勢回測   60.0%                                          
  6203.TWO                             海韻電   -2.0    63.10  📉 弱勢回測   50.0%                                          
   6873.TW                            泓德能源   -2.0   102.50  📉 弱勢回測  100.0%                                          
  4933.TWO                              友輝   -2.0    55.10  📉 弱勢回測   25.0%                                   【無財報資料】
   6916.TW                              華凌   -2.0    18.80  📉 弱勢回測   54.5%                                   【無財報資料】
   2409.TW                              友達   -2.0    16.65  📉 弱勢回測   42.9%                                          
   7795.TW                              長廣   -2.0   407.00  📉 弱勢回測  100.0%                                          
  3236.TWO                              千如   -2.0    27.80  📉 弱勢回測   47.4%                                          
   5203.TW                              訊連   -2.0    63.40  📉 弱勢回測   62.5%                                          
   5608.TW                             四維航   -2.0    16.90  📉 弱勢回測   30.0%                                          
  00703.TW                        台新MSCI中國   -2.0    20.85  📉 弱勢回測   60.0%                                          
   4526.TW                              東台   -2.0    32.05  📉 弱勢回測   68.8%                                          
  6163.TWO                             華電網   -2.0    51.60  📉 弱勢回測   64.7%                                          
   2329.TW                              華泰   -2.0    54.70  📉 弱勢回測   58.3%                                          
  3556.TWO                             禾瑞亞   -2.0    42.20  📉 弱勢回測   72.2%                                          
   2301.TW                             光寶科   -2.0   159.00  📉 弱勢回測   36.4%                                          
  7782.TWO                            光速火箭   -2.0    27.50  📉 弱勢回測   50.0%                                          
  3675.TWO                              德微   -2.0   189.00  📉 弱勢回測   36.8%                                          
   8422.TW                            可寧衛*   -2.0    31.55  📉 弱勢回測   69.2%                                          
  5508.TWO                             永信建   -2.0    52.60  📉 弱勢回測   76.5%                                          
00740B.TWO                         富邦全球投等債   -2.0    39.28  📉 弱勢回測   54.5%                                          
   4562.TW                              穎漢   -2.0    33.20  📉 弱勢回測   75.0%                                          
   1538.TW                              正峰   -2.0    18.00  📉 弱勢回測   80.0%                                          
   5258.TW                              虹堡   -2.0    46.20  📉 弱勢回測   70.0%                                          
  8044.TWO                              網家   -2.0    24.30  📉 弱勢回測   81.8%                                          
  7812.TWO                           稜研科技*   -2.0    76.10  📉 弱勢回測   70.0%                                          
  6138.TWO                              茂達   -2.0   233.00  📉 弱勢回測   75.0%                                          
   6921.TW                           嘉雨思-創   -2.0    76.30  📉 弱勢回測   52.6%                                          
   2340.TW                              台亞   -2.0    25.65  📉 弱勢回測   47.4%                         【⚠️毛利負值 | 董監持股增加】
  6264.TWO                              富裔   -2.0     6.78  📉 弱勢回測   50.0%                                          
  00951.TW                         台新日本半導體   -2.0    14.20  📉 弱勢回測   30.8%                                          
  3379.TWO                              彬台   -2.0    40.35  📉 弱勢回測   75.0%                                          
  6499.TWO                              益安   -2.0    89.20  📉 弱勢回測   50.0%                                          
00968B.TWO                         元大優息投等債   -2.0     9.42  📉 弱勢回測   41.7%                                          
  3552.TWO                              同致   -2.0    49.10  📉 弱勢回測   61.1%                                          
   3057.TW                              喬鼎   -2.0    15.50  📉 弱勢回測   55.0%                                          
  6548.TWO                             長科*   -2.0    48.00  📉 弱勢回測   68.8%                                          
  8077.TWO                             洛��   -2.0    42.25  📉 弱勢回測   80.0%                                          
   0056.TW                           元大高股息   -2.0    38.64  📉 弱勢回測   10.0%                                          
   1341.TW                           富林-KY   -2.0    58.00  📉 弱勢回測   23.1%                                   【無財報資料】
   3504.TW                             揚明光   -2.0    56.90  📉 弱勢回測   25.0%                                          
  3466.TWO                              德晉   -2.0    36.00  📉 弱勢回測   75.0%                                          
   9103.TW                         美德醫療-DR   -2.0     5.32  📉 弱勢回測   40.0%                                          
  5321.TWO                             美而快   -2.0    24.00  📉 弱勢回測   80.0%                                          
   2723.TW                           美食-KY   -2.0    74.80  📉 弱勢回測  100.0%                                          
   1723.TW                              中碳   -2.0    69.70  📉 弱勢回測   85.7%                                          
  6708.TWO                              天擎   -2.0    39.45  📉 弱勢回測   60.0%                                          
   2493.TW                              揚博   -2.0   105.50  📉 弱勢回測   50.0%                                          
   9904.TW                              寶成   -2.0    30.05  📉 弱勢回測   33.3%                                          
  8432.TWO                             東生華   -2.0    51.30  📉 弱勢回測   80.0%                                          
  6693.TWO                             廣閎科   -2.0    92.10  📉 弱勢回測   58.8%                                   【無財報資料】
 00640L.TW                          富邦日本正2   -2.0    90.80  📉 弱勢回測   45.0%                                          
 00988A.TW                        主動統一全球創新   -2.0    12.88  📉 弱勢回測   60.0%                                          
  6236.TWO                              中湛   -2.0    21.60  📉 弱勢回測   70.0%                                          
   4755.TW                             三福化   -2.0   153.50  📉 弱勢回測   21.1%                                          
   2607.TW                              榮運   -2.0    55.30  📉 弱勢回測   55.0%                                          
  6542.TWO                              隆中   -2.0    49.85  📉 弱勢回測   63.2%                                   【無財報資料】
  8080.TWO                              泰霖   -2.0    31.25  📉 弱勢回測   55.0%                                          
  6148.TWO                             驊宏資   -2.0    33.85  📉 弱勢回測   65.0%                                   【無財報資料】
   1726.TW                              永記   -2.0    76.30  📉 弱勢回測   45.0%                                          
 00953B.TW                        群益優選非投等債   -2.0     9.71  📉 弱勢回測   68.8%                                          
   4438.TW                              廣越   -2.0    62.70  📉 弱勢回測   90.9%                                   【無財報資料】
   6890.TW                           來億-KY   -2.0   163.50  📉 弱勢回測   80.0%                                          
   1307.TW                              三芳   -2.0    33.20  📉 弱勢回測   57.1%                                          
   3437.TW                              榮創   -2.0    16.05  📉 弱勢回測   55.0%                                   【無財報資料】
   6887.TW                          寶綠特-KY   -2.0    46.10  📉 弱勢回測   70.0%                                          
   2413.TW                              環科   -2.0    48.40  📉 弱勢回測   35.7%                                          
   2637.TW                           慧洋-KY   -2.0    68.50  📉 弱勢回測   36.4%                                   【無財報資料】
  3290.TWO                              東浦   -2.0    45.45  📉 弱勢回測   33.3%                                          
 009811.TW                          統一美國50   -2.0    11.47  📉 弱勢回測   62.5%                                          
   6269.TW                              台郡   -2.0    53.70  📉 弱勢回測   60.0%                                   【無財報資料】
  6730.TWO                              常廣   -2.0    36.45  📉 弱勢回測   42.1%                                          
 00989A.TW JPMORGAN ASSET MGMT (TW) LIMITE   -2.0    14.23  📉 弱勢回測   66.7%                                          
  7777.TWO                            能率亞洲   -2.0    28.75  📉 弱勢回測   65.0%                                          
   3038.TW                              全台   -2.0    22.75  📉 弱勢回測   75.0%                                          
   6671.TW                           三能-KY   -2.0    33.95  📉 弱勢回測   80.0%                                   【無財報資料】
   4722.TW                             國精化   -2.0   178.50  📉 弱勢回測   26.3%                                          
  5481.TWO                              新華   -2.0    21.35  📉 弱勢回測   61.5%                                   【無財報資料】
   8110.TW                              華東   -2.0    55.80  📉 弱勢回測   58.3%                                          
 00753L.TW                        中信中國50正2   -2.0    11.19  📉 弱勢回測   66.7%                                          
   2498.TW                             宏達電   -2.0    43.75  📉 弱勢回測   58.3%                                          
  00909.TW                        國泰數位支付服務   -2.0    39.40  📉 弱勢回測   45.5%                                          
   9910.TW                              豐泰   -2.0    88.50  📉 弱勢回測   55.0%                                          
  3288.TWO                              點晶   -2.0    14.85  📉 弱勢回測   70.0%                                   【無財報資料】
   4588.TW                            玖鼎電力   -2.0    60.00  📉 弱勢回測   75.0%                                   【無財報資料】
  6982.TWO                            大井泵浦   -2.0    52.50  📉 弱勢回測   70.0%                                          
  6212.TWO                              理銘   -2.0    31.50  📉 弱勢回測  100.0%                                          
   9105.TW                          泰金寶-DR   -2.0     5.77  📉 弱勢回測   64.3%                                          
   9921.TW                              巨大   -2.0    72.60  📉 弱勢回測   73.7%                                          
  3526.TWO                              凡甲   -2.0   286.50  📉 弱勢回測   36.4%                                          
   2618.TW                             長榮航   -2.0    33.90  📉 弱勢回測   57.9%                                          
00720B.TWO                        元大投資級公司債   -2.0    33.58  📉 弱勢回測   30.8%                                          
00981B.TWO                        第一金優選非投債   -2.0     9.29  📉 弱勢回測   64.3%                                          
   2492.TW                             華新科   -2.0   131.00  📉 弱勢回測   63.6%                                          
  8111.TWO                             立��   -2.0    64.90  📉 弱勢回測   31.2%                                          
   3501.TW                              維熹   -2.0    50.30  📉 弱勢回測   57.1%                                          
   2891.TW                             中信金   -2.0    51.20  📉 弱勢回測   69.2%                                          
   2359.TW                             所羅門   -2.0   119.50  📉 弱勢回測   52.6%                                          
   8478.TW                            東哥遊艇   -2.0   174.50  📉 弱勢回測   50.0%                                          
  00830.TW                         國泰費城半導體   -2.0    55.95  📉 弱勢回測   45.5%                                          
00768B.TWO                         復華20年美債   -2.0    52.10  📉 弱勢回測   30.0%                                   【無財報資料】
  4305.TWO                              世坤   -2.0    43.15  📉 弱勢回測   65.0%                                          
   6209.TW                             今國光   -2.0    53.40  📉 弱勢回測   52.9%                                          
   5225.TW                           東科-KY   -2.0    93.10  📉 弱勢回測   60.0%                                          
   2739.TW                              寒舍   -2.0    34.45  📉 弱勢回測   70.0%                                          
  00770.TW                          國泰北美科技   -2.0    52.35  📉 弱勢回測   50.0%                                          
  00700.TW                         富邦�琤肭磪�   -2.0    17.62  📉 弱勢回測   72.2%                                          
  00712.TW                         復華富時不動產   -2.0     9.19  📉 弱勢回測   63.2%                                          
   6592.TW                            和潤企業   -2.0    62.40  📉 弱勢回測   60.0%                                          
  00646.TW                        元大S&P500   -2.0    67.95  📉 弱勢回測   61.1%                                          
  00924.TW                      復華S&P500成長   -2.0    28.59  📉 弱勢回測   64.3%                                          
   3661.TW                           世芯-KY   -2.0  3365.00  📉 弱勢回測   25.0%                                          
  5299.TWO                              杰力   -2.0    75.30  📉 弱勢回測   40.0%                                          
  8234.TWO                              新漢   -2.0    63.70  📉 弱勢回測   61.5%                                          
  4417.TWO                              金洲   -2.0    51.90  📉 弱勢回測   30.0%                                   【無財報資料】
   3002.TW                              歐格   -2.0    20.80  📉 弱勢回測   40.0%                                          
   6957.TW                           裕慶-KY   -2.0   169.50  📉 弱勢回測   57.1%                                          
 00673R.TW                      期元大S&P原油反1   -2.0    19.90  📉 弱勢回測   77.8%                                          
  3293.TWO                              鈊象   -2.0   721.00  📉 弱勢回測   50.0%                                          
   2365.TW                              昆盈   -2.0    34.85  📉 弱勢回測   50.0%                                          
  6276.TWO                             安鈦克   -2.0    31.70  📉 弱勢回測   75.0%                                          
009814.TWO                         富邦標普500   -2.0    10.04  📉 弱勢回測   57.1%                                          
  3191.TWO                             雲嘉南   -2.0    14.65  📉 弱勢回測   70.0%                                          
  4147.TWO                              中裕   -2.0    51.20  📉 弱勢回測   70.0%                                          
  00662.TW                        富邦NASDAQ   -2.0   101.95  📉 弱勢回測   53.3%                                          
   1229.TW                              聯華   -2.0    43.75  📉 弱勢回測   70.0%                                          
  6488.TWO                             環球晶   -2.0   472.00  📉 弱勢回測   62.5%                                          
   4571.TW                           鈞興-KY   -2.0   164.50  📉 弱勢回測   50.0%                                          
   1512.TW                              瑞利   -2.0     7.76  📉 弱勢回測   81.2%                                   【無財報資料】
  3541.TWO                              西柏   -2.0    23.30  📉 弱勢回測   80.0%                                          
   1560.TW                              中砂   -2.0   482.50  📉 弱勢回測   33.3%                                          
  8093.TWO                              保銳   -2.0    18.95  📉 弱勢回測   80.0%                                          
   3045.TW                             台灣大   -2.0   106.00  📉 弱勢回測   47.1%                                          
   6515.TW                              穎崴   -2.0  5900.00  📉 弱勢回測   50.0%                                          
  8102.TWO                            傑霖科技   -2.0    47.50  📉 弱勢回測   86.7%                                          
  8416.TWO                              實威   -2.0   168.50  📉 弱勢回測   66.7%                                          
   6958.TW                            日盛台駿   -2.0    17.45  📉 弱勢回測   44.4%                                   【無財報資料】
   2231.TW                              為升   -2.0    83.70  📉 弱勢回測   55.0%                                          
  3444.TWO                              利機   -2.0    61.70  📉 弱勢回測   70.0%                                          
   6573.TW                           虹揚-KY   -2.0    13.80  📉 弱勢回測   70.0%                                          
  8279.TWO                              生展   -2.0   111.00  📉 弱勢回測   55.0%                                          
  3611.TWO                              鼎翰   -2.0   191.00  📉 弱勢回測   65.0%                                          
  00949.TW                          復華日本龍頭   -2.0    19.81  📉 弱勢回測   45.0%                                          
  4924.TWO                           欣厚-KY   -2.0    10.25  📉 弱勢回測   65.0%                                   【無財報資料】
00948B.TWO                        中信優息投資級債   -2.0     9.60  📉 弱勢回測   50.0%                                          
   2258.TW                          鴻華先進-創   -2.0    34.50  📉 弱勢回測   36.8%                                          
  7455.TWO                            樺緯物聯   -2.0    62.50  📉 弱勢回測   60.0%                                          
   6949.TW                          沛爾生醫-創   -2.0   599.00  📉 弱勢回測   50.0%                         【⚠️毛利負值 | 董監持股增加】
  00904.TW                       新光臺灣半導體30   -2.0    28.92  📉 弱勢回測   60.0%                                          
   5222.TW                              全訊   -2.0   136.00  📉 弱勢回測   50.0%                                          
   6666.TW                          羅麗芬-KY   -2.0    41.45  📉 弱勢回測   70.0%                                          
   3041.TW                              揚智   -2.0    23.70  📉 弱勢回測   70.0%                                          
   3413.TW                              京鼎   -2.0   310.00  📉 弱勢回測   28.6%                                          
   1338.TW                           廣華-KY   -2.0    15.55  📉 弱勢回測   92.9%                                          
 912000.TW                          晨訊科-DR   -2.0     2.63  📉 弱勢回測   70.0%                                          
  6470.TWO                              宇智   -2.0    51.80  📉 弱勢回測   87.5%                                   【無財報資料】
   3023.TW                              信邦   -2.0   231.50  📉 弱勢回測   57.9%                                          
   1301.TW                              台塑   -2.0    47.15  📉 弱勢回測   50.0%                                          
   9941.TW                              裕融   -2.0    76.10  📉 弱勢回測   40.0%                                          
 00738U.TW                         期元大道瓊白銀   -2.0    71.80  📉 弱勢回測   60.0%                                          
   6243.TW                              迅杰   -2.0    32.85  📉 弱勢回測   62.5%                                          
   5285.TW                              界霖   -2.0    47.75  📉 弱勢回測   86.7%                                          
   6672.TW                         騰輝電子-KY   -2.0    95.70  📉 弱勢回測   27.8%                                          
   2069.TW                              運錩   -2.0    18.95  📉 弱勢回測   50.0%                                          
  6160.TWO                              欣技   -2.0    16.55  📉 弱勢回測   61.1%                                          
   2312.TW                              金寶   -2.0    24.00  📉 弱勢回測   80.0%                                          
  8255.TWO                              朋程   -2.0   127.00  📉 弱勢回測   65.0%                                          
   2342.TW                              茂矽   -2.0    31.05  📉 弱勢回測   50.0%                                          
  8050.TWO                              廣積   -2.0    41.35  📉 弱勢回測   54.5%                                          
  6122.TWO                              擎邦   -2.0    53.90  📉 弱勢回測   62.5%                                          
  4911.TWO                              德英   -2.0    36.00  📉 弱勢回測   66.7%                                          
00937B.TWO                     群益ESG投等債20+   -2.0    15.09  📉 弱勢回測   33.3%                                          
   3040.TW                              遠見   -2.0    40.40  📉 弱勢回測   76.9%                                          
  3390.TWO                              旭軟   -2.0    21.80  📉 弱勢回測   22.2%                                   【無財報資料】
  6725.TWO                            矽科宏晟   -2.0   241.50  📉 弱勢回測   52.9%                                   【無財報資料】
   1605.TW                              華新   -2.0    33.45  📉 弱勢回測   50.0%                                          
  4726.TWO                              永昕   -2.0    31.75  📉 弱勢回測   60.0%                                   【無財報資料】
 00686R.TW                        群益臺灣加權反1   -2.0     1.37  📉 弱勢回測   81.8%                                          
   1303.TW                              南亞   -2.0    82.40  📉 弱勢回測   28.6%                                          
   2633.TW                            台灣高鐵   -2.0    26.25  📉 弱勢回測   62.5%                                          
   2472.TW                             立隆電   -2.0   107.50  📉 弱勢回測   30.8%                                          
  6104.TWO                              創惟   -2.0    94.20  📉 弱勢回測   75.0%                                          
   2468.TW                              華經   -2.0    35.75  📉 弱勢回測   65.0%                                          
   3059.TW                             華晶科   -2.0    38.10  📉 弱勢回測   72.7%                                          
  7702.TWO                            前端風電   -2.0    26.60  📉 弱勢回測   50.0%                                          
 00981A.TW                        主動統一台股增長   -2.0    20.05  📉 弱勢回測   55.6%                                          
   2023.TW                              燁輝   -2.0    14.75  📉 弱勢回測   68.4%                                          
   2882.TW                             國泰金   -2.0    71.80  📉 弱勢回測   44.4%                                          
  6843.TWO                              進典   -2.0    50.60  📉 弱勢回測   73.7%                                          
  6228.TWO                              全譜   -2.0    24.45  📉 弱勢回測   50.0%                                          
  4563.TWO                              百德   -2.0    46.10  📉 弱勢回測   61.5%                                          
  6126.TWO                              信音   -2.0    33.45  📉 弱勢回測   40.0%                                   【無財報資料】
   2327.TW                             國巨*   -2.0   264.50  📉 弱勢回測   45.5%                                          
  3064.TWO                              泰偉   -2.0    34.95  📉 弱勢回測   65.0%                                          
   2883.TW                             凱基金   -2.0    20.15  📉 弱勢回測   76.5%                                          
  6793.TWO                            天力離岸   -2.0     6.20  📉 弱勢回測   50.0%                                          
  6517.TWO                            保勝光學   -2.0    58.20  📉 弱勢回測   70.0%                                          
   2324.TW                              仁寶   -2.0    32.35  📉 弱勢回測   53.8%                                          
  00965.TW                        元大航太防衛科技   -2.0    26.36  📉 弱勢回測   61.5%                                          
   1459.TW                              聯發   -2.0    11.75  📉 弱勢回測   15.0%                                          
  4513.TWO                              福裕   -2.0    17.60  📉 弱勢回測   76.9%                                          
   3528.TW                              安馳   -2.0    64.80  📉 弱勢回測   50.0%                                   【無財報資料】
   3588.TW                              通嘉   -2.0    48.70  📉 弱勢回測   70.0%                                          
   3034.TW                              聯詠   -2.0   388.50  📉 弱勢回測   61.5%                                          
  00946.TW                        群益科技高息成長   -2.0    10.08  📉 弱勢回測   46.7%                                          
  4527.TWO                             方土霖   -2.0    40.80  📉 弱勢回測   50.0%                                   【無財報資料】
  4584.TWO                              君帆   -2.0    46.55  📉 弱勢回測   70.0%                                   【無財報資料】
  2726.TWO                           雅茗-KY   -2.0    10.15  📉 弱勢回測   87.5%                                          
  6720.TWO                              久昌   -2.0   167.00  📉 弱勢回測   60.0%                                          
  7783.TWO                              佳運   -2.0    98.30  📉 弱勢回測   76.5%                                          
  00922.TW                        國泰台灣領袖50   -2.0    30.84  📉 弱勢回測   18.2%                                          
  3558.TWO                              神準   -2.0   130.00  📉 弱勢回測   70.0%                                          
  00941.TW                         中信上游半導體   -2.0    21.69  📉 弱勢回測   26.7%                                          
   4807.TW                           日成-KY   -2.0    17.00  📉 弱勢回測   70.0%                                          
   6768.TW                           志強-KY   -2.0    91.50  📉 弱勢回測  100.0%                                          
   3014.TW                              聯陽   -2.0   119.00  📉 弱勢回測   22.2%                                          
   8016.TW                              矽創   -2.0   194.00  📉 弱勢回測   50.0%                                          
  3672.TWO                             康聯訊   -2.0    11.75  📉 弱勢回測   50.0%                                          
   6235.TW                              華孚   -2.0    50.80  📉 弱勢回測   55.6%                                          
   6919.TW                             康霈*   -2.0   135.00  📉 弱勢回測   44.4%                                          
   4585.TW                              達明   -2.0   314.00  📉 弱勢回測   55.0%                                          
