pe,expansion,date,symbol,est_price,prev_rev_yoy,eps,rev_yoy,prev_eps_yoy,eps_yoy,prev_year,status,om,gm,prev_eps,price,name,advice
0.0,-64.75,2025-12,6643.TWO,0.0,7.33,1.69,20.34,-116.01,-44.41,2025,🔄 轉虧為盈,N/A,N/A,-0.69,0.0,M31,⚪ 數據不足
8.13844714686623,-65.2,2025-12,3231.TW,320.7,94.87,9.04,108.39,44.39,43.19,2025,⚠️ 獲利稀釋,3.53%,5.62%,6.43,174.0,緯創,⚪ 中性觀察
0.0,-65.57999999999993,2026-03,8271.TW,0.0,41.93,14.54,1985.02,209.22,1919.44,2025,⚠️ 獲利稀釋,N/A,N/A,6.7,0.0,宇瞻,⚪ 數據不足
56.62162368351351,-65.97,2025-12,1323.TW,5.55,-28.19,0.26,-23.91,-97.63,-89.88,2025,🌑 雙重衰退,1.25%,15.09%,0.06,20.9500007629,永裕,❌ 暫避觀望
272.99999236999975,-66.10000000000001,2025-12,2611.TW,0.7500000000000007,-1.45,0.52,-2.19,-78.8,-68.29,2025,🌑 雙重衰退,5.53%,37.12%,0.39,13.6499996185,志信,❌ 暫避觀望
0.0,-66.21000000000001,2025-12,1310.TW,-50.24999999999999,-19.92,-1.37,-24.07,-141.03,-90.28,2025,🌑 雙重衰退,-10.27%,-7.37%,-0.94,8.3299999237,台苯,⚪ 數據不足
44.47552340846154,-66.27000000000001,2025-12,3588.TW,21.45,-9.27,0.5,-7.24,-78.11,-73.51,2025,🌑 雙重衰退,-1.96%,31.63%,0.37,63.5999984741,通嘉,❌ 暫避觀望
0.0,-66.51,2025-12,5309.TWO,0.0,7.47,0.27,9.13,-90.7,-57.38,2025,📉 獲利侵蝕,N/A,N/A,0.04,0.0,系統電,⚪ 數據不足
0.0,-66.53,2025-12,3546.TWO,0.0,-4.51,1.97,2.09,-86.34,-64.44,2025,🏰 高護城河,20.17%,89.44%,0.47,0.0,宇峻,⚪ 數據不足
0.0,-66.78999999999999,2025-12,3419.TW,-69.9,27.6,-1.79,18.86,-43.16,-47.93,2025,📉 獲利侵蝕,-16.22%,12.27%,-1.36,14.25,譁裕,⚪ 數據不足
0.0,-66.92,2025-12,4943.TW,0.0,6.89,-1.88,11.46,-93.42,-55.46,2025,📉 獲利侵蝕,N/A,N/A,-1.51,0.0,康控-KY,⚪ 數據不足
0.0,-66.95,2025-12,4772.TWO,0.0,81.35,4.2,127.87,174.49,60.92,2025,⚠️ 獲利稀釋,38.48%,48.92%,2.69,0.0,台特化,⚪ 數據不足
0.0,-67.00999999999999,2025-12,3323.TWO,0.0,-6.05,-1.92,-9.18,-112.5,-76.19,2025,🌑 雙重衰退,-4.33%,11.17%,-1.58,0.0,加百裕,⚪ 數據不足
0.0,-67.1,2025-12,8070.TW,0.0,11.79,1.02,12.31,-18.99,-54.79,2025,📉 獲利侵蝕,N/A,N/A,1.49,0.0,長華*,⚪ 數據不足
0.0,-67.17,2025-12,6462.TWO,0.0,16.32,-17.51,11.11,-126.04,-56.06,2025,📉 獲利侵蝕,N/A,N/A,-12.5,0.0,神盾,⚪ 數據不足
0.0,-67.28,2025-12,8050.TWO,0.0,15.23,1.44,3.42,-57.66,-63.86,2025,📉 獲利侵蝕,N/A,N/A,1.33,0.0,廣積,⚪ 數據不足
0.0,-67.46,2025-12,6224.TW,0.0,0.32,0.67,-2.5,-42.6,-69.96,2025,🌑 雙重衰退,N/A,N/A,0.98,0.0,聚鼎,⚪ 數據不足
0.0,-67.61000000000001,2025-12,4741.TWO,0.0,-19.51,0.29,-17.82,-100.71,-85.43,2025,🔄 轉虧為盈,3.21%,33.55%,-0.01,0.0,泓瀚,⚪ 數據不足
0.0,-67.7,2025-12,6134.TWO,0.0,18.87,0.12,22.25,-58.82,-45.45,2025,📉 獲利侵蝕,N/A,N/A,0.14,0.0,萬旭,⚪ 數據不足
10.998117048192091,-67.86,2025-12,2066.TWO,79.64999999999999,-7.86,1.34,-9.64,-77.02,-77.5,2025,🌑 雙重衰退,-4.97%,19.80%,1.33,58.4000015259,世德,⚪ 中性觀察
19.045455239045452,-68.06,2025-12,4119.TW,33.0,-11.91,0.9,-11.81,-86.03,-79.87,2025,🌑 雙重衰退,12.04%,28.02%,0.57,41.9000015259,旭富,❌ 暫避觀望
0.0,-68.21,2025-12,8227.TWO,0.0,93.9,2.06,97.77,53.85,29.56,2025,⚠️ 獲利稀釋,N/A,N/A,1.4,0.0,巨有科技,⚪ 數據不足
0.0,-68.60000000000001,2025-12,3434.TWO,0.0,-2.33,0.47,-5.05,-77.78,-73.65,2025,🌑 雙重衰退,0.82%,17.99%,0.3,0.0,哲固,⚪ 數據不足
0.0,-68.69,2025-12,8054.TWO,0.0,26.01,-3.19,30.97,-129.13,-37.72,2025,📉 獲利侵蝕,N/A,N/A,-2.42,0.0,安國,⚪ 數據不足
0.0,-68.82,2025-12,6234.TWO,0.0,-31.56,0.05,-26.42,-144.58,-95.24,2025,🔄 轉虧為盈,N/A,N/A,-0.37,0.0,高僑,⚪ 數據不足
0.0,-68.85,2025-12,1309.TW,-43.35,-17.56,-1.07,-22.22,-55.0,-91.07,2025,🌑 雙重衰退,-4.04%,3.28%,-0.93,16.2000007629,台達化,⚪ 數據不足
0.0,-69.55,2025-12,8150.TW,0.0,0.67,0.7,5.45,-100.61,-64.1,2025,🔄 轉虧為盈,N/A,N/A,-0.01,0.0,南茂,⚪ 數據不足
0.0,-70.36999999999999,2025-12,6875.TWO,0.0,-61.06,-2.97,-59.86,-35.26,-130.23,2025,🌑 雙重衰退,N/A,N/A,-2.11,0.0,國邑*,⚪ 數據不足
0.0,-70.5,2025-12,2014.TW,-49.05,-36.55,-1.29,-37.56,-92.98,-108.06,2025,🌑 雙重衰退,-6.17%,-3.67%,-1.1,18.5,中鴻,⚪ 數據不足
0.0,-70.69,2025-12,6508.TWO,0.0,-1.96,0.27,-4.08,-73.79,-74.77,2025,🌑 雙重衰退,N/A,N/A,0.27,0.0,惠光,⚪ 數據不足
0.0,-70.75,2025-12,4109.TWO,0.0,-13.54,0.43,-9.62,-91.88,-80.37,2025,🌑 雙重衰退,-7.54%,24.70%,0.2,0.0,加捷生醫,⚪ 數據不足
6.057143075114285,-70.81,2025-12,1473.TW,52.5,-5.85,0.57,-10.32,-69.8,-81.13,2025,🌑 雙重衰退,-4.13%,13.69%,0.77,21.2000007629,台南,⚪ 中性觀察
0.0,-71.13000000000001,2025-12,4174.TWO,0.0,-26.19,-15.61,-6.55,10.0,-77.68,2025,🌑 雙重衰退,-2289.99%,-76.10%,-6.21,0.0,浩鼎,⚪ 數據不足
0.0,-71.16000000000001,2025-12,3226.TWO,0.0,-23.4,0.24,-24.52,-107.89,-95.68,2025,🔄 轉虧為盈,4.48%,15.90%,-0.34,0.0,龍鋒,⚪ 數據不足
32.68420972321053,-71.2,2025-12,3003.TW,28.5,-3.86,0.99,-3.28,-82.94,-74.48,2025,🌑 雙重衰退,6.05%,21.28%,0.5,62.0999984741,健和興,❌ 暫避觀望
0.0,-71.57,2025-12,5450.TWO,0.0,-8.5,0.22,-8.96,-94.81,-80.53,2025,🌑 雙重衰退,N/A,N/A,0.04,0.0,南良,⚪ 數據不足
21.641791044776117,-71.69,2025-12,2012.TW,10.05,-3.32,0.2,-9.36,-73.26,-81.05,2025,🌑 雙重衰退,2.02%,13.55%,0.25,14.5,春雨,❌ 暫避觀望
0.0,-71.73,2025-12,8941.TWO,0.0,-4.94,1.16,-5.35,-88.89,-77.08,2025,🌑 雙重衰退,N/A,N/A,0.48,0.0,關中,⚪ 數據不足
0.0,-72.0,2025-12,6244.TWO,0.0,-5.87,0.14,-5.05,-46.15,-77.05,2025,🌑 雙重衰退,N/A,N/A,0.28,0.0,茂迪,⚪ 數據不足
0.0,-72.66,2025-12,3548.TWO,0.0,8.05,2.23,-1.8,-87.97,-74.46,2025,🌑 雙重衰退,1.84%,10.77%,0.73,0.0,兆利,⚪ 數據不足
0.0,-72.85,2025-12,4569.TW,0.0,28.81,4.13,25.19,-51.13,-47.66,2025,📉 獲利侵蝕,0.74%,15.14%,3.23,0.0,六方科-KY,⚪ 數據不足
0.0,-73.02,2025-12,6219.TWO,0.0,-99.58,-0.76,-41.94,-255.35,-114.96,2025,🌑 雙重衰退,N/A,N/A,-2.47,0.0,富旺,⚪ 數據不足
0.0,-73.25,2025-12,4402.TWO,0.0,17.54,-0.13,28.81,63.33,-44.44,2025,📉 獲利侵蝕,-80.56%,15.04%,-0.11,0.0,郡都開發,⚪ 數據不足
0.0,-73.75,2025-12,6560.TWO,0.0,137.08,-0.16,123.75,-41.94,50.0,2025,⚠️ 獲利稀釋,N/A,N/A,-0.88,0.0,欣普羅,⚪ 數據不足
5.788235383882353,-74.55,2025-12,2887.TW,63.75,35.48,1.91,73.85,-27.12,-0.7,2025,🏰 高護城河,25.42%,60.04%,1.3,24.6000003815,台新新光金,⚪ 中性觀察
64.0517267687931,-75.53,2025-12,2434.TW,8.700000000000001,-8.66,0.02,-10.18,-58.97,-85.71,2025,🌑 雙重衰退,-176.58%,-37.47%,0.32,37.1500015259,統懋,❌ 暫避觀望
0.0,-75.73,2025-12,4543.TWO,0.0,-3.85,0.53,1.33,-105.39,-74.4,2025,🔄 轉虧為盈,7.11%,25.17%,-0.09,0.0,萬在,⚪ 數據不足
0.0,-75.92,2025-12,7743.TWO,0.0,17.91,0.57,6.19,-48.15,-69.73,2025,📉 獲利侵蝕,N/A,N/A,0.58,0.0,金利食安,⚪ 數據不足
0.0,-75.97,2025-12,3325.TWO,0.0,-11.73,-1.64,-8.3,-74.19,-84.27,2025,🌑 雙重衰退,-15.74%,2.22%,-1.08,0.0,旭品,⚪ 數據不足
0.0,-76.53,2025-12,6620.TWO,0.0,122.44,4.85,108.17,39.62,31.64,2025,⚠️ 獲利稀釋,N/A,N/A,3.76,0.0,漢達,⚪ 數據不足
0.0,-76.96000000000001,2025-12,4763.TW,0.0,-6.43,6.1,-15.8,-91.36,-92.76,2025,🏰 高護城河,50.09%,57.83%,4.94,0.0,材料*-KY,⚪ 數據不足
0.0,-77.69,2025-12,5244.TW,0.0,-2.61,0.51,-1.9,-62.57,-79.59,2025,🌑 雙重衰退,N/A,N/A,0.64,0.0,弘凱,⚪ 數據不足
0.0,-77.71000000000001,2025-12,8038.TWO,0.0,372.94,0.92,237.84,164.8,160.13,2025,⚠️ 獲利稀釋,N/A,N/A,0.81,0.0,長園科,⚪ 數據不足
0.0,-78.58,2025-12,8933.TWO,0.0,0.33,-1.39,-17.19,-266.67,-95.77,2025,🌑 雙重衰退,N/A,N/A,-1.1,0.0,愛地雅,⚪ 數據不足
15.487159380513623,-78.71000000000001,2025-12,2327.TW,765.1500000000001,5.78,11.51,9.26,-73.12,-69.45,2025,📉 獲利侵蝕,24.28%,37.30%,8.22,790.0,國巨*,❌ 暫避觀望
0.0,-78.74000000000001,2025-12,8076.TWO,0.0,-17.3,0.14,-11.54,-99.59,-90.28,2025,🌑 雙重衰退,N/A,N/A,0.01,0.0,伍豐,⚪ 數據不足
21.767068579477908,-78.94,2025-12,2540.TW,37.35,25.99,0.69,1.31,-73.93,-77.63,2025,📉 獲利侵蝕,4.98%,20.31%,0.68,54.2000007629,愛山林,❌ 暫避觀望
0.0,-79.17,2025-12,1591.TWO,0.0,-47.7,-2.75,-43.59,-44.76,-122.76,2025,🌑 雙重衰退,-116.55%,-25.13%,-2.09,0.0,駿吉-KY,⚪ 數據不足
351.25000476750046,-79.33,2025-12,1449.TW,0.5999999999999993,-18.87,0.12,-7.88,-128.57,-87.21,2025,🔄 轉虧為盈,-27.07%,0.84%,-0.28,14.0500001907,佳和,❌ 暫避觀望
0.0,-79.7,2025-12,6735.TWO,0.0,-23.64,0.33,-4.81,-131.03,-84.51,2025,🔄 轉虧為盈,N/A,N/A,-0.54,0.0,美達科技,⚪ 數據不足
0.0,-79.82,2025-12,8182.TWO,0.0,-3.51,0.44,-2.15,-97.71,-81.97,2025,🌑 雙重衰退,N/A,N/A,0.04,0.0,加高,⚪ 數據不足
0.0,-80.18,2025-12,6451.TW,0.0,56.34,0.26,45.18,-672.73,-35.0,2025,🔄 轉虧為盈,N/A,N/A,-0.64,0.0,訊芯-KY,⚪ 數據不足
0.0,-80.26,2025-12,8422.TW,0.0,-2.24,1.29,-7.53,40.9,-87.79,2025,🌑 雙重衰退,N/A,N/A,10.47,0.0,可寧衛*,⚪ 數據不足
0.0,-80.72,2025-12,4912.TW,0.0,2.6,1.98,10.44,-45.51,-70.28,2025,📉 獲利侵蝕,9.53%,22.10%,2.73,0.0,聯德控股-KY,⚪ 數據不足
0.0,-80.9,2025-12,4906.TW,0.0,-33.96,-0.25,-35.66,-140.91,-116.56,2025,🌑 雙重衰退,-1.55%,14.16%,-0.45,0.0,正文,⚪ 數據不足
0.0,-80.94,2025-12,2338.TW,-190.34999999999997,-17.29,-4.88,-20.15,-394.25,-101.09,2025,🌑 雙重衰退,-14.81%,5.40%,-3.56,57.2000007629,光罩,⚪ 數據不足
0.0,-81.64,2025-12,6432.TWO,0.0,10.79,0.48,10.3,-90.83,-71.34,2025,📉 獲利侵蝕,N/A,N/A,0.11,0.0,今展科,⚪ 數據不足
0.0,-82.3,2025-12,6113.TWO,0.0,-14.19,-0.25,-10.01,31.58,-92.31,2025,🌑 雙重衰退,N/A,N/A,-0.13,0.0,亞矽,⚪ 數據不足
7.499999651621004,-82.68,2025-12,1522.TW,65.7,6.94,1.72,21.35,-73.56,-61.33,2025,📉 獲利侵蝕,0.14%,15.03%,1.17,32.8499984741,堤維西,⚪ 中性觀察
0.0,-83.55,2025-12,3717.TW,0.0,0.43,0.08,3.55,-182.86,-80.0,2025,🔄 轉虧為盈,7.12%,19.34%,-0.29,22.3999996185,聯嘉投控,⚪ 數據不足
0.0,-83.71,2025-12,6921.TW,0.0,51.06,0.35,28.45,-25.0,-55.26,2025,📉 獲利侵蝕,N/A,N/A,0.21,0.0,嘉雨思-創,⚪ 數據不足
81.48148148148148,-83.75,2025-12,6762.TWO,32.400000000000006,32.38,0.67,19.58,-4.23,-64.17,2025,📉 獲利侵蝕,N/A,N/A,0.68,176.0,達亞,❌ 暫避觀望
0.0,-85.13,2025-12,6158.TWO,0.0,-6.12,0.11,-6.07,-51.97,-91.2,2025,🌑 雙重衰退,N/A,N/A,0.62,0.0,禾昌,⚪ 數據不足
53.6956538326087,-85.83,2025-12,1611.TW,3.4499999999999997,-5.31,0.03,-8.17,-76.74,-94.0,2025,🌑 雙重衰退,11.05%,37.93%,0.1,12.3500003815,中電,❌ 暫避觀望
0.0,-86.05999999999999,2025-12,3543.TW,-55.95,2.18,-2.24,1.1,-43.75,-84.96,2025,📉 獲利侵蝕,-16.08%,5.62%,-1.16,36.0,州巧,⚪ 數據不足
0.0,-86.35,2025-12,6612.TWO,0.0,37.74,1.09,31.54,-59.52,-54.81,2025,📉 獲利侵蝕,N/A,N/A,0.7,0.0,奈米醫材,⚪ 數據不足
3180.0000508633334,-86.54,2025-12,1727.TW,0.44999999999999996,-6.15,0.04,-5.46,-93.18,-92.0,2025,🌑 雙重衰退,-0.08%,11.85%,0.03,95.4000015259,中華化,❌ 暫避觀望
0.0,-86.69999999999999,2025-12,3714.TW,-130.50000000000003,-10.09,-3.69,-9.04,-154.37,-95.74,2025,🌑 雙重衰退,-25.24%,-2.65%,-2.62,71.5999984741,富采,⚪ 數據不足
0.0,-87.14,2025-12,3016.TW,-2.25,-9.76,0.07,-5.25,-110.98,-92.39,2025,🔄 轉虧為盈,4.89%,11.81%,-0.09,126.0,嘉晶,⚪ 數據不足
0.0,-88.05000000000001,2025-12,3713.TWO,0.0,-14.16,-1.13,-8.18,-13.64,-96.23,2025,🌑 雙重衰退,-22.36%,0.24%,-0.55,0.0,新晶投控,⚪ 數據不足
0.0,-88.1,2026-03,3169.TWO,0.0,9.02,0.97,73.94,7.31,-14.16,2025,🏰 高護城河,26.68%,54.20%,3.67,0.0,亞信,⚪ 數據不足
0.0,-88.41,2025-12,3685.TWO,0.0,-11.44,-1.02,-4.04,-63.16,-92.45,2025,🌑 雙重衰退,6.52%,22.32%,-0.62,0.0,元創精密,⚪ 數據不足
0.0,-88.42999999999999,2025-12,3490.TWO,0.0,-4.45,0.05,-8.56,-80.0,-96.99,2025,🌑 雙重衰退,-16.80%,19.24%,0.43,0.0,單井,⚪ 數據不足
8.430738365023736e+17,-88.78999999999999,2025-12,1220.TW,2.0816681711721685e-16,-0.15,0.08,-4.37,-87.62,-93.16,2025,🌑 雙重衰退,-0.43%,8.16%,0.13,11.6999998093,台榮,❌ 暫避觀望
0.0,-88.89999999999999,2025-12,4534.TWO,0.0,-3.65,0.01,-2.4,-630.0,-91.3,2025,🔄 轉虧為盈,-3.10%,15.20%,-0.53,0.0,慶騰,⚪ 數據不足
71.04166348791667,-89.3,2025-12,2106.TW,3.6,-1.02,0.13,-0.7,-94.5,-90.0,2025,🌑 雙重衰退,1.48%,20.30%,0.06,17.0499992371,建大,❌ 暫避觀望
0.0,-89.55,2025-12,6582.TW,0.0,-44.17,-0.41,-51.86,-117.59,-141.41,2025,🌑 雙重衰退,N/A,N/A,-0.19,0.0,申豐,⚪ 數據不足
0.0,-90.36999999999999,2025-12,8024.TWO,0.0,-30.69,-2.55,-31.37,-103.09,-121.74,2025,🌑 雙重衰退,N/A,N/A,-1.97,0.0,佑華,⚪ 數據不足
0.0,-90.62,2025-12,3597.TWO,0.0,27.0,0.34,16.57,-84.21,-74.05,2025,📉 獲利侵蝕,8.41%,25.04%,0.12,0.0,映興,⚪ 數據不足
0.0,-90.96000000000001,2025-12,4806.TWO,0.0,46.84,-0.34,20.96,-4.35,-70.0,2025,📉 獲利侵蝕,-39.20%,46.90%,-0.24,0.0,桂田文創,⚪ 數據不足
0.0,-91.37,2025-12,6680.TWO,0.0,-20.75,-0.29,-15.41,-148.8,-106.78,2025,🌑 雙重衰退,N/A,N/A,-1.03,0.0,鑫創電子,⚪ 數據不足
0.0,-91.77,2025-12,8354.TWO,0.0,-0.47,0.14,0.63,-136.75,-91.14,2025,🔄 轉虧為盈,N/A,N/A,-0.43,0.0,冠好,⚪ 數據不足
27.83641160949868,-92.36,2025-12,3035.TW,113.7,87.19,2.81,62.61,-34.95,-29.75,2025,📉 獲利侵蝕,2.86%,42.16%,2.01,211.0,智原,❌ 暫避觀望
0.0,-92.62,2025-12,5015.TWO,0.0,3.65,0.06,-4.99,-128.23,-97.61,2025,🔄 轉虧為盈,N/A,N/A,-0.35,0.0,華祺,⚪ 數據不足
0.0,-92.73,2025-12,3594.TWO,0.0,40.54,0.49,29.3,-107.04,-63.43,2025,🔄 轉虧為盈,10.21%,41.27%,-0.05,0.0,磐儀,⚪ 數據不足
0.0,-92.89,2025-12,1906.TW,-7.95,-6.91,0.01,-3.11,-650.0,-96.0,2025,🔄 轉虧為盈,7.26%,12.71%,-0.15,10.3000001907,寶隆,⚪ 數據不足
0.0,-93.03999999999999,2025-12,6180.TWO,0.0,-21.78,-1.53,-19.95,-96.54,-112.99,2025,🌑 雙重衰退,N/A,N/A,0.44,0.0,橘子,⚪ 數據不足
0.0,-93.33,2025-12,2035.TWO,-181.2,-14.97,-4.72,-21.22,-181.25,-114.55,2025,🌑 雙重衰退,-18.44%,-14.72%,-3.6,28.0,唐榮,⚪ 數據不足
0.0,-93.45,2025-12,3050.TW,-0.30000000000000027,-0.77,0.04,0.72,-96.92,-92.73,2025,📉 獲利侵蝕,-1.07%,27.89%,0.02,12.75,鈺德,⚪ 數據不足
0.0,-93.72,2025-12,3147.TWO,0.0,80.92,8.43,64.32,10.24,-29.4,2025,📉 獲利侵蝕,5.75%,13.87%,5.92,0.0,大綜,⚪ 數據不足
0.0,-94.11,2025-12,3221.TWO,0.0,0.54,0.08,2.36,-130.14,-91.75,2025,🔄 轉虧為盈,4.08%,22.57%,-0.22,0.0,台嘉碩,⚪ 數據不足
0.0,-94.87,2025-12,1338.TW,-97.5,5.73,-2.24,2.83,-254.55,-92.04,2025,📉 獲利侵蝕,-1.26%,22.76%,-2.0,16.3500003815,廣華-KY,⚪ 數據不足
0.0,-95.61,2025-12,8096.TWO,0.0,25.43,0.89,22.83,-80.2,-72.78,2025,📉 獲利侵蝕,N/A,N/A,0.58,0.0,擎亞,⚪ 數據不足
0.0,-95.76,2025-12,7402.TWO,0.0,5.67,0.1,2.56,-95.69,-93.2,2025,📉 獲利侵蝕,N/A,N/A,0.05,0.0,邑錡,⚪ 數據不足
0.0,-97.75,2025-12,2719.TWO,0.0,-14.79,-0.15,-14.15,-124.87,-111.9,2025,🌑 雙重衰退,2.54%,7.41%,-0.47,0.0,燦星旅,⚪ 數據不足
0.0,-97.91,2025-12,6982.TWO,0.0,-1.08,0.06,0.3,-75.94,-97.61,2025,📉 獲利侵蝕,N/A,N/A,0.64,0.0,大井泵浦,⚪ 數據不足
0.0,-99.11999999999999,2025-12,4533.TWO,0.0,13.39,0.2,12.02,-96.64,-87.1,2025,📉 獲利侵蝕,-4.87%,23.68%,0.04,0.0,協易機,⚪ 數據不足
0.0,-100.55000000000001,2025-12,3465.TWO,0.0,17.21,0.04,5.68,37.5,-94.87,2025,🔄 轉虧為盈,-2.95%,20.16%,-0.1,0.0,進泰電子,⚪ 數據不足
0.0,-100.82,2025-12,6160.TWO,0.0,0.11,-1.19,-7.95,12.7,-108.77,2025,🌑 雙重衰退,N/A,N/A,-0.55,0.0,欣技,⚪ 數據不足
267.1428498766667,-101.02,2025-12,3481.TW,3.15,4.39,0.03,4.72,109.38,-96.3,2025,📉 獲利侵蝕,-2.06%,9.08%,0.03,56.0999984741,群創,❌ 暫避觀望
0.0,-101.05,2025-12,9962.TWO,0.0,-20.17,-0.15,-21.01,-141.07,-122.06,2025,🌑 雙重衰退,N/A,N/A,-0.23,0.0,有益,⚪ 數據不足
0.0,-102.49,2025-12,6698.TW,0.0,31.33,-1.65,29.86,-51.58,-72.63,2025,📉 獲利侵蝕,N/A,N/A,-1.45,0.0,旭暉應材,⚪ 數據不足
0.0,-103.30999999999999,2025-12,8101.TW,0.0,300.12,-3.15,166.89,66.4,63.58,2025,⚠️ 獲利稀釋,N/A,N/A,-2.53,0.0,華冠,⚪ 數據不足
24.069768328953487,-103.47999999999999,2025-12,2646.TW,12.900000000000002,26.11,0.09,23.93,-73.33,-79.55,2025,📉 獲利侵蝕,1.56%,13.18%,0.16,20.7000007629,星宇航空,❌ 暫避觀望
0.0,-103.62,2025-12,8027.TWO,0.0,-10.4,-0.93,10.0,-355.88,-93.62,2025,📉 獲利侵蝕,N/A,N/A,-1.59,0.0,鈦昇,⚪ 數據不足
0.0,-106.02,2025-12,8289.TWO,0.0,15.96,0.04,16.02,-196.0,-90.0,2025,🔄 轉虧為盈,N/A,N/A,-0.24,0.0,泰藝,⚪ 數據不足
0.0,-106.06,2025-12,5348.TWO,0.0,-2.76,-1.49,-3.8,-15.91,-109.86,2025,🌑 雙重衰退,N/A,N/A,-1.02,0.0,正能量智能,⚪ 數據不足
0.0,-107.44,2025-12,4768.TWO,0.0,-22.96,0.39,20.89,-103.78,-86.55,2025,🔄 轉虧為盈,4.95%,16.79%,-0.09,0.0,晶呈科技,⚪ 數據不足
0.0,-107.8,2025-12,4557.TW,0.0,10.25,-0.67,1.42,-129.31,-106.38,2025,📉 獲利侵蝕,9.33%,28.78%,-2.24,0.0,永新-KY,⚪ 數據不足
0.0,-108.54000000000002,2025-12,6130.TWO,0.0,-23.23,-1.72,-20.79,-1077.78,-129.33,2025,🌑 雙重衰退,N/A,N/A,-1.06,0.0,上亞科技,⚪ 數據不足
0.0,-108.75999999999999,2025-12,9950.TWO,0.0,-20.28,-0.27,-17.71,-150.0,-126.47,2025,🌑 雙重衰退,N/A,N/A,-0.44,0.0,萬國通,⚪ 數據不足
0.0,-109.23,2025-12,6542.TWO,0.0,2.29,0.02,10.22,-120.18,-99.01,2025,🔄 轉虧為盈,N/A,N/A,-0.46,0.0,隆中,⚪ 數據不足
0.0,-110.50999999999999,2025-12,6229.TWO,0.0,23.03,0.05,19.77,-103.57,-90.74,2025,🔄 轉虧為盈,N/A,N/A,-0.02,0.0,研通,⚪ 數據不足
0.0,-111.63,2025-12,1569.TWO,-226.35,11.56,-5.61,5.02,-163.13,-106.61,2025,📉 獲利侵蝕,-23.08%,-3.81%,-4.54,51.2000007629,濱川,⚪ 數據不足
0.0,-112.51,2025-12,3149.TW,-111.9,0.72,-2.86,5.53,-272.73,-106.98,2025,📉 獲利侵蝕,-29.19%,-12.37%,-2.24,78.3000030518,正達,⚪ 數據不足
0.0,-112.84,2026-03,4583.TW,0.0,1.32,3.56,98.42,-15.13,-14.42,2025,🏰 高護城河,30.40%,51.18%,12.0,0.0,台灣精銳,⚪ 數據不足
39.329268292682926,-114.03,2025-12,3528.TW,49.199999999999996,54.47,2.3,69.32,-91.89,-44.71,2025,📉 獲利侵蝕,8.05%,12.45%,0.27,129.0,安馳,❌ 暫避觀望
10.959860250802793,-114.13,2025-12,2354.TW,85.95,166.67,2.32,105.83,-11.58,-8.3,2025,📉 獲利侵蝕,2.17%,4.22%,1.68,62.7999992371,鴻準,⚪ 中性觀察
0.0,-114.85,2025-12,5201.TWO,0.0,8.86,-0.06,12.63,-115.29,-102.22,2025,📉 獲利侵蝕,N/A,N/A,-0.13,0.0,凱衛,⚪ 數據不足
0.0,-115.5,2025-12,7780.TW,0.0,51.38,0.51,39.1,209.41,-76.4,2025,📉 獲利侵蝕,N/A,N/A,3.44,0.0,大研生醫*,⚪ 數據不足
0.0,-117.14,2025-12,2460.TW,-108.3,-3.42,-3.0,-0.51,-247.95,-117.65,2025,🌑 雙重衰退,-6.88%,3.88%,-2.59,32.7999992371,建通,⚪ 數據不足
0.0,-117.39,2025-12,8047.TWO,0.0,-6.79,-0.78,-5.47,-140.0,-122.86,2025,🌑 雙重衰退,N/A,N/A,-0.36,0.0,星雲,⚪ 數據不足
2.031249961542339,-117.88000000000001,2025-12,2528.TW,148.8,44251.78,3.65,130.3,525.0,12.42,2025,⚠️ 獲利稀釋,10.37%,15.63%,3.39,20.1499996185,皇普,⚪ 中性觀察
78.46153699423077,-119.3,2025-12,3150.TW,3.9000000000000004,-11.3,-0.22,-12.58,-73.61,-131.88,2025,🌑 雙重衰退,-42.60%,40.07%,0.19,20.3999996185,鈺寶-創,❌ 暫避觀望
0.0,-120.94999999999999,2025-12,2023.TW,-64.05000000000001,-6.3,-1.85,-8.68,-243.9,-129.63,2025,🌑 雙重衰退,-2.27%,7.45%,-1.4,13.9499998093,燁輝,⚪ 數據不足
0.0,-120.96000000000001,2025-12,2230.TWO,-18.75,26.14,-1.05,2.29,-103.85,-118.67,2025,📉 獲利侵蝕,-8.09%,2.81%,-0.19,28.1499996185,泰茂,⚪ 數據不足
0.0,-121.2,2025-12,1441.TW,-0.8999999999999991,-3.74,-0.45,-6.83,-110.79,-128.03,2025,🌑 雙重衰退,-10.66%,-0.79%,-0.26,9.3699998856,大東,⚪ 數據不足
0.0,-122.12,2025-12,8466.TW,0.0,-11.54,-0.81,-18.09,-100.0,-140.21,2025,🌑 雙重衰退,N/A,N/A,0.0,0.0,美吉吉-KY,⚪ 數據不足
0.0,-122.50999999999999,2025-12,3591.TW,0.0,-6.81,-0.34,-9.81,-127.78,-132.32,2025,🌑 雙重衰退,-2.51%,21.48%,-0.21,0.0,艾笛森,⚪ 數據不足
0.0,-122.71,2025-12,2419.TW,-12.750000000000002,-2.54,-0.36,-2.29,-325.0,-125.0,2025,🌑 雙重衰退,3.08%,21.56%,-0.17,33.0,仲琦,⚪ 數據不足
