股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
1460.TW,宏遠,6.96,0.00,0.00,0,0.16,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00735.TW,國泰臺韓科技,77.80,0.00,-3.56,3,2.46,持股中,📈 趨勢續強。目前防禦位設於 67.03，與現價緩衝空間為 13.8%。
6222.TWO,立軒,20.85,50.00,4.82,7,0.54,持股中,📈 趨勢續強。目前防禦位設於 20.45，與現價緩衝空間為 1.9%。
3227.TWO,原相,198.00,50.00,-7.22,3,5.14,持股中,📈 趨勢續強。目前防禦位設於 181.21，與現價緩衝空間為 8.5%。
2105.TW,正新,32.70,50.00,1.80,11,0.81,持股中,📈 趨勢續強。目前防禦位設於 31.55，與現價緩衝空間為 3.5%。
2460.TW,建通,37.30,60.00,20.86,9,1.89,持股中,📈 趨勢續強。目前防禦位設於 25.40，與現價緩衝空間為 31.9%。
7781.TWO,昕力資*,31.95,40.00,269.25,19,2.70,持股中,📈 趨勢續強。目前防禦位設於 27.90，與現價緩衝空間為 12.7%。
3035.TW,智原,156.50,33.33,-25.44,5,5.64,建議買入,🚀 今日收盤 156.50 突破關鍵高點 153.00，啟動波段漲勢。
4168.TWO,醣聯,24.10,0.00,0.00,0,0.70,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.45，建議耐心等待突破。
2357.TW,華碩,589.00,33.33,7.50,5,14.21,持股中,📈 趨勢續強。目前防禦位設於 560.00，與現價緩衝空間為 4.9%。
00686R.TW,群益臺灣加權反1,1.25,0.00,-11.42,2,0.04,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 1.41，建議耐心等待突破。
2801.TW,彰銀,21.35,50.00,-4.32,7,0.24,持股中,📈 趨勢續強。目前防禦位設於 20.50，與現價緩衝空間為 4.0%。
4420.TWO,光明,44.80,0.00,-10.05,4,1.45,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.95，建議耐心等待突破。
7718.TWO,友鋮,48.25,20.00,0.50,9,1.19,持股中,📈 趨勢續強。目前防禦位設於 44.83，與現價緩衝空間為 7.1%。
8227.TWO,巨有科技,136.00,0.00,-28.10,5,4.89,建議買入,🚀 今日收盤 136.00 突破關鍵高點 126.00，啟動波段漲勢。
00864B.TWO,中信美國公債0-1,46.17,28.57,-5.80,14,0.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.82，建議耐心等待突破。
5291.TWO,邑昇,72.20,0.00,0.00,0,5.90,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3467.TWO,台灣精材,59.40,0.00,41.02,3,3.10,持股中,📈 趨勢續強。目前防禦位設於 40.55，與現價緩衝空間為 31.7%。
6109.TWO,亞元,11.90,37.50,-31.62,15,0.45,持股中,📈 趨勢續強。目前防禦位設於 11.41，與現價緩衝空間為 4.1%。
6725.TWO,矽科宏晟,375.50,100.00,43.86,3,24.25,持股中,📈 趨勢續強。目前防禦位設於 250.50，與現價緩衝空間為 33.3%。
8455.TWO,大拓-KY,19.95,50.00,0.02,12,0.72,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.50，建議耐心等待突破。
3040.TW,遠見,46.20,20.00,-3.42,9,1.96,建議買入,🚀 今日收盤 46.20 突破關鍵高點 38.55，啟動波段漲勢。
4130.TWO,健亞,32.60,0.00,-7.31,2,1.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 34.85，建議耐心等待突破。
3205.TWO,佰研,61.90,50.00,-0.36,3,3.94,持股中,📈 趨勢續強。目前防禦位設於 59.00，與現價緩衝空間為 4.7%。
2491.TW,吉祥全,15.65,0.00,-20.02,5,0.60,建議買入,🚀 今日收盤 15.65 突破關鍵高點 15.20，啟動波段漲勢。
2439.TW,美律,88.90,50.00,-1.00,3,1.87,持股中,📈 趨勢續強。目前防禦位設於 84.00，與現價緩衝空間為 5.5%。
2371.TW,大同,32.55,0.00,-1.36,1,1.16,持股中,📈 趨勢續強。目前防禦位設於 31.95，與現價緩衝空間為 1.8%。
6894.TWO,衛司特,362.50,33.33,36.13,11,26.25,建議買入,🚀 今日收盤 362.50 突破關鍵高點 228.69，啟動波段漲勢。
00937B.TWO,群益ESG投等債20+,15.01,0.00,-4.37,7,0.09,持股中,📈 趨勢續強。目前防禦位設於 15.00，與現價緩衝空間為 0.1%。
6125.TWO,廣運,56.50,66.67,-18.02,5,1.74,持股中,📈 趨勢續強。目前防禦位設於 49.80，與現價緩衝空間為 11.9%。
6220.TWO,岳豐,34.25,33.33,33.24,11,1.39,持股中,📈 趨勢續強。目前防禦位設於 29.15，與現價緩衝空間為 14.9%。
4911.TWO,德英,37.45,100.00,8.53,1,1.60,持股中,📈 趨勢續強。目前防禦位設於 36.95，與現價緩衝空間為 1.3%。
2614.TW,東森,20.50,100.00,-2.03,1,0.46,持股中,📈 趨勢續強。目前防禦位設於 19.64，與現價緩衝空間為 4.2%。
2204.TW,中華,55.00,100.00,-5.39,4,1.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 56.50，建議耐心等待突破。
5871.TW,中租-KY,116.50,33.33,-2.72,5,3.07,持股中,📈 趨勢續強。目前防禦位設於 108.50，與現價緩衝空間為 6.9%。
1110.TW,東泥,15.95,50.00,-5.35,3,0.40,持股中,📈 趨勢續強。目前防禦位設於 14.84，與現價緩衝空間為 6.9%。
2429.TW,銘旺科,41.20,0.00,-13.32,3,2.75,持股中,📈 趨勢續強。目前防禦位設於 34.94，與現價緩衝空間為 15.2%。
1809.TW,中釉,27.10,50.00,3.58,7,1.53,持股中,📈 趨勢續強。目前防禦位設於 23.62，與現價緩衝空間為 12.8%。
6884.TWO,海柏特,34.70,0.00,0.00,0,0.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.40，建議耐心等待突破。
7737.TWO,凱鈿,43.50,28.57,-3.77,13,2.02,持股中,📈 趨勢續強。目前防禦位設於 35.74，與現價緩衝空間為 17.8%。
2342.TW,茂矽,30.05,0.00,-23.68,4,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 30.45，建議耐心等待突破。
6922.TWO,宸曜,167.00,50.00,-18.43,7,4.79,建議買入,🚀 今日收盤 167.00 突破關鍵高點 166.00，啟動波段漲勢。
8255.TWO,朋程,127.00,0.00,-13.92,5,4.00,建議買入,🚀 今日收盤 127.00 突破關鍵高點 124.00，啟動波段漲勢。
6612.TWO,奈米醫材,70.00,0.00,-3.63,1,1.30,持股中,📈 趨勢續強。目前防禦位設於 67.10，與現價緩衝空間為 4.1%。
6560.TWO,欣普羅,38.50,0.00,-14.04,2,1.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 44.50，建議耐心等待突破。
8299.TWO,群聯,1585.00,0.00,-31.91,3,129.64,持股中,📈 趨勢續強。目前防禦位設於 1496.43，與現價緩衝空間為 5.6%。
1609.TW,大亞,34.50,0.00,-5.82,3,0.96,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 11.6%。
6144.TWO,得利影,16.35,0.00,-8.66,2,0.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.30，建議耐心等待突破。
1440.TW,南紡,13.55,33.33,-9.19,17,0.29,持股中,📈 趨勢續強。目前防禦位設於 12.44，與現價緩衝空間為 8.2%。
009801.TW,中信美國創新科技,11.25,50.00,-8.68,11,0.20,持股中,📈 趨勢續強。目前防禦位設於 10.05，與現價緩衝空間為 10.7%。
5269.TW,祥碩,1290.00,0.00,-3.98,3,51.43,持股中,📈 趨勢續強。目前防禦位設於 1055.71，與現價緩衝空間為 18.2%。
2069.TW,運錩,18.50,0.00,-5.27,2,0.38,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.60，建議耐心等待突破。
3555.TWO,博士旺,236.50,25.00,109.78,7,15.89,持股中,📈 趨勢續強。目前防禦位設於 160.00，與現價緩衝空間為 32.3%。
3551.TWO,世禾,193.50,75.00,-15.60,7,8.75,持股中,📈 趨勢續強。目前防禦位設於 172.18，與現價緩衝空間為 11.0%。
5285.TW,界霖,52.00,100.00,7.24,1,1.91,持股中,📈 趨勢續強。目前防禦位設於 44.80，與現價緩衝空間為 13.9%。
6243.TW,迅杰,31.40,100.00,-5.51,3,0.93,持股中,📈 趨勢續強。目前防禦位設於 28.20，與現價緩衝空間為 10.2%。
3229.TW,晟鈦,27.95,50.00,32.69,3,1.56,持股中,📈 趨勢續強。目前防禦位設於 19.00，與現價緩衝空間為 32.0%。
3570.TWO,大塚,163.50,50.00,-6.72,28,3.04,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 166.50，建議耐心等待突破。
9941.TW,裕融,77.80,0.00,-8.63,5,1.34,建議買入,🚀 今日收盤 77.80 突破關鍵高點 77.30，啟動波段漲勢。
2949.TWO,欣新網,58.40,0.00,-11.94,4,1.45,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 59.20，建議耐心等待突破。
1301.TW,台塑,54.50,25.00,16.22,7,2.46,持股中,📈 趨勢續強。目前防禦位設於 43.82，與現價緩衝空間為 19.6%。
3207.TWO,耀勝,67.40,66.67,-3.74,12,2.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 69.50，建議耐心等待突破。
6470.TWO,宇智,47.10,22.22,2.54,18,1.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 48.60，建議耐心等待突破。
6202.TW,盛群,53.50,70.00,44.14,19,2.38,持股中,📈 趨勢續強。目前防禦位設於 44.13，與現價緩衝空間為 17.5%。
912000.TW,晨訊科-DR,2.46,33.33,-3.60,6,0.04,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.47，建議耐心等待突破。
4766.TW,南寶,345.50,66.67,-8.06,11,13.54,持股中,📈 趨勢續強。目前防禦位設於 320.50，與現價緩衝空間為 7.2%。
1101.TW,台泥,25.00,50.00,-2.86,3,0.73,持股中,📈 趨勢續強。目前防禦位設於 22.72，與現價緩衝空間為 9.1%。
3067.TWO,全域,18.50,0.00,-12.41,5,0.88,持股中,📈 趨勢續強。目前防禦位設於 17.27，與現價緩衝空間為 6.7%。
3504.TW,揚明光,61.30,50.00,-18.35,23,2.51,持股中,📈 趨勢續強。目前防禦位設於 49.61，與現價緩衝空間為 19.1%。
2903.TW,遠百,23.05,0.00,-3.78,2,0.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.30，建議耐心等待突破。
5521.TW,工信,12.35,100.00,-17.13,2,0.56,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.00，建議耐心等待突破。
4939.TWO,亞電,37.45,66.67,-7.66,5,1.64,持股中,📈 趨勢續強。目前防禦位設於 26.57，與現價緩衝空間為 29.0%。
6669.TW,緯穎,3700.00,50.00,0.48,3,148.93,持股中,📈 趨勢續強。目前防禦位設於 3177.14，與現價緩衝空間為 14.1%。
8401.TWO,白紗科,25.00,0.00,0.00,0,0.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.00，建議耐心等待突破。
2421.TW,建準,147.00,50.00,-27.98,7,6.00,持股中,📈 趨勢續強。目前防禦位設於 121.61，與現價緩衝空間為 17.3%。
3567.TWO,逸昌,26.35,0.00,-8.11,3,0.59,持股中,📈 趨勢續強。目前防禦位設於 25.11，與現價緩衝空間為 4.7%。
1525.TW,江申,60.70,50.00,-7.45,3,1.59,持股中,📈 趨勢續強。目前防禦位設於 60.00，與現價緩衝空間為 1.2%。
6239.TW,力成,212.50,0.00,0.11,1,11.96,持股中,📈 趨勢續強。目前防禦位設於 186.82，與現價緩衝空間為 12.1%。
4577.TWO,達航科技,137.50,50.00,96.85,3,11.82,持股中,📈 趨勢續強。目前防禦位設於 111.50，與現價緩衝空間為 18.9%。
00995A.TW,主動中信台灣卓越,14.30,0.00,0.00,0,0.46,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
9907.TW,統一實,18.05,57.14,-10.82,13,0.28,持股中,📈 趨勢續強。目前防禦位設於 17.90，與現價緩衝空間為 0.8%。
6830.TW,汎銓,805.00,0.00,0.00,0,49.56,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00891.TW,中信關鍵半導體,28.07,0.00,0.00,0,0.67,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3010.TW,華立,130.50,80.00,5.04,9,5.21,持股中,📈 趨勢續強。目前防禦位設於 123.00，與現價緩衝空間為 5.7%。
2886.TW,兆豐金,39.95,100.00,-3.07,3,0.61,持股中,📈 趨勢續強。目前防禦位設於 38.37，與現價緩衝空間為 4.0%。
2376.TW,技嘉,281.00,40.00,-6.42,9,10.64,持股中,📈 趨勢續強。目前防禦位設於 232.00，與現價緩衝空間為 17.4%。
5706.TW,鳳凰,53.10,100.00,0.71,3,1.67,持股中,📈 趨勢續強。目前防禦位設於 50.80，與現價緩衝空間為 4.3%。
2640.TWO,大車隊,183.00,50.00,29.41,3,10.43,持股中,📈 趨勢續強。目前防禦位設於 166.50，與現價緩衝空間為 9.0%。
1419.TW,新紡,63.90,50.00,-11.00,3,1.66,持股中,📈 趨勢續強。目前防禦位設於 58.59，與現價緩衝空間為 8.3%。
6412.TW,群電,78.80,66.67,0.51,5,2.49,持股中,📈 趨勢續強。目前防禦位設於 75.33，與現價緩衝空間為 4.4%。
4720.TW,德淵,21.55,50.00,10.65,7,1.21,持股中,📈 趨勢續強。目前防禦位設於 18.00，與現價緩衝空間為 16.5%。
6616.TWO,特昇-KY,10.05,0.00,-11.04,3,0.32,持股中,📈 趨勢續強。目前防禦位設於 9.61，與現價緩衝空間為 4.4%。
3019.TW,亞光,129.00,0.00,-11.39,3,4.50,持股中,📈 趨勢續強。目前防禦位設於 119.82，與現價緩衝空間為 7.1%。
3217.TWO,優群,162.00,33.33,-2.40,5,3.64,持股中,📈 趨勢續強。目前防禦位設於 154.50，與現價緩衝空間為 4.6%。
3545.TW,敦泰,49.45,0.00,-2.30,3,2.03,持股中,📈 趨勢續強。目前防禦位設於 47.50，與現價緩衝空間為 3.9%。
3492.TWO,長盛,23.75,0.00,-23.48,4,0.72,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6134.TWO,萬旭,31.95,50.00,-16.51,3,1.63,持股中,📈 趨勢續強。目前防禦位設於 27.09，與現價緩衝空間為 15.2%。
4534.TWO,慶騰,26.60,60.00,27.65,19,1.64,持股中,📈 趨勢續強。目前防禦位設於 26.10，與現價緩衝空間為 1.9%。
6655.TW,科定,135.50,100.00,2.04,1,2.32,持股中,📈 趨勢續強。目前防禦位設於 126.04，與現價緩衝空間為 7.0%。
6283.TW,淳安,22.10,0.00,-8.93,5,0.72,持股中,📈 趨勢續強。目前防禦位設於 19.25，與現價緩衝空間為 12.9%。
2458.TW,義隆,138.50,50.00,9.34,15,4.90,持股中,📈 趨勢續強。目前防禦位設於 132.03，與現價緩衝空間為 4.7%。
1597.TW,直得,117.00,50.00,33.66,3,6.32,持股中,📈 趨勢續強。目前防禦位設於 84.10，與現價緩衝空間為 28.1%。
4113.TWO,聯上,16.10,100.00,-6.07,2,0.51,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.10，建議耐心等待突破。
4131.TWO,浩泰,35.70,0.00,-2.11,1,1.41,持股中,📈 趨勢續強。目前防禦位設於 32.47，與現價緩衝空間為 9.0%。
2432.TW,倚天酷��-創,27.95,50.00,-5.01,12,0.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.30，建議耐心等待突破。
6462.TWO,神盾,116.50,0.00,-15.71,5,5.80,持股中,📈 趨勢續強。目前防禦位設於 105.50，與現價緩衝空間為 9.4%。
3687.TWO,歐買尬,69.50,33.33,-17.43,5,1.58,持股中,📈 趨勢續強。目前防禦位設於 66.60，與現價緩衝空間為 4.2%。
6899.TWO,創為精密,54.50,0.00,4.79,1,1.49,持股中,📈 趨勢續強。目前防禦位設於 50.06，與現價緩衝空間為 8.1%。
3147.TWO,大綜,164.50,50.00,-4.01,7,4.43,持股中,📈 趨勢續強。目前防禦位設於 154.32，與現價緩衝空間為 6.2%。
4523.TWO,永彰,30.45,57.89,-26.25,37,0.61,建議買入,🚀 今日收盤 30.45 突破關鍵高點 28.65，啟動波段漲勢。
00665L.TW,富邦�琤肭磪囓�2,10.31,50.00,-7.50,3,0.34,持股中,📈 趨勢續強。目前防禦位設於 8.88，與現價緩衝空間為 13.9%。
2328.TW,廣宇,45.30,0.00,-9.73,2,1.44,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.80，建議耐心等待突破。
9926.TW,新海,49.95,66.67,-1.18,6,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 50.10，建議耐心等待突破。
6691.TW,洋基工程,658.00,100.00,6.07,3,24.36,持股中,📈 趨勢續強。目前防禦位設於 584.00，與現價緩衝空間為 11.2%。
1439.TW,雋揚,27.50,50.00,-7.17,3,0.75,持股中,📈 趨勢續強。目前防禦位設於 26.50，與現價緩衝空間為 3.6%。
4915.TW,致伸,74.60,0.00,1.03,1,1.39,持股中,📈 趨勢續強。目前防禦位設於 69.02，與現價緩衝空間為 7.5%。
0052.TW,富邦科技,50.70,0.00,-0.50,3,1.11,持股中,📈 趨勢續強。目前防禦位設於 45.17，與現價緩衝空間為 10.9%。
00670L.TW,富邦NASDAQ正2,167.60,0.00,-6.39,5,5.26,持股中,📈 趨勢續強。目前防禦位設於 135.79，與現價緩衝空間為 19.0%。
6901.TW,鑽石投資,14.80,50.00,-5.93,3,0.42,建議買入,🚀 今日收盤 14.80 突破關鍵高點 14.75，啟動波段漲勢。
2241.TW,艾姆勒,27.90,100.00,-20.57,4,1.07,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.45，建議耐心等待突破。
1447.TW,力鵬,5.44,80.00,0.87,9,0.11,持股中,📈 趨勢續強。目前防禦位設於 4.96，與現價緩衝空間為 8.9%。
1213.TW,大飲,9.28,0.00,-9.09,4,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.49，建議耐心等待突破。
4702.TWO,中美實,10.00,100.00,-2.06,2,0.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.05，建議耐心等待突破。
5234.TW,達興材料,429.50,66.67,1.84,11,20.68,持股中,📈 趨勢續強。目前防禦位設於 337.38，與現價緩衝空間為 21.4%。
00653L.TW,富邦印度正2,47.92,0.00,-17.59,5,1.48,持股中,📈 趨勢續強。目前防禦位設於 44.03，與現價緩衝空間為 8.1%。
3515.TW,華擎,224.00,50.00,-4.13,3,7.18,持股中,📈 趨勢續強。目前防禦位設於 204.79，與現價緩衝空間為 8.6%。
2740.TWO,天蔥,35.30,50.00,18.44,16,1.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.40，建議耐心等待突破。
6967.TWO,汎瑋材料,71.30,40.00,-18.76,9,2.66,持股中,📈 趨勢續強。目前防禦位設於 65.01，與現價緩衝空間為 8.8%。
1805.TW,寶徠,11.00,100.00,2.67,1,0.33,持股中,📈 趨勢續強。目前防禦位設於 10.05，與現價緩衝空間為 8.6%。
2634.TW,漢翔,49.70,66.67,-12.75,5,1.38,持股中,📈 趨勢續強。目前防禦位設於 45.63，與現價緩衝空間為 8.2%。
2237.TWO,華德動能,30.70,0.00,-12.44,6,1.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.10，建議耐心等待突破。
5487.TWO,通泰,29.05,0.00,-6.51,3,0.63,持股中,📈 趨勢續強。目前防禦位設於 26.69，與現價緩衝空間為 8.1%。
00936.TW,台新永續高息中小,18.40,100.00,-7.19,5,0.27,持股中,📈 趨勢續強。目前防禦位設於 17.72，與現價緩衝空間為 3.7%。
4549.TWO,桓達,99.50,50.00,-5.44,3,3.91,持股中,📈 趨勢續強。目前防禦位設於 99.20，與現價緩衝空間為 0.3%。
6834.TW,天二科技,37.00,0.00,-9.74,5,1.79,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 17.6%。
2363.TW,矽統,53.30,20.00,-23.25,9,1.90,建議買入,🚀 今日收盤 53.30 突破關鍵高點 48.50，啟動波段漲勢。
00996A.TW,主動兆豐台灣豐收,11.41,0.00,0.00,0,0.36,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6692.TWO,進能服,32.20,100.00,0.65,1,0.84,持股中,📈 趨勢續強。目前防禦位設於 31.95，與現價緩衝空間為 0.8%。
8096.TWO,擎亞,94.90,66.67,37.59,5,6.49,持股中,📈 趨勢續強。目前防禦位設於 94.90，與現價緩衝空間為 0.0%。
6117.TW,迎廣,81.20,50.00,-3.87,3,2.72,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 11.0%。
6510.TWO,精測,3660.00,0.00,4.39,1,270.71,持股中,📈 趨勢續強。目前防禦位設於 2832.86，與現價緩衝空間為 22.6%。
3645.TW,達邁,100.50,66.67,62.25,29,6.21,持股中,📈 趨勢續強。目前防禦位設於 77.40，與現價緩衝空間為 23.0%。
2414.TW,精技,45.65,75.00,-1.90,7,0.63,持股中,📈 趨勢續強。目前防禦位設於 42.95，與現價緩衝空間為 5.9%。
7749.TW,意騰-KY,412.00,33.33,-22.16,5,16.32,持股中,📈 趨勢續強。目前防禦位設於 339.39，與現價緩衝空間為 17.6%。
2355.TW,敬鵬,51.80,66.67,41.68,11,3.53,建議買入,🚀 今日收盤 51.80 突破關鍵高點 32.35，啟動波段漲勢。
1598.TW,岱宇,20.40,25.00,-23.65,7,0.69,持股中,📈 趨勢續強。目前防禦位設於 18.76，與現價緩衝空間為 8.0%。
00893.TW,國泰智能電動車,37.26,66.67,-1.91,5,0.72,持股中,📈 趨勢續強。目前防禦位設於 32.23，與現價緩衝空間為 13.5%。
6907.TWO,雅特力-KY,142.00,100.00,10.71,1,9.23,持股中,📈 趨勢續強。目前防禦位設於 105.34，與現價緩衝空間為 25.8%。
2480.TW,敦陽科,140.00,60.00,-8.58,9,2.32,持股中,📈 趨勢續強。目前防禦位設於 136.11，與現價緩衝空間為 2.8%。
5450.TWO,南良,14.05,0.00,-4.99,1,0.32,持股中,📈 趨勢續強。目前防禦位設於 13.75，與現價緩衝空間為 2.1%。
2233.TW,宇隆,231.50,0.00,0.00,0,10.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 235.50，建議耐心等待突破。
4304.TWO,勝昱,28.25,50.00,-8.56,3,1.66,持股中,📈 趨勢續強。目前防禦位設於 27.70，與現價緩衝空間為 1.9%。
2527.TW,宏璟,39.70,100.00,21.12,5,1.26,持股中,📈 趨勢續強。目前防禦位設於 28.75，與現價緩衝空間為 27.6%。
9950.TWO,萬國通,13.30,50.00,21.56,3,0.36,持股中,📈 趨勢續強。目前防禦位設於 10.60，與現價緩衝空間為 20.3%。
2330.TW,台積電,2085.00,50.00,-0.84,3,47.86,持股中,📈 趨勢續強。目前防禦位設於 1786.71，與現價緩衝空間為 14.3%。
2385.TW,群光,126.00,50.00,-5.61,7,2.61,持股中,📈 趨勢續強。目前防禦位設於 115.11，與現價緩衝空間為 8.6%。
1529.TW,樂事綠能,23.75,25.00,-10.87,8,0.98,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.95，建議耐心等待突破。
00746B.TWO,富邦A級公司債,36.16,44.44,-5.60,18,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.02，建議耐心等待突破。
1413.TW,宏洲,9.85,0.00,-4.52,3,0.19,持股中,📈 趨勢續強。目前防禦位設於 9.70，與現價緩衝空間為 1.5%。
3004.TW,豐達科,115.50,0.00,-3.29,3,5.46,持股中,📈 趨勢續強。目前防禦位設於 93.29，與現價緩衝空間為 19.2%。
3296.TW,勝德,21.55,100.00,-4.42,2,0.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.10，建議耐心等待突破。
3230.TWO,錦明,39.45,46.67,-11.06,30,2.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.50，建議耐心等待突破。
6170.TWO,統振,51.30,57.14,-5.03,14,0.69,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.70，建議耐心等待突破。
6727.TWO,亞泰金屬,392.00,50.00,90.59,3,27.82,持股中,📈 趨勢續強。目前防禦位設於 376.00，與現價緩衝空間為 4.1%。
3363.TWO,上詮,830.00,0.00,61.19,3,55.14,持股中,📈 趨勢續強。目前防禦位設於 596.00，與現價緩衝空間為 28.2%。
6121.TWO,新普,348.50,40.00,-9.65,9,6.39,持股中,📈 趨勢續強。目前防禦位設於 345.50，與現價緩衝空間為 0.9%。
6442.TW,光聖,2075.00,66.67,11.19,11,180.71,持股中,📈 趨勢續強。目前防禦位設於 2005.00，與現價緩衝空間為 3.4%。
8162.TW,微矽電子-創,41.90,75.00,4.82,7,1.70,持股中,📈 趨勢續強。目前防禦位設於 38.70，與現價緩衝空間為 7.6%。
8081.TW,致新,237.50,0.00,-0.60,1,5.00,建議買入,🚀 今日收盤 237.50 突破關鍵高點 236.00，啟動波段漲勢。
7747.TWO,昕奇雲端,130.50,0.00,6.35,3,3.75,持股中,📈 趨勢續強。目前防禦位設於 112.75，與現價緩衝空間為 13.6%。
1727.TW,中華化,54.20,57.14,-6.29,13,3.21,持股中,📈 趨勢續強。目前防禦位設於 51.90，與現價緩衝空間為 4.2%。
00886.TWO,永豐美國科技,36.93,33.33,-1.93,5,0.72,持股中,📈 趨勢續強。目前防禦位設於 33.67，與現價緩衝空間為 8.8%。
4943.TW,康控-KY,10.20,0.00,-6.26,2,0.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.80，建議耐心等待突破。
1587.TW,吉茂,35.00,0.00,-15.68,3,1.14,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 5.4%。
2017.TW,官田鋼,9.43,37.50,-9.20,16,0.22,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.15，建議耐心等待突破。
2645.TW,長榮航太,157.00,50.00,-8.81,3,4.71,持股中,📈 趨勢續強。目前防禦位設於 143.04，與現價緩衝空間為 8.9%。
6534.TW,正瀚-創,98.70,0.00,16.99,3,3.84,持股中,📈 趨勢續強。目前防禦位設於 90.50，與現價緩衝空間為 8.3%。
6229.TWO,研通,24.70,33.33,-12.45,5,0.88,持股中,📈 趨勢續強。目前防禦位設於 21.93，與現價緩衝空間為 11.2%。
009816.TW,凱基台灣TOP50,12.00,0.00,-0.75,3,0.26,持股中,📈 趨勢續強。目前防禦位設於 10.77，與現價緩衝空間為 10.3%。
2912.TW,統一超,234.00,33.33,1.57,11,4.18,持股中,📈 趨勢續強。目前防禦位設於 223.00，與現價緩衝空間為 4.7%。
6197.TW,佳必琪,180.00,40.00,14.75,9,8.54,持股中,📈 趨勢續強。目前防禦位設於 174.00，與現價緩衝空間為 3.3%。
6679.TWO,鈺太,266.00,71.43,32.52,13,12.82,持股中,📈 趨勢續強。目前防禦位設於 251.00，與現價緩衝空間為 5.6%。
6944.TW,兆聯實業,902.00,100.00,27.17,3,47.50,持股中,📈 趨勢續強。目前防禦位設於 771.00，與現價緩衝空間為 14.5%。
9110.TW,越南控-DR,3.07,0.00,-10.11,2,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 3.17，建議耐心等待突破。
