eps_yoy,prev_eps,pe,eps,status,gm,date,prev_year,name,est_price,price,rev_yoy,expansion,prev_rev_yoy,om,prev_eps_yoy,symbol,advice
-526.67,-1.14,0.0,-0.64,📉 獲利侵蝕,N/A,2026-03,2025,明基材,-26.1,23.7999992371,391.62,-918.29,-4.0,N/A,-283.87,8215.TW,⚪ 數據不足
8.33,1.88,7.875000105972223,0.26,⚠️ 獲利稀釋,14.91%,2026-03,2025,倚天酷��-創,53.99999999999999,28.3500003815,929.95,-921.62,25.63,7.25%,1.06,2432.TW,⚪ 中性觀察
-368.0,0.11,0.0,-0.67,📉 獲利侵蝕,N/A,2026-03,2025,麗清,-26.999999999999996,20.4500007629,557.02,-925.02,-8.52,N/A,-95.34,3346.TW,⚪ 數據不足
53.33,-0.22,0.0,-0.07,⚠️ 獲利稀釋,N/A,2026-03,2025,淳安,-14.7,20.5,979.38,-926.05,14.75,N/A,-128.95,6283.TW,⚪ 數據不足
-26.62,5.36,7.2389992688438305,1.03,📉 獲利侵蝕,11.63%,2026-03,2025,美律,173.85,83.9000015259,902.2,-928.82,6.01,3.86%,-37.71,2439.TW,⚪ 中性觀察
-14.29,1.5,6.876790830945558,0.36,📉 獲利侵蝕,N/A,2026-03,2025,松和,52.35,24.0,919.31,-933.5999999999999,0.57,N/A,-12.28,5016.TWO,⚪ 中性觀察
5.0,2.03,4.848837298023257,0.42,⚠️ 獲利稀釋,N/A,2026-03,2025,安倉,64.49999999999999,20.8500003815,942.93,-937.93,14.56,N/A,9.24,5548.TWO,⚪ 中性觀察
-53.13,2.27,5.547576233123878,0.3,📉 獲利侵蝕,N/A,2026-03,2025,志超,83.55000000000001,30.8999996185,888.91,-942.04,3.73,N/A,-17.45,8213.TW,⚪ 中性觀察
-88.24,0.52,11.136363636363635,0.06,📉 獲利侵蝕,N/A,2026-03,2025,天剛,33.0,24.5,853.85,-942.09,-40.09,N/A,-82.78,5310.TWO,⚪ 中性觀察
-61.8,6.3,4.370861039433407,0.68,📉 獲利侵蝕,5.79%,2026-03,2025,捷迅,203.85,59.4000015259,887.43,-949.2299999999999,59.7,2.48%,3.11,2643.TWO,⚪ 中性觀察
-52.94,-0.11,0.0,-0.26,📉 獲利侵蝕,N/A,2026-03,2025,沈氏,-11.55,17.6499996185,901.62,-954.56,-0.02,N/A,52.17,8921.TWO,⚪ 數據不足
-89.22,1.41,4.935732843933162,0.11,📉 獲利侵蝕,9.91%,2026-03,2025,精英,58.35,19.2000007629,866.28,-955.5,14.95,-0.28%,981.25,2331.TW,⚪ 中性觀察
766.67,5.27,8.493292368606813,1.6,⚠️ 獲利稀釋,37.77%,2026-03,2025,慧洋-KY,145.35,82.3000030518,1728.18,-961.5100000000001,-17.06,36.66%,-34.78,2637.TW,⚪ 中性觀察
-150.0,-1.85,0.0,-0.4,📉 獲利侵蝕,7.45%,2026-03,2025,燁輝,-67.64999999999999,13.75,813.75,-963.75,-8.68,-2.27%,-129.63,2023.TW,⚪ 數據不足
74.36,-1.51,0.0,-0.1,⚠️ 獲利稀釋,1.54%,2026-03,2025,位速,-55.05,16.0,1042.99,-968.63,27.53,-34.06%,6.88,3508.TWO,⚪ 數據不足
-700.0,-1.02,0.0,-0.48,📉 獲利侵蝕,15.17%,2026-03,2025,寶德,-41.400000000000006,23.25,279.91,-979.9100000000001,5.58,-15.09%,9.52,3349.TWO,⚪ 數據不足
51.72,-7.87,0.0,-1.68,⚠️ 獲利稀釋,11.02%,2026-03,2025,英利-KY,-252.15000000000003,20.0,1032.08,-980.3599999999999,-11.17,-2.22%,-8644.44,2239.TW,⚪ 數據不足
35.29,1.26,10.308219308732877,0.23,⚠️ 獲利稀釋,11.56%,2026-03,2025,宏��,43.8,30.1000003815,1018.02,-982.73,4.14,2.51%,-31.87,2353.TW,⚪ 中性觀察
130.77,2.39,8.356353591160222,0.3,⚠️ 獲利稀釋,N/A,2026-03,2025,精星,54.300000000000004,30.25,1114.03,-983.26,-0.51,N/A,-26.77,8183.TWO,⚪ 中性觀察
-909.09,-6.69,0.0,-0.9,📉 獲利侵蝕,N/A,2026-03,2025,築間,-171.60000000000002,20.25,75.25,-984.34,-14.66,N/A,-259.36,7723.TWO,⚪ 數據不足
151.52,-1.42,0.0,0.17,🔄 轉虧為盈,15.72%,2026-03,2025,易飛網,-44.7,15.1000003815,1136.23,-984.71,2.6,-0.44%,-286.84,2734.TWO,⚪ 數據不足
76.0,-0.75,0.0,-0.06,⚠️ 獲利稀釋,N/A,2026-03,2025,彩晶,-27.599999999999998,13.25,1061.93,-985.9300000000001,14.78,N/A,58.56,6116.TW,⚪ 數據不足
-495.0,-3.49,0.0,-0.91,📉 獲利侵蝕,N/A,2026-03,2025,來思達,-118.8,14.8000001907,503.59,-998.5899999999999,-12.26,N/A,-1354.17,8066.TWO,⚪ 數據不足
-24.24,2.73,7.594044006724138,1.0,📉 獲利侵蝕,N/A,2026-03,2025,豐藝,95.7,48.4500007629,974.87,-999.11,-21.83,N/A,-57.28,6189.TW,⚪ 中性觀察
-753.85,-2.24,0.0,-1.15,📉 獲利侵蝕,22.76%,2026-03,2025,廣華-KY,-112.80000000000001,15.5,246.12,-999.97,2.83,-1.26%,-92.04,1338.TW,⚪ 數據不足
6.82,-2.14,0.0,-0.41,⚠️ 獲利稀釋,N/A,2026-03,2025,浩宇生醫,-76.95,15.9499998093,1008.82,-1002.0,-61.92,N/A,-38.16,6872.TWO,⚪ 數據不足
388.24,0.39,18.77192948991228,0.49,⚠️ 獲利稀釋,N/A,2026-03,2025,大展證,17.099999999999998,21.3999996185,1394.7,-1006.46,-32.9,N/A,-45.83,6020.TWO,❌ 暫避觀望
-125.0,-0.82,0.0,-0.45,📉 獲利侵蝕,11.52%,2026-03,2025,耀勝,-7.800000000000001,44.0,881.55,-1006.55,26.05,-13.20%,-440.0,3207.TWO,⚪ 數據不足
-53.13,1.22,12.019999694840003,0.15,📉 獲利侵蝕,9.15%,2026-03,2025,瑞軒,37.49999999999999,30.0499992371,960.71,-1013.84,6.13,0.67%,-31.22,2489.TW,⚪ 中性觀察
-700.0,0.51,90.24999618550002,-0.32,📉 獲利侵蝕,29.43%,2026-03,2025,雲嘉南,2.999999999999999,18.0499992371,325.38,-1025.38,-7.75,-10.81%,189.47,3191.TWO,❌ 暫避觀望
260.0,-0.16,0.0,0.24,🔄 轉虧為盈,N/A,2026-03,2025,德宏,-6.6000000000000005,132.0,1288.64,-1028.64,58.82,N/A,88.24,5475.TWO,⚪ 數據不足
-900.0,0.2,0.0,-0.32,📉 獲利侵蝕,N/A,2026-03,2025,晉弘,-24.150000000000002,58.2000007629,129.28,-1029.28,22.72,N/A,25.0,6796.TW,⚪ 數據不足
182.35,1.36,24.656487967213742,0.96,⚠️ 獲利稀釋,N/A,2026-03,2025,福懋科,39.300000000000004,64.5999984741,1219.6,-1037.25,11.07,N/A,-33.33,8131.TW,❌ 暫避觀望
200.0,0.7,98.79121046802199,0.72,⚠️ 獲利稀釋,N/A,2026-03,2025,南茂,13.649999999999999,89.9000015259,1237.92,-1037.92,5.45,N/A,-64.1,8150.TW,❌ 暫避觀望
10.0,0.45,13.390804159195401,0.11,⚠️ 獲利稀釋,9.65%,2026-03,2025,福壽,13.05,11.6499996185,1053.77,-1043.77,0.36,1.10%,-15.09,1219.TW,⚪ 中性觀察
-46.67,-2.59,0.0,0.16,🔄 轉虧為盈,N/A,2026-03,2025,霖宏,-131.54999999999998,79.8000030518,1000.02,-1046.69,-7.42,N/A,-248.85,5464.TWO,⚪ 數據不足
-0.9,5.15,7.432762587465363,1.1,📉 獲利侵蝕,10.03%,2026-03,2025,神達,184.04999999999998,91.1999969482,1046.4,-1047.3000000000002,72.06,3.96%,57.01,3706.TW,⚪ 中性觀察
15.79,1.62,6.695979803643215,0.44,⚠️ 獲利稀釋,10.74%,2026-03,2025,福懋油,59.7,26.6499996185,1074.05,-1058.26,-6.25,5.38%,8.0,1225.TW,⚪ 中性觀察
330.0,-0.3,0.0,0.43,🔄 轉虧為盈,N/A,2026-03,2025,凌巨,-15.0,16.7999992371,1393.26,-1063.26,-1.96,N/A,-300.0,8105.TW,⚪ 數據不足
-28.74,11.29,8.884447674418606,2.43,📉 獲利侵蝕,N/A,2026-03,2025,富邦媒,412.79999999999995,244.5,1037.73,-1066.47,-3.46,N/A,-17.53,8454.TW,⚪ 中性觀察
20.0,1.08,11.850393850984252,0.24,⚠️ 獲利稀釋,N/A,2026-03,2025,倍微,38.1,30.1000003815,1087.95,-1067.95,4.86,N/A,66.15,6270.TWO,⚪ 中性觀察
-542.86,-0.03,50.684931506849324,-0.54,📉 獲利侵蝕,27.19%,2026-03,2025,興泰,10.949999999999998,37.0,526.87,-1069.73,55.97,-0.09%,-140.0,1235.TW,❌ 暫避觀望
69.03,18.2,7.128288802773811,7.86,⚠️ 獲利稀釋,10.28%,2026-03,2025,技嘉,735.45,349.5,1138.84,-1069.81,27.07,4.26%,24.57,2376.TW,⚪ 中性觀察
188.24,0.6,16.582569507293577,0.15,⚠️ 獲利稀釋,8.90%,2026-03,2025,百容,32.7,36.1500015259,1259.84,-1071.6,-2.48,-6.13%,71.43,2483.TW,❌ 暫避觀望
17.65,-2.94,0.0,-0.28,⚠️ 獲利稀釋,N/A,2026-03,2025,利勤,-111.9,8.3100004196,1100.69,-1083.04,-9.17,N/A,-116.18,4426.TW,⚪ 數據不足
157.58,0.02,142.10526315789477,0.19,⚠️ 獲利稀釋,N/A,2026-03,2025,大拓-KY,2.8499999999999996,27.0,1248.87,-1091.29,-6.4,N/A,102.7,8455.TWO,❌ 暫避觀望
-250.0,-1.12,0.0,-0.14,📉 獲利侵蝕,N/A,2026-03,2025,佳總,-38.1,6.0300002098,848.03,-1098.03,-3.95,N/A,-21.74,5355.TWO,⚪ 數據不足
-5.88,0.73,9.426751713821655,0.16,📉 獲利侵蝕,8.57%,2026-03,2025,東隆興,23.55,14.8000001907,1092.42,-1098.3000000000002,-0.68,1.90%,-31.13,4401.TWO,⚪ 中性觀察
-200.0,0.2,44.333335331428565,-0.03,📉 獲利侵蝕,3.78%,2026-03,2025,三商壽,3.1500000000000004,9.3100004196,907.13,-1107.13,-28.43,0.03%,-47.37,2867.TW,❌ 暫避觀望
162.5,0.05,19.325397128174608,0.27,⚠️ 獲利稀釋,N/A,2026-03,2025,亞通,18.9,24.3500003815,1271.05,-1108.55,-0.22,N/A,25.0,6179.TWO,❌ 暫避觀望
8.54,-2.41,0.0,-0.76,⚠️ 獲利稀釋,N/A,2026-03,2025,金萬林-創,-98.39999999999999,13.5,1119.98,-1111.44,9.49,N/A,8.37,6645.TW,⚪ 數據不足
-100.0,0.0,26.071428117261906,0.0,📉 獲利侵蝕,29.35%,2026-03,2025,天方能源,12.6,21.8999996185,1011.49,-1111.49,58.33,-34.05%,-100.0,3073.TWO,❌ 暫避觀望
21.49,-5.14,0.0,-0.95,⚠️ 獲利稀釋,1.51%,2026-03,2025,鴻碩,-204.29999999999998,24.7999992371,1134.09,-1112.6,-15.24,-21.28%,-147.12,3092.TW,⚪ 數據不足
135.2,6.8,23.73831775700935,2.94,⚠️ 獲利稀釋,N/A,2026-03,2025,亞泰金屬,240.74999999999994,381.0,1251.42,-1116.22,8.58,N/A,22.08,6727.TWO,❌ 暫避觀望
140.0,2.22,6.850649268073593,0.73,⚠️ 獲利稀釋,N/A,2026-03,2025,好德,69.3,31.6499996185,1259.13,-1119.13,9.01,N/A,22.78,3114.TWO,⚪ 中性觀察
-260.42,5.11,8.672350419999999,-2.31,📉 獲利侵蝕,N/A,2026-03,2025,博弘,123.15,71.1999969482,860.45,-1120.8700000000001,11.23,N/A,-8.26,6997.TWO,⚪ 中性觀察
64.84,7.54,6.955223880597015,3.0,⚠️ 獲利稀釋,N/A,2026-03,2025,茂綸,251.25,116.5,1189.95,-1125.1100000000001,41.88,N/A,17.08,6227.TWO,⚪ 中性觀察
3200.0,1.45,11.205673894148937,0.66,⚠️ 獲利稀釋,45.87%,2026-03,2025,新興,42.3,31.6000003815,4328.03,-1128.0299999999997,-0.1,37.60%,-43.36,2605.TW,⚪ 中性觀察
50.0,-1.76,0.0,-0.2,⚠️ 獲利稀釋,6.52%,2026-03,2025,亞聚,-60.300000000000004,13.3000001907,1180.96,-1130.96,-4.78,2.26%,-39.68,1308.TW,⚪ 數據不足
120.75,3.3,4.9576272110048425,0.22,⚠️ 獲利稀釋,12.43%,2026-03,2025,新光鋼,123.89999999999999,40.9500007629,1252.91,-1132.16,15.12,7.27%,-26.67,2031.TW,⚪ 中性觀察
46.58,-3.45,0.0,-0.4,⚠️ 獲利稀釋,N/A,2026-03,2025,光耀,-121.05000000000001,25.0499992371,1179.43,-1132.8500000000001,-25.98,N/A,62.26,3666.TWO,⚪ 數據不足
0.0,-0.15,0.0,-0.05,📉 獲利侵蝕,7.45%,2026-03,2025,南紡,-4.2,12.6999998093,1137.15,-1137.15,-16.11,-4.90%,55.88,1440.TW,⚪ 數據不足
-105.88,-0.54,0.0,-0.02,📉 獲利侵蝕,-12.82%,2026-03,2025,永捷,-0.3000000000000011,10.6499996185,1033.1,-1138.98,85.08,-39.60%,-245.95,4714.TWO,⚪ 數據不足
60.0,-0.34,0.0,-0.04,⚠️ 獲利稀釋,46.90%,2026-03,2025,桂田文創,-11.700000000000001,10.0,1201.0,-1141.0,20.96,-39.20%,-70.0,4806.TWO,⚪ 數據不足
40.0,0.05,0.0,0.14,⚠️ 獲利稀釋,N/A,2026-03,2025,研通,-1.7999999999999996,23.4500007629,1190.45,-1150.45,19.77,N/A,-90.74,6229.TWO,⚪ 數據不足
8.11,4.01,5.234449833770335,1.2,⚠️ 獲利稀釋,N/A,2026-03,2025,建��,156.75,54.7000007629,1163.07,-1154.96,8.17,N/A,4.7,3046.TW,⚪ 中性觀察
166.67,0.68,0.0,0.08,⚠️ 獲利稀釋,N/A,2026-03,2025,榮星,-1.3499999999999996,17.9500007629,1325.24,-1158.57,-0.95,N/A,28.3,1617.TW,⚪ 數據不足
610.0,9.13,3.6782736635605686,1.42,⚠️ 獲利稀釋,N/A,2026-03,2025,必應,305.85,75.0,1768.76,-1158.76,38.99,N/A,51.64,6625.TW,⚪ 中性觀察
564.0,10.62,13.407494145199065,6.72,⚠️ 獲利稀釋,N/A,2026-03,2025,巨漢,384.29999999999995,343.5,1727.49,-1163.49,24.87,N/A,18.74,6903.TWO,⚪ 中性觀察
149.34,30.51,11.913696060037523,9.45,⚠️ 獲利稀釋,N/A,2026-03,2025,亞翔,959.4,762.0,1315.37,-1166.03,19.04,N/A,63.03,6139.TW,⚪ 中性觀察
1437.5,-0.99,0.0,1.07,🔄 轉虧為盈,4.05%,2026-03,2025,台化,-31.499999999999993,65.0,2606.42,-1168.92,-17.66,-1.33%,-1750.0,1326.TW,⚪ 數據不足
-450.0,-0.1,0.0,-0.07,📉 獲利侵蝕,N/A,2026-03,2025,華盈,-6.0,17.1000003815,724.03,-1174.03,10.06,N/A,-134.48,3520.TWO,⚪ 數據不足
-202.5,3.21,10.308642446265432,-0.82,📉 獲利侵蝕,20.24%,2026-03,2025,江申,97.2,66.8000030518,977.75,-1180.25,-14.6,6.22%,-22.09,1525.TW,⚪ 中性觀察
685.71,-0.43,0.0,0.55,🔄 轉虧為盈,10.48%,2026-03,2025,晟鈦,-13.799999999999999,38.7999992371,1868.89,-1183.18,13.3,5.07%,-407.14,3229.TW,⚪ 數據不足
-780.0,-0.67,0.0,-0.44,📉 獲利侵蝕,N/A,2026-03,2025,安力-KY,-14.4,23.2000007629,410.26,-1190.26,18.08,N/A,-24.07,5223.TWO,⚪ 數據不足
-37.86,0.26,0.0,-1.45,📉 獲利侵蝕,N/A,2026-03,2025,訊芯-KY,-52.05,422.5,1167.83,-1205.6899999999998,45.18,N/A,-35.0,6451.TW,⚪ 數據不足
-1180.0,6.03,3.040404078929293,-0.54,📉 獲利侵蝕,34.83%,2026-03,2025,大魯閣,74.25,15.0500001907,32.83,-1212.83,4.63,-28.70%,1502.33,1432.TW,⚪ 中性觀察
0.0,1.05,11.410714558178572,0.35,📉 獲利侵蝕,5.36%,2026-03,2025,金寶,42.0,31.9500007629,1226.55,-1226.55,-0.55,1.66%,-4.59,2312.TW,⚪ 中性觀察
-700.0,0.95,62.480618972170554,-0.3,📉 獲利侵蝕,N/A,2026-03,2025,中光電,19.349999999999998,80.5999984741,530.2,-1230.2,-0.23,N/A,-54.76,5371.TWO,❌ 暫避觀望
-1257.14,2.67,98.14814814814817,-0.81,🏰 高護城河,53.12%,2026-03,2025,由田,28.349999999999994,185.5,-20.19,-1236.95,-9.54,6.13%,-49.53,3455.TWO,❌ 暫避觀望
-975.0,-0.2,0.0,-0.43,📉 獲利侵蝕,16.85%,2026-03,2025,藝舍-KY,-16.200000000000003,11.8500003815,264.19,-1239.19,-68.65,-24.14%,-106.76,2724.TWO,⚪ 數據不足
1388.46,-1.86,0.0,3.36,🔄 轉虧為盈,N/A,2026-03,2025,力積電,-19.050000000000004,61.9000015259,2631.9,-1243.44,4.48,N/A,-14.2,6770.TW,⚪ 數據不足
-200.0,-1.12,0.0,-0.2,📉 獲利侵蝕,N/A,2026-03,2025,台富,-39.0,12.6499996185,1050.66,-1250.66,-5.33,N/A,-1277.78,1454.TW,⚪ 數據不足
75.93,0.89,35.44303797468354,1.9,⚠️ 獲利稀釋,N/A,2026-03,2025,擎亞,59.25,140.0,1328.22,-1252.29,22.83,N/A,-72.78,8096.TWO,❌ 暫避觀望
119.7,-3.48,0.0,0.13,🔄 轉虧為盈,N/A,2026-03,2025,榮科,-137.7,65.3000030518,1381.51,-1261.81,-11.09,N/A,-56.76,4989.TW,⚪ 數據不足
87.88,-0.32,0.0,0.62,🔄 轉虧為盈,8.50%,2026-03,2025,承啟,-31.049999999999997,46.0,1357.18,-1269.3000000000002,2.17,0.94%,-130.48,2425.TW,⚪ 數據不足
-6.54,9.52,4.563885103809524,1.43,📉 獲利侵蝕,9.56%,2026-03,2025,根基,318.15000000000003,96.8000030518,1263.41,-1269.95,51.01,7.58%,34.08,2546.TW,⚪ 中性觀察
-124.0,0.68,6.052631802017544,-0.54,📉 獲利侵蝕,1.56%,2026-03,2025,建漢,51.3,20.7000007629,1147.67,-1271.67,16.55,-12.63%,6600.0,3062.TW,⚪ 中性觀察
50.0,1.86,4.152276414897959,-0.27,⚠️ 獲利稀釋,4.18%,2026-03,2025,新鉅科,95.55,26.4500007629,1327.87,-1277.87,19.21,-22.27%,173.02,3630.TWO,⚪ 中性觀察
-400.0,-2.52,0.0,-0.75,📉 獲利侵蝕,N/A,2026-03,2025,桓鼎-KY,-97.8,28.3500003815,878.17,-1278.17,-10.68,N/A,54.46,5543.TWO,⚪ 數據不足
175.0,0.5,11.115384468692307,0.23,⚠️ 獲利稀釋,14.20%,2026-03,2025,和桐,19.5,14.4499998093,1454.03,-1279.03,16.5,8.91%,19.51,1714.TW,⚪ 中性觀察
76.92,-2.68,0.0,-0.15,⚠️ 獲利稀釋,16.83%,2026-03,2025,蔚華科,-91.95000000000002,126.0,1372.33,-1295.4099999999999,-31.79,-125.48%,-20.55,3055.TW,⚪ 數據不足
39.17,3.16,12.217194570135748,1.73,⚠️ 獲利稀釋,13.39%,2026-03,2025,昇貿,132.6,108.0,1339.04,-1299.87,29.36,3.80%,-4.59,3305.TW,⚪ 中性觀察
40.1,2.3,20.709045708606357,2.83,⚠️ 獲利稀釋,12.45%,2026-03,2025,安馳,61.349999999999994,84.6999969482,1340.02,-1299.92,69.32,8.05%,-44.71,3528.TW,❌ 暫避觀望
141.67,0.54,0.0,0.05,⚠️ 獲利稀釋,N/A,2026-03,2025,佳龍,-2.8499999999999983,23.8999996185,1447.14,-1305.47,26.06,N/A,134.62,9955.TW,⚪ 數據不足
-40.54,-2.74,0.0,-0.52,📉 獲利侵蝕,-3.41%,2026-03,2025,和大,-108.30000000000001,49.75,1296.21,-1336.75,-8.7,-18.43%,-491.43,1536.TW,⚪ 數據不足
40.74,-1.01,0.0,-0.16,⚠️ 獲利稀釋,N/A,2026-03,2025,福華,-34.05,12.4499998093,1380.15,-1339.41,10.43,N/A,-17.44,8085.TWO,⚪ 數據不足
-1140.0,-0.33,0.0,-0.52,📉 獲利侵蝕,13.67%,2026-03,2025,福永生技,-23.400000000000002,14.8999996185,211.07,-1351.07,10.78,-6.40%,-145.21,4183.TWO,⚪ 數據不足
11.76,-6.25,0.0,-1.37,⚠️ 獲利稀釋,7.55%,2026-03,2025,山隆,-224.55,13.8000001907,1362.88,-1351.1200000000001,-24.55,-10.37%,-82.6,2616.TW,⚪ 數據不足
81.37,0.48,0.0,-0.2,⚠️ 獲利稀釋,41.15%,2026-03,2025,陽程,-19.8,108.0,1433.26,-1351.8899999999999,43.43,17.10%,120.0,3498.TWO,⚪ 數據不足
45.14,-4.2,0.0,-0.99,⚠️ 獲利稀釋,N/A,2026-03,2025,雲豹能源,-23.400000000000002,68.4000015259,1397.45,-1352.31,96.9,N/A,-150.36,6869.TW,⚪ 數據不足
-9.09,-1.43,0.0,-0.36,📉 獲利侵蝕,N/A,2026-03,2025,中茂,-50.25,22.0499992371,1344.23,-1353.32,-21.87,N/A,-22.22,5205.TWO,⚪ 數據不足
-114.29,-1.4,0.0,-0.45,📉 獲利侵蝕,4.20%,2026-03,2025,銘旺科,-51.9,38.5,1239.51,-1353.8,59.22,-24.63%,9.68,2429.TW,⚪ 數據不足
73.75,-0.73,0.0,-0.21,⚠️ 獲利稀釋,23.60%,2026-03,2025,達航科技,-39.599999999999994,70.3000030518,1430.94,-1357.19,12.25,7.93%,32.41,4577.TWO,⚪ 數據不足
76.85,3.16,8.303477666153846,1.95,⚠️ 獲利稀釋,N/A,2026-03,2025,倍力,142.35,78.8000030518,1437.19,-1360.3400000000001,-22.72,N/A,-29.6,6874.TWO,⚪ 中性觀察
-200.0,0.01,0.0,-0.03,📉 獲利侵蝕,12.71%,2026-03,2025,寶隆,-8.25,11.0,1186.57,-1386.57,-3.11,7.26%,-96.0,1906.TW,⚪ 數據不足
42.68,3.17,6.883273256666666,1.17,⚠️ 獲利稀釋,8.10%,2026-03,2025,精技,124.65,57.2000007629,1442.9,-1400.22,18.17,2.38%,18.73,2414.TW,⚪ 中性觀察
-1400.0,0.59,298.78048780487813,-0.65,📉 獲利侵蝕,N/A,2026-03,2025,鏵友益,6.149999999999999,122.5,3.74,-1403.74,0.0,N/A,-47.75,6877.TWO,❌ 暫避觀望
13.04,-6.24,0.0,-0.2,⚠️ 獲利稀釋,N/A,2026-03,2025,元晶,-135.45,27.3500003815,1417.06,-1404.02,-59.56,N/A,-433.33,6443.TW,⚪ 數據不足
-1283.33,-1.14,0.0,-0.72,📉 獲利侵蝕,N/A,2026-03,2025,常珵,-53.699999999999996,52.0999984741,123.71,-1407.04,19.38,N/A,-394.74,8097.TWO,⚪ 數據不足
66.67,0.03,163.27585680724135,0.2,⚠️ 獲利稀釋,9.08%,2026-03,2025,群創,4.3500000000000005,47.3499984741,1474.18,-1407.51,4.72,-2.06%,-96.3,3481.TW,❌ 暫避觀望
-70.0,0.08,0.0,-0.17,📉 獲利侵蝕,8.16%,2026-03,2025,台榮,-1.05,11.3000001907,1337.58,-1407.58,-4.37,-0.43%,-93.16,1220.TW,⚪ 數據不足
21.05,0.05,0.0,0.23,⚠️ 獲利稀釋,N/A,2026-03,2025,高僑,-11.25,35.4500007629,1436.78,-1415.73,-26.42,N/A,-95.24,6234.TWO,⚪ 數據不足
90.0,0.95,16.738351527921147,0.19,⚠️ 獲利稀釋,15.30%,2026-03,2025,台肥,41.85,46.7000007629,1515.35,-1425.35,1.81,3.04%,-52.74,1722.TW,❌ 暫避觀望
27.32,8.84,5.547686496694995,2.47,⚠️ 獲利稀釋,8.77%,2026-03,2025,華立,317.7,117.5,1469.21,-1441.89,-2.3,5.39%,1.84,3010.TW,⚪ 中性觀察
12.0,0.78,47.9069761527907,0.28,⚠️ 獲利稀釋,8.73%,2026-03,2025,漢翔,19.35,61.7999992371,1466.61,-1454.61,-9.88,4.51%,-66.09,2634.TW,❌ 暫避觀望
-1135.38,-60.0,0.0,-6.73,📉 獲利侵蝕,N/A,2026-03,2025,森崴能源,-1955.4,3.5099999905,320.49,-1455.8700000000001,32.68,N/A,-1744.48,6806.TW,⚪ 數據不足
-1000.0,-1.68,0.0,-0.22,📉 獲利侵蝕,-8.18%,2026-03,2025,淘帝-KY,-35.849999999999994,5.8400001526,465.92,-1465.92,-17.32,-26.63%,-1292.86,2929.TW,⚪ 數據不足
-50.0,-1.33,0.0,-0.09,📉 獲利侵蝕,7.59%,2026-03,2025,海德威,-62.699999999999996,19.8999996185,1421.55,-1471.55,-5.19,-1.94%,-632.0,3268.TWO,⚪ 數據不足
-1166.67,0.65,40.68375937957264,-0.32,📉 獲利侵蝕,20.85%,2026-03,2025,其陽,17.55,47.5999984741,317.07,-1483.74,9.25,1.19%,-26.97,3564.TWO,❌ 暫避觀望
-1.9,1.74,16.637630662020904,1.03,📉 獲利侵蝕,5.61%,2026-03,2025,弘憶股,43.050000000000004,47.75,1501.41,-1503.3100000000002,18.67,2.63%,-33.61,3312.TW,❌ 暫避觀望
-308.0,-2.43,0.0,-0.52,📉 獲利侵蝕,N/A,2026-03,2025,康那香,-74.85000000000001,14.1499996185,1203.48,-1511.48,-9.24,N/A,-28.57,9919.TW,⚪ 數據不足
-18.42,-2.24,0.0,-0.45,📉 獲利侵蝕,-29.22%,2026-03,2025,燁興,-78.0,7.1300001144,1493.25,-1511.67,-23.43,-33.95%,-9.8,2007.TW,⚪ 數據不足
7.08,-10.06,0.0,-3.3,⚠️ 獲利稀釋,N/A,2026-03,2025,綠河-KY,-311.84999999999997,5.0700001717,1526.05,-1518.97,-33.25,N/A,-15.31,8444.TWO,⚪ 數據不足
25.0,-1.25,0.0,0.05,🔄 轉虧為盈,-26.90%,2026-03,2025,新復興,-71.10000000000001,38.5499992371,1549.58,-1524.58,-89.32,-63.96%,-112.33,4909.TWO,⚪ 數據不足
108.82,0.02,0.0,0.03,⚠️ 獲利稀釋,N/A,2026-03,2025,谷崧,-4.3500000000000005,14.1999998093,1686.17,-1577.3500000000001,-11.24,N/A,-88.24,3607.TW,⚪ 數據不足
-176.47,-1.37,0.0,-0.94,📉 獲利侵蝕,-7.37%,2026-03,2025,台苯,-59.25,8.970000267,1403.29,-1579.76,-24.07,-10.27%,-90.28,1310.TW,⚪ 數據不足
-50.0,-1.04,0.0,-0.75,📉 獲利侵蝕,N/A,2026-03,2025,宅配通,-42.300000000000004,20.7000007629,1551.34,-1601.34,-5.97,N/A,-940.0,2642.TW,⚪ 數據不足
-185.71,-0.79,0.0,-0.61,📉 獲利侵蝕,N/A,2026-03,2025,GIS-KY,-27.900000000000002,63.0999984741,1419.09,-1604.8,-4.58,N/A,-269.57,6456.TW,⚪ 數據不足
2621.43,3.84,6.942029206652175,3.53,⚠️ 獲利稀釋,N/A,2026-03,2025,達麗,103.49999999999999,47.9000015259,4257.65,-1636.2199999999998,-22.64,N/A,-23.95,6177.TW,⚪ 中性觀察
-16.67,1.23,5.843621320699589,0.25,📉 獲利侵蝕,6.67%,2026-03,2025,新建,36.449999999999996,14.1999998093,1623.81,-1640.48,7.45,4.30%,26.8,2516.TW,⚪ 中性觀察
134.04,2.08,10.798319114033614,0.16,⚠️ 獲利稀釋,N/A,2026-03,2025,資拓宏宇,53.550000000000004,38.5499992371,1790.08,-1656.04,-2.37,N/A,11.76,6614.TW,⚪ 中性觀察
72.46,-0.66,0.0,-0.19,⚠️ 獲利稀釋,16.55%,2026-03,2025,全球傳動,-33.0,51.0,1730.48,-1658.02,11.55,-1.35%,85.65,4540.TW,⚪ 數據不足
