====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260731 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 12.94      | 💥 賣出           |      +11.17% |     15 |    54.24% | [P:0.43] RSI:41.39|MACD:-0.50|KD_Diff:-0.40|BIAS_20:-4.39
6618.TWO     | 永虹先進       | 18.90      | 🟢 持股           |       +1.63% |     25 |    54.99% | [P:0.70] RSI:25.00|KD_Diff:-0.55|D_Value:17.86|MA_Slope:-0.96
6620.TWO     | 漢達         | 87.90      | 💥 賣出           |      +22.37% |     17 |    56.44% | [P:0.41] MACD:0.24|KD_Diff:6.25|D_Value:42.90|MA_Slope:-0.68
6621.TWO     | 華宇藥        | 10.85      | ❄️ 空倉          |      +28.09% |     36 |    56.04% | [P:0.43] RSI:34.41|Vol_Ratio:0.71|BIAS_20:-4.53|MA_Slope:-0.18
6622.TWO     | 百聿數碼       | 6.95       | 💥 賣出           |      +28.01% |     57 |    48.87% | [P:0.43] RSI:48.39|BIAS_20:0.27|MA_Slope:-0.07|MA_Bull:0.00
6625.TW      | 必應         | 74.60      | 🟢 持股           |      +11.85% |     59 |    52.13% | [P:0.51] RSI:23.30|MACD:-0.95|Vol_Ratio:1.19|MA_Bull:0.00
6629.TWO     | 泰金-KY      | 100.50     | 💥 賣出           |       -6.79% |     35 |    53.76% | [P:0.44] KD_Diff:-15.33|D_Value:43.38|Vol_Ratio:0.80|BB_Upper:10.01
6634.TWO     | 欣耀         | 54.20      | 🟢 持股           |      +66.62% |     25 |    55.60% | [P:0.55] MACD:-2.60|BIAS_20:-14.41|MA_Slope:-1.06|BB_Upper:36.14
6637.TWO     | 醫影         | 62.00      | ❄️ 空倉          |       -7.75% |     14 |    62.09% | [P:0.43] MACD:-0.73|KD_Diff:0.23|D_Value:27.31|BIAS_20:-2.58
6638.TWO     | 沅聖         | 51.40      | ❄️ 空倉          |     +121.77% |     40 |    54.16% | [P:0.47] KD_Diff:-7.40|D_Value:60.48|BIAS_20:3.58|MA_Bull:0.00
6639.TWO     | 源大環能       | 5.21       | 🟢 持股           |      +53.85% |     33 |    58.63% | [P:0.66] RSI:25.93|Vol_Ratio:0.35|BIAS_20:-7.48|MA_Slope:-0.61
6640.TWO     | 均華         | 823.00     | ❄️ 空倉          |      +92.04% |     20 |    52.55% | [P:0.35] MACD:-73.03|MA_Slope:-1.58|BB_Upper:34.73|MA_Bull:0.00
6641.TW      | 基士德-KY     | 17.50      | ❄️ 空倉          |      +20.16% |     12 |    58.14% | [P:0.35] RSI:36.54|KD_Diff:6.37|BIAS_20:-2.64|BB_Upper:8.60
6642.TWO     | 富致         | 73.70      | 🟢 持股           |      +46.10% |     33 |    51.70% | [P:0.54] RSI:39.24|KD_Diff:6.99|D_Value:35.52|MA_Bull:0.00
6643.TWO     | M31        | 392.50     | ❄️ 空倉          |      -39.76% |     50 |    50.40% | [P:0.39] Vol_Ratio:0.86|BIAS_20:-7.65|BB_Upper:23.56|MA_Bull:0.00
6645.TW      | 金萬林-創      | 13.35      | 🟢 持股           |      +19.50% |     29 |    57.20% | [P:0.51] RSI:21.52|KD_Diff:-0.73|Vol_Ratio:1.14|BIAS_20:-7.15
6648.TWO     | 斯其大        | 14.60      | 💥 賣出           |       +4.22% |     43 |    57.07% | [P:0.45] MACD:-0.49|Vol_Ratio:0.41|BIAS_20:-3.15|MA_Slope:-0.43
6649.TWO     | 台生材        | 37.00      | ❄️ 空倉          |      -14.98% |     16 |    54.49% | [P:0.48] KD_Diff:7.86|BIAS_20:-3.20|MA_Slope:-0.18|BB_Upper:8.72
6650.TWO     | 帝圖         | 28.10      | 🟢 持股           |      +11.13% |     41 |    56.49% | [P:0.53] KD_Diff:-7.40|D_Value:47.99|BIAS_20:-2.58|MA_Bull:0.00
6651.TWO     | 全宇昕        | 119.00     | 🟢 持股           |       +1.98% |     47 |    53.20% | [P:0.64] RSI:31.82|D_Value:24.05|Vol_Ratio:0.86|MA_Slope:-1.60
6654.TWO     | 天正國際       | 149.00     | ❄️ 空倉          |      +73.53% |     22 |    54.01% | [P:0.36] MACD:-6.36|KD_Diff:-1.85|BIAS_20:-16.50|BB_Upper:41.23
6655.TW      | 科定         | 120.00     | ❄️ 空倉          |       -1.27% |     28 |    51.99% | [P:0.40] D_Value:53.10|BIAS_20:1.01|MA_Slope:-0.04|MA_Bull:0.00
6657.TW      | 華安         | 30.30      | 🟢 持股           |      +10.60% |     23 |    57.64% | [P:0.52] MACD:-1.49|KD_Diff:-8.18|D_Value:25.09|BIAS_20:-11.57
6658.TW      | 聯策         | 140.00     | 🟢 持股           |     +164.20% |     25 |    49.96% | [P:0.60] KD_Diff:2.26|BIAS_20:-15.33|MA_Slope:-2.03|BB_Upper:46.49
6659.TWO     | 天明製藥       | 18.30      | 🟢 持股           |       -7.83% |     33 |    50.81% | [P:0.65] RSI:39.39|D_Value:49.71|MA_Slope:-0.52|MA_Bull:0.00
6661.TWO     | 威健生技       | 16.90      | 🟢 持股           |       +8.04% |     13 |    50.31% | [P:0.59] [⚠️降級預設] RSI:36.25|MACD:-0.13|KD_Diff:-0.32|D_Value:22.58
6662.TWO     | 樂斯科        | 31.20      | ❄️ 空倉          |       -0.49% |     52 |    55.76% | [P:0.36] RSI:65.00|KD_Diff:6.81|MA_Slope:0.33|MA_Bull:10.00
6664.TWO     | 群翊         | 339.00     | ❄️ 空倉          |      +10.96% |     44 |    50.90% | [P:0.36] MACD:-16.35|D_Value:21.85|Vol_Ratio:0.82|BB_Upper:20.73
6665.TWO     | 康聯生醫       | 18.60      | ❄️ 空倉          |      +19.29% |     44 |    55.41% | [P:0.47] KD_Diff:4.35|D_Value:37.10|BIAS_20:-4.51|MA_Bull:0.00
6666.TW      | 羅麗芬-KY     | 44.75      | 🚀 買進           |      +15.05% |     50 |    51.30% | [P:0.58] Vol_Ratio:0.94|BIAS_20:0.62|MA_Slope:0.10|MA_Bull:10.00
6667.TWO     | 信紘科        | 226.00     | 🟢 持股           |       +8.43% |     41 |    52.39% | [P:0.60] MACD:-10.46|D_Value:24.45|BIAS_20:-7.71|MA_Bull:0.00
6668.TW      | 中揚光        | 35.55      | 💥 賣出           |      +28.32% |     49 |    52.23% | [P:0.47] KD_Diff:2.51|Vol_Ratio:0.66|BIAS_20:-0.71|MA_Bull:0.00
6669.TW      | 緯穎         | 5390.00    | ❄️ 空倉          |      +22.57% |     40 |    49.81% | [P:0.45] MACD:142.38|D_Value:58.03|Vol_Ratio:0.74|MA_Bull:0.00
6670.TW      | 復盛應用       | 254.00     | ❄️ 空倉          |      +32.72% |     28 |    52.71% | [P:0.38] [⚠️降級預設] RSI:43.04|MACD:-0.12|KD_Diff:-20.00|D_Value:61.36
6671.TW      | 三能-KY      | 22.95      | ❄️ 空倉          |       -3.21% |     28 |    54.81% | [P:0.43] KD_Diff:16.10|BIAS_20:-2.39|MA_Slope:-0.33|MA_Bull:0.00
6672.TW      | 騰輝電子-KY    | 198.00     | ❄️ 空倉          |      +76.12% |     40 |    51.58% | [P:0.49] MACD:-17.66|KD_Diff:3.31|Vol_Ratio:0.90|BB_Upper:66.72
6673.TWO     | 和詮         | 12.40      | 🟢 持股           |     +234.07% |     27 |    56.78% | [P:0.67] RSI:32.84|KD_Diff:3.23|D_Value:21.05|BIAS_20:-14.38
6674.TW      | 鋐寶科技       | 15.35      | 🚀 買進           |      +10.14% |     44 |    52.33% | [P:0.50] MACD:-0.44|D_Value:34.05|BIAS_20:-5.49|MA_Bull:0.00
6676.TWO     | 祥翊         | 12.25      | 🟢 持股           |      +45.72% |     39 |    54.79% | [P:0.52] KD_Diff:0.21|BIAS_20:-7.07|MA_Slope:-0.23|MA_Bull:0.00
6677.TWO     | 瑩碩生技       | 15.65      | ❄️ 空倉          |       -9.12% |     16 |    56.34% | [P:0.42] RSI:20.00|MACD:-0.40|BB_Upper:15.43|MA_Bull:0.00
6679.TWO     | 鈺太         | 205.00     | ❄️ 空倉          |      +35.57% |     34 |    51.84% | [P:0.40] D_Value:27.25|Vol_Ratio:0.55|BB_Upper:30.61|MA_Bull:0.00
6680.TWO     | 鑫創電子       | 53.10      | ❄️ 空倉          |       -5.17% |     22 |    56.28% | [P:0.42] MACD:0.65|D_Value:53.71|BIAS_20:-0.78|MA_Bull:0.00
6682.TWO     | 華旭先進       | 38.15      | 🟢 持股           |     +172.99% |     17 |    51.29% | [P:0.52] MACD:-4.97|KD_Diff:7.53|D_Value:31.07|MA_Bull:0.00
6683.TWO     | 雍智科技       | 927.00     | 🟢 持股           |     +304.17% |     19 |    49.09% | [P:0.64] RSI:18.20|MACD:-194.39|KD_Diff:0.69|BIAS_20:-30.27
6684.TWO     | 安格         | 46.85      | ❄️ 空倉          |       +7.91% |     52 |    53.18% | [P:0.36] Vol_Ratio:0.66|BIAS_20:-7.85|BB_Upper:24.12|MA_Bull:0.00
6689.TW      | 伊雲谷        | 56.70      | 🟢 持股           |       +0.33% |     25 |    57.11% | [P:0.53] RSI:26.98|MACD:-2.42|KD_Diff:2.42|BIAS_20:-7.13
6690.TWO     | 安�硌穈T      | 161.00     | ❄️ 空倉          |      -15.12% |     28 |    49.25% | [P:0.46] KD_Diff:-3.43|Vol_Ratio:1.05|BB_Upper:5.23|MA_Bull:0.00
6691.TW      | 洋基工程       | 650.00     | ❄️ 空倉          |       +3.79% |     62 |    49.14% | [P:0.37] Vol_Ratio:0.76|MA_Slope:-0.79|BB_Upper:20.59|MA_Bull:0.00
6692.TWO     | 進能服        | 22.85      | 🟢 持股           |       +6.13% |     31 |    50.13% | [P:0.65] RSI:37.59|MACD:-0.89|BIAS_20:-4.06|MA_Bull:0.00
6693.TWO     | 廣閎科        | 150.00     | 🟢 持股           |      +80.71% |     27 |    53.77% | [P:0.59] KD_Diff:0.69|BIAS_20:-25.12|MA_Slope:-2.46|BB_Upper:84.92
6695.TW      | 芯鼎         | 49.80      | ❄️ 空倉          |      +30.74% |     54 |    56.85% | [P:0.47] RSI:43.48|KD_Diff:-2.13|Vol_Ratio:0.52|BB_Upper:20.45
6696.TWO     | 仁新         | 675.00     | 🚀 買進           |      +47.17% |     42 |    56.59% | [P:0.67] BIAS_20:3.42|MA_Slope:1.58|BB_Upper:17.30|MA_Bull:0.00
6697.TWO     | 東捷資訊       | 39.65      | 🟢 持股           |       +8.46% |     35 |    51.41% | [P:0.57] D_Value:38.91|Vol_Ratio:0.58|BIAS_20:-2.33|MA_Bull:0.00
6698.TW      | 旭暉應材       | 31.30      | ❄️ 空倉          |       -3.69% |     26 |    53.99% | [P:0.41] D_Value:11.81|Vol_Ratio:0.66|BB_Upper:39.61|MA_Bull:0.00
6703.TWO     | 軒郁         | 105.50     | 💥 賣出           |       +5.92% |      9 |    56.02% | [P:0.46] MACD:-1.82|KD_Diff:0.85|BIAS_20:-2.04|MA_Slope:-0.58
6704.TWO     | 國璽幹細胞      | 19.40      | ❄️ 空倉          |       +5.71% |     16 |    58.60% | [P:0.41] RSI:39.74|MACD:-0.25|KD_Diff:-6.16|MA_Slope:-0.18
6705.TWO     | 振躍精密       | 93.10      | 💥 賣出           |     +158.73% |     39 |    46.69% | [P:0.49] RSI:46.10|KD_Diff:8.92|D_Value:34.65|MA_Bull:0.00
6706.TW      | 惠特         | 97.00      | ❄️ 空倉          |       -9.16% |     46 |    50.22% | [P:0.40] MACD:-15.38|Vol_Ratio:0.55|BB_Upper:57.69|MA_Bull:0.00
6707.TWO     | 富基電通       | 29.85      | 🚀 買進           |      +88.40% |     32 |    47.91% | [P:0.51] KD_Diff:-4.47|D_Value:44.42|BB_Upper:14.46|MA_Bull:0.00
6708.TWO     | 天擎         | 39.00      | 🚀 買進           |      +24.03% |     44 |    51.08% | [P:0.52] KD_Diff:16.90|D_Value:52.14|BIAS_20:1.17|MA_Bull:0.00
6709.TWO     | 昱厚生技       | 23.40      | ❄️ 空倉          |       -9.75% |     12 |    58.11% | [P:0.47] MACD:-0.43|BIAS_20:-3.79|BB_Upper:9.57|MA_Bull:0.00
6712.TWO     | 長聖         | 145.50     | 🟢 持股           |       -6.01% |     13 |    47.91% | [P:0.63] [⚠️降級預設] RSI:19.18|MACD:-1.94|KD_Diff:6.40|D_Value:14.52
6715.TW      | 嘉基         | 311.00     | 🟢 持股           |     +259.59% |     17 |    55.90% | [P:0.57] RSI:38.74|MACD:-28.59|KD_Diff:-10.65|D_Value:26.27
6716.TWO     | 應廣         | 77.60      | ❄️ 空倉          |     +115.12% |     26 |    55.38% | [P:0.30] RSI:31.18|Vol_Ratio:0.83|BIAS_20:-11.54|BB_Upper:39.42
6719.TW      | 力智         | 199.00     | ❄️ 空倉          |      +36.17% |     22 |    53.34% | [P:0.33] D_Value:22.42|MA_Slope:-1.85|BB_Upper:51.79|MA_Bull:0.00
6720.TWO     | 久昌         | 135.00     | ❄️ 空倉          |      +31.70% |     18 |    53.97% | [P:0.44] RSI:40.00|BIAS_20:-2.42|BB_Upper:6.57|MA_Bull:0.00
6722.TW      | 輝創         | 33.15      | ❄️ 空倉          |       +7.97% |     38 |    56.71% | [P:0.38] Vol_Ratio:0.70|BIAS_20:-3.39|MA_Slope:-0.23|BB_Upper:8.44
6723.TWO     | 傑智環境       | 34.50      | 💥 賣出           |      +21.78% |     39 |    47.77% | [P:0.49] MACD:-1.17|Vol_Ratio:0.14|BIAS_20:-5.82|MA_Bull:0.00
6725.TWO     | 矽科宏晟       | 247.00     | 🟢 持股           |       +4.92% |     27 |    49.58% | [P:0.56] KD_Diff:-2.58|BIAS_20:-16.64|MA_Slope:-1.55|BB_Upper:42.16
6727.TWO     | 亞泰金屬       | 306.00     | ❄️ 空倉          |      +43.92% |     36 |    52.35% | [P:0.42] MACD:-37.92|KD_Diff:-2.22|BB_Upper:82.22|MA_Bull:0.00
6729.TWO     | 機光科技       | 42.70      | 🚀 買進           |     +146.30% |     30 |    50.41% | [P:0.53] KD_Diff:-0.49|D_Value:23.80|BIAS_20:-13.19|BB_Upper:34.46
6730.TWO     | 常廣         | 34.45      | 🟢 持股           |      +11.31% |     41 |    50.96% | [P:0.66] RSI:34.13|BIAS_20:-3.13|MA_Slope:-0.32|MA_Bull:0.00
6732.TWO     | 昇佳電子       | 151.50     | ❄️ 空倉          |       -6.69% |     36 |    52.92% | [P:0.41] D_Value:12.12|Vol_Ratio:0.80|BB_Upper:51.52|MA_Bull:0.00
6733.TWO     | 博晟生醫       | 27.50      | 🟢 持股           |      -31.87% |      3 |    44.68% | [P:0.52] [⚠️降級預設] RSI:56.41|MACD:0.28|KD_Diff:9.53|D_Value:47.26
6734.TWO     | 安盛生        | 6.20       | ❄️ 空倉          |      +25.59% |     56 |    50.41% | [P:0.35] Vol_Ratio:0.43|BIAS_20:-6.96|BB_Upper:15.32|MA_Bull:0.00
6735.TWO     | 美達科技       | 62.20      | ❄️ 空倉          |      +97.13% |     26 |    56.51% | [P:0.49] KD_Diff:4.05|Vol_Ratio:0.75|BIAS_20:-12.51|BB_Upper:41.24
6737.TWO     | 秀育         | 30.00      | 🟢 持股           |       +1.45% |     25 |    54.03% | [P:0.55] MACD:-0.16|D_Value:74.87|Vol_Ratio:0.07|MA_Slope:-0.03
6738.TWO     | 鼎��        | 73.70      | 🟢 持股           |       -1.74% |      3 |    66.93% | [P:0.50] MACD:1.91|KD_Diff:4.12|Vol_Ratio:0.15|MA_Slope:0.65
6739.TWO     | 竹陞科技       | 821.00     | 💥 賣出           |      +80.13% |     43 |    55.26% | [P:0.45] Vol_Ratio:1.12|BIAS_20:-23.67|BB_Upper:64.99|MA_Bull:0.00
6741.TWO     | 91APP*-KY  | 55.30      | ❄️ 空倉          |       -5.01% |     10 |    55.52% | [P:0.47] MACD:-1.69|D_Value:20.84|BIAS_20:-3.40|MA_Slope:-0.50
6742.TW      | 澤米         | 43.20      | 🚀 買進           |      +45.55% |     30 |    53.55% | [P:0.50] MACD:-4.92|D_Value:15.25|BIAS_20:-11.94|MA_Bull:0.00
6743.TW      | 安普新        | 29.85      | ❄️ 空倉          |      +24.55% |     38 |    49.87% | [P:0.45] MACD:-0.05|D_Value:43.29|Vol_Ratio:1.10|MA_Bull:0.00
6744.TWO     | 豐技生技       | 14.65      | 🟢 持股           |      +42.94% |     49 |    48.66% | [P:0.56] RSI:42.76|KD_Diff:-7.69|MA_Slope:-0.23|MA_Bull:0.00
6748.TWO     | 亞果生醫       | 164.50     | 💥 賣出           |     +131.86% |     21 |    51.96% | [P:0.46] MACD:3.15|BIAS_20:-20.07|MA_Slope:0.30|BB_Upper:72.76
6750.TWO     | 泰創工程       | 52.20      | 🟢 持股           |      +53.99% |     27 |    51.61% | [P:0.72] RSI:26.77|KD_Diff:1.31|BIAS_20:-10.70|MA_Bull:0.00
6752.TWO     | 叡揚         | 94.90      | ❄️ 空倉          |       -2.63% |     32 |    50.35% | [P:0.50] KD_Diff:-4.55|Vol_Ratio:1.01|BB_Upper:9.03|MA_Bull:0.00
6753.TW      | 龍德造船       | 131.00     | 🟢 持股           |      +26.69% |     21 |    49.40% | [P:0.69] RSI:31.13|MACD:-1.65|D_Value:15.75|MA_Bull:0.00
6754.TW      | 匯僑設計       | 42.35      | ❄️ 空倉          |       -1.97% |     14 |    55.09% | [P:0.41] KD_Diff:-1.06|D_Value:40.64|MA_Slope:-0.05|BB_Upper:2.10
6755.TWO     | 連鋐科技       | 13.50      | 🟢 持股           |      +42.18% |     35 |    51.76% | [P:0.51] RSI:26.58|MACD:-0.83|KD_Diff:4.90|MA_Bull:0.00
6756.TW      | 威鋒電子       | 92.50      | 🚀 買進           |       +4.04% |     46 |    53.00% | [P:0.51] MACD:-2.37|BIAS_20:-3.19|MA_Slope:-0.44|MA_Bull:0.00
6757.TW      | 台灣虎航       | 57.40      | 🟢 持股           |       +2.02% |     25 |    48.39% | [P:0.56] D_Value:35.94|Vol_Ratio:1.47|MA_Slope:-0.27|MA_Bull:0.00
6758.TWO     | 冠亞         | 29.25      | 🚀 買進           |       +5.31% |     56 |    58.16% | [P:0.68] Vol_Ratio:2.37|MA_Slope:-0.13|BB_Upper:3.18|MA_Bull:0.00
6761.TWO     | 穩得         | 138.00     | 🟢 持股           |      +47.40% |     57 |    51.49% | [P:0.65] MACD:-14.97|D_Value:19.46|Vol_Ratio:0.61|MA_Bull:0.00
6762.TWO     | 達亞         | 165.00     | 🚀 買進           |      +45.74% |     36 |    54.95% | [P:0.55] KD_Diff:-18.57|D_Value:67.45|BIAS_20:-2.19|MA_Bull:0.00
6763.TWO     | 綠界科技*      | 40.75      | 🟢 持股           |       -3.37% |     27 |    54.72% | [P:0.52] MACD:-1.34|BIAS_20:-5.08|MA_Slope:-0.73|BB_Upper:13.54
6767.TWO     | 台微醫        | 24.95      | 🚀 買進           |       +3.06% |     20 |    57.78% | [P:0.51] RSI:23.64|MACD:-0.30|Vol_Ratio:1.41|BB_Upper:10.65
6768.TW      | 志強-KY      | 69.00      | ❄️ 空倉          |       +7.49% |     22 |    53.37% | [P:0.39] KD_Diff:-3.60|D_Value:31.73|BIAS_20:-2.18|BB_Upper:5.53
6770.TW      | 力積電        | 54.50      | 💥 賣出           |      +71.97% |     43 |    53.16% | [P:0.49] KD_Diff:1.27|D_Value:13.81|Vol_Ratio:0.21|MA_Bull:0.00
6775.TWO     | 穎台科技       | 29.25      | ❄️ 空倉          |     +161.72% |     50 |    51.21% | [P:0.49] KD_Diff:3.22|D_Value:36.92|Vol_Ratio:1.21|MA_Bull:0.00
6776.TW      | 展�眥篕�      | 54.60      | 💥 賣出           |      +27.03% |     39 |    52.49% | [P:0.43] D_Value:41.12|Vol_Ratio:1.10|MA_Slope:-0.02|MA_Bull:0.00
6780.TWO     | 學習王        | 40.45      | ❄️ 空倉          |      +34.52% |     64 |    46.91% | [P:0.42] RSI:55.42|D_Value:52.23|Vol_Ratio:0.50|MA_Bull:0.00
6781.TW      | AES-KY     | 916.00     | 🟢 持股           |      +35.86% |     41 |    52.22% | [P:0.64] RSI:32.40|D_Value:26.42|MA_Slope:-1.39|MA_Bull:0.00
6782.TW      | 視陽         | 184.50     | 🟢 持股           |       +5.71% |     25 |    52.14% | [P:0.52] MACD:-4.84|D_Value:23.14|Vol_Ratio:0.79|BIAS_20:-4.20
6784.TWO     | 天凱科技       | 21.60      | ❄️ 空倉          |     +105.48% |     20 |    59.47% | [P:0.37] RSI:57.50|KD_Diff:-13.87|D_Value:58.31|BIAS_20:1.40
6785.TWO     | 昱展新藥       | 94.30      | 🟢 持股           |      -10.36% |     23 |    56.21% | [P:0.59] MACD:-5.81|KD_Diff:-5.28|D_Value:17.53|MA_Slope:-1.29
6786.TWO     | 芯測         | 51.30      | ❄️ 空倉          |       +1.20% |     24 |    54.21% | [P:0.45] RSI:32.55|Vol_Ratio:1.37|BB_Upper:49.62|MA_Bull:0.00
6787.TWO     | 晶瑞光        | 33.05      | 🟢 持股           |     +123.64% |     43 |    48.22% | [P:0.60] D_Value:36.11|BIAS_20:-2.60|MA_Slope:-0.83|MA_Bull:0.00
6788.TWO     | 華景電        | 322.50     | 💥 賣出           |      +41.31% |     33 |    52.74% | [P:0.50] KD_Diff:3.46|Vol_Ratio:0.62|BIAS_20:-11.47|MA_Slope:-1.65
6789.TW      | 采鈺         | 423.50     | ❄️ 空倉          |      +60.07% |     38 |    52.20% | [P:0.34] MACD:-26.39|MA_Slope:-1.08|BB_Upper:33.89|MA_Bull:0.00
6791.TWO     | 虎門科技       | 102.00     | 💥 賣出           |      +45.50% |     35 |    58.71% | [P:0.47] RSI:40.68|Vol_Ratio:0.64|BIAS_20:-3.01|MA_Slope:-0.26
6792.TW      | 詠業         | 55.10      | 🚀 買進           |      +30.37% |     34 |    51.58% | [P:0.54] MACD:-3.11|D_Value:28.68|BIAS_20:-2.17|MA_Bull:0.00
6793.TWO     | 天力離岸       | 5.59       | ❄️ 空倉          |      +45.05% |     54 |    56.22% | [P:0.48] MACD:0.03|BIAS_20:-4.98|MA_Slope:0.38|MA_Bull:0.00
6794.TW      | 向榮生技       | 77.40      | 🟢 持股           |       -3.90% |     45 |    53.56% | [P:0.52] MACD:-1.03|Vol_Ratio:1.07|BB_Upper:8.59|MA_Bull:0.00
6796.TW      | 晉弘         | 56.30      | ❄️ 空倉          |       -4.36% |     16 |    55.56% | [P:0.41] MACD:-0.84|KD_Diff:-0.01|Vol_Ratio:0.61|BIAS_20:-2.98
6797.TWO     | 圓點奈米       | 12.80      | ❄️ 空倉          |       -5.41% |     34 |    59.59% | [P:0.38] RSI:44.29|D_Value:35.58|MA_Slope:-0.53|BB_Upper:11.17
6798.TWO     | 展逸         | 55.00      | ❄️ 空倉          |      +65.01% |     22 |    52.46% | [P:0.45] KD_Diff:-3.00|D_Value:25.56|MA_Slope:0.35|BB_Upper:6.58
6799.TW      | 來頡         | 77.60      | 🟢 持股           |      +36.71% |     47 |    51.22% | [P:0.56] KD_Diff:5.42|Vol_Ratio:0.59|BB_Upper:41.17|MA_Bull:0.00
6804.TWO     | 明係         | 18.00      | ❄️ 空倉          |       +7.01% |      8 |    49.33% | [P:0.37] [⚠️降級預設] RSI:72.64|MACD:0.65|KD_Diff:-2.65|D_Value:74.14
6805.TW      | 富世達        | 1350.00    | 💥 賣出           |      +19.87% |     33 |    53.97% | [P:0.46] D_Value:44.22|Vol_Ratio:0.54|BB_Upper:15.13|MA_Bull:0.00
6807.TW      | 峰源-KY      | 35.20      | 🟢 持股           |       +4.03% |     23 |    54.57% | [P:0.63] D_Value:83.87|BIAS_20:3.95|BB_Upper:-0.60|MA_Bull:10.00
6808.TWO     | 三鼎生技       | 40.15      | 🚀 買進           |      +18.91% |     26 |    50.64% | [P:0.51] KD_Diff:-3.08|D_Value:61.87|BB_Upper:7.84|MA_Bull:0.00
6810.TWO     | 新穎生醫       | 21.55      | 🟢 持股           |      +76.97% |     25 |    54.90% | [P:0.52] MACD:-0.96|D_Value:18.21|BIAS_20:-5.48|BB_Upper:23.79
6811.TWO     | 宏�硌穈T      | 216.50     | ❄️ 空倉          |       +7.92% |     42 |    55.57% | [P:0.45] MACD:0.28|Vol_Ratio:1.41|BIAS_20:-4.67|BB_Upper:13.68
6812.TWO     | 梭特         | 53.50      | ❄️ 空倉          |      -12.80% |     28 |    54.25% | [P:0.34] D_Value:21.96|Vol_Ratio:0.30|BIAS_20:-13.63|BB_Upper:38.20
6814.TWO     | 路迦生醫       | 23.40      | ❄️ 空倉          |      +21.93% |     18 |    57.93% | [P:0.47] MACD:-0.31|KD_Diff:-3.40|BIAS_20:-4.42|MA_Slope:-0.41
6815.TWO     | 晶鑽生醫       | 26.00      | 🚀 買進           |      -39.11% |     46 |    52.40% | [P:0.56] MACD:-0.85|KD_Diff:-3.23|Vol_Ratio:1.15|BB_Upper:15.56
6816.TWO     | 捷智商訊       | 37.50      | 🚀 買進           |      +28.18% |     52 |    54.24% | [P:0.55] RSI:36.36|BIAS_20:-1.24|MA_Slope:-0.03|MA_Bull:0.00
6817.TWO     | 溫士頓        | 50.80      | 🟢 持股           |       -9.40% |     17 |    52.38% | [P:0.65] RSI:10.17|BIAS_20:-11.60|MA_Slope:-0.82|MA_Bull:0.00
6818.TWO     | 連騰         | 44.25      | ❄️ 空倉          |      +85.27% |      8 |    57.25% | [P:0.49] MACD:-3.85|D_Value:13.62|BIAS_20:-12.35|MA_Slope:-1.35
6819.TWO     | 眾智         | 35.80      | ❄️ 空倉          |     +102.83% |     38 |    58.81% | [P:0.37] D_Value:36.88|Vol_Ratio:0.55|BIAS_20:-5.23|BB_Upper:16.55
6820.TWO     | 連訊         | 239.00     | 💥 賣出           |     +382.81% |     49 |    57.10% | [P:0.43] RSI:42.13|MACD:-9.46|Vol_Ratio:0.67|BB_Upper:18.06
6821.TWO     | 聯寶         | 39.10      | 🟢 持股           |     +127.72% |     21 |    54.39% | [P:0.61] MACD:-5.36|KD_Diff:1.71|D_Value:12.37|MA_Bull:0.00
6823.TWO     | 濾能         | 63.50      | ❄️ 空倉          |      +28.99% |     26 |    56.06% | [P:0.47] RSI:47.18|BIAS_20:-1.89|BB_Upper:11.32|MA_Bull:0.00
6825.TWO     | 和暢科技       | 41.65      | 💥 賣出           |      +26.53% |     45 |    46.74% | [P:0.41] KD_Diff:19.35|Vol_Ratio:1.64|BIAS_20:0.02|MA_Bull:0.00
6826.TWO     | 和淞         | 471.50     | ❄️ 空倉          |      +15.43% |     52 |    50.37% | [P:0.39] Vol_Ratio:0.83|MA_Slope:-0.72|BB_Upper:21.52|MA_Bull:0.00
6827.TWO     | 巨生醫        | 10.35      | ❄️ 空倉          |       +8.57% |     24 |    53.86% | [P:0.47] MACD:-0.46|D_Value:28.75|BB_Upper:14.72|MA_Bull:0.00
6829.TWO     | 千附精密       | 171.50     | 🟢 持股           |     +163.47% |     33 |    49.35% | [P:0.59] KD_Diff:1.02|BIAS_20:-17.30|MA_Slope:-1.38|BB_Upper:51.88
6830.TW      | 汎銓         | 346.00     | 🟢 持股           |     +258.12% |     19 |    52.46% | [P:0.61] RSI:39.48|MACD:-44.82|KD_Diff:-2.11|MA_Slope:-1.42
6831.TW      | 邁科         | 525.00     | 💥 賣出           |     +119.65% |     51 |    54.30% | [P:0.36] Vol_Ratio:0.75|MA_Slope:-2.91|BB_Upper:67.19|MA_Bull:0.00
6832.TWO     | 金鼎科        | 63.50      | ❄️ 空倉          |     +148.73% |     46 |    57.33% | [P:0.46] KD_Diff:-4.63|BIAS_20:-14.33|MA_Slope:-0.90|MA_Bull:0.00
