====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260811 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.00      | 🚀 買進           |      +13.47% |     16 |    50.00% | [P:0.52] RSI:51.28|MACD:-0.08|KD_Diff:10.94|BIAS_20:4.94
6589.TW      | 台康生技       | 52.60      | ❄️ 空倉          |       +1.69% |     20 |    52.67% | [P:0.44] MACD:0.83|KD_Diff:10.12|Vol_Ratio:1.45|BB_Upper:-3.25
6590.TWO     | 普鴻         | 64.20      | 🟢 持股           |       +3.79% |     17 |    49.96% | [P:0.52] [⚠️降級預設] RSI:35.29|MACD:-0.75|KD_Diff:6.82|D_Value:43.72
6591.TW      | 動力-KY      | 44.15      | 🚀 買進           |       -7.34% |     20 |    52.57% | [P:0.58] KD_Diff:4.69|D_Value:69.22|BIAS_20:-0.29|BB_Upper:4.20
6592.TW      | 和潤企業       | 61.00      | ❄️ 空倉          |      +26.83% |     26 |    52.77% | [P:0.45] MACD:-0.16|KD_Diff:3.42|Vol_Ratio:1.31|BB_Upper:1.07
6595.TWO     | 光禹國際       | 30.40      | ❄️ 空倉          |      +26.16% |     48 |    56.94% | [P:0.48] RSI:53.19|D_Value:76.51|BIAS_20:2.02|MA_Bull:0.00
6596.TWO     | 寬宏藝術       | 87.30      | ❄️ 空倉          |      -14.67% |     18 |    52.34% | [P:0.46] MACD:-0.98|KD_Diff:-4.16|BB_Upper:3.34|MA_Bull:0.00
6597.TWO     | 立誠         | 67.90      | 🟢 持股           |      +27.17% |     47 |    60.55% | [P:0.60] Vol_Ratio:1.03|BIAS_20:7.91|MA_Slope:0.12|BB_Upper:2.46
6598.TW      | ABC-KY     | 27.65      | ❄️ 空倉          |      +32.27% |     36 |    54.06% | [P:0.37] KD_Diff:-19.52|BIAS_20:-3.84|MA_Slope:0.67|MA_Bull:0.00
6603.TWO     | 富強鑫        | 26.90      | 🟢 持股           |      +27.80% |     39 |    50.49% | [P:0.53] KD_Diff:4.05|Vol_Ratio:0.86|BB_Upper:2.16|MA_Bull:10.00
6604.TWO     | 儒億         | 31.35      | 🚀 買進           |      +61.67% |     28 |    55.03% | [P:0.52] RSI:37.88|MACD:-0.83|KD_Diff:-7.02|MA_Slope:-0.78
6605.TW      | 帝寶         | 138.50     | ❄️ 空倉          |       -1.94% |     28 |    53.91% | [P:0.46] KD_Diff:2.67|BIAS_20:3.96|MA_Slope:0.38|MA_Bull:10.00
6609.TWO     | 瀧澤科        | 38.95      | 🟢 持股           |      -12.98% |     29 |    51.68% | [P:0.64] D_Value:63.06|BIAS_20:1.12|BB_Upper:9.80|MA_Bull:0.00
6610.TWO     | 安成生技       | 27.10      | ❄️ 空倉          |      +44.05% |     28 |    57.06% | [P:0.41] KD_Diff:12.78|Vol_Ratio:1.40|BIAS_20:0.58|MA_Slope:-0.19
6612.TWO     | 奈米醫材       | 74.10      | 🚀 買進           |       -0.68% |     16 |    51.53% | [P:0.51] KD_Diff:11.09|BIAS_20:4.18|MA_Slope:0.13|BB_Upper:0.48
6613.TWO     | 朋億*        | 260.50     | ❄️ 空倉          |      +45.31% |     44 |    51.68% | [P:0.41] MACD:-14.39|Vol_Ratio:0.63|BB_Upper:40.39|MA_Bull:0.00
6614.TW      | 資拓宏宇       | 36.10      | 🟢 持股           |      +11.31% |     25 |    58.48% | [P:0.52] RSI:30.09|MACD:-0.91|D_Value:20.53|MA_Slope:-0.27
6615.TWO     | 慧智         | 34.60      | ❄️ 空倉          |      +15.72% |     48 |    55.16% | [P:0.40] KD_Diff:5.54|BIAS_20:1.16|MA_Slope:-0.04|MA_Bull:0.00
6616.TWO     | 特昇-KY      | 8.76       | 🟢 持股           |       +7.42% |     33 |    52.57% | [P:0.64] RSI:35.85|KD_Diff:-3.90|D_Value:27.20|MA_Bull:0.00
6617.TWO     | 共信-KY      | 102.50     | 🚀 買進           |      +48.17% |     32 |    55.39% | [P:0.50] MACD:1.76|KD_Diff:15.29|Vol_Ratio:1.67|BB_Upper:13.77
6618.TWO     | 永虹先進       | 20.35      | ❄️ 空倉          |       +9.09% |     26 |    54.91% | [P:0.40] RSI:50.50|KD_Diff:15.54|D_Value:43.41|MA_Slope:-0.54
6620.TWO     | 漢達         | 76.70      | ❄️ 空倉          |      +12.53% |     18 |    56.49% | [P:0.49] MACD:-1.91|KD_Diff:-7.89|D_Value:21.21|MA_Slope:-0.51
6621.TWO     | 華宇藥        | 11.10      | 💥 賣出           |      +28.91% |     39 |    56.04% | [P:0.40] RSI:44.44|Vol_Ratio:0.75|BIAS_20:-0.25|MA_Slope:-0.16
6622.TWO     | 百聿數碼       | 7.09       | 🚀 買進           |      +35.53% |     60 |    48.94% | [P:0.52] RSI:52.43|BIAS_20:3.41|MA_Slope:0.30|MA_Bull:0.00
6624.TWO     | 萬年清        | 43.55      | ❄️ 空倉          |       +5.19% |     48 |    56.07% | [P:0.28] KD_Diff:15.20|Vol_Ratio:0.27|MA_Slope:0.46|BB_Upper:4.07
6625.TW      | 必應         | 76.30      | 💥 賣出           |      +17.19% |     63 |    52.10% | [P:0.50] RSI:55.56|MACD:-0.06|Vol_Ratio:1.41|MA_Bull:0.00
6629.TWO     | 泰金-KY      | 114.50     | ❄️ 空倉          |       -9.18% |     36 |    53.60% | [P:0.44] KD_Diff:12.06|D_Value:71.04|Vol_Ratio:0.86|BB_Upper:-2.48
6634.TWO     | 欣耀         | 57.00      | 🚀 買進           |      +63.77% |     26 |    55.74% | [P:0.51] MACD:-1.84|BIAS_20:-4.82|MA_Slope:-0.58|BB_Upper:19.29
6637.TWO     | 醫影         | 61.10      | ❄️ 空倉          |       -7.75% |     14 |    62.07% | [P:0.39] MACD:-0.67|KD_Diff:-0.07|D_Value:47.88|BIAS_20:-2.39
6638.TWO     | 沅聖         | 49.00      | ❄️ 空倉          |     +121.77% |     42 |    54.21% | [P:0.49] KD_Diff:-2.13|D_Value:57.99|BIAS_20:-2.60|MA_Bull:0.00
6639.TWO     | 源大環能       | 5.04       | 🟢 持股           |      +53.85% |     33 |    58.57% | [P:0.57] RSI:39.47|Vol_Ratio:0.80|BIAS_20:-1.72|MA_Slope:-0.86
6640.TWO     | 均華         | 945.00     | ❄️ 空倉          |      +92.04% |     20 |    52.47% | [P:0.40] MACD:-27.07|MA_Slope:0.17|BB_Upper:11.42|MA_Bull:0.00
6641.TW      | 基士德-KY     | 17.95      | ❄️ 空倉          |      +21.73% |     14 |    58.14% | [P:0.49] RSI:50.00|KD_Diff:6.45|BIAS_20:1.06|BB_Upper:2.46
6642.TWO     | 富致         | 86.00      | 💥 賣出           |      +48.88% |     35 |    51.77% | [P:0.35] RSI:68.23|KD_Diff:7.13|D_Value:72.76|MA_Bull:10.00
6643.TWO     | M31        | 450.00     | ❄️ 空倉          |      -28.27% |     54 |    50.42% | [P:0.40] Vol_Ratio:0.71|BIAS_20:7.76|BB_Upper:2.78|MA_Bull:0.00
6645.TW      | 金萬林-創      | 13.30      | ❄️ 空倉          |      +18.38% |     32 |    57.20% | [P:0.43] RSI:49.12|KD_Diff:10.63|Vol_Ratio:0.62|BIAS_20:-1.68
6648.TWO     | 斯其大        | 16.05      | ❄️ 空倉          |       +3.01% |     44 |    56.98% | [P:0.39] MACD:-0.04|Vol_Ratio:0.02|BIAS_20:6.29|MA_Slope:0.22
6649.TWO     | 台生材        | 35.55      | ❄️ 空倉          |      -14.98% |     16 |    54.46% | [P:0.47] KD_Diff:-3.61|BIAS_20:-4.37|MA_Slope:-0.56|BB_Upper:11.16
6650.TWO     | 帝圖         | 28.60      | ❄️ 空倉          |      +11.46% |     42 |    56.50% | [P:0.41] KD_Diff:12.60|D_Value:60.74|BIAS_20:-0.17|MA_Bull:0.00
6651.TWO     | 全宇昕        | 137.50     | 💥 賣出           |      +16.12% |     49 |    53.17% | [P:0.47] RSI:63.11|D_Value:74.96|Vol_Ratio:1.09|MA_Slope:0.04
6654.TWO     | 天正國際       | 170.50     | 🟢 持股           |      +83.53% |     25 |    53.93% | [P:0.59] MACD:-2.10|KD_Diff:6.63|BIAS_20:-0.26|BB_Upper:13.29
6655.TW      | 科定         | 118.50     | ❄️ 空倉          |       -1.27% |     28 |    52.01% | [P:0.43] D_Value:43.96|BIAS_20:-0.04|MA_Slope:0.13|MA_Bull:0.00
6657.TW      | 華安         | 30.35      | ❄️ 空倉          |      +12.91% |     24 |    57.74% | [P:0.44] MACD:-1.39|KD_Diff:9.15|D_Value:37.10|BIAS_20:-6.77
6658.TW      | 聯策         | 160.00     | 🟢 持股           |     +164.20% |     25 |    50.09% | [P:0.58] KD_Diff:13.68|BIAS_20:4.12|MA_Slope:-0.49|BB_Upper:10.11
6659.TWO     | 天明製藥       | 18.75      | 🟢 持股           |       -4.57% |     35 |    51.91% | [P:0.59] RSI:41.39|D_Value:69.78|MA_Slope:-0.34|MA_Bull:0.00
6662.TWO     | 樂斯科        | 28.80      | 🚀 買進           |       +0.92% |     54 |    55.81% | [P:0.52] RSI:43.17|KD_Diff:-3.89|MA_Slope:-0.15|MA_Bull:0.00
6664.TWO     | 群翊         | 352.00     | 🟢 持股           |      +10.96% |     45 |    50.97% | [P:0.60] MACD:-9.33|D_Value:61.38|Vol_Ratio:1.39|BB_Upper:10.96
6665.TWO     | 康聯生醫       | 18.70      | ❄️ 空倉          |      +21.97% |     46 |    55.47% | [P:0.41] KD_Diff:16.90|D_Value:57.68|BIAS_20:-0.74|MA_Bull:0.00
6666.TW      | 羅麗芬-KY     | 42.20      | 🟢 持股           |      +15.27% |     53 |    51.32% | [P:0.63] Vol_Ratio:0.43|BIAS_20:-4.25|MA_Slope:-0.24|MA_Bull:0.00
6667.TWO     | 信紘科        | 225.50     | 🚀 買進           |       -0.32% |     42 |    52.46% | [P:0.61] MACD:-7.50|D_Value:56.50|BIAS_20:-4.11|MA_Bull:0.00
6668.TW      | 中揚光        | 35.70      | 💥 賣出           |      +24.60% |     53 |    52.20% | [P:0.48] KD_Diff:1.20|Vol_Ratio:0.93|BIAS_20:2.16|MA_Bull:0.00
6669.TW      | 緯穎         | 5930.00    | 💥 賣出           |      +28.82% |     43 |    49.79% | [P:0.40] MACD:311.13|D_Value:77.05|Vol_Ratio:1.06|MA_Bull:0.00
6670.TW      | 復盛應用       | 269.00     | 💥 賣出           |      +32.72% |     29 |    52.78% | [P:0.45] [⚠️降級預設] RSI:56.44|MACD:0.71|KD_Diff:14.23|D_Value:56.01
6671.TW      | 三能-KY      | 22.65      | 🟢 持股           |       -3.21% |     29 |    54.76% | [P:0.57] KD_Diff:-8.52|BIAS_20:-1.25|MA_Slope:-0.34|MA_Bull:0.00
6672.TW      | 騰輝電子-KY    | 257.00     | 🟢 持股           |      +76.12% |     41 |    51.65% | [P:0.56] MACD:-4.12|KD_Diff:15.63|Vol_Ratio:1.63|BB_Upper:6.73
6673.TWO     | 和詮         | 13.90      | 💥 賣出           |     +220.33% |     29 |    56.78% | [P:0.49] RSI:47.12|KD_Diff:6.92|D_Value:62.64|BIAS_20:1.18
6674.TW      | 鋐寶科技       | 15.25      | 🟢 持股           |      +10.87% |     47 |    52.39% | [P:0.50] MACD:-0.43|D_Value:47.38|BIAS_20:-3.19|MA_Bull:0.00
6676.TWO     | 祥翊         | 12.15      | ❄️ 空倉          |      +40.15% |     40 |    54.90% | [P:0.47] KD_Diff:0.18|BIAS_20:-4.44|MA_Slope:-0.49|MA_Bull:0.00
6677.TWO     | 瑩碩生技       | 16.45      | 🚀 買進           |       -9.12% |     16 |    56.29% | [P:0.51] RSI:57.14|MACD:-0.20|BB_Upper:3.00|MA_Bull:0.00
6679.TWO     | 鈺太         | 211.00     | 🟢 持股           |      +35.57% |     35 |    51.76% | [P:0.53] D_Value:52.90|Vol_Ratio:0.50|BB_Upper:15.71|MA_Bull:0.00
6680.TWO     | 鑫創電子       | 51.90      | 🟢 持股           |       +3.39% |     27 |    56.29% | [P:0.55] MACD:0.17|D_Value:51.73|BIAS_20:-5.45|MA_Bull:0.00
6682.TWO     | 華旭先進       | 39.15      | ❄️ 空倉          |     +118.56% |     18 |    51.26% | [P:0.45] MACD:-2.98|KD_Diff:4.14|D_Value:69.36|MA_Bull:0.00
6683.TWO     | 雍智科技       | 1245.00    | ❄️ 空倉          |     +230.27% |     22 |    49.16% | [P:0.45] RSI:51.30|MACD:-95.93|KD_Diff:14.88|BIAS_20:8.56
6684.TWO     | 安格         | 50.00      | 💥 賣出           |       +7.91% |     53 |    53.09% | [P:0.49] Vol_Ratio:1.16|BIAS_20:2.93|BB_Upper:4.65|MA_Bull:0.00
6689.TW      | 伊雲谷        | 65.00      | ❄️ 空倉          |       -0.84% |     26 |    57.01% | [P:0.47] RSI:58.84|MACD:-0.30|KD_Diff:10.41|BIAS_20:7.78
6690.TWO     | 安�硌穈T      | 164.00     | 💥 賣出           |      -13.37% |     31 |    49.17% | [P:0.49] KD_Diff:5.41|Vol_Ratio:0.75|BB_Upper:2.30|MA_Bull:0.00
6691.TW      | 洋基工程       | 728.00     | ❄️ 空倉          |       +9.93% |     64 |    49.12% | [P:0.42] Vol_Ratio:0.48|MA_Slope:0.16|BB_Upper:7.37|MA_Bull:0.00
6692.TWO     | 進能服        | 23.60      | 💥 賣出           |       -0.54% |     33 |    50.05% | [P:0.44] RSI:47.11|MACD:-0.48|BIAS_20:1.66|MA_Bull:0.00
6693.TWO     | 廣閎科        | 173.50     | 🟢 持股           |      +80.71% |     27 |    53.78% | [P:0.53] KD_Diff:8.58|BIAS_20:-1.32|MA_Slope:-1.26|BB_Upper:25.94
6695.TW      | 芯鼎         | 49.15      | 💥 賣出           |      +30.74% |     57 |    56.69% | [P:0.46] RSI:30.66|KD_Diff:4.08|Vol_Ratio:0.83|BB_Upper:18.04
6696.TWO     | 仁新         | 817.00     | 💥 賣出           |      +47.17% |     43 |    56.64% | [P:0.31] BIAS_20:17.30|MA_Slope:1.36|BB_Upper:-1.61|MA_Bull:0.00
6697.TWO     | 東捷資訊       | 41.10      | 🟢 持股           |       +7.04% |     37 |    51.53% | [P:0.51] D_Value:71.03|Vol_Ratio:2.36|BIAS_20:1.89|MA_Bull:0.00
6698.TW      | 旭暉應材       | 32.40      | 🟢 持股           |       -3.69% |     27 |    53.78% | [P:0.69] D_Value:64.40|Vol_Ratio:1.35|BB_Upper:19.02|MA_Bull:0.00
6703.TWO     | 軒郁         | 107.50     | ❄️ 空倉          |       +8.35% |     10 |    56.02% | [P:0.49] MACD:-0.75|KD_Diff:10.04|BIAS_20:1.76|MA_Slope:0.10
6704.TWO     | 國璽幹細胞      | 18.80      | ❄️ 空倉          |       +5.71% |     16 |    58.59% | [P:0.44] RSI:36.71|MACD:-0.34|KD_Diff:-2.26|MA_Slope:-0.29
6705.TWO     | 振躍精密       | 97.00      | ❄️ 空倉          |     +162.13% |     40 |    46.78% | [P:0.46] RSI:60.20|KD_Diff:0.16|D_Value:60.85|MA_Bull:10.00
6706.TW      | 惠特         | 117.00     | ❄️ 空倉          |       -9.16% |     46 |    50.13% | [P:0.47] MACD:-7.31|Vol_Ratio:1.10|BB_Upper:9.50|MA_Bull:0.00
6707.TWO     | 富基電通       | 35.05      | ❄️ 空倉          |     +109.02% |     34 |    48.08% | [P:0.40] KD_Diff:6.83|D_Value:75.86|BB_Upper:-0.18|MA_Bull:0.00
6708.TWO     | 天擎         | 38.90      | ❄️ 空倉          |      +24.03% |     46 |    51.11% | [P:0.43] KD_Diff:-0.27|D_Value:80.94|BIAS_20:1.49|MA_Bull:0.00
6709.TWO     | 昱厚生技       | 26.00      | 🟢 持股           |       -9.75% |     13 |    58.10% | [P:0.57] MACD:0.32|BIAS_20:5.77|BB_Upper:2.34|MA_Bull:10.00
6712.TWO     | 長聖         | 151.00     | ❄️ 空倉          |      -12.41% |     16 |    47.99% | [P:0.47] [⚠️降級預設] RSI:53.45|MACD:-0.15|KD_Diff:5.33|D_Value:69.50
6715.TW      | 嘉基         | 360.50     | ❄️ 空倉          |     +336.59% |     18 |    56.01% | [P:0.40] RSI:45.72|MACD:-18.15|KD_Diff:13.25|D_Value:48.57
6716.TWO     | 應廣         | 104.50     | 🟢 持股           |     +122.91% |     29 |    55.22% | [P:0.53] RSI:67.32|Vol_Ratio:3.30|BIAS_20:23.17|BB_Upper:-1.12
6719.TW      | 力智         | 206.50     | ❄️ 空倉          |      +36.17% |     22 |    53.27% | [P:0.42] D_Value:49.89|MA_Slope:-0.86|BB_Upper:20.74|MA_Bull:0.00
6720.TWO     | 久昌         | 140.50     | ❄️ 空倉          |      +31.70% |     18 |    53.93% | [P:0.41] RSI:61.54|BIAS_20:2.72|BB_Upper:0.43|MA_Bull:0.00
6722.TW      | 輝創         | 33.05      | ❄️ 空倉          |       +7.97% |     38 |    56.58% | [P:0.43] Vol_Ratio:0.86|BIAS_20:-1.78|MA_Slope:-0.11|BB_Upper:6.26
6723.TWO     | 傑智環境       | 31.00      | 🚀 買進           |      +12.98% |     44 |    47.86% | [P:0.63] MACD:-1.71|Vol_Ratio:1.66|BIAS_20:-10.26|MA_Bull:0.00
6725.TWO     | 矽科宏晟       | 243.00     | 🟢 持股           |       +4.92% |     27 |    49.76% | [P:0.65] KD_Diff:11.67|BIAS_20:-10.78|MA_Slope:-1.20|BB_Upper:37.83
6727.TWO     | 亞泰金屬       | 390.50     | ❄️ 空倉          |      +43.92% |     36 |    52.26% | [P:0.46] MACD:-11.70|KD_Diff:4.69|BB_Upper:12.09|MA_Bull:0.00
6729.TWO     | 機光科技       | 42.00      | 🟢 持股           |     +146.30% |     31 |    50.38% | [P:0.55] KD_Diff:10.84|D_Value:39.15|BIAS_20:-8.22|BB_Upper:30.79
6730.TWO     | 常廣         | 34.55      | 🟢 持股           |       +9.84% |     43 |    50.86% | [P:0.52] RSI:48.65|BIAS_20:-0.41|MA_Slope:-0.35|MA_Bull:0.00
6732.TWO     | 昇佳電子       | 154.50     | ❄️ 空倉          |       -6.69% |     36 |    52.88% | [P:0.47] D_Value:42.02|Vol_Ratio:0.69|BB_Upper:38.16|MA_Bull:0.00
6733.TWO     | 博晟生醫       | 25.70      | 🟢 持股           |      -26.17% |      5 |    44.73% | [P:0.50] [⚠️降級預設] RSI:56.64|MACD:0.36|KD_Diff:-14.60|D_Value:38.79
6734.TWO     | 安盛生        | 6.43       | 🚀 買進           |      +31.82% |     58 |    50.38% | [P:0.65] Vol_Ratio:1.72|BIAS_20:-2.79|BB_Upper:9.81|MA_Bull:0.00
6735.TWO     | 美達科技       | 64.50      | 💥 賣出           |     +114.36% |     29 |    56.51% | [P:0.48] KD_Diff:0.09|Vol_Ratio:0.27|BIAS_20:-2.39|BB_Upper:15.48
6737.TWO     | 秀育         | 30.05      | 🟢 持股           |       +1.45% |     25 |    53.85% | [P:0.58] MACD:-0.05|D_Value:83.77|Vol_Ratio:0.00|MA_Slope:0.01
6738.TWO     | 鼎��        | 78.00      | 🟢 持股           |       +1.87% |      9 |    66.77% | [P:0.55] MACD:2.87|KD_Diff:0.06|Vol_Ratio:0.49|MA_Slope:0.91
6739.TWO     | 竹陞科技       | 1005.00    | 🟢 持股           |      +72.94% |     47 |    54.96% | [P:0.58] Vol_Ratio:1.48|BIAS_20:-3.21|BB_Upper:29.19|MA_Bull:0.00
6741.TWO     | 91APP*-KY  | 55.50      | ❄️ 空倉          |       -5.01% |     10 |    55.53% | [P:0.43] MACD:-1.04|D_Value:63.25|BIAS_20:-0.65|MA_Slope:-0.16
6742.TW      | 澤米         | 43.05      | 🚀 買進           |      +47.53% |     32 |    53.66% | [P:0.52] MACD:-3.17|D_Value:62.63|BIAS_20:-2.91|MA_Bull:0.00
6743.TW      | 安普新        | 28.10      | 💥 賣出           |      +24.55% |     39 |    49.97% | [P:0.48] MACD:-1.04|D_Value:25.77|Vol_Ratio:1.87|MA_Bull:0.00
6744.TWO     | 豐技生技       | 14.70      | 🟢 持股           |      +42.94% |     49 |    48.51% | [P:0.64] RSI:34.29|KD_Diff:15.11|MA_Slope:-0.37|MA_Bull:0.00
6748.TWO     | 亞果生醫       | 179.00     | 🟢 持股           |     +157.01% |     23 |    51.91% | [P:0.62] MACD:3.60|BIAS_20:-12.48|MA_Slope:-1.79|BB_Upper:55.44
6750.TWO     | 泰創工程       | 57.30      | 💥 賣出           |      +40.41% |     29 |    51.58% | [P:0.49] RSI:51.90|KD_Diff:12.24|BIAS_20:2.48|MA_Bull:0.00
6752.TWO     | 叡揚         | 101.50     | 💥 賣出           |       -2.63% |     33 |    50.32% | [P:0.43] KD_Diff:4.86|Vol_Ratio:2.96|BB_Upper:0.99|MA_Bull:0.00
6753.TW      | 龍德造船       | 141.00     | 💥 賣出           |      +26.69% |     21 |    49.44% | [P:0.44] RSI:46.60|MACD:-0.67|D_Value:47.36|MA_Bull:0.00
6754.TW      | 匯僑設計       | 42.50      | ❄️ 空倉          |       -1.97% |     14 |    55.10% | [P:0.40] KD_Diff:9.80|D_Value:46.03|MA_Slope:0.08|BB_Upper:1.64
6755.TWO     | 連鋐科技       | 13.40      | ❄️ 空倉          |      +39.39% |     36 |    51.72% | [P:0.43] RSI:44.44|MACD:-0.67|KD_Diff:14.50|MA_Bull:0.00
6756.TW      | 威鋒電子       | 99.90      | 🚀 買進           |       +8.45% |     48 |    53.02% | [P:0.56] MACD:0.62|BIAS_20:4.89|MA_Slope:0.15|MA_Bull:10.00
6757.TW      | 台灣虎航       | 56.10      | 🚀 買進           |       +0.16% |     26 |    48.37% | [P:0.54] D_Value:60.47|Vol_Ratio:0.76|MA_Slope:-0.11|MA_Bull:10.00
6758.TWO     | 冠亞         | 29.10      | 💥 賣出           |       +7.29% |     59 |    58.09% | [P:0.47] Vol_Ratio:0.11|MA_Slope:-0.03|BB_Upper:2.22|MA_Bull:0.00
6761.TWO     | 穩得         | 174.00     | ❄️ 空倉          |      +71.57% |     58 |    51.58% | [P:0.50] MACD:-4.90|D_Value:70.10|Vol_Ratio:2.17|MA_Bull:0.00
6762.TWO     | 達亞         | 170.00     | 🟢 持股           |      +47.90% |     39 |    55.03% | [P:0.54] KD_Diff:2.26|D_Value:42.56|BIAS_20:-0.09|MA_Bull:10.00
6763.TWO     | 綠界科技*      | 43.00      | 🟢 持股           |       -3.20% |     29 |    54.60% | [P:0.54] MACD:-0.52|BIAS_20:1.71|MA_Slope:0.04|BB_Upper:2.99
6767.TWO     | 台微醫        | 24.90      | ❄️ 空倉          |       +0.36% |     22 |    57.71% | [P:0.43] RSI:46.67|MACD:-0.25|Vol_Ratio:0.65|BB_Upper:3.35
6768.TW      | 志強-KY      | 67.50      | ❄️ 空倉          |       +7.49% |     22 |    53.23% | [P:0.47] KD_Diff:5.83|D_Value:27.36|BIAS_20:-2.10|BB_Upper:7.69
6770.TW      | 力積電        | 67.00      | ❄️ 空倉          |      +72.45% |     46 |    53.18% | [P:0.39] KD_Diff:13.35|D_Value:69.17|Vol_Ratio:0.45|MA_Bull:0.00
6775.TWO     | 穎台科技       | 31.85      | 🚀 買進           |     +161.72% |     50 |    51.17% | [P:0.61] KD_Diff:6.97|D_Value:72.69|Vol_Ratio:0.70|MA_Bull:10.00
6776.TW      | 展�眥篕�      | 53.70      | ❄️ 空倉          |      +32.41% |     40 |    52.45% | [P:0.48] D_Value:61.87|Vol_Ratio:0.70|MA_Slope:-0.06|MA_Bull:0.00
6781.TW      | AES-KY     | 1175.00    | ❄️ 空倉          |      +32.78% |     42 |    52.33% | [P:0.33] RSI:64.96|D_Value:76.65|MA_Slope:0.57|MA_Bull:10.00
6782.TW      | 視陽         | 212.00     | 🟢 持股           |       +7.37% |     27 |    52.02% | [P:0.56] MACD:3.79|D_Value:80.61|Vol_Ratio:0.34|BIAS_20:10.51
6784.TWO     | 天凱科技       | 20.00      | 🟢 持股           |     +105.48% |     21 |    59.53% | [P:0.61] RSI:33.05|KD_Diff:-3.27|D_Value:33.79|BIAS_20:-6.44
6785.TWO     | 昱展新藥       | 98.80      | 💥 賣出           |      -10.36% |     23 |    56.29% | [P:0.47] MACD:-4.98|KD_Diff:10.83|D_Value:37.34|MA_Slope:-0.70
6786.TWO     | 芯測         | 59.50      | 💥 賣出           |       +1.20% |     25 |    54.16% | [P:0.49] RSI:49.35|Vol_Ratio:0.48|BB_Upper:10.07|MA_Bull:0.00
6787.TWO     | 晶瑞光        | 31.20      | 🟢 持股           |     +123.64% |     43 |    48.04% | [P:0.68] D_Value:21.77|BIAS_20:-5.95|MA_Slope:-0.22|MA_Bull:0.00
6788.TWO     | 華景電        | 355.50     | 💥 賣出           |      +27.22% |     37 |    52.55% | [P:0.45] KD_Diff:11.49|Vol_Ratio:0.61|BIAS_20:3.07|MA_Slope:-0.25
6789.TW      | 采鈺         | 440.00     | ❄️ 空倉          |      +60.07% |     38 |    52.07% | [P:0.35] MACD:-18.05|MA_Slope:-0.46|BB_Upper:20.35|MA_Bull:0.00
6791.TWO     | 虎門科技       | 101.00     | ❄️ 空倉          |      +50.89% |     38 |    58.78% | [P:0.43] RSI:41.86|Vol_Ratio:1.34|BIAS_20:-1.43|MA_Slope:-0.22
6792.TW      | 詠業         | 58.10      | 💥 賣出           |      +30.17% |     37 |    51.39% | [P:0.43] MACD:-0.98|D_Value:80.76|BIAS_20:6.55|MA_Bull:10.00
6793.TWO     | 天力離岸       | 5.60       | 💥 賣出           |      +47.29% |     59 |    56.22% | [P:0.47] MACD:-0.02|BIAS_20:-3.26|MA_Slope:-0.60|MA_Bull:0.00
6794.TW      | 向榮生技       | 74.70      | ❄️ 空倉          |       -5.80% |     46 |    53.50% | [P:0.48] MACD:-1.31|Vol_Ratio:0.72|BB_Upper:6.33|MA_Bull:0.00
6796.TW      | 晉弘         | 60.00      | 💥 賣出           |       -4.36% |     17 |    55.49% | [P:0.41] MACD:-0.23|KD_Diff:8.27|Vol_Ratio:2.50|BIAS_20:4.12
6797.TWO     | 圓點奈米       | 12.55      | ❄️ 空倉          |       -5.41% |     34 |    59.65% | [P:0.37] RSI:41.75|D_Value:41.09|MA_Slope:-0.25|BB_Upper:9.28
6798.TWO     | 展逸         | 56.20      | ❄️ 空倉          |      +68.23% |     24 |    52.63% | [P:0.47] KD_Diff:16.53|D_Value:65.88|MA_Slope:0.08|BB_Upper:3.11
6799.TW      | 來頡         | 85.60      | 🟢 持股           |      +36.71% |     47 |    51.32% | [P:0.54] KD_Diff:5.35|Vol_Ratio:0.39|BB_Upper:10.13|MA_Bull:0.00
6804.TWO     | 明係         | 20.35      | ❄️ 空倉          |       +7.01% |      8 |    49.30% | [P:0.31] [⚠️降級預設] RSI:73.24|MACD:0.86|KD_Diff:8.38|D_Value:65.45
6805.TW      | 富世達        | 1790.00    | ❄️ 空倉          |      +17.59% |     36 |    53.77% | [P:0.47] D_Value:78.79|Vol_Ratio:1.10|BB_Upper:0.88|MA_Bull:10.00
6807.TW      | 峰源-KY      | 37.95      | 🟢 持股           |       +4.03% |     23 |    54.69% | [P:0.65] D_Value:90.47|BIAS_20:8.67|BB_Upper:-0.48|MA_Bull:10.00
6808.TWO     | 三鼎生技       | 36.00      | 💥 賣出           |      +18.80% |     29 |    50.52% | [P:0.50] KD_Diff:-9.87|D_Value:51.12|BB_Upper:15.96|MA_Bull:0.00
6810.TWO     | 新穎生醫       | 24.00      | 💥 賣出           |      +76.97% |     25 |    54.83% | [P:0.42] MACD:-0.68|D_Value:36.85|BIAS_20:6.87|BB_Upper:8.10
6811.TWO     | 宏�硌穈T      | 230.50     | ❄️ 空倉          |       +7.44% |     44 |    55.43% | [P:0.46] MACD:2.29|Vol_Ratio:0.40|BIAS_20:-0.14|BB_Upper:8.54
