prev_year,gm,rev_yoy,prev_eps_yoy,om,eps,date,status,advice,prev_eps,name,eps_yoy,symbol,expansion,price,pe,est_price,prev_rev_yoy
2025,6.18%,601.5,-691.67,-17.38%,-0.51,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.9,兆勁,-183.33,2444.TW,-784.83,12.3999996185,0.0,-75.45,-18.44
2025,11.59%,689.5,209.26,1.68%,0.02,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.7,精確,-96.0,3162.TWO,-785.5,81.8000030518,20.501253897694237,59.849999999999994,65.48
2025,8.43%,887.98,-27.51,-1.90%,-0.04,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.04,廣越,96.83,4438.TW,-791.15,61.5,12.732919254658384,72.45,17.91
2025,N/A,709.49,-178.42,N/A,0.1,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.09,南六,-83.05,6504.TW,-792.54,36.0,0.0,-86.7,-1.5
2025,N/A,794.87,5.17,N/A,1.59,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.55,精成科,1.92,6191.TW,-792.95,101.0,6.230721776681061,243.15,55.5
2025,-1.63%,529.36,-281.76,-10.82%,-0.46,2026-03,📉 獲利侵蝕,⚪ 數據不足,-6.62,正崴,-264.0,2392.TW,-793.36,37.0499992371,0.0,-205.8,-3.44
2025,N/A,787.01,1.77,N/A,0.53,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.31,伊雲谷,-7.02,6689.TW,-794.03,63.7999992371,13.23651436454357,72.3,-1.67
2025,N/A,903.68,-4.98,N/A,1.02,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.1,昶昕,108.16,8438.TW,-795.52,93.8000030518,18.873240050663984,74.55,12.79
2025,12.18%,787.21,-1.48,5.96%,0.77,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.0,中宇,-12.5,1535.TW,-799.71,49.9000015259,5.291622643255567,141.45,4.67
2025,N/A,817.81,163.4,N/A,-0.4,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.23,虹揚-KY,16.67,6573.TW,-801.14,27.9500007629,19.143836138972603,21.9,-13.43
2025,2.51%,467.75,-139.68,-26.32%,-2.8,2026-03,📉 獲利侵蝕,⚪ 數據不足,-7.65,東碩,-334.92,3272.TWO,-802.6700000000001,15.75,0.0,-260.85,5.44
2025,11.17%,783.84,-76.19,-4.33%,-0.56,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.92,加百裕,-19.57,3323.TWO,-803.4100000000001,34.9000015259,0.0,-80.85000000000001,-9.18
2025,N/A,783.73,10.36,N/A,3.44,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.01,五福,-19.81,2745.TWO,-803.54,106.0,3.9302929180571007,404.54999999999995,14.38
2025,-12.37%,859.78,-106.98,-29.19%,-0.37,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.86,正達,52.56,3149.TW,-807.22,89.5,0.0,-105.75000000000001,5.53
2025,7.66%,253.23,150.56,-21.47%,-0.65,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.81,東台,-557.14,4526.TW,-810.37,37.75,5.963665086887835,94.95,-6.62
2025,N/A,846.82,-156.8,N/A,-0.61,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.71,汎銓,36.17,6830.TW,-810.6500000000001,416.5,0.0,-47.85,10.78
2025,N/A,812.27,-252.38,N/A,-0.28,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.78,花王,-8.0,8906.TWO,-820.27,28.5499992371,0.0,-29.85,-13.36
2025,N/A,894.76,-85.71,N/A,0.4,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.15,聯上發,73.91,2537.TW,-820.85,11.1999998093,13.999999761624998,12.0,-43.28
2025,10.73%,686.37,327.5,-2.70%,-0.15,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.9,友達,-134.88,2409.TW,-821.25,31.4500007629,16.04591875658163,29.4,0.41
2025,N/A,817.65,-0.48,N/A,1.26,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.18,三聯,-4.55,5493.TWO,-822.1999999999999,88.8000030518,8.69735583269344,153.14999999999998,21.03
2025,19.64%,718.73,7.63,-12.85%,-0.48,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.15,信立,-105.3,4303.TWO,-824.03,45.5999984741,1.5531334630143052,440.4,164.26
2025,-14.72%,956.47,-114.55,-18.44%,0.33,2026-03,🔄 轉虧為盈,⚪ 數據不足,-4.72,唐榮,127.05,2035.TWO,-829.4200000000001,27.5499992371,0.0,-157.95000000000002,-21.22
2025,0.84%,603.87,-87.21,-27.07%,-0.23,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.12,佳和,-227.78,1449.TW,-831.65,13.8500003815,0.0,-5.55,-7.88
2025,N/A,790.97,203.33,N/A,0.17,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.82,邁達特,-43.33,6112.TW,-834.3000000000001,44.3499984741,12.251380793950275,54.300000000000004,18.84
2025,5.62%,570.51,-84.96,-16.08%,-0.16,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.24,州巧,-266.67,3543.TW,-837.1800000000001,33.4000015259,0.0,-59.7,1.1
2025,N/A,898.78,-16.92,N/A,-0.09,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.76,邦泰,59.09,8935.TWO,-839.6899999999999,22.6499996185,0.0,-26.55,-6.33
2025,12.46%,920.0,-39.29,2.54%,-0.02,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.39,榮成,80.0,1909.TW,-840.0,10.3000001907,0.0,-20.700000000000003,-6.47
2025,8.48%,765.22,-186.45,-4.13%,0.19,2026-03,🔄 轉虧為盈,⚪ 數據不足,-6.81,百達-KY,-81.0,2236.TW,-846.22,176.0,0.0,-128.54999999999998,423.12
2025,N/A,866.43,10.46,N/A,4.8,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,14.36,宏�硌穈T,19.7,6811.TWO,-846.7299999999999,226.0,5.928646379853096,571.8,11.2
2025,N/A,860.97,-56.67,N/A,-0.79,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-4.9,智晶,13.64,5245.TWO,-847.33,25.75,0.0,-166.64999999999998,-13.73
2025,-21.68%,-49.8,20.75,-98.59%,-1.04,2026-03,🌑 雙重衰退,⚪ 數據不足,-0.84,巨鎧精密-創,-900.0,2254.TW,-850.2,59.4000015259,0.0,-27.150000000000002,-24.51
2025,N/A,768.82,-720.83,N/A,-0.55,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.55,馬光-KY,-83.33,4139.TWO,-852.1500000000001,24.8999996185,0.0,-38.7,-3.34
2025,14.31%,871.55,30.86,6.54%,1.77,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.53,零壹,16.45,3029.TW,-855.0999999999999,103.0,6.272838002436053,246.3,34.73
2025,11.41%,868.43,30.21,4.34%,0.3,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.25,華經,11.11,2468.TW,-857.3199999999999,36.5999984741,12.978722863156026,42.300000000000004,19.94
2025,10.75%,861.7,40.61,7.04%,0.57,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.32,春源,1.79,2010.TW,-859.9100000000001,21.3500003815,3.6873921211571674,86.85,0.73
2025,N/A,802.76,-122.06,N/A,0.05,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.15,有益,-58.33,9962.TWO,-861.09,9.8800001144,0.0,-7.199999999999999,-21.01
2025,N/A,849.66,14.97,N/A,0.46,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.16,欣雄,-11.54,8908.TWO,-861.1999999999999,39.1500015259,7.442966069562738,78.89999999999999,27.37
2025,N/A,871.15,328.87,N/A,0.48,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,6.34,富威電力,6.98,6994.TW,-864.17,0.0,0.0,0.0,164.5
2025,N/A,879.38,65.55,N/A,5.08,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,15.5,帆宣,14.77,6196.TW,-864.61,549.0,14.098613251155625,584.0999999999999,-15.01
2025,35.79%,1172.94,-255.07,12.45%,0.99,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.07,晶彩科,306.25,3535.TW,-866.69,104.5,0.0,-52.5,-31.12
2025,N/A,959.14,-275.59,N/A,-0.2,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-5.17,天宇,90.34,8171.TWO,-868.8,20.5,0.0,-204.45,-66.93
2025,13.87%,877.13,-29.4,5.75%,3.66,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.43,大綜,3.39,3147.TWO,-873.74,232.0,10.526315789473685,330.59999999999997,64.32
2025,-0.79%,663.94,-128.03,-10.66%,-0.62,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.45,大東,-210.71,1441.TW,-874.6500000000001,9.3599996567,0.0,-18.6,-6.83
2025,N/A,623.3,-272.92,N/A,-0.54,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.68,鑫禾,-253.33,4999.TW,-876.63,20.0499992371,0.0,-70.94999999999999,-0.19
2025,N/A,969.39,57.14,N/A,-0.08,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.77,東典光電,88.57,6588.TWO,-880.8199999999999,78.9000015259,0.0,-84.9,27.54
2025,12.86%,635.46,-15.66,-5.35%,-0.64,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.96,建舜電,-250.0,3322.TWO,-885.46,13.5,0.0,-46.5,6.3
2025,N/A,1065.47,48.0,N/A,0.42,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.85,潤泰材,180.0,8463.TW,-885.47,21.3999996185,4.254473085188867,75.45,8.31
2025,11.53%,861.36,6.89,2.34%,0.74,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.63,欣新網,-28.43,2949.TWO,-889.79,83.8000030518,9.699074427291666,129.60000000000002,21.07
2025,N/A,984.81,1.86,N/A,0.94,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.19,光菱,91.84,8032.TWO,-892.9699999999999,41.7999992371,8.293650642281747,75.6,25.77
2025,N/A,633.91,48.0,N/A,-0.18,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.26,友勁,-260.0,6142.TW,-893.91,11.25,0.0,-12.75,52.32
2025,N/A,992.49,-37.72,N/A,-0.01,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-3.19,安國,98.48,8054.TWO,-894.01,99.0,0.0,-104.69999999999999,30.97
2025,N/A,1815.36,81.45,N/A,2.24,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.05,鑫龍騰,918.18,3188.TWO,-897.18,23.6000003815,2.4660397472831765,143.55,79.14
2025,8.38%,863.6,49.25,2.16%,0.09,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.0,亞航,-35.71,2630.TW,-899.3100000000001,53.9000015259,21.304348429209487,37.95,4.89
2025,10.61%,891.37,-5.88,-45.08%,-0.73,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.55,今皓,-14.75,3011.TW,-906.12,13.1000003815,0.0,-82.64999999999999,-34.5
2025,N/A,629.73,-603.33,N/A,-0.35,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.52,澤米,-277.78,6742.TW,-907.51,57.0,0.0,-68.55000000000001,-20.15
2025,17.06%,551.38,-138.3,1.24%,-0.18,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.55,旭軟,-357.14,3390.TWO,-908.52,26.7999992371,0.0,-33.9,-7.45
2025,N/A,1065.26,33.33,N/A,0.33,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.6,慧友,151.56,5484.TW,-913.7,49.2999992371,0.0,-30.749999999999996,9.99
2025,N/A,391.62,-283.87,N/A,-0.64,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.14,明基材,-526.67,8215.TW,-918.29,28.2999992371,0.0,-26.1,-4.0
2025,14.91%,929.95,1.06,7.25%,0.26,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.88,倚天酷��-創,8.33,2432.TW,-921.62,28.2000007629,7.833333545250001,53.99999999999999,25.63
2025,N/A,557.02,-95.34,N/A,-0.67,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.11,麗清,-368.0,3346.TW,-925.02,26.3500003815,0.0,-26.999999999999996,-8.52
2025,N/A,979.38,-128.95,N/A,-0.07,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.22,淳安,53.33,6283.TW,-926.05,23.2000007629,0.0,-14.7,14.75
2025,11.63%,902.2,-37.71,3.86%,1.03,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.36,美律,-26.62,2439.TW,-928.82,88.9000015259,7.670405653658325,173.85,6.01
2025,N/A,919.31,-12.28,N/A,0.36,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.5,松和,-14.29,5016.TWO,-933.5999999999999,24.2000007629,6.934097639799426,52.35,0.57
2025,N/A,942.93,9.24,N/A,0.42,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.03,安倉,5.0,5548.TWO,-937.93,23.7999992371,5.534883543511629,64.49999999999999,14.56
2025,N/A,888.91,-17.45,N/A,0.3,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.27,志超,-53.13,8213.TW,-942.04,34.0999984741,6.122082311328545,83.55000000000001,3.73
2025,N/A,853.85,-82.78,N/A,0.06,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.52,天剛,-88.24,5310.TWO,-942.09,23.7999992371,10.81818147140909,33.0,-40.09
2025,5.79%,887.43,3.11,2.48%,0.68,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.3,捷迅,-61.8,2643.TWO,-949.2299999999999,61.0,4.488594554819721,203.85,59.7
2025,N/A,901.62,52.17,N/A,-0.26,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.11,沈氏,-52.94,8921.TWO,-954.56,17.7999992371,0.0,-11.55,-0.02
2025,9.91%,866.28,981.25,-0.28%,0.11,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.41,精英,-89.22,2331.TW,-955.5,20.5499992371,5.282776153496144,58.35,14.95
2025,37.77%,1728.18,-34.78,36.66%,1.6,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.27,慧洋-KY,766.67,2637.TW,-961.5100000000001,83.0,8.565531475748195,145.35,-17.06
2025,7.45%,813.75,-129.63,-2.27%,-0.4,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.85,燁輝,-150.0,2023.TW,-963.75,13.8999996185,0.0,-67.64999999999999,-8.68
2025,1.54%,1042.99,6.88,-34.06%,-0.1,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.51,位速,74.36,3508.TWO,-968.63,18.6499996185,0.0,-55.05,27.53
2025,15.17%,279.91,9.52,-15.09%,-0.48,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.02,寶德,-700.0,3349.TWO,-979.9100000000001,23.8999996185,0.0,-41.400000000000006,5.58
2025,11.02%,1032.08,-8644.44,-2.22%,-1.68,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-7.87,英利-KY,51.72,2239.TW,-980.3599999999999,21.5499992371,0.0,-252.15000000000003,-11.17
2025,11.56%,1018.02,-31.87,2.51%,0.23,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.26,宏��,35.29,2353.TW,-982.73,32.5,11.13013698630137,43.8,4.14
2025,N/A,1114.03,-26.77,N/A,0.3,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.39,精星,130.77,8183.TWO,-983.26,33.25,9.185082872928177,54.300000000000004,-0.51
2025,N/A,75.25,-259.36,N/A,-0.9,2026-03,📉 獲利侵蝕,⚪ 數據不足,-6.69,築間,-909.09,7723.TWO,-984.34,22.7000007629,0.0,-171.60000000000002,-14.66
2025,15.72%,1136.23,-286.84,-0.44%,0.17,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.42,易飛網,151.52,2734.TWO,-984.71,15.3999996185,0.0,-44.7,2.6
2025,N/A,1061.93,58.56,N/A,-0.06,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.75,彩晶,76.0,6116.TW,-985.9300000000001,17.2000007629,0.0,-27.599999999999998,14.78
2025,N/A,503.59,-1354.17,N/A,-0.91,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.49,來思達,-495.0,8066.TWO,-998.5899999999999,15.0,0.0,-118.8,-12.26
2025,N/A,974.87,-57.28,N/A,1.0,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.73,豐藝,-24.24,6189.TW,-999.11,50.4000015259,7.899686759545455,95.7,-21.83
2025,22.76%,246.12,-92.04,-1.26%,-1.15,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.24,廣華-KY,-753.85,1338.TW,-999.97,16.8999996185,0.0,-112.80000000000001,2.83
2025,N/A,1008.82,-38.16,N/A,-0.41,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.14,浩宇生醫,6.82,6872.TWO,-1002.0,16.6499996185,0.0,-76.95,-61.92
2025,N/A,1394.7,-45.83,N/A,0.49,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.39,大展證,388.24,6020.TWO,-1006.46,22.3999996185,19.649122472368422,17.099999999999998,-32.9
2025,11.52%,881.55,-440.0,-13.20%,-0.45,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.82,耀勝,-125.0,3207.TWO,-1006.55,61.7999992371,0.0,-7.800000000000001,26.05
2025,9.15%,960.71,-31.22,0.67%,0.15,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.22,瑞軒,-53.13,2489.TW,-1013.84,38.4000015259,15.360000610360004,37.49999999999999,6.13
2025,29.43%,325.38,189.47,-10.81%,-0.32,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.51,雲嘉南,-700.0,3191.TWO,-1025.38,18.7999992371,93.99999618550002,2.999999999999999,-7.75
2025,N/A,1288.64,88.24,N/A,0.24,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.16,德宏,260.0,5475.TWO,-1028.64,192.5,0.0,-6.6000000000000005,58.82
2025,N/A,129.28,25.0,N/A,-0.32,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.2,晉弘,-900.0,6796.TW,-1029.28,59.2000007629,0.0,-24.150000000000002,22.72
2025,N/A,1219.6,-33.33,N/A,0.96,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.36,福懋科,182.35,8131.TW,-1037.25,76.0,29.00763358778626,39.300000000000004,11.07
2025,N/A,1237.92,-64.1,N/A,0.72,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.7,南茂,200.0,8150.TW,-1037.92,117.0,128.57142857142858,13.649999999999999,5.45
2025,9.65%,1053.77,-15.09,1.10%,0.11,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.45,福壽,10.0,1219.TW,-1043.77,12.1999998093,14.022988286551723,13.05,0.36
2025,N/A,1000.02,-248.85,N/A,0.16,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.59,霖宏,-46.67,5464.TWO,-1046.69,94.5,0.0,-131.54999999999998,-7.42
2025,10.03%,1046.4,57.01,3.96%,1.1,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.15,神達,-0.9,3706.TW,-1047.3000000000002,88.6999969482,7.229013606210269,184.04999999999998,72.06
2025,10.74%,1074.05,8.0,5.38%,0.44,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.62,福懋油,15.79,1225.TW,-1058.26,28.1000003815,7.060301603391959,59.7,-6.25
2025,N/A,1393.26,-300.0,N/A,0.43,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.3,凌巨,330.0,8105.TW,-1063.26,20.25,0.0,-15.0,-1.96
2025,N/A,1037.73,-17.53,N/A,2.43,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.29,富邦媒,-28.74,8454.TW,-1066.47,268.0,9.738372093023257,412.79999999999995,-3.46
2025,N/A,1087.95,66.15,N/A,0.24,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.08,倍微,20.0,6270.TWO,-1067.95,38.0999984741,14.999999399251967,38.1,4.86
2025,27.19%,526.87,-140.0,-0.09%,-0.54,2026-03,📉 獲利侵蝕,❌ 暫避觀望,-0.03,興泰,-542.86,1235.TW,-1069.73,36.0,49.31506849315069,10.949999999999998,55.97
2025,10.28%,1138.84,24.57,4.26%,7.86,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,18.2,技嘉,69.03,2376.TW,-1069.81,336.5,6.863145013257189,735.45,27.07
2025,8.90%,1259.84,71.43,-6.13%,0.15,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.6,百容,188.24,2483.TW,-1071.6,68.0,31.19266055045871,32.7,-2.48
2025,N/A,1100.69,-116.18,N/A,-0.28,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.94,利勤,17.65,4426.TW,-1083.04,8.2600002289,0.0,-111.9,-9.17
2025,N/A,1248.87,102.7,N/A,0.19,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.02,大拓-KY,157.58,8455.TWO,-1091.29,26.7000007629,140.52631980473686,2.8499999999999996,-6.4
2025,N/A,848.03,-21.74,N/A,-0.14,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.12,佳總,-250.0,5355.TWO,-1098.03,6.1500000954,0.0,-38.1,-3.95
2025,8.57%,1092.42,-31.13,1.90%,0.16,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.73,東隆興,-5.88,4401.TWO,-1098.3000000000002,14.8999996185,9.490445616878981,23.55,-0.68
2025,3.78%,907.13,-47.37,0.03%,-0.03,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.2,三商壽,-200.0,2867.TW,-1107.13,8.8599996567,42.19047455571428,3.1500000000000004,-28.43
2025,N/A,1271.05,25.0,N/A,0.27,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.05,亞通,162.5,6179.TWO,-1108.55,27.9500007629,22.182540288015876,18.9,-0.22
2025,N/A,1119.98,8.37,N/A,-0.76,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.41,金萬林-創,8.54,6645.TW,-1111.44,15.8000001907,0.0,-98.39999999999999,9.49
2025,29.35%,1011.49,-100.0,-34.05%,0.0,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.0,天方能源,-100.0,3073.TWO,-1111.49,22.0,26.19047619047619,12.6,58.33
2025,1.51%,1134.09,-147.12,-21.28%,-0.95,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-5.14,鴻碩,21.49,3092.TW,-1112.6,28.7999992371,0.0,-204.29999999999998,-15.24
2025,N/A,1251.42,22.08,N/A,2.94,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.8,亞泰金屬,135.2,6727.TWO,-1116.22,517.0,32.211838006230536,240.74999999999994,8.58
2025,N/A,1259.13,22.78,N/A,0.73,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.22,好德,140.0,3114.TWO,-1119.13,40.0,8.658008658008658,69.3,9.01
2025,N/A,860.45,-8.26,N/A,-2.31,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.11,博弘,-260.42,6997.TWO,-1120.8700000000001,72.4000015259,8.818514193166868,123.15,11.23
2025,N/A,1189.95,17.08,N/A,3.0,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.54,茂綸,64.84,6227.TWO,-1125.1100000000001,120.5,7.1940298507462686,251.25,41.88
2025,45.87%,4328.03,-43.36,37.60%,0.66,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.45,新興,3200.0,2605.TW,-1128.0299999999997,30.4500007629,10.797872610957448,42.3,-0.1
2025,6.52%,1180.96,-39.68,2.26%,-0.2,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.76,亞聚,50.0,1308.TW,-1130.96,14.6499996185,0.0,-60.300000000000004,-4.78
2025,12.43%,1252.91,-26.67,7.27%,0.22,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.3,新光鋼,120.75,2031.TW,-1132.16,38.3499984741,4.642856958123486,123.89999999999999,15.12
2025,N/A,1179.43,62.26,N/A,-0.4,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-3.45,光耀,46.58,3666.TWO,-1132.8500000000001,25.2000007629,0.0,-121.05000000000001,-25.98
2025,7.45%,1137.15,55.88,-4.90%,-0.05,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.15,南紡,0.0,1440.TW,-1137.15,13.3500003815,0.0,-4.2,-16.11
2025,-12.82%,1033.1,-245.95,-39.60%,-0.02,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.54,永捷,-105.88,4714.TWO,-1138.98,11.8500003815,0.0,-0.3000000000000011,85.08
2025,46.90%,1201.0,-70.0,-39.20%,-0.04,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.34,桂田文創,60.0,4806.TWO,-1141.0,10.1999998093,0.0,-11.700000000000001,20.96
2025,N/A,1190.45,-90.74,N/A,0.14,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.05,研通,40.0,6229.TWO,-1150.45,26.2000007629,0.0,-1.7999999999999996,19.77
2025,N/A,1163.07,4.7,N/A,1.2,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.01,建��,8.11,3046.TW,-1154.96,55.5999984741,5.320574016660287,156.75,8.17
2025,N/A,1325.24,28.3,N/A,0.08,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.68,榮星,166.67,1617.TW,-1158.57,23.5,0.0,-1.3499999999999996,-0.95
2025,N/A,1768.76,51.64,N/A,1.42,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.13,必應,610.0,6625.TW,-1158.76,78.9000015259,3.869543968901422,305.85,38.99
2025,N/A,1727.49,18.74,N/A,6.72,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,10.62,巨漢,564.0,6903.TWO,-1163.49,394.0,15.378610460577676,384.29999999999995,24.87
2025,N/A,1315.37,63.03,N/A,9.45,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,30.51,亞翔,149.34,6139.TW,-1166.03,875.0,13.680425265791119,959.4,19.04
2025,4.05%,2606.42,-1750.0,-1.33%,1.07,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.99,台化,1437.5,1326.TW,-1168.92,60.0,0.0,-31.499999999999993,-17.66
2025,N/A,724.03,-134.48,N/A,-0.07,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.1,華盈,-450.0,3520.TWO,-1174.03,16.8999996185,0.0,-6.0,10.06
2025,20.24%,977.75,-22.09,6.22%,-0.82,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.21,江申,-202.5,1525.TW,-1180.25,66.9000015259,10.324074309552469,97.2,-14.6
2025,10.48%,1868.89,-407.14,5.07%,0.55,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.43,晟鈦,685.71,3229.TW,-1183.18,38.75,0.0,-13.799999999999999,13.3
2025,N/A,410.26,-24.07,N/A,-0.44,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.67,安力-KY,-780.0,5223.TWO,-1190.26,25.1000003815,0.0,-14.4,18.08
2025,N/A,1167.83,-35.0,N/A,-1.45,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.26,訊芯-KY,-37.86,6451.TW,-1205.6899999999998,518.0,0.0,-52.05,45.18
2025,34.83%,32.83,1502.33,-28.70%,-0.54,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.03,大魯閣,-1180.0,1432.TW,-1212.83,15.1999998093,3.070707032181818,74.25,4.63
