股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
2204.TW,中華,54.50,100.00,-5.39,4,1.19,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 56.50，建議耐心等待突破。
5871.TW,中租-KY,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 108.50，與現價緩衝空間為 nan%。
1110.TW,東泥,15.85,50.00,-5.99,3,0.40,持股中,📈 趨勢續強。目前防禦位設於 14.84，與現價緩衝空間為 6.4%。
2429.TW,銘旺科,39.85,0.00,-16.69,3,2.69,持股中,📈 趨勢續強。目前防禦位設於 34.94，與現價緩衝空間為 12.3%。
1809.TW,中釉,27.20,50.00,3.96,7,1.49,持股中,📈 趨勢續強。目前防禦位設於 23.62，與現價緩衝空間為 13.2%。
6884.TWO,海柏特,nan,0.00,0.00,0,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.85，建議耐心等待突破。
7737.TWO,凱鈿,43.70,28.57,-3.27,13,1.88,持股中,📈 趨勢續強。目前防禦位設於 35.74，與現價緩衝空間為 18.2%。
2342.TW,茂矽,30.50,0.00,-24.27,5,1.14,建議買入,🚀 今日收盤 30.50 突破關鍵高點 30.45，啟動波段漲勢。
6922.TWO,宸曜,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 156.71，與現價緩衝空間為 nan%。
8255.TWO,朋程,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 115.89，與現價緩衝空間為 nan%。
6612.TWO,奈米醫材,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 67.10，與現價緩衝空間為 nan%。
6560.TWO,欣普羅,nan,0.00,-14.04,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.65，建議耐心等待突破。
8299.TWO,群聯,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 1496.43，與現價緩衝空間為 nan%。
1609.TW,大亞,34.55,0.00,-5.67,3,0.92,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 11.7%。
6144.TWO,得利影,nan,0.00,-8.66,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.30，建議耐心等待突破。
1440.TW,南紡,13.20,33.33,-11.79,17,0.33,持股中,📈 趨勢續強。目前防禦位設於 12.44，與現價緩衝空間為 5.7%。
009801.TW,中信美國創新科技,11.25,50.00,-8.68,11,0.20,持股中,📈 趨勢續強。目前防禦位設於 10.05，與現價緩衝空間為 10.7%。
5269.TW,祥碩,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 1055.71，與現價緩衝空間為 nan%。
2069.TW,運錩,18.50,0.00,-5.27,2,0.38,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.60，建議耐心等待突破。
3555.TWO,博士旺,260.00,25.00,123.94,7,16.57,持股中,📈 趨勢續強。目前防禦位設於 160.00，與現價緩衝空間為 38.5%。
3551.TWO,世禾,198.00,75.00,-13.26,7,8.43,持股中,📈 趨勢續強。目前防禦位設於 172.18，與現價緩衝空間為 13.0%。
5285.TW,界霖,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 44.80，與現價緩衝空間為 nan%。
6243.TW,迅杰,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 28.20，與現價緩衝空間為 nan%。
3229.TW,晟鈦,30.70,50.00,45.96,3,1.62,持股中,📈 趨勢續強。目前防禦位設於 19.00，與現價緩衝空間為 38.1%。
3570.TWO,大塚,163.50,50.00,-6.72,28,2.96,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 166.50，建議耐心等待突破。
9941.TW,裕融,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 74.61，與現價緩衝空間為 nan%。
2949.TWO,欣新網,57.50,0.00,-11.94,4,1.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 59.20，建議耐心等待突破。
1301.TW,台塑,53.40,25.00,13.97,7,2.49,持股中,📈 趨勢續強。目前防禦位設於 43.82，與現價緩衝空間為 17.9%。
3207.TWO,耀勝,65.40,66.67,-3.74,12,2.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 69.50，建議耐心等待突破。
6470.TWO,宇智,nan,22.22,2.54,18,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 48.60，建議耐心等待突破。
6202.TW,盛群,nan,70.00,nan,19,nan,持股中,📈 趨勢續強。目前防禦位設於 44.13，與現價緩衝空間為 nan%。
912000.TW,晨訊科-DR,nan,33.33,-3.60,6,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.47，建議耐心等待突破。
4766.TW,南寶,347.50,66.67,-7.46,11,12.64,持股中,📈 趨勢續強。目前防禦位設於 320.50，與現價緩衝空間為 7.8%。
1101.TW,台泥,25.10,50.00,-2.44,3,0.71,持股中,📈 趨勢續強。目前防禦位設於 24.85，與現價緩衝空間為 1.0%。
3067.TWO,全域,18.60,0.00,-11.87,5,0.95,持股中,📈 趨勢續強。目前防禦位設於 17.27，與現價緩衝空間為 7.2%。
3504.TW,揚明光,67.40,50.00,-7.79,23,2.68,持股中,📈 趨勢續強。目前防禦位設於 49.61，與現價緩衝空間為 26.4%。
2903.TW,遠百,23.05,0.00,-3.78,2,0.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.30，建議耐心等待突破。
5521.TW,工信,nan,100.00,-17.13,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.00，建議耐心等待突破。
4939.TWO,亞電,41.15,66.67,4.66,5,1.82,持股中,📈 趨勢續強。目前防禦位設於 26.57，與現價緩衝空間為 35.4%。
6669.TW,緯穎,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 3177.14，與現價緩衝空間為 nan%。
8401.TWO,白紗科,nan,0.00,0.00,0,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.00，建議耐心等待突破。
2421.TW,建準,146.50,50.00,-28.34,7,5.57,持股中,📈 趨勢續強。目前防禦位設於 121.61，與現價緩衝空間為 17.0%。
3567.TWO,逸昌,26.00,0.00,-9.42,3,0.56,持股中,📈 趨勢續強。目前防禦位設於 25.11，與現價緩衝空間為 3.4%。
1525.TW,江申,60.80,50.00,-7.29,3,1.59,持股中,📈 趨勢續強。目前防禦位設於 60.00，與現價緩衝空間為 1.3%。
6239.TW,力成,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 186.82，與現價緩衝空間為 nan%。
4577.TWO,達航科技,145.50,50.00,109.06,3,12.28,持股中,📈 趨勢續強。目前防禦位設於 111.50，與現價緩衝空間為 23.4%。
00995A.TW,主動中信台灣卓越,14.43,0.00,0.00,0,0.46,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
9907.TW,統一實,nan,57.14,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 17.90，與現價緩衝空間為 nan%。
6830.TW,汎銓,nan,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00891.TW,中信關鍵半導體,28.21,0.00,0.00,0,0.66,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3010.TW,華立,132.50,80.00,6.70,9,5.00,持股中,📈 趨勢續強。目前防禦位設於 123.00，與現價緩衝空間為 7.2%。
2886.TW,兆豐金,39.50,100.00,-4.20,3,0.62,持股中,📈 趨勢續強。目前防禦位設於 39.25，與現價緩衝空間為 0.6%。
2376.TW,技嘉,281.50,40.00,-6.21,9,10.86,持股中,📈 趨勢續強。目前防禦位設於 232.00，與現價緩衝空間為 17.6%。
5706.TW,鳳凰,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 50.80，與現價緩衝空間為 nan%。
2640.TWO,大車隊,187.00,50.00,31.61,3,10.29,持股中,📈 趨勢續強。目前防禦位設於 166.50，與現價緩衝空間為 11.0%。
1419.TW,新紡,64.00,50.00,-10.84,3,1.59,持股中,📈 趨勢續強。目前防禦位設於 58.59，與現價緩衝空間為 8.4%。
6412.TW,群電,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 75.33，與現價緩衝空間為 nan%。
4720.TW,德淵,22.10,50.00,13.68,7,1.22,持股中,📈 趨勢續強。目前防禦位設於 18.00，與現價緩衝空間為 18.6%。
6616.TWO,特昇-KY,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 9.61，與現價緩衝空間為 nan%。
3019.TW,亞光,129.00,0.00,-11.39,3,4.36,持股中,📈 趨勢續強。目前防禦位設於 119.82，與現價緩衝空間為 7.1%。
3217.TWO,優群,163.00,33.33,-1.76,5,3.75,持股中,📈 趨勢續強。目前防禦位設於 154.50，與現價緩衝空間為 5.2%。
3545.TW,敦泰,51.90,0.00,3.03,3,2.17,持股中,📈 趨勢續強。目前防禦位設於 47.50，與現價緩衝空間為 8.5%。
3492.TWO,長盛,23.60,0.00,-23.48,4,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6134.TWO,萬旭,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 27.09，與現價緩衝空間為 nan%。
4534.TWO,慶騰,26.30,60.00,26.43,19,1.59,持股中,📈 趨勢續強。目前防禦位設於 26.10，與現價緩衝空間為 0.8%。
6655.TW,科定,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 126.04，與現價緩衝空間為 nan%。
6283.TW,淳安,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 19.25，與現價緩衝空間為 nan%。
2458.TW,義隆,138.00,50.00,8.97,15,4.68,持股中,📈 趨勢續強。目前防禦位設於 132.03，與現價緩衝空間為 4.3%。
1597.TW,直得,117.50,50.00,34.29,3,6.89,持股中,📈 趨勢續強。目前防禦位設於 84.10，與現價緩衝空間為 28.4%。
4113.TWO,聯上,16.00,100.00,-6.07,2,0.51,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.10，建議耐心等待突破。
4131.TWO,浩泰,35.50,0.00,-2.65,1,1.37,持股中,📈 趨勢續強。目前防禦位設於 32.47，與現價緩衝空間為 8.5%。
2432.TW,倚天酷��-創,28.35,42.86,-5.61,13,0.61,建議買入,🚀 今日收盤 28.35 突破關鍵高點 28.30，啟動波段漲勢。
6462.TWO,神盾,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 105.50，與現價緩衝空間為 nan%。
3687.TWO,歐買尬,69.10,33.33,-17.99,5,1.56,持股中,📈 趨勢續強。目前防禦位設於 68.50，與現價緩衝空間為 0.9%。
6899.TWO,創為精密,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 54.00，與現價緩衝空間為 nan%。
3147.TWO,大綜,163.00,50.00,-4.92,7,4.36,持股中,📈 趨勢續強。目前防禦位設於 154.32，與現價緩衝空間為 5.3%。
4523.TWO,永彰,30.10,57.89,-27.39,38,0.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.65，建議耐心等待突破。
00665L.TW,富邦�琤肭磪囓�2,10.14,50.00,-9.20,3,0.33,持股中,📈 趨勢續強。目前防禦位設於 8.88，與現價緩衝空間為 12.4%。
2328.TW,廣宇,45.60,0.00,-9.73,2,1.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.80，建議耐心等待突破。
9926.TW,新海,nan,66.67,-1.18,6,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 50.10，建議耐心等待突破。
6691.TW,洋基工程,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 584.00，與現價緩衝空間為 nan%。
1439.TW,雋揚,27.55,50.00,-7.00,3,0.75,持股中,📈 趨勢續強。目前防禦位設於 26.50，與現價緩衝空間為 3.8%。
4915.TW,致伸,75.10,0.00,1.70,1,1.38,持股中,📈 趨勢續強。目前防禦位設於 69.02，與現價緩衝空間為 8.1%。
0052.TW,富邦科技,50.05,0.00,-1.85,3,1.12,持股中,📈 趨勢續強。目前防禦位設於 45.17，與現價緩衝空間為 9.8%。
00670L.TW,富邦NASDAQ正2,167.65,0.00,-6.36,5,5.18,持股中,📈 趨勢續強。目前防禦位設於 135.79，與現價緩衝空間為 19.0%。
6901.TW,鑽石投資,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 13.64，與現價緩衝空間為 nan%。
2241.TW,艾姆勒,28.45,100.00,-20.57,4,1.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.45，建議耐心等待突破。
1447.TW,力鵬,5.28,80.00,-2.17,9,0.12,持股中,📈 趨勢續強。目前防禦位設於 4.96，與現價緩衝空間為 6.1%。
1213.TW,大飲,9.33,0.00,-9.09,4,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.49，建議耐心等待突破。
4702.TWO,中美實,10.00,100.00,-2.06,2,0.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.05，建議耐心等待突破。
5234.TW,達興材料,nan,66.67,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 337.38，與現價緩衝空間為 nan%。
00653L.TW,富邦印度正2,47.74,0.00,-17.97,5,1.47,持股中,📈 趨勢續強。目前防禦位設於 44.03，與現價緩衝空間為 7.8%。
3515.TW,華擎,223.50,50.00,-4.36,3,7.04,持股中,📈 趨勢續強。目前防禦位設於 204.79，與現價緩衝空間為 8.4%。
2740.TWO,天蔥,38.50,50.00,18.44,16,1.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.80，建議耐心等待突破。
6967.TWO,汎瑋材料,nan,40.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 65.01，與現價緩衝空間為 nan%。
1805.TW,寶徠,11.00,100.00,2.67,1,0.32,持股中,📈 趨勢續強。目前防禦位設於 10.05，與現價緩衝空間為 8.6%。
2634.TW,漢翔,50.40,66.67,-11.29,5,1.39,持股中,📈 趨勢續強。目前防禦位設於 45.63，與現價緩衝空間為 9.5%。
2237.TWO,華德動能,30.60,0.00,-12.44,6,1.17,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.10，建議耐心等待突破。
5487.TWO,通泰,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 26.69，與現價緩衝空間為 nan%。
00936.TW,台新永續高息中小,18.38,100.00,-7.30,5,0.28,持股中,📈 趨勢續強。目前防禦位設於 17.72，與現價緩衝空間為 3.6%。
4549.TWO,桓達,99.50,50.00,-5.44,3,3.86,持股中,📈 趨勢續強。目前防禦位設於 99.20，與現價緩衝空間為 0.3%。
6834.TW,天二科技,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 nan%。
2363.TW,矽統,54.40,40.00,-21.19,9,2.10,持股中,📈 趨勢續強。目前防禦位設於 44.99，與現價緩衝空間為 17.3%。
00996A.TW,主動兆豐台灣豐收,11.73,0.00,0.00,0,0.34,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6692.TWO,進能服,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 31.95，與現價緩衝空間為 nan%。
8096.TWO,擎亞,nan,66.67,32.35,6,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.40，建議耐心等待突破。
6117.TW,迎廣,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 nan%。
6510.TWO,精測,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 2832.86，與現價緩衝空間為 nan%。
3645.TW,達邁,104.50,66.67,67.56,29,6.71,持股中,📈 趨勢續強。目前防禦位設於 77.40，與現價緩衝空間為 25.9%。
2414.TW,精技,45.30,75.00,-2.72,7,0.70,持股中,📈 趨勢續強。目前防禦位設於 42.95，與現價緩衝空間為 5.2%。
7749.TW,意騰-KY,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 339.39，與現價緩衝空間為 nan%。
2355.TW,敬鵬,52.10,83.33,42.26,12,3.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 32.35，建議耐心等待突破。
1465.TW,偉全,12.70,0.00,3.05,1,0.27,持股中,📈 趨勢續強。目前防禦位設於 11.81，與現價緩衝空間為 7.0%。
1598.TW,岱宇,20.65,25.00,-22.41,7,0.68,持股中,📈 趨勢續強。目前防禦位設於 18.76，與現價緩衝空間為 9.1%。
00893.TW,國泰智能電動車,37.74,66.67,-0.48,5,0.73,持股中,📈 趨勢續強。目前防禦位設於 32.23，與現價緩衝空間為 14.6%。
6907.TWO,雅特力-KY,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 105.34，與現價緩衝空間為 nan%。
2480.TW,敦陽科,140.50,60.00,-8.22,9,2.29,持股中,📈 趨勢續強。目前防禦位設於 136.11，與現價緩衝空間為 3.1%。
5450.TWO,南良,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 13.75，與現價緩衝空間為 nan%。
2233.TW,宇隆,231.50,0.00,0.00,0,10.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 235.50，建議耐心等待突破。
4304.TWO,勝昱,28.40,50.00,-8.05,3,1.66,持股中,📈 趨勢續強。目前防禦位設於 27.70，與現價緩衝空間為 2.5%。
2527.TW,宏璟,36.70,100.00,11.33,5,1.48,持股中,📈 趨勢續強。目前防禦位設於 28.75，與現價緩衝空間為 21.7%。
4108.TW,懷特,12.65,0.00,-6.39,3,0.34,持股中,📈 趨勢續強。目前防禦位設於 12.10，與現價緩衝空間為 4.3%。
9950.TWO,萬國通,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 10.60，與現價緩衝空間為 nan%。
2330.TW,台積電,2030.00,50.00,-3.64,3,50.00,持股中,📈 趨勢續強。目前防禦位設於 1786.71，與現價緩衝空間為 12.0%。
2385.TW,群光,125.50,50.00,-6.01,7,2.61,持股中,📈 趨勢續強。目前防禦位設於 115.11，與現價緩衝空間為 8.3%。
1529.TW,樂事綠能,24.15,25.00,-10.87,8,0.96,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.95，建議耐心等待突破。
00746B.TWO,富邦A級公司債,35.98,44.44,-5.60,18,0.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.02，建議耐心等待突破。
1413.TW,宏洲,9.85,0.00,-4.52,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 9.70，與現價緩衝空間為 1.5%。
3004.TW,豐達科,113.00,0.00,-5.64,3,5.51,持股中,📈 趨勢續強。目前防禦位設於 93.29，與現價緩衝空間為 17.4%。
3296.TW,勝德,21.30,100.00,-4.42,2,0.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.10，建議耐心等待突破。
3230.TWO,錦明,43.35,43.75,-11.66,31,2.19,建議買入,🚀 今日收盤 43.35 突破關鍵高點 36.50，啟動波段漲勢。
6170.TWO,統振,nan,57.14,-5.03,14,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.70，建議耐心等待突破。
6727.TWO,亞泰金屬,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 376.00，與現價緩衝空間為 nan%。
3363.TWO,上詮,899.00,0.00,72.53,3,58.21,持股中,📈 趨勢續強。目前防禦位設於 596.00，與現價緩衝空間為 33.7%。
6121.TWO,新普,nan,40.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 345.50，與現價緩衝空間為 nan%。
6442.TW,光聖,nan,66.67,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 2005.00，與現價緩衝空間為 nan%。
8162.TW,微矽電子-創,nan,75.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 38.70，與現價緩衝空間為 nan%。
8081.TW,致新,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 227.21，與現價緩衝空間為 nan%。
7747.TWO,昕奇雲端,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 112.75，與現價緩衝空間為 nan%。
1727.TW,中華化,56.30,57.14,-2.54,13,3.23,持股中,📈 趨勢續強。目前防禦位設於 51.90，與現價緩衝空間為 7.8%。
00886.TWO,永豐美國科技,37.40,33.33,-0.56,5,0.73,持股中,📈 趨勢續強。目前防禦位設於 33.67，與現價緩衝空間為 10.0%。
4943.TW,康控-KY,10.95,0.00,-6.85,3,0.59,建議買入,🚀 今日收盤 10.95 突破關鍵高點 10.80，啟動波段漲勢。
1587.TW,吉茂,34.40,0.00,-17.32,3,1.13,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 3.8%。
2017.TW,官田鋼,9.33,33.33,-9.80,17,0.22,建議買入,🚀 今日收盤 9.33 突破關鍵高點 9.15，啟動波段漲勢。
2645.TW,長榮航太,160.50,50.00,-6.50,3,4.75,持股中,📈 趨勢續強。目前防禦位設於 143.04，與現價緩衝空間為 10.9%。
6534.TW,正瀚-創,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 97.10，與現價緩衝空間為 nan%。
6229.TWO,研通,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 21.93，與現價緩衝空間為 nan%。
009816.TW,凱基台灣TOP50,11.95,0.00,-1.19,3,0.25,持股中,📈 趨勢續強。目前防禦位設於 10.77，與現價緩衝空間為 9.9%。
2912.TW,統一超,237.50,33.33,3.12,11,4.07,持股中,📈 趨勢續強。目前防禦位設於 223.00，與現價緩衝空間為 6.1%。
6197.TW,佳必琪,nan,40.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 174.00，與現價緩衝空間為 nan%。
6679.TWO,鈺太,nan,71.43,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 251.00，與現價緩衝空間為 nan%。
6944.TW,兆聯實業,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 771.00，與現價緩衝空間為 nan%。
9110.TW,越南控-DR,nan,0.00,-10.11,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 3.10，建議耐心等待突破。
4950.TWO,金耘國際,16.80,33.33,-15.62,5,1.33,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 2.7%。
9914.TW,美利達,nan,33.33,-11.48,12,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 62.60，建議耐心等待突破。
6523.TWO,達爾膚,nan,0.00,-5.41,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 116.99，建議耐心等待突破。
2605.TW,新興,35.65,0.00,0.00,0,2.01,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2712.TW,遠雄來,17.40,0.00,16.86,1,0.60,持股中,📈 趨勢續強。目前防禦位設於 14.24，與現價緩衝空間為 18.1%。
3652.TW,精聯,28.00,0.00,-0.60,1,0.36,持股中,📈 趨勢續強。目前防禦位設於 26.46，與現價緩衝空間為 5.5%。
3162.TWO,精確,64.50,100.00,-4.02,1,3.51,持股中,📈 趨勢續強。目前防禦位設於 61.00，與現價緩衝空間為 5.4%。
6874.TWO,倍力,nan,0.00,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 83.52，與現價緩衝空間為 nan%。
4935.TW,茂林-KY,38.35,0.00,-3.32,3,1.19,持股中,📈 趨勢續強。目前防禦位設於 35.24，與現價緩衝空間為 8.1%。
7703.TWO,銳澤,nan,75.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 220.00，與現價緩衝空間為 nan%。
3491.TWO,昇達科,1670.00,66.67,-7.99,5,126.07,持股中,📈 趨勢續強。目前防禦位設於 1670.00，與現價緩衝空間為 0.0%。
00857B.TWO,永豐20年美公債,23.27,35.71,-9.71,28,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.32，建議耐心等待突破。
1436.TW,華友聯,52.80,100.00,-4.23,1,0.96,持股中,📈 趨勢續強。目前防禦位設於 51.56，與現價緩衝空間為 2.4%。
5864.TWO,致和證,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 22.69，與現價緩衝空間為 nan%。
1215.TW,卜蜂,142.50,50.00,-5.19,3,3.46,持股中,📈 趨勢續強。目前防禦位設於 136.14，與現價緩衝空間為 4.5%。
5016.TWO,松和,30.60,50.00,13.15,3,2.25,持股中,📈 趨勢續強。目前防禦位設於 30.05，與現價緩衝空間為 1.8%。
6785.TWO,昱展新藥,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 159.00，與現價緩衝空間為 nan%。
1708.TW,東鹼,39.35,60.00,1.25,9,2.01,建議買入,🚀 今日收盤 39.35 突破關鍵高點 32.85，啟動波段漲勢。
6603.TWO,富強鑫,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 20.17，與現價緩衝空間為 nan%。
3483.TWO,力致,88.00,50.00,-5.15,3,3.27,持股中,📈 趨勢續強。目前防禦位設於 75.16，與現價緩衝空間為 14.6%。
2915.TW,潤泰全,45.20,0.00,-13.02,6,0.88,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.80，建議耐心等待突破。
6417.TWO,韋僑,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 103.64，與現價緩衝空間為 nan%。
7730.TW,暉盛-創,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 172.50，與現價緩衝空間為 nan%。
6208.TWO,日揚,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 47.70，與現價緩衝空間為 nan%。
6274.TWO,台燿,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 558.53，與現價緩衝空間為 nan%。
8210.TW,勤誠,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 841.36，與現價緩衝空間為 nan%。
2613.TW,中櫃,23.00,50.00,-3.41,4,0.56,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.80，建議耐心等待突破。
2547.TW,日勝生,10.85,40.00,-5.25,9,0.19,持股中,📈 趨勢續強。目前防禦位設於 10.41，與現價緩衝空間為 4.1%。
8183.TWO,精星,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 31.21，與現價緩衝空間為 nan%。
00656R.TW,國泰中國A50反1,5.94,50.00,-22.43,27,0.09,建議買入,🚀 今日收盤 5.94 突破關鍵高點 5.93，啟動波段漲勢。
8277.TWO,商丞,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 7.32，與現價緩衝空間為 nan%。
2399.TW,映泰,35.25,100.00,53.01,1,2.51,持股中,📈 趨勢續強。目前防禦位設於 34.80，與現價緩衝空間為 1.3%。
5392.TWO,能率,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 34.64，與現價緩衝空間為 nan%。
1468.TW,昶和,12.10,0.00,1.93,1,0.55,持股中,📈 趨勢續強。目前防禦位設於 10.94，與現價緩衝空間為 9.6%。
4105.TWO,東洋,74.60,66.67,-1.77,11,0.94,持股中,📈 趨勢續強。目前防禦位設於 72.25，與現價緩衝空間為 3.1%。
