rev_yoy,date,name,pe,prev_year,price,prev_eps_yoy,expansion,prev_eps,eps_yoy,prev_rev_yoy,status,est_price,advice,symbol,om,eps,gm
623.3,2026-03,鑫禾,0.0,2025,18.8500003815,-272.92,-876.63,-1.68,-253.33,-0.19,📉 獲利侵蝕,-70.94999999999999,⚪ 數據不足,4999.TW,N/A,-0.54,N/A
969.39,2026-03,東典光電,0.0,2025,101.0,57.14,-880.8199999999999,-1.77,88.57,27.54,⚠️ 獲利稀釋,-84.9,⚪ 數據不足,6588.TWO,N/A,-0.08,N/A
635.46,2026-03,建舜電,0.0,2025,11.3000001907,-15.66,-885.46,-0.96,-250.0,6.3,📉 獲利侵蝕,-46.5,⚪ 數據不足,3322.TWO,-5.35%,-0.64,12.86%
1065.47,2026-03,潤泰材,4.2445328790258445,2025,21.3500003815,48.0,-885.47,1.85,180.0,8.31,⚠️ 獲利稀釋,75.45,⚪ 中性觀察,8463.TW,N/A,0.42,N/A
861.36,2026-03,欣新網,7.060185185185185,2025,61.0,6.89,-889.79,3.63,-28.43,21.07,📉 獲利侵蝕,129.60000000000002,⚪ 中性觀察,2949.TWO,2.34%,0.74,11.53%
984.81,2026-03,光菱,7.152777626408731,2025,36.0499992371,1.86,-892.9699999999999,2.19,91.84,25.77,⚠️ 獲利稀釋,75.6,⚪ 中性觀察,8032.TWO,N/A,0.94,N/A
633.91,2026-03,友勁,0.0,2025,9.0,48.0,-893.91,-0.26,-260.0,52.32,📉 獲利侵蝕,-12.75,⚪ 數據不足,6142.TW,N/A,-0.18,N/A
992.49,2026-03,安國,0.0,2025,80.0,-37.72,-894.01,-3.19,98.48,30.97,⚠️ 獲利稀釋,-104.69999999999999,⚪ 數據不足,8054.TWO,N/A,-0.01,N/A
1815.36,2026-03,鑫龍騰,2.513061571274817,2025,24.0499992371,81.45,-897.18,4.05,918.18,79.14,⚠️ 獲利稀釋,143.55,⚪ 中性觀察,3188.TWO,N/A,2.24,N/A
863.6,2026-03,亞航,20.671936457351777,2025,52.2999992371,49.25,-899.3100000000001,1.0,-35.71,4.89,📉 獲利侵蝕,37.95,❌ 暫避觀望,2630.TW,2.16%,0.09,8.38%
891.37,2026-03,今皓,0.0,2025,10.75,-5.88,-906.12,-2.55,-14.75,-34.5,📉 獲利侵蝕,-82.64999999999999,⚪ 數據不足,3011.TW,-45.08%,-0.73,10.61%
629.73,2026-03,澤米,0.0,2025,43.7000007629,-603.33,-907.51,-1.52,-277.78,-20.15,📉 獲利侵蝕,-68.55000000000001,⚪ 數據不足,6742.TW,N/A,-0.35,N/A
551.38,2026-03,旭軟,0.0,2025,21.4500007629,-138.3,-908.52,-0.55,-357.14,-7.45,📉 獲利侵蝕,-33.9,⚪ 數據不足,3390.TWO,1.24%,-0.18,17.06%
1065.26,2026-03,慧友,0.0,2025,40.7000007629,33.33,-913.7,-0.6,151.56,9.99,🔄 轉虧為盈,-30.749999999999996,⚪ 數據不足,5484.TW,N/A,0.33,N/A
391.62,2026-03,明基材,0.0,2025,24.2000007629,-283.87,-918.29,-1.14,-526.67,-4.0,📉 獲利侵蝕,-26.1,⚪ 數據不足,8215.TW,N/A,-0.64,N/A
929.95,2026-03,倚天酷��-創,7.597222328194445,2025,27.3500003815,1.06,-921.62,1.88,8.33,25.63,⚠️ 獲利稀釋,53.99999999999999,⚪ 中性觀察,2432.TW,7.25%,0.26,14.91%
557.02,2026-03,麗清,0.0,2025,20.1000003815,-95.34,-925.02,0.11,-368.0,-8.52,📉 獲利侵蝕,-26.999999999999996,⚪ 數據不足,3346.TW,N/A,-0.67,N/A
979.38,2026-03,淳安,0.0,2025,20.0,-128.95,-926.05,-0.22,53.33,14.75,⚠️ 獲利稀釋,-14.7,⚪ 數據不足,6283.TW,N/A,-0.07,N/A
902.2,2026-03,美律,7.075064710957722,2025,82.0,-37.71,-928.82,5.36,-26.62,6.01,📉 獲利侵蝕,173.85,⚪ 中性觀察,2439.TW,3.86%,1.03,11.63%
919.31,2026-03,松和,7.077364115444126,2025,24.7000007629,-12.28,-933.5999999999999,1.5,-14.29,0.57,📉 獲利侵蝕,52.35,⚪ 中性觀察,5016.TWO,N/A,0.36,N/A
942.93,2026-03,安倉,4.825581395348839,2025,20.75,9.24,-937.93,2.03,5.0,14.56,⚠️ 獲利稀釋,64.49999999999999,⚪ 中性觀察,5548.TWO,N/A,0.42,N/A
888.91,2026-03,志超,5.879712746858169,2025,32.75,-17.45,-942.04,2.27,-53.13,3.73,📉 獲利侵蝕,83.55000000000001,⚪ 中性觀察,8213.TW,N/A,0.3,N/A
853.85,2026-03,天剛,11.772727099318182,2025,25.8999996185,-82.78,-942.09,0.52,-88.24,-40.09,📉 獲利侵蝕,33.0,⚪ 中性觀察,5310.TWO,N/A,0.06,N/A
887.43,2026-03,捷迅,4.554819832663724,2025,61.9000015259,3.11,-949.2299999999999,6.3,-61.8,59.7,📉 獲利侵蝕,203.85,⚪ 中性觀察,2643.TWO,2.48%,0.68,5.79%
901.62,2026-03,沈氏,0.0,2025,17.4500007629,52.17,-954.56,-0.11,-52.94,-0.02,📉 獲利侵蝕,-11.55,⚪ 數據不足,8921.TWO,N/A,-0.26,N/A
866.28,2026-03,精英,5.1285349004884315,2025,19.9500007629,981.25,-955.5,1.41,-89.22,14.95,📉 獲利侵蝕,58.35,⚪ 中性觀察,2331.TW,-0.28%,0.11,9.91%
1728.18,2026-03,慧洋-KY,9.772961501362229,2025,94.6999969482,-34.78,-961.5100000000001,5.27,766.67,-17.06,⚠️ 獲利稀釋,145.35,⚪ 中性觀察,2637.TW,36.66%,1.6,37.77%
813.75,2026-03,燁輝,0.0,2025,14.0,-129.63,-963.75,-1.85,-150.0,-8.68,📉 獲利侵蝕,-67.64999999999999,⚪ 數據不足,2023.TW,-2.27%,-0.4,7.45%
1042.99,2026-03,位速,0.0,2025,25.0,6.88,-968.63,-1.51,74.36,27.53,⚠️ 獲利稀釋,-55.05,⚪ 數據不足,3508.TWO,-34.06%,-0.1,1.54%
279.91,2026-03,寶德,0.0,2025,23.4500007629,9.52,-979.9100000000001,-1.02,-700.0,5.58,📉 獲利侵蝕,-41.400000000000006,⚪ 數據不足,3349.TWO,-15.09%,-0.48,15.17%
1032.08,2026-03,英利-KY,0.0,2025,20.0,-8644.44,-980.3599999999999,-7.87,51.72,-11.17,⚠️ 獲利稀釋,-252.15000000000003,⚪ 數據不足,2239.TW,-2.22%,-1.68,11.02%
1018.02,2026-03,宏��,10.616438356164384,2025,31.0,-31.87,-982.73,1.26,35.29,4.14,⚠️ 獲利稀釋,43.8,⚪ 中性觀察,2353.TW,2.51%,0.23,11.56%
1114.03,2026-03,精星,8.093922441187845,2025,29.2999992371,-26.77,-983.26,2.39,130.77,-0.51,⚠️ 獲利稀釋,54.300000000000004,⚪ 中性觀察,8183.TWO,N/A,0.3,N/A
75.25,2026-03,築間,0.0,2025,19.0499992371,-259.36,-984.34,-6.69,-909.09,-14.66,📉 獲利侵蝕,-171.60000000000002,⚪ 數據不足,7723.TWO,N/A,-0.9,N/A
1136.23,2026-03,易飛網,0.0,2025,15.0,-286.84,-984.71,-1.42,151.52,2.6,🔄 轉虧為盈,-44.7,⚪ 數據不足,2734.TWO,-0.44%,0.17,15.72%
1061.93,2026-03,彩晶,0.0,2025,13.8000001907,58.56,-985.9300000000001,-0.75,76.0,14.78,⚠️ 獲利稀釋,-27.599999999999998,⚪ 數據不足,6116.TW,N/A,-0.06,N/A
503.59,2026-03,來思達,0.0,2025,14.6999998093,-1354.17,-998.5899999999999,-3.49,-495.0,-12.26,📉 獲利侵蝕,-118.8,⚪ 數據不足,8066.TWO,N/A,-0.91,N/A
974.87,2026-03,豐藝,7.547022182742947,2025,48.1500015259,-57.28,-999.11,2.73,-24.24,-21.83,📉 獲利侵蝕,95.7,⚪ 中性觀察,6189.TW,N/A,1.0,N/A
246.12,2026-03,廣華-KY,0.0,2025,14.6499996185,-92.04,-999.97,-2.24,-753.85,2.83,📉 獲利侵蝕,-112.80000000000001,⚪ 數據不足,1338.TW,-1.26%,-1.15,22.76%
1008.82,2026-03,浩宇生醫,0.0,2025,15.3000001907,-38.16,-1002.0,-2.14,6.82,-61.92,⚠️ 獲利稀釋,-76.95,⚪ 數據不足,6872.TWO,N/A,-0.41,N/A
1394.7,2026-03,大展證,17.89473650745614,2025,20.3999996185,-45.83,-1006.46,0.39,388.24,-32.9,⚠️ 獲利稀釋,17.099999999999998,❌ 暫避觀望,6020.TWO,N/A,0.49,N/A
881.55,2026-03,耀勝,0.0,2025,41.0,-440.0,-1006.55,-0.82,-125.0,26.05,📉 獲利侵蝕,-7.800000000000001,⚪ 數據不足,3207.TWO,-13.20%,-0.45,11.52%
960.71,2026-03,瑞軒,12.98000030516,2025,32.4500007629,-31.22,-1013.84,1.22,-53.13,6.13,📉 獲利侵蝕,37.49999999999999,⚪ 中性觀察,2489.TW,0.67%,0.15,9.15%
325.38,2026-03,雲嘉南,88.99999618550002,2025,17.7999992371,189.47,-1025.38,0.51,-700.0,-7.75,📉 獲利侵蝕,2.999999999999999,❌ 暫避觀望,3191.TWO,-10.81%,-0.32,29.43%
1288.64,2026-03,德宏,0.0,2025,176.0,88.24,-1028.64,-0.16,260.0,58.82,🔄 轉虧為盈,-6.6000000000000005,⚪ 數據不足,5475.TWO,N/A,0.24,N/A
129.28,2026-03,晉弘,0.0,2025,62.5,25.0,-1029.28,0.2,-900.0,22.72,📉 獲利侵蝕,-24.150000000000002,⚪ 數據不足,6796.TW,N/A,-0.32,N/A
1219.6,2026-03,福懋科,23.969465357671755,2025,62.7999992371,-33.33,-1037.25,1.36,182.35,11.07,⚠️ 獲利稀釋,39.300000000000004,❌ 暫避觀望,8131.TW,N/A,0.96,N/A
1237.92,2026-03,南茂,96.59340827021978,2025,87.9000015259,-64.1,-1037.92,0.7,200.0,5.45,⚠️ 獲利稀釋,13.649999999999999,❌ 暫避觀望,8150.TW,N/A,0.72,N/A
1053.77,2026-03,福壽,12.816091515517241,2025,11.1499996185,-15.09,-1043.77,0.45,10.0,0.36,⚠️ 獲利稀釋,13.05,⚪ 中性觀察,1219.TW,1.10%,0.11,9.65%
1000.02,2026-03,霖宏,0.0,2025,70.5999984741,-248.85,-1046.69,-2.59,-46.67,-7.42,🔄 轉虧為盈,-131.54999999999998,⚪ 數據不足,5464.TWO,N/A,0.16,N/A
1046.4,2026-03,神達,7.34311316007335,2025,90.0999984741,57.01,-1047.3000000000002,5.15,-0.9,72.06,📉 獲利侵蝕,184.04999999999998,⚪ 中性觀察,3706.TW,3.96%,1.1,10.03%
1074.05,2026-03,福懋油,6.155778894472361,2025,24.5,8.0,-1058.26,1.62,15.79,-6.25,⚠️ 獲利稀釋,59.7,⚪ 中性觀察,1225.TW,5.38%,0.44,10.74%
1393.26,2026-03,凌巨,0.0,2025,13.8000001907,-300.0,-1063.26,-0.3,330.0,-1.96,🔄 轉虧為盈,-15.0,⚪ 數據不足,8105.TW,N/A,0.43,N/A
1037.73,2026-03,富邦媒,9.229651162790699,2025,254.0,-17.53,-1066.47,11.29,-28.74,-3.46,📉 獲利侵蝕,412.79999999999995,⚪ 中性觀察,8454.TW,N/A,2.43,N/A
1087.95,2026-03,倍微,11.870078589960631,2025,30.1499996185,66.15,-1067.95,1.08,20.0,4.86,⚠️ 獲利稀釋,38.1,⚪ 中性觀察,6270.TWO,N/A,0.24,N/A
526.87,2026-03,興泰,49.52055003547947,2025,36.1500015259,-140.0,-1069.73,-0.03,-542.86,55.97,📉 獲利侵蝕,10.949999999999998,❌ 暫避觀望,1235.TW,-0.09%,-0.54,27.19%
1138.84,2026-03,技嘉,7.016112584132164,2025,344.0,24.57,-1069.81,18.2,69.03,27.07,⚠️ 獲利稀釋,735.45,⚪ 中性觀察,2376.TW,4.26%,7.86,10.28%
1259.84,2026-03,百容,16.28440366972477,2025,35.5,71.43,-1071.6,0.6,188.24,-2.48,⚠️ 獲利稀釋,32.7,❌ 暫避觀望,2483.TW,-6.13%,0.15,8.90%
1100.69,2026-03,利勤,0.0,2025,7.8099999428,-116.18,-1083.04,-2.94,17.65,-9.17,⚠️ 獲利稀釋,-111.9,⚪ 數據不足,4426.TW,N/A,-0.28,N/A
1248.87,2026-03,大拓-KY,124.21052832368423,2025,23.6000003815,102.7,-1091.29,0.02,157.58,-6.4,⚠️ 獲利稀釋,2.8499999999999996,❌ 暫避觀望,8455.TWO,N/A,0.19,N/A
848.03,2026-03,佳總,0.0,2025,6.0,-21.74,-1098.03,-1.12,-250.0,-3.95,📉 獲利侵蝕,-38.1,⚪ 數據不足,5355.TWO,N/A,-0.14,N/A
1092.42,2026-03,東隆興,8.949044707452229,2025,14.0500001907,-31.13,-1098.3000000000002,0.73,-5.88,-0.68,📉 獲利侵蝕,23.55,⚪ 中性觀察,4401.TWO,1.90%,0.16,8.57%
907.13,2026-03,三商壽,46.190475282380945,2025,9.6999998093,-47.37,-1107.13,0.2,-200.0,-28.43,📉 獲利侵蝕,3.1500000000000004,❌ 暫避觀望,2867.TW,0.03%,-0.03,3.78%
1271.05,2026-03,亞通,20.992064097539686,2025,26.4500007629,25.0,-1108.55,0.05,162.5,-0.22,⚠️ 獲利稀釋,18.9,❌ 暫避觀望,6179.TWO,N/A,0.27,N/A
1119.98,2026-03,金萬林-創,0.0,2025,12.8999996185,8.37,-1111.44,-2.41,8.54,9.49,⚠️ 獲利稀釋,-98.39999999999999,⚪ 數據不足,6645.TW,N/A,-0.76,N/A
1011.49,2026-03,天方能源,27.083333333333336,2025,22.75,-100.0,-1111.49,0.0,-100.0,58.33,📉 獲利侵蝕,12.6,❌ 暫避觀望,3073.TWO,-34.05%,0.0,29.35%
1134.09,2026-03,鴻碩,0.0,2025,23.8999996185,-147.12,-1112.6,-5.14,21.49,-15.24,⚠️ 獲利稀釋,-204.29999999999998,⚪ 數據不足,3092.TW,-21.28%,-0.95,1.51%
1251.42,2026-03,亞泰金屬,28.660436137071656,2025,460.0,22.08,-1116.22,6.8,135.2,8.58,⚠️ 獲利稀釋,240.74999999999994,❌ 暫避觀望,6727.TWO,N/A,2.94,N/A
1259.13,2026-03,好德,6.991341826212122,2025,32.2999992371,22.78,-1119.13,2.22,140.0,9.01,⚠️ 獲利稀釋,69.3,⚪ 中性觀察,3114.TWO,N/A,0.73,N/A
860.45,2026-03,博弘,8.294762298915956,2025,68.0999984741,-8.26,-1120.8700000000001,5.11,-260.42,11.23,📉 獲利侵蝕,123.15,⚪ 中性觀察,6997.TWO,N/A,-2.31,N/A
1189.95,2026-03,茂綸,7.044776119402985,2025,118.0,17.08,-1125.1100000000001,7.54,64.84,41.88,⚠️ 獲利稀釋,251.25,⚪ 中性觀察,6227.TWO,N/A,3.0,N/A
4328.03,2026-03,新興,12.90780195953901,2025,36.4000015259,-43.36,-1128.0299999999997,1.45,3200.0,-0.1,⚠️ 獲利稀釋,42.3,⚪ 中性觀察,2605.TW,37.60%,0.66,45.87%
1180.96,2026-03,亞聚,0.0,2025,13.5,-39.68,-1130.96,-1.76,50.0,-4.78,⚠️ 獲利稀釋,-60.300000000000004,⚪ 數據不足,1308.TW,2.26%,-0.2,6.52%
1252.91,2026-03,新光鋼,5.575060440326877,2025,46.0499992371,-26.67,-1132.16,3.3,120.75,15.12,⚠️ 獲利稀釋,123.89999999999999,⚪ 中性觀察,2031.TW,7.27%,0.22,12.43%
1179.43,2026-03,光耀,0.0,2025,25.1499996185,62.26,-1132.8500000000001,-3.45,46.58,-25.98,⚠️ 獲利稀釋,-121.05000000000001,⚪ 數據不足,3666.TWO,N/A,-0.4,N/A
1137.15,2026-03,南紡,0.0,2025,13.5500001907,55.88,-1137.15,-0.15,0.0,-16.11,📉 獲利侵蝕,-4.2,⚪ 數據不足,1440.TW,-4.90%,-0.05,7.45%
1033.1,2026-03,永捷,0.0,2025,10.5500001907,-245.95,-1138.98,-0.54,-105.88,85.08,📉 獲利侵蝕,-0.3000000000000011,⚪ 數據不足,4714.TWO,-39.60%,-0.02,-12.82%
1201.0,2026-03,桂田文創,0.0,2025,9.2700004578,-70.0,-1141.0,-0.34,60.0,20.96,⚠️ 獲利稀釋,-11.700000000000001,⚪ 數據不足,4806.TWO,-39.20%,-0.04,46.90%
1190.45,2026-03,研通,0.0,2025,23.5499992371,-90.74,-1150.45,0.05,40.0,19.77,⚠️ 獲利稀釋,-1.7999999999999996,⚪ 數據不足,6229.TWO,N/A,0.14,N/A
1163.07,2026-03,建��,5.588516892430623,2025,58.4000015259,4.7,-1154.96,4.01,8.11,8.17,⚠️ 獲利稀釋,156.75,⚪ 中性觀察,3046.TW,N/A,1.2,N/A
1325.24,2026-03,榮星,0.0,2025,17.5499992371,28.3,-1158.57,0.68,166.67,-0.95,⚠️ 獲利稀釋,-1.3499999999999996,⚪ 數據不足,1617.TW,N/A,0.08,N/A
1768.76,2026-03,必應,3.756743426880824,2025,76.5999984741,51.64,-1158.76,9.13,610.0,38.99,⚠️ 獲利稀釋,305.85,⚪ 中性觀察,6625.TW,N/A,1.42,N/A
1727.49,2026-03,巨漢,12.158469945355192,2025,311.5,18.74,-1163.49,10.62,564.0,24.87,⚠️ 獲利稀釋,384.29999999999995,⚪ 中性觀察,6903.TWO,N/A,6.72,N/A
1315.37,2026-03,亞翔,11.976235146966854,2025,766.0,63.03,-1166.03,30.51,149.34,19.04,⚠️ 獲利稀釋,959.4,⚪ 中性觀察,6139.TW,N/A,9.45,N/A
2606.42,2026-03,台化,0.0,2025,58.4000015259,-1750.0,-1168.92,-0.99,1437.5,-17.66,🔄 轉虧為盈,-31.499999999999993,⚪ 數據不足,1326.TW,-1.33%,1.07,4.05%
724.03,2026-03,華盈,0.0,2025,18.0,-134.48,-1174.03,-0.1,-450.0,10.06,📉 獲利侵蝕,-6.0,⚪ 數據不足,3520.TWO,N/A,-0.07,N/A
977.75,2026-03,江申,10.509259023780864,2025,68.0999984741,-22.09,-1180.25,3.21,-202.5,-14.6,📉 獲利侵蝕,97.2,⚪ 中性觀察,1525.TW,6.22%,-0.82,20.24%
1868.89,2026-03,晟鈦,0.0,2025,56.9000015259,-407.14,-1183.18,-0.43,685.71,13.3,🔄 轉虧為盈,-13.799999999999999,⚪ 數據不足,3229.TW,5.07%,0.55,10.48%
410.26,2026-03,安力-KY,0.0,2025,23.6499996185,-24.07,-1190.26,-0.67,-780.0,18.08,📉 獲利侵蝕,-14.4,⚪ 數據不足,5223.TWO,N/A,-0.44,N/A
1167.83,2026-03,訊芯-KY,0.0,2025,437.0,-35.0,-1205.6899999999998,0.26,-37.86,45.18,📉 獲利侵蝕,-52.05,⚪ 數據不足,6451.TW,N/A,-1.45,N/A
32.83,2026-03,大魯閣,3.040404078929293,2025,15.0500001907,1502.33,-1212.83,6.03,-1180.0,4.63,📉 獲利侵蝕,74.25,⚪ 中性觀察,1432.TW,-28.70%,-0.54,34.83%
1226.55,2026-03,金寶,11.196428707678573,2025,31.3500003815,-4.59,-1226.55,1.05,0.0,-0.55,📉 獲利侵蝕,42.0,⚪ 中性觀察,2312.TW,1.66%,0.35,5.36%
530.2,2026-03,中光電,65.34883957503877,2025,84.3000030518,-54.76,-1230.2,0.95,-700.0,-0.23,📉 獲利侵蝕,19.349999999999998,❌ 暫避觀望,5371.TWO,N/A,-0.3,N/A
-20.19,2026-03,由田,128.57142857142858,2025,243.0,-49.53,-1236.95,2.67,-1257.14,-9.54,🏰 高護城河,28.349999999999994,❌ 暫避觀望,3455.TWO,6.13%,-0.81,53.12%
264.19,2026-03,藝舍-KY,0.0,2025,10.6999998093,-106.76,-1239.19,-0.2,-975.0,-68.65,📉 獲利侵蝕,-16.200000000000003,⚪ 數據不足,2724.TWO,-24.14%,-0.43,16.85%
2631.9,2026-03,力積電,0.0,2025,67.3000030518,-14.2,-1243.44,-1.86,1388.46,4.48,🔄 轉虧為盈,-19.050000000000004,⚪ 數據不足,6770.TW,N/A,3.36,N/A
1050.66,2026-03,台富,0.0,2025,12.3999996185,-1277.78,-1250.66,-1.12,-200.0,-5.33,📉 獲利侵蝕,-39.0,⚪ 數據不足,1454.TW,N/A,-0.2,N/A
1328.22,2026-03,擎亞,27.341772151898734,2025,108.0,-72.78,-1252.29,0.89,75.93,22.83,⚠️ 獲利稀釋,59.25,❌ 暫避觀望,8096.TWO,N/A,1.9,N/A
1381.51,2026-03,榮科,0.0,2025,62.0,-56.76,-1261.81,-3.48,119.7,-11.09,🔄 轉虧為盈,-137.7,⚪ 數據不足,4989.TW,N/A,0.13,N/A
1357.18,2026-03,承啟,0.0,2025,38.5999984741,-130.48,-1269.3000000000002,-0.32,87.88,2.17,🔄 轉虧為盈,-31.049999999999997,⚪ 數據不足,2425.TW,0.94%,0.62,8.50%
1263.41,2026-03,根基,5.492692126355492,2025,116.5,34.08,-1269.95,9.52,-6.54,51.01,📉 獲利侵蝕,318.15000000000003,⚪ 中性觀察,2546.TW,7.58%,1.43,9.56%
1147.67,2026-03,建漢,5.994152046783626,2025,20.5,6600.0,-1271.67,0.68,-124.0,16.55,📉 獲利侵蝕,51.3,⚪ 中性觀察,3062.TW,-12.63%,-0.54,1.56%
1327.87,2026-03,新鉅科,3.9874410704081633,2025,25.3999996185,173.02,-1277.87,1.86,50.0,19.21,⚠️ 獲利稀釋,95.55,⚪ 中性觀察,3630.TWO,-22.27%,-0.27,4.18%
878.17,2026-03,桓鼎-KY,0.0,2025,24.1499996185,54.46,-1278.17,-2.52,-400.0,-10.68,📉 獲利侵蝕,-97.8,⚪ 數據不足,5543.TWO,N/A,-0.75,N/A
1454.03,2026-03,和桐,13.076923076923077,2025,17.0,19.51,-1279.03,0.5,175.0,16.5,⚠️ 獲利稀釋,19.5,⚪ 中性觀察,1714.TW,8.91%,0.23,14.20%
1372.33,2026-03,蔚華科,0.0,2025,108.5,-20.55,-1295.4099999999999,-2.68,76.92,-31.79,⚠️ 獲利稀釋,-91.95000000000002,⚪ 數據不足,3055.TW,-125.48%,-0.15,16.83%
1339.04,2026-03,昇貿,12.330316742081449,2025,109.0,-4.59,-1299.87,3.16,39.17,29.36,⚠️ 獲利稀釋,132.6,⚪ 中性觀察,3305.TW,3.80%,1.73,13.39%
1340.02,2026-03,安馳,20.660146699266505,2025,84.5,-44.71,-1299.92,2.3,40.1,69.32,⚠️ 獲利稀釋,61.349999999999994,❌ 暫避觀望,3528.TW,8.05%,2.83,12.45%
1447.14,2026-03,佳龍,0.0,2025,24.8500003815,134.62,-1305.47,0.54,141.67,26.06,⚠️ 獲利稀釋,-2.8499999999999983,⚪ 數據不足,9955.TW,N/A,0.05,N/A
1296.21,2026-03,和大,0.0,2025,50.2999992371,-491.43,-1336.75,-2.74,-40.54,-8.7,📉 獲利侵蝕,-108.30000000000001,⚪ 數據不足,1536.TW,-18.43%,-0.52,-3.41%
1380.15,2026-03,福華,0.0,2025,12.3500003815,-17.44,-1339.41,-1.01,40.74,10.43,⚠️ 獲利稀釋,-34.05,⚪ 數據不足,8085.TWO,N/A,-0.16,N/A
211.07,2026-03,福永生技,0.0,2025,14.0,-145.21,-1351.07,-0.33,-1140.0,10.78,📉 獲利侵蝕,-23.400000000000002,⚪ 數據不足,4183.TWO,-6.40%,-0.52,13.67%
1362.88,2026-03,山隆,0.0,2025,13.5,-82.6,-1351.1200000000001,-6.25,11.76,-24.55,⚠️ 獲利稀釋,-224.55,⚪ 數據不足,2616.TW,-10.37%,-1.37,7.55%
1433.26,2026-03,陽程,0.0,2025,183.5,120.0,-1351.8899999999999,0.48,81.37,43.43,⚠️ 獲利稀釋,-19.8,⚪ 數據不足,3498.TWO,17.10%,-0.2,41.15%
1397.45,2026-03,雲豹能源,0.0,2025,67.1999969482,-150.36,-1352.31,-4.2,45.14,96.9,⚠️ 獲利稀釋,-23.400000000000002,⚪ 數據不足,6869.TW,N/A,-0.99,N/A
1344.23,2026-03,中茂,0.0,2025,20.8999996185,-22.22,-1353.32,-1.43,-9.09,-21.87,📉 獲利侵蝕,-50.25,⚪ 數據不足,5205.TWO,N/A,-0.36,N/A
1239.51,2026-03,銘旺科,0.0,2025,32.7000007629,9.68,-1353.8,-1.4,-114.29,59.22,📉 獲利侵蝕,-51.9,⚪ 數據不足,2429.TW,-24.63%,-0.45,4.20%
1430.94,2026-03,達航科技,0.0,2025,77.1999969482,32.41,-1357.19,-0.73,73.75,12.25,⚠️ 獲利稀釋,-39.599999999999994,⚪ 數據不足,4577.TWO,7.93%,-0.21,23.60%
1437.19,2026-03,倍力,8.314014913161222,2025,78.9000015259,-29.6,-1360.3400000000001,3.16,76.85,-22.72,⚠️ 獲利稀釋,142.35,⚪ 中性觀察,6874.TWO,N/A,1.95,N/A
1186.57,2026-03,寶隆,0.0,2025,11.5,-96.0,-1386.57,0.01,-200.0,-3.11,📉 獲利侵蝕,-8.25,⚪ 數據不足,1906.TW,7.26%,-0.03,12.71%
1442.9,2026-03,精技,6.293622050192539,2025,52.2999992371,18.73,-1400.22,3.17,42.68,18.17,⚠️ 獲利稀釋,124.65,⚪ 中性觀察,2414.TW,2.38%,1.17,8.10%
3.74,2026-03,鏵友益,286.5853658536586,2025,117.5,-47.75,-1403.74,0.59,-1400.0,0.0,📉 獲利侵蝕,6.149999999999999,❌ 暫避觀望,6877.TWO,N/A,-0.65,N/A
1417.06,2026-03,元晶,0.0,2025,26.1000003815,-433.33,-1404.02,-6.24,13.04,-59.56,⚠️ 獲利稀釋,-135.45,⚪ 數據不足,6443.TW,N/A,-0.2,N/A
123.71,2026-03,常珵,0.0,2025,49.5,-394.74,-1407.04,-1.14,-1283.33,19.38,📉 獲利侵蝕,-53.699999999999996,⚪ 數據不足,8097.TWO,N/A,-0.72,N/A
1474.18,2026-03,群創,158.62068965517238,2025,46.0,-96.3,-1407.51,0.03,66.67,4.72,⚠️ 獲利稀釋,4.3500000000000005,❌ 暫避觀望,3481.TW,-2.06%,0.2,9.08%
1337.58,2026-03,台榮,0.0,2025,11.0,-93.16,-1407.58,0.08,-70.0,-4.37,📉 獲利侵蝕,-1.05,⚪ 數據不足,1220.TW,-0.43%,-0.17,8.16%
1436.78,2026-03,高僑,0.0,2025,35.4500007629,-95.24,-1415.73,0.05,21.05,-26.42,⚠️ 獲利稀釋,-11.25,⚪ 數據不足,6234.TWO,N/A,0.23,N/A
1515.35,2026-03,台肥,16.57706093189964,2025,46.25,-52.74,-1425.35,0.95,90.0,1.81,⚠️ 獲利稀釋,41.85,❌ 暫避觀望,1722.TW,3.04%,0.19,15.30%
1469.21,2026-03,華立,5.996222851746931,2025,127.0,1.84,-1441.89,8.84,27.32,-2.3,⚠️ 獲利稀釋,317.7,⚪ 中性觀察,3010.TW,5.39%,2.47,8.77%
1466.61,2026-03,漢翔,56.046513993643416,2025,72.3000030518,-66.09,-1454.61,0.78,12.0,-9.88,⚠️ 獲利稀釋,19.35,❌ 暫避觀望,2634.TW,4.51%,0.28,8.73%
320.49,2026-03,森崴能源,0.0,2025,3.5099999905,-1744.48,-1455.8700000000001,-60.0,-1135.38,32.68,📉 獲利侵蝕,-1955.4,⚪ 數據不足,6806.TW,N/A,-6.73,N/A
465.92,2026-03,淘帝-KY,0.0,2025,5.7100000381,-1292.86,-1465.92,-1.68,-1000.0,-17.32,📉 獲利侵蝕,-35.849999999999994,⚪ 數據不足,2929.TW,-26.63%,-0.22,-8.18%
1421.55,2026-03,海德威,0.0,2025,18.0,-632.0,-1471.55,-1.33,-50.0,-5.19,📉 獲利侵蝕,-62.699999999999996,⚪ 數據不足,3268.TWO,-1.94%,-0.09,7.59%
317.07,2026-03,其陽,39.40170809752136,2025,46.0999984741,-26.97,-1483.74,0.65,-1166.67,9.25,📉 獲利侵蝕,17.55,❌ 暫避觀望,3564.TWO,1.19%,-0.32,20.85%
