Quantum AI Pro 分析報告 (20260325)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   2305.TW                              全友    5.5    14.70 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(34.16%)】
  4923.TWO                              力士    5.5    36.45 🚀 極強勢攻擊   22.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  6223.TWO                              旺矽    5.5  3750.00 🚀 極強勢攻擊   66.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(45.54%)】
  8923.TWO                              時報    5.5    20.25 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  6584.TWO                            南俊國際    5.5   568.00 🚀 極強勢攻擊   25.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
  6265.TWO                             方土昶    5.5    41.45 🚀 極強勢攻擊   42.9%   趨勢強勁 / 【EPS連2成長 | 營收爆發(309.86%)】
  3546.TWO                              宇峻    5.5    70.60 🚀 極強勢攻擊   40.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
   3209.TW                              全科    5.5    43.45 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(35.04%)】
  6026.TWO                             福邦證    5.5    14.90 🚀 極強勢攻擊   25.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
  6163.TWO                             華電網    5.5    65.40 🚀 極強勢攻擊   50.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
  4973.TWO                              廣穎    5.5    70.90 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6574.TWO                              霈方    5.5   126.50 🚀 極強勢攻擊   40.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
  8059.TWO                              凱碩    5.5    18.65 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
   8996.TW                              高力    5.5   820.00 🚀 極強勢攻擊   35.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6727.TWO                            亞泰金屬    5.5   278.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
   3530.TW                             晶相光    5.5    58.20 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  3663.TWO                              鑫科    5.5    74.00 🚀 極強勢攻擊   30.8%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  5498.TWO                              凱崴    5.5    57.50 🚀 極強勢攻擊   35.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(43.83%)】
  6693.TWO                             廣閎科    5.5   105.50 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
   2425.TW                              承啟    5.5    29.15 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6419.TWO                             京晨科    5.5    84.40 🚀 極強勢攻擊   38.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(37.58%)】
  7718.TWO                              友鋮    5.0    48.20 🚀 極強勢攻擊   50.0%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
   8021.TW                              尖點    5.0   247.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
   6120.TW                              達運    4.5    13.25 🚀 極強勢攻擊   46.7%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5351.TWO                              鈺創    4.5    74.10 🚀 極強勢攻擊   50.0% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
   2481.TW                              強茂    4.5   100.00 🚀 極強勢攻擊   53.3%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8299.TWO                              群聯    4.5  1725.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   4956.TW                              光鋐    4.5    37.20 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8472.TWO                             夠麻吉    4.0    77.70 🚀 極強勢攻擊   44.4%             趨勢強勁 / 【營收爆發(202.29%)】
  7738.TWO                            東聯互動    4.0   186.50 🚀 極強勢攻擊   57.1%              趨勢強勁 / 【營收爆發(30.63%)】
   1512.TW                              瑞利    4.0     7.71 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(77.18%)】
  7781.TWO                            昕力資*    4.0    31.65 🚀 極強勢攻擊   55.6%              趨勢強勁 / 【營收爆發(42.08%)】
   3416.TW                             融程電    4.0   152.00 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(37.85%)】
   2308.TW                             台達電    4.0  1550.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    37.60 🚀 極強勢攻擊   12.5%              趨勢強勁 / 【營收爆發(38.58%)】
  3555.TWO                             博士旺    4.0   174.00 🚀 極強勢攻擊   16.7%            趨勢強勁 / 【營收爆發(4102.23%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   33.3%              趨勢強勁 / 【營收爆發(74.55%)】
   2449.TW                            京元電子    4.0   288.50 🚀 極強勢攻擊   45.5%              趨勢強勁 / 【營收爆發(41.05%)】
  7734.TWO                            印能科技    4.0  1825.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  5514.TWO                              三豐    4.0    16.15 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【營收爆發(21437.63%)】
  5302.TWO                              太欣    4.0    11.50 🚀 極強勢攻擊   37.5%              趨勢強勁 / 【營收爆發(69.18%)】
   2243.TW                           宏旭-KY    4.0    20.75 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
  3489.TWO                              森寶    4.0    23.00 🚀 極強勢攻擊   33.3%            趨勢強勁 / 【營收爆發(7783.71%)】
   2348.TW                              海悅    4.0    79.80 🚀 極強勢攻擊   40.0%             趨勢強勁 / 【營收爆發(239.77%)】
   8112.TW                              至上    4.0    82.90 🚀 極強勢攻擊   45.0%             趨勢強勁 / 【營收爆發(136.81%)】
  3490.TWO                              單井    4.0    26.30 🚀 極強勢攻擊   44.4%              趨勢強勁 / 【營收爆發(58.94%)】
  3339.TWO                              泰谷    4.0    40.95 🚀 極強勢攻擊   63.2%              趨勢強勁 / 【營收爆發(31.83%)】
  6874.TWO                              倍力    4.0    91.20 🚀 極強勢攻擊   80.0%               趨勢強勁 / 【營收爆發(89.2%)】
   4949.TW                            有成精密    4.0    65.50 🚀 極強勢攻擊   58.8%              趨勢強勁 / 【營收爆發(38.12%)】
  6199.TWO                              天品    4.0   108.50 🚀 極強勢攻擊   42.9%             趨勢強勁 / 【營收爆發(587.51%)】
  6640.TWO                              均華    4.0  1180.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2406.TW                              國碩    4.0    36.60 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(159.77%)】
   6531.TW                             愛普*    4.0   511.00 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(146.68%)】
  7751.TWO                              竑騰    4.0  1570.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
  7547.TWO                              碩網    4.0    76.30 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(49.76%)】
  3466.TWO                              德晉    4.0    35.40 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(140.62%)】
   8476.TW                             台境*    4.0    20.25 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(43.43%)】
   2855.TW                             統一證    4.0    32.20 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   2442.TW                             新美齊    4.0    20.65 🚀 極強勢攻擊   46.7%            趨勢強勁 / 【營收爆發(9886.17%)】
   3591.TW                             艾笛森    3.0    20.95  📈 多頭續攻   33.3%                    趨勢強勁 / 【董監持股增加】
  3526.TWO                              凡甲    3.0   288.50  📈 多頭續攻   22.2%                    趨勢強勁 / 【董監持股增加】
  8390.TWO                             金益鼎    3.0    93.20  📈 多頭續攻   36.8%            【營收爆發(55.01%) | 董監持股增加】
  3206.TWO                              志豐    3.0    39.50  📈 多頭續攻    0.0%                    趨勢強勁 / 【董監持股增加】
   4739.TW                              康普    3.0    85.00  📈 多頭續攻   70.6%           【營收爆發(192.15%) | 董監持股增加】
  6788.TWO                             華景電    3.0   401.00  📈 多頭續攻   61.5%                    趨勢強勁 / 【董監持股增加】
  8349.TWO                             �矬�    3.0    41.75  📈 多頭續攻    0.0%                    趨勢強勁 / 【董監持股增加】
  3221.TWO                             台嘉碩    3.0    35.00  📈 多頭續攻   50.0%                    趨勢強勁 / 【董監持股增加】
  6925.TWO                              意藍    3.0    78.00  📈 多頭續攻   50.0%                    趨勢強勁 / 【董監持股增加】
   6906.TW                             現觀科    2.5    68.90  📈 多頭續攻   20.0%                 【EPS連2成長 | 董監持股增加】
   3528.TW                              安馳    2.5    62.80  📈 多頭續攻   13.3%                 【EPS連2成長 | 董監持股增加】
  6843.TWO                              進典    2.5    48.00  📈 多頭續攻   66.7%                 【EPS連2成長 | 董監持股增加】
  4198.TWO                            欣大健康    2.5    37.10  📈 多頭續攻   45.0%                 【EPS連2成長 | 董監持股增加】
   6924.TW                          榮惠-KY創    2.5    73.80  📈 多頭續攻   41.7%                 【EPS連2成長 | 董監持股增加】
  6612.TWO                            奈米醫材    2.5    70.30  📈 多頭續攻   25.0%                 【EPS連2成長 | 董監持股增加】
  4530.TWO                              宏易    2.5    28.75  📈 多頭續攻   40.0%                 【EPS連2成長 | 董監持股增加】
  3141.TWO                              晶宏    2.5    43.50  📈 多頭續攻   37.5%                 【EPS連2成長 | 董監持股增加】
   1537.TW                              廣隆    2.5   124.50  📈 多頭續攻   45.0%                 【EPS連2成長 | 董監持股增加】
   1568.TW                              倉佑    2.5    22.50  📈 多頭續攻    0.0%                 【EPS連2成長 | 董監持股增加】
  6231.TWO                              系微    2.5   286.50  📈 多頭續攻   73.7%                 【EPS連2成長 | 董監持股增加】
   2355.TW                              敬鵬    2.0    44.95  📈 多頭續攻   50.0%                               趨勢強勁
   1723.TW                              中碳    2.0    72.50  📈 多頭續攻   47.1%                               趨勢強勁
  2941.TWO                             米斯特    2.0    42.25  📈 多頭續攻   41.2%                     【營收爆發(98.34%)】
  3548.TWO                              兆利    2.0    82.30  📈 多頭續攻   47.1%                               趨勢強勁
   3090.TW                             日電貿    2.0    93.60  📈 多頭續攻   37.5%                               趨勢強勁
  3430.TWO                             奇鈦科    2.0    74.90  📈 多頭續攻   30.0%                               趨勢強勁
   2939.TW                           永邑-KY    2.0    26.10  📈 多頭續攻   30.0%                               趨勢強勁
   2363.TW                              矽統    2.0    50.00  📈 多頭續攻   23.1%                    【營收爆發(210.94%)】
  6179.TWO                              亞通    2.0    26.40  📈 多頭續攻   57.1%                     【營收爆發(90.83%)】
   4414.TW                              如興    2.0    12.20  📈 多頭續攻   50.0%                               趨勢強勁
   2414.TW                              精技    2.0    43.40  📈 多頭續攻   15.8%                               趨勢強勁
   2465.TW                              麗臺    2.0    55.60  📈 多頭續攻   45.5%                    【營收爆發(127.43%)】
   6834.TW                            天二科技    2.0    30.70  📈 多頭續攻   71.4%                               趨勢強勁
   2368.TW                             金像電    2.0   922.00  📈 多頭續攻   33.3%                     【營收爆發(53.91%)】
  00936.TW                        台新永續高息中小    2.0    17.80  📈 多頭續攻   22.2%                     趨勢強勁 / 【無財報資料】
  4749.TWO                             新應材    2.0   896.00  📈 多頭續攻   41.2%                     【營收爆發(40.63%)】
  3217.TWO                              優群    2.0   156.00  📈 多頭續攻   60.0%                               趨勢強勁
  5457.TWO                              宣德    2.0    34.50  📈 多頭續攻   66.7%                               趨勢強勁
  3492.TWO                              長盛    2.0    24.05  📈 多頭續攻   33.3%                               趨勢強勁
   6754.TW                            匯僑設計    2.0    45.60  📈 多頭續攻   72.7%                               趨勢強勁
   6477.TW                              安集    2.0    35.30  📈 多頭續攻   41.7%                     【營收爆發(78.94%)】
 00989A.TW                        主動摩根美國科技    2.0    14.10  📈 多頭續攻   41.2%                     趨勢強勁 / 【無財報資料】
   3437.TW                              榮創    2.0    22.70  📈 多頭續攻   50.0%                               趨勢強勁
   2241.TW                             艾姆勒    2.0    30.40  📈 多頭續攻   20.0%                     【營收爆發(45.48%)】
  8064.TWO                              東捷    2.0    68.00  📈 多頭續攻   47.1%                               趨勢強勁
  2237.TWO                            華德動能    2.0    31.30  📈 多頭續攻   47.1%                    【營收爆發(189.99%)】
  4702.TWO                             中美實    2.0    10.10  📈 多頭續攻   50.0%                      【營收爆發(51.9%)】
  6761.TWO                              穩得    2.0   189.00  📈 多頭續攻   33.3%                               趨勢強勁
  6148.TWO                             驊宏資    2.0    36.95  📈 多頭續攻   35.0%                               趨勢強勁
  6907.TWO                          雅特力-KY    2.0   132.50  📈 多頭續攻   75.0%                               趨勢強勁
  4772.TWO                             台特化    2.0   299.50  📈 多頭續攻   18.8%                    【營收爆發(272.79%)】
  6967.TWO                            汎瑋材料    2.0    71.90  📈 多頭續攻   40.0%                               趨勢強勁
  3066.TWO                              李洲    2.0    19.95  📈 多頭續攻   53.3%                     【營收爆發(42.57%)】
   3701.TW                             大眾控    2.0    60.00  📈 多頭續攻   46.7%                               趨勢強勁
   1449.TW                              佳和    2.0    11.70  📈 多頭續攻    0.0%                               趨勢強勁
   5292.TW                              華懋    2.0   220.00  📈 多頭續攻   40.0%                               趨勢強勁
  6170.TWO                              統振    2.0    52.00  📈 多頭續攻   41.7%                               趨勢強勁
   6534.TW                            正瀚-創    2.0    93.40  📈 多頭續攻   50.0%                               趨勢強勁
   8271.TW                              宇瞻    2.0   160.00  📈 多頭續攻   61.1%                    【營收爆發(193.82%)】
   9917.TW                             中保科    2.0   114.00  📈 多頭續攻   45.0%                               趨勢強勁
  4542.TWO                              科嶠    2.0   174.00  📈 多頭續攻   30.0%                               趨勢強勁
  4991.TWO                           環宇-KY    2.0   437.00  📈 多頭續攻   55.6%                               趨勢強勁
   3715.TW                            定穎投控    2.0   183.00  📈 多頭續攻   36.4%                               趨勢強勁
 00634R.TW                          富邦上証反1    2.0     3.33  📈 多頭續攻   25.0%                     趨勢強勁 / 【無財報資料】
  8102.TWO                            傑霖科技    2.0    56.60  📈 多頭續攻   55.6%                               趨勢強勁
   1587.TW                              吉茂    2.0    35.40  📈 多頭續攻   25.0%                     【營收爆發(42.77%)】
  3071.TWO                              協禧    2.0    29.05  📈 多頭續攻   57.1%                     【營收爆發(38.99%)】
   1516.TW                              川飛    2.0    22.00  📈 多頭續攻   30.0%                      【營收爆發(69.0%)】
  5520.TWO                              力泰    2.0    88.10  📈 多頭續攻   55.0%                               趨勢強勁
   3673.TW                          TPK-KY    2.0    44.75  📈 多頭續攻   37.5%                               趨勢強勁
  3260.TWO                              威剛    2.0   405.00  📈 多頭續攻   50.0%                     【營收爆發(114.3%)】
  3360.TWO                              尚立    2.0    15.35  📈 多頭續攻   35.0%                     【營收爆發(44.26%)】
  3693.TWO                              營邦    2.0   509.00  📈 多頭續攻   31.6%                               趨勢強勁
   6197.TW                             佳必琪    2.0   176.00  📈 多頭續攻   68.4%                               趨勢強勁
 00648R.TW                      元大S&P500反1    2.0     4.55  📈 多頭續攻   60.0%                     趨勢強勁 / 【無財報資料】
   6944.TW                            兆聯實業    2.0   785.00  📈 多頭續攻   46.7%                     【營收爆發(100.6%)】
  8038.TWO                             長園科    2.0    42.55  📈 多頭續攻   52.9%                    【營收爆發(182.76%)】
  6530.TWO                              創威    2.0    95.70  📈 多頭續攻   66.7%                               趨勢強勁
   4540.TW                            全球傳動    2.0    45.20  📈 多頭續攻   18.2%                     【營收爆發(34.44%)】
  3158.TWO                              嘉實    2.0    94.90  📈 多頭續攻   65.0%                               趨勢強勁
  7747.TWO                            昕奇雲端    2.0   118.50  📈 多頭續攻   55.0%                               趨勢強勁
  00904.TW                       新光臺灣半導體30    2.0    29.09  📈 多頭續攻   25.0%                     趨勢強勁 / 【無財報資料】
   2027.TW                             大成鋼    2.0    36.95  📈 多頭續攻   50.0%                               趨勢強勁
  1785.TWO                             光洋科    2.0    91.80  📈 多頭續攻   64.7%                     【營收爆發(62.95%)】
  2887I.TW     TS FINANCIAL HOLDING CO LTD    2.0     9.35  📈 多頭續攻   27.3%                     【營收爆發(90.95%)】
   5284.TW                          jpp-KY    2.0   287.50  📈 多頭續攻   45.0%                     【營收爆發(50.24%)】
   6598.TW                          ABC-KY    2.0    24.15  📈 多頭續攻   42.1%                     【營收爆發(81.28%)】
  3508.TWO                              位速    2.0    43.65  📈 多頭續攻   35.0%                               趨勢強勁
  4513.TWO                              福裕    2.0    17.60  📈 多頭續攻    0.0%                    【營收爆發(184.39%)】
   4148.TW                         全宇生技-KY    2.0    41.75  📈 多頭續攻   35.0%                               趨勢強勁
  5864.TWO                             致和證    2.0    25.20  📈 多頭續攻   58.3%                               趨勢強勁
  3498.TWO                              陽程    2.0    78.90  📈 多頭續攻   46.7%                    【營收爆發(115.89%)】
   6165.TW                              浪凡    2.0    47.45  📈 多頭續攻   40.0%                               趨勢強勁
   8101.TW                              華冠    2.0    13.85  📈 多頭續攻   15.0%                     【營收爆發(42.63%)】
   1776.TW                              展宇    2.0    15.75  📈 多頭續攻   33.3%                               趨勢強勁
   3543.TW                              州巧    2.0    50.80  📈 多頭續攻   28.6%                               趨勢強勁
  6739.TWO                            竹陞科技    2.0  1200.00  📈 多頭續攻   55.0%                     【營收爆發(90.86%)】
   2383.TW                             台光電    2.0  2845.00  📈 多頭續攻   52.9%                     【營收爆發(45.01%)】
   3406.TW                             玉晶光    2.0   468.00  📈 多頭續攻   75.0%                               趨勢強勁
   5484.TW                              慧友    2.0    41.25  📈 多頭續攻   33.3%                    【營收爆發(183.64%)】
   8016.TW                              矽創    2.0   197.00  📈 多頭續攻    8.3%                               趨勢強勁
   2646.TW                            星宇航空    2.0    21.65  📈 多頭續攻   42.9%                      【營收爆發(41.5%)】
  4577.TWO                            達航科技    2.0    95.40  📈 多頭續攻   58.8%                     【營收爆發(79.89%)】
   2540.TW                             愛山林    2.0    47.50  📈 多頭續攻   55.0%                               趨勢強勁
   7730.TW                            暉盛-創    2.0   170.00  📈 多頭續攻   70.0%                    【營收爆發(274.05%)】
   6142.TW                              友勁    2.0    10.15  📈 多頭續攻   50.0%                               趨勢強勁
  4903.TWO                             聯光通    2.0    49.60  📈 多頭續攻   50.0%                     【營收爆發(102.6%)】
  1595.TWO                              川寶    2.0    42.85  📈 多頭續攻   47.1%                               趨勢強勁
  00946.TW                        群益科技高息成長    2.0    10.20  📈 多頭續攻   43.8%                     趨勢強勁 / 【無財報資料】
 00671R.TW                      富邦NASDAQ反1    2.0     3.00  📈 多頭續攻   47.4%                     趨勢強勁 / 【無財報資料】
  00910.TW                         第一金太空衛星    2.0    58.60  📈 多頭續攻   52.6%                     趨勢強勁 / 【無財報資料】
  6465.TWO                              威潤    2.0    45.10  📈 多頭續攻   47.1%                     【營收爆發(45.25%)】
 00686R.TW                        群益臺灣加權反1    2.0     1.39  📈 多頭續攻   58.3%                     趨勢強勁 / 【無財報資料】
   1444.TW                              力麗    2.0     6.16  📈 多頭續攻   53.3%                               趨勢強勁
   2495.TW                              普安    2.0    36.65  📈 多頭續攻   54.5%                               趨勢強勁
  3176.TWO                              基亞    2.0    32.80  📈 多頭續攻   45.0%                               趨勢強勁
   2441.TW                              超豐    2.0    93.10  📈 多頭續攻   50.0%                               趨勢強勁
   6862.TW                          三集瑞-KY    2.0   184.50  📈 多頭續攻   45.0%                               趨勢強勁
   6213.TW                              聯茂    2.0   145.50  📈 多頭續攻   61.5%                               趨勢強勁
  6217.TWO                             中探針    2.0   169.00  📈 多頭續攻   57.9%                     【營收爆發(42.94%)】
  4127.TWO                              天良    2.0    35.60  📈 多頭續攻   45.0%                    【營收爆發(139.06%)】
00864B.TWO                       中信美國公債0-1    2.0    46.66  📈 多頭續攻   50.0%                     趨勢強勁 / 【無財報資料】
  6218.TWO                              豪勉    2.0    26.70  📈 多頭續攻   52.9%                     【營收爆發(38.05%)】
   6214.TW                              精誠    2.0   110.00  📈 多頭續攻   50.0%                               趨勢強勁
  4768.TWO                            晶呈科技    2.0   485.00  📈 多頭續攻   42.9%                     【營收爆發(93.58%)】
  5291.TWO                              邑昇    2.0    73.70  📈 多頭續攻   42.9%                               趨勢強勁
   6869.TW                            雲豹能源    2.0    92.80  📈 多頭續攻   25.0%                     【營收爆發(69.08%)】
   2105.TW                              正新    2.0    29.75  📈 多頭續攻   35.3%                               趨勢強勁
  5439.TWO                              高技    2.0   287.00  📈 多頭續攻   46.7%                     【營收爆發(62.65%)】
   3041.TW                              揚智    2.0    23.60  📈 多頭續攻   37.5%                     【營收爆發(31.31%)】
   2438.TW                              翔耀    2.0    22.50  📈 多頭續攻   55.0%                               趨勢強勁
  8093.TWO                              保銳    2.0    19.60  📈 多頭續攻   50.0%                    【營收爆發(115.01%)】
   3167.TW                              大量    2.0   348.50  📈 多頭續攻   55.6%                    【營收爆發(123.02%)】
  6613.TWO                             朋億*    2.0   216.50  📈 多頭續攻   53.8%                               趨勢強勁
   3058.TW                              立德    2.0     9.70  📈 多頭續攻   60.0%                               趨勢強勁
   6005.TW                             群益證    2.0    28.20  📈 多頭續攻   25.0%                     【營收爆發(54.46%)】
   9933.TW                              中鼎    2.0    39.40  📈 多頭續攻   46.2%                               趨勢強勁
   6426.TW                              統新    2.0   153.50  📈 多頭續攻   66.7%                               趨勢強勁
   9929.TW                              秋雨    2.0    12.90  📈 多頭續攻   53.8%                               趨勢強勁
   1456.TW                              怡華    2.0    14.85  📈 多頭續攻   61.1%                     【營收爆發(72.48%)】
   1760.TW                            寶齡富錦    2.0    63.70  📈 多頭續攻   25.0%                               趨勢強勁
   8070.TW                             長華*    2.0    45.75  📈 多頭續攻   75.0%                               趨勢強勁
   4142.TW                             國光生    2.0    18.60  📈 多頭續攻   46.7%                               趨勢強勁
  6547.TWO                            高端疫苗    2.0    56.50  📈 多頭續攻   63.2%                               趨勢強勁
   1308.TW                              亞聚    2.0    16.45  📈 多頭續攻   45.5%                               趨勢強勁
   2548.TW                              華固    2.0   123.50  📈 多頭續攻   52.6%                  【營收爆發(19257.44%)】
   6136.TW                             富爾特    2.0    24.25  📈 多頭續攻   55.0%                     趨勢強勁 / 【無財報資料】
   6226.TW                              光鼎    2.0    13.20  📈 多頭續攻   20.0%                               趨勢強勁
  6222.TWO                              立軒    2.0    20.80  📈 多頭續攻   50.0%                               趨勢強勁
 00990A.TW                       主動元大AI新經濟    2.0    12.53  📈 多頭續攻   22.2%                     趨勢強勁 / 【無財報資料】
  6894.TWO                             衛司特    2.0   375.50  📈 多頭續攻   62.5%                     【營收爆發(55.42%)】
   3017.TW                              奇鋐    2.0  2100.00  📈 多頭續攻   61.1%                     【營收爆發(74.74%)】
   9906.TW                             欣巴巴    2.0    43.30  📈 多頭續攻   50.0%                    【營收爆發(351.05%)】
  6188.TWO                              廣明    2.0    94.90  📈 多頭續攻   80.0%                               趨勢強勁
   1440.TW                              南紡    2.0    12.80  📈 多頭續攻   55.6%                               趨勢強勁
  8084.TWO                              巨虹    2.0    43.45  📈 多頭續攻    0.0%                     【營收爆發(34.21%)】
   8210.TW                              勤誠    2.0   904.00  📈 多頭續攻   58.8%                     【營收爆發(49.62%)】
   3025.TW                              星通    2.0    61.60  📈 多頭續攻   50.0%                    【營收爆發(113.07%)】
   2302.TW                              麗正    2.0    18.70  📈 多頭續攻   46.7%                     【營收爆發(38.91%)】
   2405.TW                              輔信    2.0    16.55  📈 多頭續攻   50.0%                               趨勢強勁
   2451.TW                              創見    2.0   255.00  📈 多頭續攻   25.0%                    【營收爆發(246.28%)】
   2903.TW                              遠百    2.0    22.85  📈 多頭續攻   28.6%                               趨勢強勁
  5468.TWO                              凱鈺    2.0    19.60  📈 多頭續攻   55.6%                               趨勢強勁
  6983.TWO                            華洋精機    2.0   499.00  📈 多頭續攻   70.0%                    【營收爆發(758.19%)】
   6438.TW                              迅得    2.0   179.50  📈 多頭續攻   16.7%                               趨勢強勁
   1611.TW                              中電    2.0    13.30  📈 多頭續攻    0.0%                               趨勢強勁
   6937.TW                              天虹    2.0   266.00  📈 多頭續攻   55.0%                     【營收爆發(31.25%)】
   2393.TW                              億光    2.0    69.40  📈 多頭續攻   85.7%                               趨勢強勁
  8054.TWO                              安國    2.0    98.40  📈 多頭續攻   50.0%                     【營收爆發(155.3%)】
  5516.TWO                              雙喜    2.0    12.75  📈 多頭續攻    0.0%                     【營收爆發(77.49%)】
  4303.TWO                              信立    2.0    54.90  📈 多頭續攻   50.0%                               趨勢強勁
   8110.TW                              華東    2.0    54.80  📈 多頭續攻   66.7%                               趨勢強勁
   6861.TW                            睿生光電    2.0   150.00  📈 多頭續攻   60.0%                      【營收爆發(44.0%)】
   2376.TW                              技嘉    2.0   234.00  📈 多頭續攻   60.0%                      【營收爆發(47.4%)】
   2820.TW                              華票    2.0    16.80  📈 多頭續攻   26.3%                     【營收爆發(30.76%)】
  5478.TWO                              智冠    2.0    99.10  📈 多頭續攻   25.0%                     【營收爆發(43.29%)】
  6016.TWO                             康和證    2.0    17.40  📈 多頭續攻   30.0%                               趨勢強勁
  8088.TWO                              品安    2.0    54.50  📈 多頭續攻    0.0%                     【營收爆發(32.39%)】
  5274.TWO                              信驊    2.0 11500.00  📈 多頭續攻   47.4%                     【營收爆發(65.94%)】
   1304.TW                              台聚    2.0    14.45  📈 多頭續攻   21.4%                               趨勢強勁
   2342.TW                              茂矽    2.0    31.15  📈 多頭續攻   40.0%                               趨勢強勁
   1305.TW                              華夏    2.0    16.05  📈 多頭續攻   46.2%                               趨勢強勁
  8043.TWO                             蜜望實    2.0    72.80  📈 多頭續攻   50.0%                               趨勢強勁
   7795.TW                              長廣    2.0   412.00  📈 多頭續攻   72.7%                               趨勢強勁
 00865B.TW                        國泰US短期公債    2.0    48.25  📈 多頭續攻   40.0%                     趨勢強勁 / 【無財報資料】
   2501.TW                              國建    2.0    24.05  📈 多頭續攻   60.0%                    【營收爆發(193.52%)】
  2072.TWO                            世紀風電    2.0   245.50  📈 多頭續攻   30.0%                     【營收爆發(52.89%)】
  8086.TWO                             宏捷科    2.0   126.50  📈 多頭續攻   41.2%                     【營收爆發(43.28%)】
 00953B.TW                        群益優選非投等債    2.0     9.65  📈 多頭續攻   44.4%                     趨勢強勁 / 【無財報資料】
   2022.TW                              聚亨    2.0     9.30  📈 多頭續攻   61.5%                     【營收爆發(47.66%)】
   2605.TW                              新興    2.0    42.35  📈 多頭續攻   50.0%                     【營收爆發(87.46%)】
  8147.TWO                              正淩    2.0   142.50  📈 多頭續攻   40.0%                               趨勢強勁
  00952.TW                        凱基台灣AI50    2.0    13.16  📈 多頭續攻   33.3%                     趨勢強勁 / 【無財報資料】
  8255.TWO                              朋程    2.0   134.50  📈 多頭續攻   70.0%                               趨勢強勁
   3031.TW                              佰鴻    2.0    24.40  📈 多頭續攻   50.0%                               趨勢強勁
  3131.TWO                              弘塑    2.0  2660.00  📈 多頭續攻   78.6%                     【營收爆發(51.82%)】
  6138.TWO                              茂達    2.0   225.50  📈 多頭續攻   61.1%                               趨勢強勁
  8076.TWO                              伍豐    2.0    25.65  📈 多頭續攻   60.0%                    【營收爆發(111.74%)】
  3162.TWO                              精確    2.0    56.00  📈 多頭續攻   55.6%                               趨勢強勁
